"t","mean","lower","upper","variable","date"
1,-0.0796347754422608,-0.200631320445649,0.0462814947783182,"rt","2022-01-05"
2,-0.0796100122395906,-0.161003394847945,0.00591887137708498,"rt","2022-01-06"
3,-0.0745680277354152,-0.132864118690287,-0.0151159832348156,"rt","2022-01-07"
4,-0.0576730648077031,-0.106312995170444,-0.00488361526311767,"rt","2022-01-08"
5,-0.0649067146359979,-0.121559310565911,-0.0180286416888318,"rt","2022-01-09"
6,-0.0518496037314313,-0.111609227017525,-0.00067385323894292,"rt","2022-01-10"
7,-0.00778105435798847,-0.0581771559931652,0.0425570597687341,"rt","2022-01-11"
8,0.0239347963582025,-0.0250505518019774,0.0800603624709785,"rt","2022-01-12"
9,0.0243831424303241,-0.0237388048357457,0.0744593903245224,"rt","2022-01-13"
10,0.00760871386027029,-0.0414159075166743,0.0584793778095044,"rt","2022-01-14"
11,-0.00217845020936742,-0.0560671518499192,0.0514741096504339,"rt","2022-01-15"
12,-0.0248708494316853,-0.0784683941356805,0.026823250176565,"rt","2022-01-16"
13,-0.0361677323133144,-0.0950760987017022,0.0165045020996665,"rt","2022-01-17"
14,-0.0294122435444921,-0.0936918849698976,0.0236395919100219,"rt","2022-01-18"
15,-0.010695980780102,-0.073123599329715,0.0452848047013623,"rt","2022-01-19"
16,0.0137402336167573,-0.0517334441412204,0.0876972432483801,"rt","2022-01-20"
17,0.0208268303375606,-0.0561562361325526,0.110720355127342,"rt","2022-01-21"
18,0.0212247602692044,-0.073081596708406,0.122189347879021,"rt","2022-01-22"
19,0.0234227488785373,-0.0805295408448319,0.137882115716229,"rt","2022-01-23"
20,0.0208907582763272,-0.0875337903834441,0.1360000951858,"rt","2022-01-24"
21,0.018646225060435,-0.0859387162808762,0.133442464166671,"rt","2022-01-25"
22,0.0175065712016477,-0.092737915639479,0.11130320399638,"rt","2022-01-26"
23,0.0147866145398679,-0.0846526345041591,0.132909600370334,"rt","2022-01-27"
24,0.0112723421204633,-0.0969927895233848,0.121007882221692,"rt","2022-01-28"
25,0.0120556827324526,-0.0780361764301873,0.101548761043895,"rt","2022-01-29"
26,0.00731591360281195,-0.111342071753756,0.127064956440807,"rt","2022-01-30"
27,0.00177160252468912,-0.103979945746748,0.0953038225378588,"rt","2022-01-31"
28,-0.00414483440670402,-0.100550791812515,0.0925100747111249,"rt","2022-02-01"
29,-0.00570128214960849,-0.101003252903626,0.0678933103317431,"rt","2022-02-02"
30,-0.0110964083552373,-0.104200531695831,0.0973807523143935,"rt","2022-02-03"
31,-0.019416743132296,-0.124642867077695,0.0888865379591807,"rt","2022-02-04"
32,-0.0257056756387098,-0.149268207429405,0.074235607794813,"rt","2022-02-05"
33,-0.0316267959187386,-0.15864125532692,0.0930490119117794,"rt","2022-02-06"
34,-0.0355931139746954,-0.150238862670951,0.0885422467353659,"rt","2022-02-07"
35,-0.0367679384176884,-0.152977986905948,0.0654090848232912,"rt","2022-02-08"
36,-0.0390613952637755,-0.125054988297547,0.0360654291132508,"rt","2022-02-09"
37,-0.0445597742422571,-0.102587668614526,0.0171056903987085,"rt","2022-02-10"
38,-0.0291079679237022,-0.077694715884865,0.0358378204151242,"rt","2022-02-11"
39,-0.0415314005330185,-0.0942089408672162,0.0103910415888121,"rt","2022-02-12"
40,-0.0609490756987152,-0.108817118250269,-0.00844544860494945,"rt","2022-02-13"
41,-0.0517709193968843,-0.111564563268439,0.000970901455660839,"rt","2022-02-14"
42,-0.0238538382527759,-0.0773250229350521,0.0245659484717951,"rt","2022-02-15"
43,0.00300664779496393,-0.050803658932199,0.0647028829105327,"rt","2022-02-16"
44,0.00350272661037706,-0.0435036321255531,0.056281621500063,"rt","2022-02-17"
45,0.00203561663754988,-0.0526519819692173,0.0692437477169163,"rt","2022-02-18"
46,-0.00915690489802606,-0.0767753886993802,0.0468704414804609,"rt","2022-02-19"
47,-0.0162947973845088,-0.0790505700616381,0.0442549625670089,"rt","2022-02-20"
48,-0.0252603831845029,-0.0948011338310544,0.031858288672103,"rt","2022-02-21"
49,-0.0260818882697006,-0.0851911516286719,0.039520956449356,"rt","2022-02-22"
50,-0.0183123809532998,-0.079032149030402,0.0506661417124824,"rt","2022-02-23"
51,-0.00677009151291634,-0.0666315769186033,0.0528341663254359,"rt","2022-02-24"
52,0.00916122653437793,-0.0576910425924147,0.0754323163425998,"rt","2022-02-25"
53,0.0192882985291511,-0.0432025520397353,0.077156958014867,"rt","2022-02-26"
54,0.0335043538630905,-0.0460610746643859,0.0917911156687852,"rt","2022-02-27"
55,0.0333612116875153,-0.0285939160860649,0.0961306055036169,"rt","2022-02-28"
56,0.0421574099254908,-0.030112914123285,0.120121333370956,"rt","2022-03-01"
57,0.0575400844778078,-0.0112090963137245,0.127482125918682,"rt","2022-03-02"
58,0.0685066550667295,-0.00720459288766953,0.16030092951018,"rt","2022-03-03"
59,0.0771855523299608,0.0171212987033914,0.144688717627482,"rt","2022-03-04"
60,0.0787907794722373,0.0190288469233182,0.143231218306718,"rt","2022-03-05"
61,0.0714121638774107,-0.000569693360308147,0.14939191069578,"rt","2022-03-06"
62,0.0597961717034458,-0.00622150945698917,0.131764471624859,"rt","2022-03-07"
63,0.0408670848445495,-0.0434781252445026,0.111163980855652,"rt","2022-03-08"
64,0.00911370228722624,-0.0652932729060574,0.0733197358974072,"rt","2022-03-09"
65,0.0108971723103355,-0.0636585095279566,0.0648388401184791,"rt","2022-03-10"
66,0.024983166481729,-0.0306448583858827,0.0714388796888451,"rt","2022-03-11"
67,0.0397843913605565,-0.00859426769189647,0.0996311823737121,"rt","2022-03-12"
68,0.0387299906887775,-0.00825453257251184,0.0862351487424538,"rt","2022-03-13"
69,0.0668322074014319,0.0148631701330335,0.112263844183509,"rt","2022-03-14"
70,0.117133455639646,0.0671118563498006,0.178828668287481,"rt","2022-03-15"
71,0.116651190209642,0.067877902904761,0.171711181679528,"rt","2022-03-16"
72,0.0326201925018395,-0.0198506083864784,0.0813369356572517,"rt","2022-03-17"
73,-0.0135841397738148,-0.0646378789328916,0.0300666355875295,"rt","2022-03-18"
74,-0.0270915369842216,-0.0795080831068995,0.0178124610151814,"rt","2022-03-19"
75,-0.00650561643905391,-0.0524779225105356,0.0456999691144842,"rt","2022-03-20"
76,0.00885789378237015,-0.0390748334813929,0.0645417894782987,"rt","2022-03-21"
77,0.0222709791787252,-0.0227118108483636,0.0730985627760552,"rt","2022-03-22"
78,0.0190017993129388,-0.0314497171718401,0.0692511063602883,"rt","2022-03-23"
79,0.0215840312102824,-0.0285026275763314,0.0710874379089517,"rt","2022-03-24"
80,0.0272864240121127,-0.0222558460823719,0.0814216374431655,"rt","2022-03-25"
81,0.0260777589478275,-0.0273997711718609,0.0810739884620057,"rt","2022-03-26"
82,0.0231088627417606,-0.0303649124382244,0.0781762651245531,"rt","2022-03-27"
83,0.0131814121461662,-0.0418244099929181,0.0713124838268604,"rt","2022-03-28"
84,-0.00779505609655437,-0.0664073780127288,0.0519993032173292,"rt","2022-03-29"
