"t","mean","lower","upper","variable","date"
1,-0.0108316982608906,-0.0991021122830824,0.0705610283813937,"rt","2020-12-30"
2,-0.0121740645979276,-0.095647727697133,0.0596091841460572,"rt","2020-12-31"
3,-0.0106274251241476,-0.0847567485197311,0.0594735605758,"rt","2021-01-01"
4,-0.0103083339283134,-0.0809921391521506,0.0624015232641909,"rt","2021-01-02"
5,-0.0107775539626765,-0.0827218362415301,0.0582655680298543,"rt","2021-01-03"
6,-0.0102985927902692,-0.077074783134419,0.0476515309668403,"rt","2021-01-04"
7,-0.0100914252068547,-0.0684408015103735,0.0391706539129663,"rt","2021-01-05"
8,-0.010173970676512,-0.0605200867182512,0.0345143446308923,"rt","2021-01-06"
9,-0.0085863316857242,-0.0541176205743348,0.0296547874169509,"rt","2021-01-07"
10,-0.00379205842025118,-0.0359430528091581,0.0280025319106583,"rt","2021-01-08"
11,-0.000572869112236057,-0.0255584211159874,0.0279672262864386,"rt","2021-01-09"
12,0.00159115771339186,-0.0230186383960357,0.0261451740433544,"rt","2021-01-10"
13,0.00231159590262309,-0.0216604879237723,0.0247989107753578,"rt","2021-01-11"
14,0.00313926083619873,-0.0178864855446949,0.0332161109669455,"rt","2021-01-12"
15,0.00366100728887886,-0.0166179217595016,0.0348574306119679,"rt","2021-01-13"
16,0.0012806700703586,-0.0197406553772474,0.0344241740478839,"rt","2021-01-14"
17,-0.0036652384592487,-0.0261784873153583,0.0269723723689858,"rt","2021-01-15"
18,-0.0123691880668958,-0.0372244558805611,0.0143699524779059,"rt","2021-01-16"
19,-0.0202310346725225,-0.0478007356549774,0.00464739084714702,"rt","2021-01-17"
20,-0.027001108888434,-0.054415894812751,0.000526713169941795,"rt","2021-01-18"
21,-0.0325095059035842,-0.071979202917369,-0.0036399703707416,"rt","2021-01-19"
22,-0.0380602539734801,-0.0809260267244351,-0.00942903978143086,"rt","2021-01-20"
23,-0.0409255986367084,-0.0835479065445094,-0.00828051080703807,"rt","2021-01-21"
24,-0.043427754809578,-0.084138669583772,-0.0097535072464292,"rt","2021-01-22"
25,-0.0459032088771358,-0.0859228541607017,-0.0155600867032285,"rt","2021-01-23"
26,-0.0479515595323567,-0.0871160872607362,-0.0180115946446204,"rt","2021-01-24"
27,-0.0494357531506203,-0.0892053015516537,-0.018285652947529,"rt","2021-01-25"
28,-0.0502482693201479,-0.0840192707770603,-0.02050811611146,"rt","2021-01-26"
29,-0.0522830661187952,-0.087361377433282,-0.0210874281867926,"rt","2021-01-27"
30,-0.0536425237909121,-0.0908073307869233,-0.0233733811578532,"rt","2021-01-28"
31,-0.0540591230224364,-0.0857432602055633,-0.0214977571032448,"rt","2021-01-29"
32,-0.0530636792253532,-0.0873525203822601,-0.0189114571614253,"rt","2021-01-30"
33,-0.0534414943090954,-0.0875823031550025,-0.0204096689225431,"rt","2021-01-31"
34,-0.0532324799172483,-0.085104815708945,-0.0167230773634097,"rt","2021-02-01"
35,-0.0516512000389283,-0.0862372077317178,-0.0208059325085495,"rt","2021-02-02"
36,-0.0513028674880492,-0.0859566329470497,-0.0177974099090244,"rt","2021-02-03"
37,-0.0505577873319153,-0.0865703918435657,-0.0190310820784356,"rt","2021-02-04"
38,-0.0504008914760871,-0.0850283201785913,-0.0190419437427546,"rt","2021-02-05"
39,-0.0482570848913528,-0.0803646415233822,-0.0118763508905623,"rt","2021-02-06"
40,-0.0459429183546914,-0.0826438724568736,-0.0134853990430976,"rt","2021-02-07"
41,-0.0424982416557787,-0.0724401369066452,-0.0124279214542609,"rt","2021-02-08"
42,-0.0356783893917254,-0.0635368207859078,0.00178991524251182,"rt","2021-02-09"
43,-0.0307647060785535,-0.0593727551012739,0.00407144310370045,"rt","2021-02-10"
44,-0.0283739757030622,-0.054462190623191,0.00630343105696993,"rt","2021-02-11"
45,-0.0277933354039006,-0.0534507518447267,0.00121488459105876,"rt","2021-02-12"
46,-0.0272068415151965,-0.0537209405356944,0.0023029438642714,"rt","2021-02-13"
47,-0.0283007692966736,-0.0571874369505311,0.000781084618198447,"rt","2021-02-14"
48,-0.0294949445021709,-0.0584699451071884,-0.00141979645181337,"rt","2021-02-15"
49,-0.0271813832527366,-0.0549669734937559,0.0017852979590274,"rt","2021-02-16"
50,-0.0254884347179134,-0.0568524278447422,0.00862243527066061,"rt","2021-02-17"
51,-0.023657266919511,-0.052902758674894,0.0125276986912299,"rt","2021-02-18"
52,-0.0226086659327585,-0.0539283617544986,0.0177244355888057,"rt","2021-02-19"
53,-0.021112459752232,-0.0500018396725095,0.0246920445278262,"rt","2021-02-20"
54,-0.0219755109599093,-0.056976703321931,0.0207150695065887,"rt","2021-02-21"
55,-0.02354202783723,-0.0579551376807007,0.0205041528077794,"rt","2021-02-22"
56,-0.0248916178767859,-0.0613095261600542,0.0191552629322954,"rt","2021-02-23"
57,-0.0259492073920775,-0.0595542466233483,0.015213992355,"rt","2021-02-24"
58,-0.0284306141789284,-0.0620225915870626,0.0149813974562723,"rt","2021-02-25"
59,-0.0282521835133403,-0.0607686128429371,0.0131332977227819,"rt","2021-02-26"
60,-0.0291221034609594,-0.0636561934415194,0.00760169117232057,"rt","2021-02-27"
61,-0.0303696757008273,-0.0640529234046376,0.00477305090094992,"rt","2021-02-28"
