"t","mean","lower","upper","variable","date"
1,-0.0310930229697498,-0.132722145954625,0.0503663108952302,"rt","2021-09-09"
2,-0.0323332891630961,-0.127683168229409,0.0487108450020923,"rt","2021-09-10"
3,-0.0308026900762507,-0.114092987978015,0.0396571133321943,"rt","2021-09-11"
4,-0.0270394974240018,-0.0911409255664763,0.0374351776186774,"rt","2021-09-12"
5,-0.0203327154760019,-0.0743158668934807,0.0323660603427861,"rt","2021-09-13"
6,-0.00887952055476017,-0.0544393964228333,0.037248978332724,"rt","2021-09-14"
7,-0.00149068949078007,-0.0423092921195254,0.0413071975378637,"rt","2021-09-15"
8,0.0072405549345918,-0.0327127466593732,0.0585328243071355,"rt","2021-09-16"
9,0.0124121648653901,-0.0267328818995593,0.0584976856055114,"rt","2021-09-17"
10,0.0140823726286949,-0.0205727005405163,0.0596414996892312,"rt","2021-09-18"
11,0.0120106374016949,-0.0296498563404885,0.0538292313196701,"rt","2021-09-19"
12,0.0117446114730008,-0.0260665691879732,0.0546592545884117,"rt","2021-09-20"
13,0.0135134676898873,-0.0278983967130766,0.0515125067231103,"rt","2021-09-21"
14,0.0184350945562863,-0.0225705701163515,0.0634042871634516,"rt","2021-09-22"
15,0.0223540929832627,-0.0205234247700567,0.061511350384128,"rt","2021-09-23"
16,0.0209539123159032,-0.0290654418471751,0.0644875777661485,"rt","2021-09-24"
17,0.0173360630406248,-0.0327826931560841,0.0666387331087842,"rt","2021-09-25"
18,0.0169093344744,-0.0426888216710336,0.0603486290090523,"rt","2021-09-26"
19,0.0173048263408384,-0.0426484652528208,0.0663999977418988,"rt","2021-09-27"
20,0.0226187555367401,-0.0442047778625314,0.0790549350701988,"rt","2021-09-28"
21,0.0224992652247569,-0.0466817098326615,0.0804680251241109,"rt","2021-09-29"
22,0.0244343633570306,-0.0435973992941306,0.0847469984203876,"rt","2021-09-30"
23,0.0284877823156545,-0.0365879201066639,0.0853987607675031,"rt","2021-10-01"
24,0.0320076101344407,-0.034067368155179,0.0931481958804149,"rt","2021-10-02"
25,0.0338048769897413,-0.0379604291795042,0.101619699760736,"rt","2021-10-03"
26,0.0353759105775217,-0.0339291296662349,0.110641587058877,"rt","2021-10-04"
27,0.037898439993503,-0.029739980024299,0.114392155419436,"rt","2021-10-05"
28,0.0378046001911295,-0.0360382958470656,0.105275552527187,"rt","2021-10-06"
29,0.0369106840629385,-0.0347284053080248,0.093569699132654,"rt","2021-10-07"
30,0.0366795951007003,-0.0298306448248492,0.0921718405549212,"rt","2021-10-08"
31,0.036970050847218,-0.0213108889122971,0.0933569673466277,"rt","2021-10-09"
32,0.0357658753814759,-0.0312388325429546,0.0987743040781009,"rt","2021-10-10"
33,0.0339748877219876,-0.0364024753626572,0.0963291787581754,"rt","2021-10-11"
34,0.0332288280561078,-0.0293415155244868,0.0998410215672684,"rt","2021-10-12"
35,0.0329655575631338,-0.0312530368864306,0.103243077697165,"rt","2021-10-13"
36,0.030651512432337,-0.0272385140678414,0.0985275027320577,"rt","2021-10-14"
37,0.0287465038253788,-0.0270724753023403,0.0991540888618652,"rt","2021-10-15"
38,0.0266966889145413,-0.0375279171263552,0.110049295900331,"rt","2021-10-16"
39,0.0242310559965788,-0.0357067654892845,0.109318121513217,"rt","2021-10-17"
40,0.0202487342613489,-0.0433455908012611,0.102639110218703,"rt","2021-10-18"
41,0.0166270396306165,-0.0503609302875432,0.091208319771548,"rt","2021-10-19"
42,0.0139096969671098,-0.0447653290509764,0.0793131398770442,"rt","2021-10-20"
43,0.00638608983369406,-0.046671727154745,0.0707309532189001,"rt","2021-10-21"
44,-0.00465027444347898,-0.0559417314688191,0.0470136118098806,"rt","2021-10-22"
45,-0.0215952323832651,-0.066731186082663,0.0209584776645395,"rt","2021-10-23"
46,-0.0371605875604783,-0.0906979941209166,0.00382687746254453,"rt","2021-10-24"
47,-0.0483765238219213,-0.101825523968982,-0.0060213928553661,"rt","2021-10-25"
48,-0.0503338539526109,-0.0945145862468505,-0.0142158658495516,"rt","2021-10-26"
49,-0.0461012505149371,-0.0835399040187161,-0.00963533168245814,"rt","2021-10-27"
50,-0.0439215523205757,-0.0836387587047378,-0.00641075872351139,"rt","2021-10-28"
51,-0.0410748293612491,-0.0807974662133383,-0.0021626567510963,"rt","2021-10-29"
52,-0.0380517424412387,-0.0767624212940413,-0.00168857419203287,"rt","2021-10-30"
53,-0.0352778709363437,-0.0793737634517999,0.0029858960427057,"rt","2021-10-31"
54,-0.0237635784778661,-0.0629873551411363,0.0216424152655115,"rt","2021-11-01"
55,-0.0095966481650401,-0.0511713901465928,0.0522709337650765,"rt","2021-11-02"
56,-0.000116444832969178,-0.047561710826896,0.0691568558510553,"rt","2021-11-03"
57,-0.000511789335967575,-0.0517035135864756,0.0699406616439729,"rt","2021-11-04"
58,-0.000457976354121794,-0.0631684057238627,0.0681417378453436,"rt","2021-11-05"
59,1.76782554368108e-05,-0.063900077166746,0.0726990927558049,"rt","2021-11-06"
60,0.00114889739321983,-0.0617665600948646,0.0739506309689935,"rt","2021-11-07"
61,0.00363522822888911,-0.0606791630561908,0.0687737484312334,"rt","2021-11-08"
62,0.00656163502716261,-0.0561765760626492,0.0769252331711133,"rt","2021-11-09"
63,0.0076729700737074,-0.0610396204715144,0.0800254869964443,"rt","2021-11-10"
64,0.00799280120657793,-0.0574488170558353,0.0744964245440113,"rt","2021-11-11"
65,0.00805653072013409,-0.0480392033228659,0.0701655517104914,"rt","2021-11-12"
66,0.00849468188539932,-0.0469784254853091,0.073463701994912,"rt","2021-11-13"
67,0.0083911320300164,-0.0485817578937171,0.070231515272741,"rt","2021-11-14"
68,0.007634047167795,-0.0510111243189763,0.0685714150072806,"rt","2021-11-15"
69,0.00659364828465156,-0.0466886859119664,0.0645596855618927,"rt","2021-11-16"
70,0.00439223178303461,-0.0632720021770821,0.0648859682954705,"rt","2021-11-17"
71,0.0034911004046688,-0.0606350803117799,0.061846293208866,"rt","2021-11-18"
72,0.00191103695584723,-0.0711288848136207,0.068198237585467,"rt","2021-11-19"
73,9.66328243645226e-05,-0.0739534647361465,0.0617827187208519,"rt","2021-11-20"
74,-0.00326802861215197,-0.0785640437696424,0.0545635649885987,"rt","2021-11-21"
75,-0.00657504238381795,-0.0767558847091873,0.05332462586196,"rt","2021-11-22"
76,-0.00936879298652608,-0.0813720826233842,0.0476225654167412,"rt","2021-11-23"
77,-0.0117711173297746,-0.0759340350916227,0.0425709303786101,"rt","2021-11-24"
78,-0.0135782509890258,-0.0765076586961733,0.0340629151872088,"rt","2021-11-25"
79,-0.0155485756334265,-0.0706466992926766,0.0254689887952561,"rt","2021-11-26"
80,-0.0164572918736153,-0.0656627756499501,0.0228121074581445,"rt","2021-11-27"
81,-0.0162323028513829,-0.0611884814356177,0.0204739479841627,"rt","2021-11-28"
82,-0.0113003615155543,-0.0565393771385336,0.0241415147591405,"rt","2021-11-29"
83,0.00238143152596379,-0.0368089083519717,0.0436852319316181,"rt","2021-11-30"
84,0.00867547743876032,-0.0282247412883001,0.0536631036621781,"rt","2021-12-01"
85,0.0103583298929593,-0.0283817661062036,0.0522006529086889,"rt","2021-12-02"
86,0.0119386911570308,-0.0299806802887784,0.0521502685869765,"rt","2021-12-03"
87,0.0147842014749764,-0.0261560030190131,0.0558609180885092,"rt","2021-12-04"
88,0.0185556191567024,-0.0240880990874592,0.0597558713561846,"rt","2021-12-05"
89,0.0204925051061558,-0.0228518882018605,0.0602701110550643,"rt","2021-12-06"
90,0.0261196821937418,-0.0183878116474082,0.0669160945301845,"rt","2021-12-07"
91,0.0292788381786131,-0.0165955058836132,0.0700689143984107,"rt","2021-12-08"
92,0.0344309874366433,-0.0103646954216608,0.0771495746137556,"rt","2021-12-09"
93,0.0420810420842691,-0.00220085407951148,0.0876031785531344,"rt","2021-12-10"
94,0.0520887590340548,0.00716665754689086,0.104015380996907,"rt","2021-12-11"
95,0.0589594111021908,0.0109436482142287,0.117072917634227,"rt","2021-12-12"
96,0.0616841805915269,0.00787957284272243,0.126959977176118,"rt","2021-12-13"
97,0.0623121241559528,-0.000256171729186377,0.137021945447478,"rt","2021-12-14"
98,0.0610819708987853,-0.0127121300246135,0.146009370193318,"rt","2021-12-15"
99,0.0606084045211172,-0.0243103468722091,0.156627623428866,"rt","2021-12-16"
100,0.060606564316579,-0.0334687979880329,0.168329511417625,"rt","2021-12-17"
1,0.00821956241471146,0.00639102609527623,0.0105011850690177,"Pt","2021-09-09"
2,0.00792143574350508,0.006421799042822,0.00962560646137713,"Pt","2021-09-10"
3,0.0076602113566907,0.00651483287321431,0.00880481198242316,"Pt","2021-09-11"
4,0.00745114250934264,0.00648879019015005,0.00851799867638017,"Pt","2021-09-12"
5,0.00728539230253818,0.00639225933317139,0.00820653641715699,"Pt","2021-09-13"
6,0.00719682604884171,0.00640593714649924,0.00800707366857705,"Pt","2021-09-14"
7,0.00717756418399104,0.00640358196366644,0.0077843832093957,"Pt","2021-09-15"
8,0.00723642738318342,0.00656106505329274,0.00783619931033475,"Pt","2021-09-16"
9,0.00733254440339015,0.00660453127655083,0.00798480400061678,"Pt","2021-09-17"
10,0.00744190718935165,0.00674029111854699,0.0081235962019961,"Pt","2021-09-18"
11,0.00753934300104517,0.00679711409809829,0.00834554351256248,"Pt","2021-09-19"
12,0.00763087077447996,0.00680590366249842,0.00848404434077573,"Pt","2021-09-20"
13,0.00772555110013027,0.00694663495700079,0.00859205406949701,"Pt","2021-09-21"
14,0.00785918622279969,0.00692509223163261,0.00876128461380149,"Pt","2021-09-22"
15,0.00802785034730783,0.00698249847058692,0.00894247403630054,"Pt","2021-09-23"
16,0.00820250165949506,0.00715631998349326,0.00917983554728858,"Pt","2021-09-24"
17,0.00834911804847202,0.0072834137504347,0.00946251703039995,"Pt","2021-09-25"
18,0.00850158346914075,0.00740934216250302,0.00984728651781899,"Pt","2021-09-26"
19,0.00865910213943294,0.00729910964377299,0.0102740210626474,"Pt","2021-09-27"
20,0.00886925611439587,0.00715155055731354,0.0108448279094239,"Pt","2021-09-28"
21,0.00909553532593456,0.00689721856402427,0.0115491426471447,"Pt","2021-09-29"
22,0.00934157639615054,0.00647159057776824,0.0120846551919612,"Pt","2021-09-30"
23,0.00963462830868294,0.00656645230002638,0.0124856046481166,"Pt","2021-10-01"
24,0.00998510294664537,0.00646552386508013,0.013452973421212,"Pt","2021-10-02"
25,0.0103822197071652,0.00653301838666216,0.0142322773215902,"Pt","2021-10-03"
26,0.010819353064763,0.00666841389388365,0.0151192129236155,"Pt","2021-10-04"
27,0.0112693344450733,0.00672075158156635,0.015848015435959,"Pt","2021-10-05"
28,0.0117374985875875,0.00691704305664637,0.016894458847286,"Pt","2021-10-06"
29,0.0122014658118857,0.00722333077598277,0.0182462920637261,"Pt","2021-10-07"
30,0.0126597578280631,0.00761331973597064,0.0193437414443468,"Pt","2021-10-08"
31,0.0131573958646808,0.00791821036469822,0.0202866382828183,"Pt","2021-10-09"
32,0.0135952575560216,0.00863057308453627,0.0207827373512995,"Pt","2021-10-10"
33,0.014019651102823,0.00855827359892809,0.0213042012661211,"Pt","2021-10-11"
34,0.014472443784208,0.00869988450899119,0.0212933472585568,"Pt","2021-10-12"
35,0.0149070465546669,0.00941167566573548,0.0208624048391259,"Pt","2021-10-13"
36,0.0153397707031843,0.00935758942222695,0.02075429800361,"Pt","2021-10-14"
37,0.0157582015118825,0.0105026313370397,0.0204765329469258,"Pt","2021-10-15"
38,0.0161685439272089,0.0114934940775958,0.0206815789926461,"Pt","2021-10-16"
39,0.0164830480527022,0.0125980181460374,0.0204031042760755,"Pt","2021-10-17"
40,0.016765528160432,0.0135042198890406,0.0199141307929507,"Pt","2021-10-18"
41,0.0169931503143363,0.0144058491816943,0.0198846253687179,"Pt","2021-10-19"
42,0.0171899697187386,0.0150387737476746,0.0193411851834746,"Pt","2021-10-20"
43,0.0172633000428659,0.0151691567030825,0.0191470932108171,"Pt","2021-10-21"
44,0.0171629972481606,0.0155532317415732,0.0187349898331844,"Pt","2021-10-22"
45,0.0167805207164961,0.0152824280172655,0.0183602161217841,"Pt","2021-10-23"
46,0.0161396547378328,0.0149758957370811,0.0174552213761531,"Pt","2021-10-24"
47,0.0153746110967482,0.0142394342988333,0.0166036001612449,"Pt","2021-10-25"
48,0.014626521998753,0.0135356534750753,0.0159169443710071,"Pt","2021-10-26"
49,0.0139805440957014,0.0127876933512283,0.0153499636469545,"Pt","2021-10-27"
50,0.0133875673467885,0.0122538343945764,0.0146160953905128,"Pt","2021-10-28"
51,0.0128583118648426,0.0117413044915249,0.0140215195157455,"Pt","2021-10-29"
52,0.0123930329737349,0.0112529052766373,0.0135642859310979,"Pt","2021-10-30"
53,0.0119645557935334,0.0107771732770235,0.0131183744124027,"Pt","2021-10-31"
54,0.0116867509830489,0.010490341851472,0.0128866523092747,"Pt","2021-11-01"
55,0.0115733556504222,0.0103292525706915,0.0127428265350702,"Pt","2021-11-02"
56,0.0115698270031905,0.0102024797658728,0.0131622774909409,"Pt","2021-11-03"
57,0.0115697094384991,0.00983883881297594,0.013653937627357,"Pt","2021-11-04"
58,0.0115692056756155,0.00951416348048498,0.014304120244417,"Pt","2021-11-05"
59,0.0115794418903727,0.00909962326117348,0.0149518638430196,"Pt","2021-11-06"
60,0.0116094341365578,0.00864720584806478,0.0155837893539398,"Pt","2021-11-07"
61,0.0116840511333468,0.00847488795685352,0.0161497409128086,"Pt","2021-11-08"
62,0.0117875066603585,0.00831369112897019,0.0169469315808297,"Pt","2021-11-09"
63,0.011908273195157,0.00833887694159521,0.0175694820586062,"Pt","2021-11-10"
64,0.0120283472495924,0.00835150688962092,0.01819610222847,"Pt","2021-11-11"
65,0.012145615318144,0.00835938553804071,0.0185785841391172,"Pt","2021-11-12"
66,0.0122615660506667,0.00836638492550475,0.0190760263410035,"Pt","2021-11-13"
67,0.0123715192393715,0.00845346142029942,0.0190776601900602,"Pt","2021-11-14"
