t,mean,lower,upper,variable,prior
65,32.91715,22.0,45.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
66,32.67329,22.0,45.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
67,32.48564,21.0,45.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
68,32.360395,21.0,44.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
69,32.32149,21.0,44.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
70,32.31736,21.0,44.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
71,32.363845,21.0,44.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
72,32.56239,22.0,45.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
73,32.82101,22.0,45.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
74,33.17258,22.0,45.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
75,33.54144,22.0,46.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
76,33.981185,23.0,46.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
77,34.474535,23.0,47.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
78,35.075465,24.0,48.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
79,35.753015,24.0,48.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
80,36.58175,25.0,49.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
81,37.462595,26.0,50.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
82,38.48821,26.0,52.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
83,39.573615,27.0,53.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
84,40.785565,28.0,54.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
85,42.157005,29.0,56.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
86,43.653585,31.0,58.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
87,45.313435,32.0,60.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
88,47.202295,34.0,62.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
89,49.27672,35.0,64.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
90,51.549115,37.0,67.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
91,54.000005,40.0,70.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
92,56.678445,42.0,73.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
93,59.49053,44.0,76.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
94,62.47815,47.0,79.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
95,65.589865,50.0,83.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
96,68.82386,52.0,86.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
97,72.30348,55.0,90.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
98,75.960075,58.0,95.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
99,79.83795,61.0,100.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
100,83.842225,64.0,105.0,nPos,"Uniform(-0.1, 0.1) (narrower)"
1,0.010532336,0.0074,0.0138,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
2,0.010589817,0.0076,0.0138,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
3,0.010643126,0.0078,0.0138,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
4,0.010683051,0.0078,0.0138,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
5,0.010739311,0.0078,0.0138,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
6,0.010793523999999999,0.0078,0.014,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
7,0.010878942,0.008,0.014,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
8,0.010998662000000001,0.008,0.0142,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
9,0.011146127,0.0082,0.0144,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
10,0.011339888999999999,0.0084,0.0146,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
11,0.011571472,0.0086,0.0148,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
12,0.011841800999999999,0.0088,0.0152,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
13,0.01212239,0.009,0.0154,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
14,0.01241875,0.0094,0.0158,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
15,0.012728956,0.0096,0.016,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
16,0.013028043999999999,0.0098,0.0164,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
17,0.013327046999999998,0.0102,0.0168,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
18,0.01357917,0.0104,0.017,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
19,0.013783618999999999,0.0106,0.0172,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
20,0.013942246,0.0106,0.0174,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
21,0.01405941,0.0108,0.0176,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
22,0.014139773999999999,0.0108,0.0176,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
23,0.014223037,0.0108,0.0178,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
24,0.014308844999999999,0.011,0.0178,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
25,0.014403980999999998,0.011,0.018,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
26,0.014507845,0.0112,0.018,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
27,0.014615338,0.0112,0.0182,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
28,0.014731914,0.0114,0.0184,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
29,0.014842487,0.0114,0.0184,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
30,0.014947871000000001,0.0116,0.0186,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
31,0.015012114,0.0116,0.0186,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
32,0.015030410000000001,0.0116,0.0186,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
33,0.014978176,0.0116,0.0186,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
34,0.014855430000000001,0.0114,0.0184,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
35,0.014660251,0.0112,0.0182,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
36,0.014375577,0.011,0.018,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
37,0.014030237,0.0108,0.0176,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
38,0.01365963,0.0104,0.0172,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
39,0.013233985000000002,0.01,0.0166,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
40,0.012756789999999999,0.0096,0.0162,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
41,0.012258223,0.0092,0.0156,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
42,0.011747855,0.0088,0.015,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
43,0.011253691000000001,0.0082,0.0144,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
44,0.010779778,0.0078,0.014,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
45,0.010340219000000001,0.0076,0.0134,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
46,0.009936796,0.0072,0.013,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
47,0.009558294,0.0068,0.0124,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
48,0.009233089,0.0066,0.0122,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
49,0.008957665,0.0064,0.0118,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
50,0.008721590000000001,0.0062,0.0116,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
51,0.008495277,0.006,0.0112,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
52,0.008294527,0.0058,0.011,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
53,0.008098247999999999,0.0056,0.0108,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
54,0.00790416,0.0054,0.0106,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
55,0.007734690000000001,0.0054,0.0104,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
56,0.007563863999999999,0.0052,0.0102,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
57,0.00741126,0.005,0.01,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
58,0.007272533,0.005,0.0098,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
59,0.007143277000000001,0.0048,0.0096,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
60,0.007025758,0.0048,0.0096,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
61,0.0069164000000000005,0.0046,0.0094,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
62,0.0068094620000000005,0.0046,0.0092,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
63,0.006718300000000001,0.0044,0.0092,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
64,0.006647289999999999,0.0044,0.009,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
65,0.0065834299999999995,0.0044,0.009,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
66,0.0065346580000000005,0.0044,0.009,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
67,0.006497128,0.0042,0.009,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
68,0.0064720789999999995,0.0042,0.0088,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
69,0.006464297999999999,0.0042,0.0088,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
70,0.0064634720000000005,0.0042,0.0088,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
71,0.006472769,0.0042,0.0088,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
72,0.006512478,0.0044,0.009,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
73,0.006564202,0.0044,0.009,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
74,0.006634516000000001,0.0044,0.009,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
75,0.006708288000000001,0.0044,0.0092,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
76,0.006796237000000001,0.0046,0.0092,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
77,0.0068949070000000005,0.0046,0.0094,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
78,0.007015093,0.0048,0.0096,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
79,0.007150602999999999,0.0048,0.0096,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
80,0.00731635,0.005,0.0098,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
81,0.0074925190000000004,0.0052,0.01,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
82,0.007697642,0.0052,0.0104,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
83,0.007914722999999999,0.0054,0.0106,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
84,0.008157112999999999,0.0056,0.0108,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
85,0.008431401,0.0058,0.0112,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
86,0.008730717,0.0062,0.0116,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
87,0.009062687,0.0064,0.012,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
88,0.009440459,0.0068,0.0124,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
89,0.009855344,0.007,0.0128,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
90,0.010309823000000001,0.0074,0.0134,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
91,0.010800001,0.008,0.014,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
92,0.011335689000000001,0.0084,0.0146,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
93,0.011898106,0.0088,0.0152,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
94,0.01249563,0.0094,0.0158,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
95,0.013117973,0.01,0.0166,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
96,0.013764772,0.0104,0.0172,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
97,0.014460695999999999,0.011,0.018,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
98,0.015192015000000001,0.0116,0.019,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
99,0.01596759,0.0122,0.02,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
100,0.016768445,0.0128,0.021,Obs positivity,"Uniform(-0.1, 0.1) (narrower)"
1,0.005191797037868796,-0.042303396095290546,0.04918486760207247,rt,"Uniform(-0.3, 0.3) (default)"
2,0.00525573289017048,-0.03849038655128374,0.045305453256914055,rt,"Uniform(-0.3, 0.3) (default)"
3,0.005123477166707048,-0.03432782428651259,0.03944457797415001,rt,"Uniform(-0.3, 0.3) (default)"
4,0.0046034776649153675,-0.030488084873777428,0.03577686130030042,rt,"Uniform(-0.3, 0.3) (default)"
5,0.004601298958811571,-0.023940556382002535,0.03213781732074574,rt,"Uniform(-0.3, 0.3) (default)"
6,0.005753861199677449,-0.021831559342421963,0.03402154316372889,rt,"Uniform(-0.3, 0.3) (default)"
7,0.007675331854249349,-0.01858190061722481,0.03155112304319037,rt,"Uniform(-0.3, 0.3) (default)"
8,0.01006305024211565,-0.013879084051972364,0.03265988751813981,rt,"Uniform(-0.3, 0.3) (default)"
9,0.013796583950817589,-0.008534708359493538,0.03721067355231745,rt,"Uniform(-0.3, 0.3) (default)"
10,0.0175768074377204,-0.0041198205126755415,0.039882124845108974,rt,"Uniform(-0.3, 0.3) (default)"
11,0.020251278311412896,-0.0014463646906971717,0.042765107464065026,rt,"Uniform(-0.3, 0.3) (default)"
12,0.022726967931062644,0.001702071738612549,0.047597323586415385,rt,"Uniform(-0.3, 0.3) (default)"
13,0.02397199966665964,0.0038159170080816485,0.04826659406975961,rt,"Uniform(-0.3, 0.3) (default)"
14,0.0245352137934403,0.005081876825123195,0.05143231492292791,rt,"Uniform(-0.3, 0.3) (default)"
15,0.024671496571100095,0.005352243960395759,0.05118840196782047,rt,"Uniform(-0.3, 0.3) (default)"
16,0.02379910939300692,0.0026695886187681137,0.05051022593362296,rt,"Uniform(-0.3, 0.3) (default)"
17,0.0219821084744638,1.1891755867528275e-5,0.046072220713454695,rt,"Uniform(-0.3, 0.3) (default)"
18,0.01893644108983433,-0.0020429704538427896,0.04312580648683682,rt,"Uniform(-0.3, 0.3) (default)"
19,0.014925658431225515,-0.009096985456868512,0.0365171049711913,rt,"Uniform(-0.3, 0.3) (default)"
20,0.011975877019366126,-0.011670197427705187,0.032149442667851885,rt,"Uniform(-0.3, 0.3) (default)"
21,0.00826361442592031,-0.018622785222699195,0.028112771283183083,rt,"Uniform(-0.3, 0.3) (default)"
22,0.0068481996496689455,-0.01815946075848971,0.027829184486737296,rt,"Uniform(-0.3, 0.3) (default)"
23,0.0061058359497427,-0.01787096884524353,0.02662229036042029,rt,"Uniform(-0.3, 0.3) (default)"
24,0.0056853756192285524,-0.018021510959825408,0.025430114176020327,rt,"Uniform(-0.3, 0.3) (default)"
25,0.006572135230612748,-0.01593838854539073,0.026914291236600368,rt,"Uniform(-0.3, 0.3) (default)"
26,0.007056149334250015,-0.01471870977273994,0.028198092475592955,rt,"Uniform(-0.3, 0.3) (default)"
27,0.007508798236882246,-0.012994551280464655,0.029517888994755423,rt,"Uniform(-0.3, 0.3) (default)"
28,0.007850555822551293,-0.012777322990590236,0.03178756391503003,rt,"Uniform(-0.3, 0.3) (default)"
29,0.007683748073447059,-0.011848755783006688,0.03038180116985551,rt,"Uniform(-0.3, 0.3) (default)"
30,0.007260491915117102,-0.013223216750192359,0.03179603721653587,rt,"Uniform(-0.3, 0.3) (default)"
31,0.00426018331280586,-0.01699202971326807,0.02788833894548629,rt,"Uniform(-0.3, 0.3) (default)"
32,0.000700131561092343,-0.020765029366745427,0.024213446468564815,rt,"Uniform(-0.3, 0.3) (default)"
33,-0.0030525887961397016,-0.023196314373639,0.020738507958417432,rt,"Uniform(-0.3, 0.3) (default)"
34,-0.007517508274743963,-0.028037481189763836,0.015369180345751658,rt,"Uniform(-0.3, 0.3) (default)"
35,-0.012663226680437028,-0.032610022185642684,0.008715351984010303,rt,"Uniform(-0.3, 0.3) (default)"
36,-0.01839507349107113,-0.03925612511420541,0.0025411486252378424,rt,"Uniform(-0.3, 0.3) (default)"
37,-0.02269167732228902,-0.044095406511959055,-0.0007855450083824669,rt,"Uniform(-0.3, 0.3) (default)"
38,-0.02693977907474067,-0.04794993424856127,-0.005108039963418203,rt,"Uniform(-0.3, 0.3) (default)"
39,-0.03221604177364643,-0.05562976220992663,-0.011960870756321426,rt,"Uniform(-0.3, 0.3) (default)"
40,-0.03711218830852798,-0.06172254499057157,-0.016613656750455827,rt,"Uniform(-0.3, 0.3) (default)"
41,-0.04072546121567594,-0.06600585520624294,-0.02041241762653492,rt,"Uniform(-0.3, 0.3) (default)"
42,-0.04298409757715367,-0.06804288639262229,-0.022936667981157996,rt,"Uniform(-0.3, 0.3) (default)"
43,-0.04398804728306357,-0.07110004500674068,-0.022826579568250006,rt,"Uniform(-0.3, 0.3) (default)"
44,-0.04401897176715861,-0.06810909211260002,-0.022648402546410307,rt,"Uniform(-0.3, 0.3) (default)"
45,-0.042166198615786014,-0.0673310692935582,-0.020383144636391827,rt,"Uniform(-0.3, 0.3) (default)"
46,-0.03994380506091325,-0.062447665156489834,-0.01829184483992665,rt,"Uniform(-0.3, 0.3) (default)"
47,-0.03769100034092049,-0.059924622958128566,-0.015191970137523717,rt,"Uniform(-0.3, 0.3) (default)"
48,-0.03433510772689549,-0.05731493991094415,-0.013110982404443413,rt,"Uniform(-0.3, 0.3) (default)"
49,-0.030585276238820687,-0.05300702084212181,-0.006067130603223265,rt,"Uniform(-0.3, 0.3) (default)"
50,-0.02710113525586618,-0.04961216799615715,-0.00010615993568094395,rt,"Uniform(-0.3, 0.3) (default)"
51,-0.02498959283128948,-0.04651685350625627,0.002004748682582138,rt,"Uniform(-0.3, 0.3) (default)"
52,-0.02400298697975194,-0.045975693672187345,0.0019869348677709394,rt,"Uniform(-0.3, 0.3) (default)"
53,-0.023765991697535575,-0.04687386195094726,0.003116384625459826,rt,"Uniform(-0.3, 0.3) (default)"
54,-0.02354725555770239,-0.0463430172014556,0.0006944725540993855,rt,"Uniform(-0.3, 0.3) (default)"
55,-0.02279426537571418,-0.047557786951500175,0.000807410934691926,rt,"Uniform(-0.3, 0.3) (default)"
56,-0.021663299474240737,-0.044527720497442025,0.0018897782886437287,rt,"Uniform(-0.3, 0.3) (default)"
57,-0.02079953740155579,-0.04393300501242943,0.0028026593381585184,rt,"Uniform(-0.3, 0.3) (default)"
58,-0.019711506843196502,-0.042922407512587524,0.004278186249001057,rt,"Uniform(-0.3, 0.3) (default)"
59,-0.01833161824478891,-0.04197734867728599,0.006255884870962916,rt,"Uniform(-0.3, 0.3) (default)"
60,-0.016960967334629113,-0.04123911891697401,0.0067279372205717065,rt,"Uniform(-0.3, 0.3) (default)"
61,-0.016304887718338615,-0.040884688903347705,0.008076837631970736,rt,"Uniform(-0.3, 0.3) (default)"
62,-0.015355290658128556,-0.03958736411450886,0.009340169439607983,rt,"Uniform(-0.3, 0.3) (default)"
63,-0.013491695206551612,-0.03841461000187793,0.01039698850301294,rt,"Uniform(-0.3, 0.3) (default)"
64,-0.011474293240181122,-0.035437823476182385,0.010957467828236292,rt,"Uniform(-0.3, 0.3) (default)"
65,-0.009244048482281948,-0.03324307231478333,0.013646059103142679,rt,"Uniform(-0.3, 0.3) (default)"
66,-0.0074292600840106015,-0.031564608484230705,0.015596511710076595,rt,"Uniform(-0.3, 0.3) (default)"
67,-0.005486109185326223,-0.029828066573056828,0.018783137895015744,rt,"Uniform(-0.3, 0.3) (default)"
68,-0.00398215553503869,-0.028547974413029267,0.02039564571047661,rt,"Uniform(-0.3, 0.3) (default)"
69,-0.001791465936442578,-0.026058050029453446,0.022475095368454275,rt,"Uniform(-0.3, 0.3) (default)"
70,0.0001173950064237483,-0.024890444673946212,0.023220515896123353,rt,"Uniform(-0.3, 0.3) (default)"
71,0.0024917220365886688,-0.021923382720401383,0.02609913017746501,rt,"Uniform(-0.3, 0.3) (default)"
72,0.005949621133434218,-0.017397613951067044,0.029747441296208307,rt,"Uniform(-0.3, 0.3) (default)"
73,0.00869589743368776,-0.014622139029595103,0.03297508010855478,rt,"Uniform(-0.3, 0.3) (default)"
74,0.010591010711779968,-0.012389092900289549,0.03594641327081555,rt,"Uniform(-0.3, 0.3) (default)"
75,0.011723705475588835,-0.011063208295822063,0.035278529037959194,rt,"Uniform(-0.3, 0.3) (default)"
76,0.013070306495195368,-0.010346414997052047,0.0361416221579376,rt,"Uniform(-0.3, 0.3) (default)"
77,0.015002849393072256,-0.00910818892590647,0.038341285735978024,rt,"Uniform(-0.3, 0.3) (default)"
78,0.0170868776268174,-0.006647738098925715,0.03986373534835687,rt,"Uniform(-0.3, 0.3) (default)"
79,0.019589451964216513,-0.004690751187838162,0.043638843429930706,rt,"Uniform(-0.3, 0.3) (default)"
80,0.021880060685557354,-0.0017630596707484529,0.04538551903651616,rt,"Uniform(-0.3, 0.3) (default)"
81,0.024216064661951888,0.0016799051980011205,0.0478211965826618,rt,"Uniform(-0.3, 0.3) (default)"
82,0.025873966978574473,0.002104521602525781,0.04931627730487585,rt,"Uniform(-0.3, 0.3) (default)"
83,0.027575803794649942,0.003758992554458558,0.0508816372454048,rt,"Uniform(-0.3, 0.3) (default)"
84,0.02937451251895993,0.005526810003556757,0.05161096321778979,rt,"Uniform(-0.3, 0.3) (default)"
85,0.03188024821226691,0.007425665579407879,0.053983767741337355,rt,"Uniform(-0.3, 0.3) (default)"
86,0.03503283241716942,0.012029061814181067,0.05798260272433488,rt,"Uniform(-0.3, 0.3) (default)"
87,0.037913515507392324,0.014408833562010231,0.06098177802273696,rt,"Uniform(-0.3, 0.3) (default)"
88,0.040896143297543756,0.0192852988831961,0.06354758207826784,rt,"Uniform(-0.3, 0.3) (default)"
89,0.04334478963228767,0.02153174485468547,0.06718103627540187,rt,"Uniform(-0.3, 0.3) (default)"
90,0.045262143590174594,0.023685891301871754,0.06950983210631523,rt,"Uniform(-0.3, 0.3) (default)"
91,0.04719242409613789,0.025405434702581334,0.07140454939380055,rt,"Uniform(-0.3, 0.3) (default)"
92,0.04828193650547512,0.026987256948028046,0.07200300938683674,rt,"Uniform(-0.3, 0.3) (default)"
93,0.04865683365999564,0.027112988874476905,0.07189800892850899,rt,"Uniform(-0.3, 0.3) (default)"
94,0.04858992563337892,0.026071803420033172,0.07204515293448459,rt,"Uniform(-0.3, 0.3) (default)"
95,0.048591439024175155,0.025044523748263787,0.07203952008153476,rt,"Uniform(-0.3, 0.3) (default)"
96,0.048883300742276314,0.024703703958725228,0.07350298102986273,rt,"Uniform(-0.3, 0.3) (default)"
97,0.04884147268546674,0.02270700316913874,0.07535762853161848,rt,"Uniform(-0.3, 0.3) (default)"
98,0.04921957064145473,0.019830743710181245,0.07867384098650178,rt,"Uniform(-0.3, 0.3) (default)"
99,0.048985774579401606,0.015588309285327052,0.08221088276901582,rt,"Uniform(-0.3, 0.3) (default)"
100,0.04825688828813083,0.009263734033916693,0.08598371586954098,rt,"Uniform(-0.3, 0.3) (default)"
1,0.01051665349050043,0.009044666474541947,0.01208447099882327,Pt,"Uniform(-0.3, 0.3) (default)"
2,0.010570899943010786,0.009386940487960184,0.01182214943704944,Pt,"Uniform(-0.3, 0.3) (default)"
3,0.010620735074740456,0.009575115480809446,0.011654016352521376,Pt,"Uniform(-0.3, 0.3) (default)"
4,0.010668258572995606,0.00972778966578607,0.011588669496577088,Pt,"Uniform(-0.3, 0.3) (default)"
5,0.010715977695465399,0.009806300746322457,0.011580573066474358,Pt,"Uniform(-0.3, 0.3) (default)"
6,0.01077719278630384,0.00990088757816414,0.011659601832602003,Pt,"Uniform(-0.3, 0.3) (default)"
7,0.010858844354435609,0.009985183290179752,0.01177845358004281,Pt,"Uniform(-0.3, 0.3) (default)"
8,0.010967776539583592,0.010050172513492012,0.011894776262182955,Pt,"Uniform(-0.3, 0.3) (default)"
9,0.01111874399974813,0.010141291969422145,0.012053726876080095,Pt,"Uniform(-0.3, 0.3) (default)"
10,0.01131352515572041,0.010340084601417058,0.012247890418451052,Pt,"Uniform(-0.3, 0.3) (default)"
11,0.011532807053141006,0.010568425228450551,0.012432975088217914,Pt,"Uniform(-0.3, 0.3) (default)"
12,0.011798773997741277,0.010850517484169073,0.012712041064471559,Pt,"Uniform(-0.3, 0.3) (default)"
13,0.012086381582617284,0.011202410955147435,0.013019849865829604,Pt,"Uniform(-0.3, 0.3) (default)"
14,0.012386076126806974,0.011474676319365098,0.013318764189480773,Pt,"Uniform(-0.3, 0.3) (default)"
15,0.012699404786067712,0.01179395661631741,0.013669597302927423,Pt,"Uniform(-0.3, 0.3) (default)"
16,0.013006258007769448,0.012077164133102626,0.014021967785920141,Pt,"Uniform(-0.3, 0.3) (default)"
17,0.013293979433232623,0.012357334527637112,0.014385196065680686,Pt,"Uniform(-0.3, 0.3) (default)"
18,0.01354270544638388,0.012559202369649726,0.014698797580091958,Pt,"Uniform(-0.3, 0.3) (default)"
19,0.013744196437160999,0.012803280950166808,0.01494265783153799,Pt,"Uniform(-0.3, 0.3) (default)"
20,0.013905524884568504,0.012939448791095001,0.01503076898728475,Pt,"Uniform(-0.3, 0.3) (default)"
21,0.014014998841607366,0.013045033491737905,0.015096425842065506,Pt,"Uniform(-0.3, 0.3) (default)"
22,0.014110013309060069,0.013121461012317082,0.015116458119268957,Pt,"Uniform(-0.3, 0.3) (default)"
23,0.014197725330409304,0.013234645612822291,0.015140711943625254,Pt,"Uniform(-0.3, 0.3) (default)"
24,0.01428300828791567,0.013305109778068322,0.015256055844029866,Pt,"Uniform(-0.3, 0.3) (default)"
25,0.01437945297503863,0.013373555192000432,0.01539571087939678,Pt,"Uniform(-0.3, 0.3) (default)"
26,0.014483928615537394,0.013414102521368803,0.015542014574685055,Pt,"Uniform(-0.3, 0.3) (default)"
27,0.014593814599778593,0.01354673995905366,0.015596558391192014,Pt,"Uniform(-0.3, 0.3) (default)"
28,0.014709502227957381,0.013683081287022282,0.015727873811368535,Pt,"Uniform(-0.3, 0.3) (default)"
29,0.014822867844007296,0.013784433321039576,0.01588695015831154,Pt,"Uniform(-0.3, 0.3) (default)"
30,0.0149294297175405,0.01395001518586347,0.016029030866380214,Pt,"Uniform(-0.3, 0.3) (default)"
31,0.01499299367149266,0.014017831104218587,0.016119946722901558,Pt,"Uniform(-0.3, 0.3) (default)"
32,0.015008710017164457,0.01397044033268723,0.01615953475152838,Pt,"Uniform(-0.3, 0.3) (default)"
33,0.01496748861953979,0.013851761478904233,0.016153262658572823,Pt,"Uniform(-0.3, 0.3) (default)"
34,0.014858024178649528,0.013765742613351376,0.01604691163791323,Pt,"Uniform(-0.3, 0.3) (default)"
35,0.014673787767026044,0.013650780285944136,0.015842976074157317,Pt,"Uniform(-0.3, 0.3) (default)"
36,0.014412458770426372,0.013434858461494876,0.015601177951652856,Pt,"Uniform(-0.3, 0.3) (default)"
37,0.014089605761621342,0.013112116470926838,0.015270548214024961,Pt,"Uniform(-0.3, 0.3) (default)"
38,0.01371040679002185,0.012702321610486029,0.014841224961707438,Pt,"Uniform(-0.3, 0.3) (default)"
39,0.013268347837821475,0.01225203693044616,0.014336360230264156,Pt,"Uniform(-0.3, 0.3) (default)"
