"value","t","variable","iter"
0.00908000159406162,15,"Pt",17
0.00900099346655384,16,"Pt",17
0.00896243908725317,17,"Pt",17
0.00896682324511963,18,"Pt",17
0.00901670773441101,19,"Pt",17
0.00911537250774718,20,"Pt",17
0.00926695332518299,21,"Pt",17
0.00947392242964196,22,"Pt",17
0.00973350193457889,23,"Pt",17
0.0100423036546731,24,"Pt",17
0.0103968325063665,25,"Pt",17
0.0107931896589744,26,"Pt",17
0.0112233877086429,27,"Pt",17
0.0116710317439982,28,"Pt",17
0.0121161003973183,29,"Pt",17
0.0125355487896089,30,"Pt",17
0.0129037859571616,31,"Pt",17
0.0132089138075891,32,"Pt",17
0.0134663403914215,33,"Pt",17
0.0136963419061763,34,"Pt",17
0.0139210272908935,35,"Pt",17
0.0141637835448635,36,"Pt",17
0.0144339101545225,37,"Pt",17
0.0147176599210036,38,"Pt",17
0.0149982509101394,39,"Pt",17
0.0152576326783151,40,"Pt",17
0.0154770732755526,41,"Pt",17
0.0156543979141455,42,"Pt",17
0.0158104285800466,43,"Pt",17
0.0159685595704678,44,"Pt",17
0.0161531533902997,45,"Pt",17
0.0163892317615944,46,"Pt",17
0.0166878402235286,47,"Pt",17
0.0170430048391179,48,"Pt",17
0.0174475991022628,49,"Pt",17
0.0178940167787681,50,"Pt",17
0.0183739387153774,51,"Pt",17
0.0188782176319991,52,"Pt",17
0.0193967324100919,53,"Pt",17
0.0199182047838556,54,"Pt",17
0.0204301502785995,55,"Pt",17
0.0209190888961661,56,"Pt",17
0.0213739523931673,57,"Pt",17
0.0217861706583308,58,"Pt",17
0.0221470698365309,59,"Pt",17
0.0224479300919776,60,"Pt",17
0.0226816192954824,61,"Pt",17
0.0228632662983542,62,"Pt",17
0.0230259362305537,63,"Pt",17
0.0232042319850713,64,"Pt",17
0.0234338451660428,65,"Pt",17
0.0237499968377616,66,"Pt",17
0.0241645094506086,67,"Pt",17
0.0246730710520115,68,"Pt",17
0.0252714146946512,69,"Pt",17
0.0259553737149938,70,"Pt",17
0.0267221505726572,71,"Pt",17
0.0275849045223981,72,"Pt",17
0.0285684217818163,73,"Pt",17
0.0297012465646862,74,"Pt",17
0.0310165566817667,75,"Pt",17
0.0325487247512688,76,"Pt",17
0.0342954286772899,77,"Pt",17
0.0362293063082131,78,"Pt",17
0.0383147791670649,79,"Pt",17
0.0405061385139187,80,"Pt",17
0.0427485857500195,81,"Pt",17
0.0449958124735732,82,"Pt",17
0.0472028236778825,83,"Pt",17
0.0493183982801779,84,"Pt",17
0.0512858238201579,85,"Pt",17
0.0530609744440868,86,"Pt",17
0.054708222845957,87,"Pt",17
0.0563470052099854,88,"Pt",17
0.0581118513469105,89,"Pt",17
0.0601535194340315,90,"Pt",17
0.0626094896889623,91,"Pt",17
0.0654481564064502,92,"Pt",17
0.0685651445078647,93,"Pt",17
0.0718353983756876,94,"Pt",17
0.0751095745317817,95,"Pt",17
0.0782626341872978,96,"Pt",17
0.0813917481566076,97,"Pt",17
0.0846832460597807,98,"Pt",17
0.0883518204094135,99,"Pt",17
0.0926458789290234,100,"Pt",17
0.0148068665587094,1,"Pt",18
0.014611110618719,2,"Pt",18
0.0144479915835305,3,"Pt",18
0.0143157732261826,4,"Pt",18
0.0142129429602301,5,"Pt",18
0.0141381889719178,6,"Pt",18
0.0140872937506741,7,"Pt",18
0.0140456224115901,8,"Pt",18
0.0139964866763622,9,"Pt",18
0.0139234415975002,10,"Pt",18
0.0138104726635878,11,"Pt",18
0.0136493277522855,12,"Pt",18
0.0134530321794755,13,"Pt",18
0.0132380130778876,14,"Pt",18
0.013019880811978,15,"Pt",18
0.0128132985281431,16,"Pt",18
0.0126302429665727,17,"Pt",18
0.0124775299669178,18,"Pt",18
0.0123610699064358,19,"Pt",18
0.0122867886920251,20,"Pt",18
0.012260811004445,21,"Pt",18
0.0122857083896215,22,"Pt",18
0.0123556830220044,23,"Pt",18
0.0124641101108446,24,"Pt",18
0.0126045140155873,25,"Pt",18
0.0127703287563175,26,"Pt",18
0.0129492542559199,27,"Pt",18
0.0131174694640513,28,"Pt",18
0.0132486945813615,29,"Pt",18
0.0133158621199821,30,"Pt",18
0.0132923031950296,31,"Pt",18
0.0131676321987383,32,"Pt",18
0.0129582890941912,33,"Pt",18
0.0126839578363651,34,"Pt",18
0.0123641357759634,35,"Pt",18
0.0120173083344058,36,"Pt",18
0.0116569289103416,37,"Pt",18
0.0112900310358379,38,"Pt",18
0.0109225713834185,39,"Pt",18
0.0105598664177443,40,"Pt",18
0.0102066060991479,41,"Pt",18
0.00986716534418286,42,"Pt",18
0.00954568819293011,43,"Pt",18
0.00924576615997578,44,"Pt",18
0.00897049980288629,45,"Pt",18
0.00872245951716422,46,"Pt",18
0.00849995888592155,47,"Pt",18
0.00829707423329321,48,"Pt",18
0.00810821544085165,49,"Pt",18
0.00792828737023247,50,"Pt",18
0.00775272684533209,51,"Pt",18
0.00757965844069164,52,"Pt",18
0.00740961911496393,53,"Pt",18
0.00724319259933986,54,"Pt",18
0.00708090738018734,55,"Pt",18
0.00692313669388653,56,"Pt",18
0.0067683597568682,57,"Pt",18
0.00661359247540037,58,"Pt",18
0.00645606897954833,59,"Pt",18
0.00629330489364984,60,"Pt",18
0.00612355946704447,61,"Pt",18
0.00595185155684775,62,"Pt",18
0.00578757607756468,63,"Pt",18
0.0056392470141491,64,"Pt",18
0.0055145361785466,65,"Pt",18
0.00541940362797882,66,"Pt",18
0.0053455642479913,67,"Pt",18
0.00527602166629449,68,"Pt",18
0.00519453964830852,69,"Pt",18
0.00508593836947906,70,"Pt",18
0.00493867000049761,71,"Pt",18
0.00476334047623507,72,"Pt",18
0.00458138048685591,73,"Pt",18
0.0044116361936583,74,"Pt",18
0.00427029866707253,75,"Pt",18
0.00416980585850827,76,"Pt",18
0.00410611113665301,77,"Pt",18
0.00406810920019667,78,"Pt",18
0.0040456070405446,79,"Pt",18
0.00402889478090465,80,"Pt",18
0.00400897115001347,81,"Pt",18
0.00398053196546481,82,"Pt",18
0.00394001974945911,83,"Pt",18
0.00388412681900322,84,"Pt",18
0.00380990886054625,85,"Pt",18
0.00371572164154722,86,"Pt",18
0.00360534533967423,87,"Pt",18
0.00348434921068039,88,"Pt",18
0.00335787310263406,89,"Pt",18
0.00323051392282979,90,"Pt",18
0.00310563401248571,91,"Pt",18
0.00298275064169506,92,"Pt",18
0.00286037738528332,93,"Pt",18
0.00273729054510572,94,"Pt",18
0.00261252814170385,95,"Pt",18
0.00248574327245657,96,"Pt",18
0.00235833313564294,97,"Pt",18
0.0022319734821206,98,"Pt",18
0.00210809139031674,99,"Pt",18
0.00198787009946865,100,"Pt",18
0.0274280814317879,1,"Pt",19
0.028022609312466,2,"Pt",19
0.0285027003362369,3,"Pt",19
0.0289059941332275,4,"Pt",19
0.0292733861303426,5,"Pt",19
0.0296482250120603,6,"Pt",19
0.0300685713505885,7,"Pt",19
0.0305483160369253,8,"Pt",19
0.0310966163908028,9,"Pt",19
0.0317234908734394,10,"Pt",19
0.0324399949004267,11,"Pt",19
0.0332474955929335,12,"Pt",19
0.0341143481436863,13,"Pt",19
0.0349993435701406,14,"Pt",19
0.0358570114208858,15,"Pt",19
0.0366377264177075,16,"Pt",19
0.0372970550541752,17,"Pt",19
0.0378114636595497,18,"Pt",19
0.0381616758678552,19,"Pt",19
0.0383299078209114,20,"Pt",19
0.0383006448922093,21,"Pt",19
0.0380838561322715,22,"Pt",19
0.0377421040911903,23,"Pt",19
0.0373442495264868,24,"Pt",19
0.0369570144049306,25,"Pt",19
0.036644351250354,26,"Pt",19
0.0364402638191032,27,"Pt",19
0.0363242638685937,28,"Pt",19
0.0362705601400457,29,"Pt",19
0.03625391182381,30,"Pt",19
0.0362493538913043,31,"Pt",19
0.0362363481644274,32,"Pt",19
0.0362017939735694,33,"Pt",19
0.0361333810351951,34,"Pt",19
0.0360189623346966,35,"Pt",19
0.0358470262111678,36,"Pt",19
0.0356246474090593,37,"Pt",19
0.0353856833915797,38,"Pt",19
0.035165366170274,39,"Pt",19
0.0349981105483237,40,"Pt",19
0.0349169983671762,41,"Pt",19
0.0349220588809458,42,"Pt",19
0.0349707003743946,43,"Pt",19
0.0350175206753173,44,"Pt",19
0.0350169355719512,45,"Pt",19
0.0349254343228187,46,"Pt",19
0.0347574931093755,47,"Pt",19
0.0345925596342844,48,"Pt",19
0.0345123127217525,49,"Pt",19
0.0345980948377125,50,"Pt",19
0.0349314449443775,51,"Pt",19
0.0355465303235654,52,"Pt",19
0.0364296522058912,53,"Pt",19
0.0375681861756038,54,"Pt",19
0.0389513203827428,55,"Pt",19
0.0405695474319554,56,"Pt",19
0.0424306446001454,57,"Pt",19
0.0445603027747391,58,"Pt",19
0.0469890428228214,59,"Pt",19
0.0497523295834549,60,"Pt",19
0.0528897346550373,61,"Pt",19
0.0564223599695028,62,"Pt",19
0.060351553136592,63,"Pt",19
0.0646721415250246,64,"Pt",19
0.0693706124519749,65,"Pt",19
0.0744244880360703,66,"Pt",19
0.0798209398592744,67,"Pt",19
0.0855542738855685,68,"Pt",19
0.0916131618030023,69,"Pt",19
0.0979796338156533,70,"Pt",19
0.104625986973752,71,"Pt",19
0.111489773285723,72,"Pt",19
0.11847755966239,73,"Pt",19
0.125477604922878,74,"Pt",19
0.13236076755687,75,"Pt",19
0.138995484279929,76,"Pt",19
0.145359254620008,77,"Pt",19
0.151501620426935,78,"Pt",19
0.157488565632226,79,"Pt",19
0.163400708183104,80,"Pt",19
0.169313814692269,81,"Pt",19
0.175174426029227,82,"Pt",19
0.180860459705724,83,"Pt",19
0.186239692822379,84,"Pt",19
0.191171773189147,85,"Pt",19
0.195536156492608,86,"Pt",19
0.199374823302042,87,"Pt",19
0.202803040276113,88,"Pt",19
0.205946244737494,89,"Pt",19
0.208937909922856,90,"Pt",19
0.211930351620569,91,"Pt",19
0.215148738266067,92,"Pt",19
0.218850909824428,93,"Pt",19
0.223308476319001,94,"Pt",19
0.228811471606493,95,"Pt",19
0.235599171190756,96,"Pt",19
0.243576258093468,97,"Pt",19
0.252534357560706,98,"Pt",19
0.262243331729589,99,"Pt",19
0.272446553778492,100,"Pt",19
0.0131331140355311,1,"Pt",20
0.0127758822053828,2,"Pt",20
0.0124317976399955,3,"Pt",20
0.012095994710957,4,"Pt",20
0.011764092320255,5,"Pt",20
0.0114321731642086,6,"Pt",20
0.0110976951505915,7,"Pt",20
0.0107615339411281,8,"Pt",20
0.0104251758355839,9,"Pt",20
0.0100899937158962,10,"Pt",20
0.00975724505226604,11,"Pt",20
0.00942755556070029,12,"Pt",20
0.00910002525515189,13,"Pt",20
0.00877365562440879,14,"Pt",20
0.00844764881732555,15,"Pt",20
0.00812140810307494,16,"Pt",20
0.00779636980148231,17,"Pt",20
0.00747839324543193,18,"Pt",20
0.00717315617739624,19,"Pt",20
0.00688541544377455,20,"Pt",20
0.00661911063328434,21,"Pt",20
0.00637639114253069,22,"Pt",20
0.00615663127469207,23,"Pt",20
0.00595893103825864,24,"Pt",20
0.00578248731650887,25,"Pt",20
0.00562658342933178,26,"Pt",20
0.00548845103186038,27,"Pt",20
0.00536152079090858,28,"Pt",20
0.0052393699136263,29,"Pt",20
0.00511614029522637,30,"Pt",20
0.00498659101064258,31,"Pt",20
0.00485157969804359,32,"Pt",20
0.00472106311557526,33,"Pt",20
0.00460483927921246,34,"Pt",20
0.00451178506252663,35,"Pt",20
0.00445011652476143,36,"Pt",20
0.00442171617932363,37,"Pt",20
0.00441968454620035,38,"Pt",20
0.00443692539362779,39,"Pt",20
0.00446655660081696,40,"Pt",20
0.00450169356720116,41,"Pt",20
0.00453652719623035,42,"Pt",20
0.00456670658047126,43,"Pt",20
0.0045878860034556,44,"Pt",20
0.00459568217433209,45,"Pt",20
0.00458599751633268,46,"Pt",20
0.00456133754042226,47,"Pt",20
0.00453156113535821,48,"Pt",20
0.00450672700841317,49,"Pt",20
0.00449669121272836,50,"Pt",20
0.00451102236803094,51,"Pt",20
0.00455274359201499,52,"Pt",20
0.00461836633922383,53,"Pt",20
0.00470426979449309,54,"Pt",20
0.00480680393703956,55,"Pt",20
0.0049221210410086,56,"Pt",20
0.00504595659592519,57,"Pt",20
0.00517353061855008,58,"Pt",20
0.00529955943284835,59,"Pt",20
0.00541824829064714,60,"Pt",20
0.00552338597896828,61,"Pt",20
0.00560911276036285,62,"Pt",20
0.00566998162361262,63,"Pt",20
0.0057006617359519,64,"Pt",20
0.00569616183445734,65,"Pt",20
0.00565251517275403,66,"Pt",20
0.00557168533517054,67,"Pt",20
0.00545966149985116,68,"Pt",20
0.00532271114452931,69,"Pt",20
0.005167040978242,70,"Pt",20
0.00499850604127192,71,"Pt",20
0.00482180013816219,72,"Pt",20
0.00464078313802746,73,"Pt",20
0.00445890806129437,74,"Pt",20
0.00427920613778001,75,"Pt",20
0.00410418151060148,76,"Pt",20
0.00393506657287524,77,"Pt",20
0.00377244557365181,78,"Pt",20
0.00361677999965549,79,"Pt",20
0.00346842490758106,80,"Pt",20
0.00332744243467054,81,"Pt",20
0.00319243371980821,82,"Pt",20
0.00306157725862653,83,"Pt",20
0.00293331660726072,84,"Pt",20
0.00280634668599753,85,"Pt",20
0.00267985411922696,86,"Pt",20
0.00255472093325526,87,"Pt",20
0.0024322771288535,88,"Pt",20
0.0023136360117773,89,"Pt",20
0.0021997058403305,90,"Pt",20
0.00209150190357018,91,"Pt",20
0.00199133201448333,92,"Pt",20
0.00190151675320546,93,"Pt",20
0.00182392635199598,94,"Pt",20
0.00176013032755275,95,"Pt",20
0.00171079645147568,96,"Pt",20
0.00167321110243533,97,"Pt",20
0.00164407885421422,98,"Pt",20
0.00162044579562864,99,"Pt",20
0.00159958264600289,100,"Pt",20
0.0149439550165451,1,"Pt",21
0.014952696326491,2,"Pt",21
0.0149329084551241,3,"Pt",21
0.0148855914862547,4,"Pt",21
0.0148118875703887,5,"Pt",21
0.0147130628796318,6,"Pt",21
0.0145901535180736,7,"Pt",21
0.0144431510189626,8,"Pt",21
0.0142719437462294,9,"Pt",21
0.0140765773903003,10,"Pt",21
0.0138572648431865,11,"Pt",21
0.0136187480410234,12,"Pt",21
0.0133783396605234,13,"Pt",21
0.0131545410311762,14,"Pt",21
0.0129646633974556,15,"Pt",21
0.012825149664667,16,"Pt",21
0.0127467705068788,17,"Pt",21
0.0127269704829281,18,"Pt",21
0.0127618257485471,19,"Pt",21
0.0128481009143574,20,"Pt",21
0.0129830966976938,21,"Pt",21
0.0131623566265277,22,"Pt",21
0.01337664995789,23,"Pt",21
0.0136157077588498,24,"Pt",21
0.0138686221964463,25,"Pt",21
0.0141237320070263,26,"Pt",21
0.0143740151782303,27,"Pt",21
0.014622835571078,28,"Pt",21
0.0148750798759402,29,"Pt",21
0.0151359757153192,30,"Pt",21
0.0154110907505892,31,"Pt",21
0.0157047206402042,32,"Pt",21
0.0160185987125636,33,"Pt",21
0.0163543104930021,34,"Pt",21
0.0167135709398081,35,"Pt",21
0.0170980696323981,36,"Pt",21
0.0175004141103004,37,"Pt",21
0.0178985023059088,38,"Pt",21
0.0182670891314969,39,"Pt",21
0.0185790837548297,40,"Pt",21
0.0188067547250951,41,"Pt",21
0.0189454941128653,42,"Pt",21
0.0190223157945387,43,"Pt",21
0.0190675538748011,44,"Pt",21
0.0191121358051578,45,"Pt",21
0.0191868154688066,46,"Pt",21
0.0193077692070756,47,"Pt",21
0.0194744305220429,48,"Pt",21
0.019685553298994,49,"Pt",21
0.0199400988100266,50,"Pt",21
0.0202375287398221,51,"Pt",21
0.0205852155669483,52,"Pt",21
0.0209991486790439,53,"Pt",21
0.021497265994663,54,"Pt",21
0.0220996806374606,55,"Pt",21
0.0228285091244735,56,"Pt",21
0.0236924642497974,57,"Pt",21
0.0246865630813514,58,"Pt",21
0.0258045508100798,59,"Pt",21
0.0270386791982391,60,"Pt",21
0.028379201409714,61,"Pt",21
0.0298164599817853,62,"Pt",21
0.0313402721253527,63,"Pt",21
0.032937599599962,64,"Pt",21
0.0345920954615338,65,"Pt",21
0.0362858885315028,66,"Pt",21
0.0380249388529756,67,"Pt",21
0.0398357091003201,68,"Pt",21
0.0417498473359584,69,"Pt",21
0.0438044262198453,70,"Pt",21
0.0460392272217598,71,"Pt",21
0.0484624285578357,72,"Pt",21
0.0510584839702515,73,"Pt",21
0.0538064665635716,74,"Pt",21
0.0566794833950102,75,"Pt",21
0.0596493818147345,76,"Pt",21
0.0627313522969855,77,"Pt",21
0.0659700304744562,78,"Pt",21
0.0694183228969876,79,"Pt",21
0.0731382097435259,80,"Pt",21
0.0771980990304442,81,"Pt",21
0.0816465789893574,82,"Pt",21
0.086524194764242,83,"Pt",21
0.0918758177696123,84,"Pt",21
0.0977510926823706,85,"Pt",21
0.10419207803209,86,"Pt",21
0.111158185378187,87,"Pt",21
0.11855595115148,88,"Pt",21
0.12626321737218,89,"Pt",21
0.134126824831824,90,"Pt",21
0.141973209120473,91,"Pt",21
0.149664057483837,92,"Pt",21
0.157068468124543,93,"Pt",21
0.164046819632523,94,"Pt",21
0.170453620382217,95,"Pt",21
0.176164966888354,96,"Pt",21
0.181174923713522,97,"Pt",21
0.185525497105728,98,"Pt",21
0.18927310999817,99,"Pt",21
0.19248604693066,100,"Pt",21
0.0153060405624057,1,"Pt",22
0.0147148138676898,2,"Pt",22
0.0141379544817366,3,"Pt",22
0.0135681941011419,4,"Pt",22
0.0129994334977123,5,"Pt",22
0.0124267189483017,6,"Pt",22
0.0118520035828979,7,"Pt",22
0.0112961940573527,8,"Pt",22
0.0107804718416382,9,"Pt",22
0.0103221589565699,10,"Pt",22
0.00993558475280202,11,"Pt",22
0.0096259544243988,12,"Pt",22
0.0093775371466826,13,"Pt",22
0.00917307897962131,14,"Pt",22
0.00899722748401993,15,"Pt",22
0.00883598904335522,16,"Pt",22
0.00867985901799356,17,"Pt",22
0.00852871635498991,18,"Pt",22
0.00838380369695809,19,"Pt",22
0.00824627724466604,20,"Pt",22
0.0081172147348701,21,"Pt",22
0.00799710899599642,22,"Pt",22
0.0078852842242815,23,"Pt",22
0.00778095604218278,24,"Pt",22
0.00768338755568788,25,"Pt",22
0.00759189802193739,26,"Pt",22
0.00750752278649928,27,"Pt",22
0.00743448964547536,28,"Pt",22
0.00737726109173509,29,"Pt",22
0.0073402347502629,30,"Pt",22
0.00732783823946117,31,"Pt",22
0.00734342368836752,32,"Pt",22
0.00738851536290285,33,"Pt",22
0.00746480283174675,34,"Pt",22
0.0075744056738606,35,"Pt",22
0.00771986197853479,36,"Pt",22
0.00789983954730057,37,"Pt",22
0.00810642476288917,38,"Pt",22
0.00833044831605841,39,"Pt",22
0.00856172654774099,40,"Pt",22
0.00878906003084584,41,"Pt",22
0.0090061965218796,42,"Pt",22
0.00921449828978412,43,"Pt",22
0.00941612330385097,44,"Pt",22
0.00961349959920712,45,"Pt",22
0.00980915137577077,46,"Pt",22
0.0100010650101274,47,"Pt",22
0.0101815603221556,48,"Pt",22
0.0103421650728293,49,"Pt",22
0.010474023989217,50,"Pt",22
0.0105683001623477,51,"Pt",22
0.0106210106073855,52,"Pt",22
0.0106333552771593,53,"Pt",22
0.010607218425046,54,"Pt",22
0.0105448923386108,55,"Pt",22
0.0104491197068208,56,"Pt",22
0.0103250231504936,57,"Pt",22
0.0101796193234553,58,"Pt",22
0.0100198071032578,59,"Pt",22
0.00985219006061657,60,"Pt",22
0.00968265518308938,61,"Pt",22
0.00951154812298013,62,"Pt",22
0.00933529565726075,63,"Pt",22
0.00915051068266393,64,"Pt",22
0.0089541238899823,65,"Pt",22
0.00874407459010606,66,"Pt",22
0.00852651868518198,67,"Pt",22
0.00831231931838713,68,"Pt",22
0.00811140773387993,69,"Pt",22
0.00793277567819935,70,"Pt",22
0.00778397775235507,71,"Pt",22
0.00766502975146247,72,"Pt",22
0.00757201835737402,73,"Pt",22
0.00750138524543921,74,"Pt",22
0.00744988529262568,75,"Pt",22
0.0074140523771038,76,"Pt",22
0.00738665911300574,77,"Pt",22
0.00735861536381119,78,"Pt",22
0.00732095999236429,79,"Pt",22
0.00726493954124626,80,"Pt",22
0.00718383182132858,81,"Pt",22
0.00708351229495024,82,"Pt",22
0.00697508519243168,83,"Pt",22
0.00686911189198679,84,"Pt",22
0.00677554113147665,85,"Pt",22
0.00670299226766942,86,"Pt",22
0.00665468434348744,87,"Pt",22
0.00663196080350416,88,"Pt",22
0.00663641482987529,89,"Pt",22
0.00666996224934955,90,"Pt",22
0.00673450988611672,91,"Pt",22
0.0068301810747185,92,"Pt",22
0.00695671858713033,93,"Pt",22
0.00711418026969832,94,"Pt",22
0.00730290414345438,95,"Pt",22
0.00752280700029282,96,"Pt",22
0.00777071887394702,97,"Pt",22
0.00804212404039455,98,"Pt",22
0.00833182725845598,99,"Pt",22
0.00863379365907484,100,"Pt",22
0.0109270145928793,1,"Pt",23
0.0105180648517095,2,"Pt",23
0.0101426747055501,3,"Pt",23
0.00979776129846597,4,"Pt",23
0.00948056337124581,5,"Pt",23
0.00918860280957156,6,"Pt",23
0.00892097387470578,7,"Pt",23
0.00868128078093448,8,"Pt",23
0.00847370388093708,9,"Pt",23
0.00830213958624934,10,"Pt",23
0.0081703992750302,11,"Pt",23
0.00807936288751564,12,"Pt",23
0.00802130174531526,13,"Pt",23
0.00798746246996373,14,"Pt",23
0.00796950224602626,15,"Pt",23
0.00795928861672137,16,"Pt",23
0.0079507180080468,17,"Pt",23
0.00794270745165769,18,"Pt",23
0.00793496840641914,19,"Pt",23
0.00792721349880196,20,"Pt",23
0.00791916139302025,21,"Pt",23
0.00791157304981089,22,"Pt",23
0.00790752815589971,23,"Pt",23
0.00791041758903282,24,"Pt",23
0.00792365079265711,25,"Pt",23
0.00795066313940848,26,"Pt",23
0.00799140188991376,27,"Pt",23
0.00803885704953986,28,"Pt",23
0.00808507319108956,29,"Pt",23
0.00812191799829751,30,"Pt",23
0.00814119341594058,31,"Pt",23
0.00813920529198049,32,"Pt",23
0.00812000772922273,33,"Pt",23
0.00808847749326515,34,"Pt",23
0.00804949079142048,35,"Pt",23
0.00800779368872073,36,"Pt",23
0.00796426338038112,37,"Pt",23
0.00791418823413219,38,"Pt",23
0.00785253927327571,39,"Pt",23
0.00777448639146917,40,"Pt",23
0.00767557681355547,41,"Pt",23
0.00755522347038043,42,"Pt",23
0.00741752445228703,43,"Pt",23
0.00726677662819577,44,"Pt",23
0.00710708717668134,45,"Pt",23
0.0069423088918724,46,"Pt",23
0.00677577736178232,47,"Pt",23
0.00661029054080139,48,"Pt",23
0.00644838102726506,49,"Pt",23
0.00629233967772683,50,"Pt",23
0.00614426810063043,51,"Pt",23
0.0060068616244507,52,"Pt",23
0.00588335785909213,53,"Pt",23
0.00577678733783549,54,"Pt",23
0.00569002726523282,55,"Pt",23
0.00562583244708313,56,"Pt",23
0.00558566935867899,57,"Pt",23
0.00557003520898869,58,"Pt",23
0.00557968843998114,59,"Pt",23
0.00561572857190421,60,"Pt",23
0.00567952014767828,61,"Pt",23
0.00577098634251122,62,"Pt",23
0.0058889206656844,63,"Pt",23
0.00603226097090021,64,"Pt",23
0.00620004388861813,65,"Pt",23
0.00639110601455498,66,"Pt",23
0.00660137286972371,67,"Pt",23
0.00682424546582833,68,"Pt",23
0.00705213096347482,69,"Pt",23
0.00727637608051855,70,"Pt",23
0.00748800594328087,71,"Pt",23
0.00768503346317815,72,"Pt",23
0.00787024779896831,73,"Pt",23
0.00804695958718961,74,"Pt",23
0.00821889682954334,75,"Pt",23
0.00838853038650783,76,"Pt",23
0.00854400282662824,77,"Pt",23
0.00866506930237788,78,"Pt",23
0.00873065950448574,79,"Pt",23
0.00871998003394218,80,"Pt",23
0.00861810287905989,81,"Pt",23
0.00844289585406008,82,"Pt",23
0.00822607976748955,83,"Pt",23
0.0079975750277783,84,"Pt",23
0.00778450644032407,85,"Pt",23
0.00760726358867722,86,"Pt",23
0.00745990908429323,87,"Pt",23
0.00732775283453199,88,"Pt",23
0.00719719182878691,89,"Pt",23
0.00705557954441088,90,"Pt",23
0.00689374746417884,91,"Pt",23
0.00671642942580235,92,"Pt",23
0.00653235048988443,93,"Pt",23
0.00634945608278929,94,"Pt",23
0.00617487309297119,95,"Pt",23
0.00601345263799007,96,"Pt",23
0.00586270305047649,97,"Pt",23
0.00571842879435463,98,"Pt",23
0.00557682275849198,99,"Pt",23
0.00543443751001046,100,"Pt",23
0.0275750014271576,1,"Pt",24
0.027915282347561,2,"Pt",24
0.0280398887254604,3,"Pt",24
0.0279798758905631,4,"Pt",24
0.0277700244803698,5,"Pt",24
0.0274468595136801,6,"Pt",24
0.0270442481948661,7,"Pt",24
0.0265857255585625,8,"Pt",24
0.0260919210468264,9,"Pt",24
0.025582360789274,10,"Pt",24
0.0250752800938005,11,"Pt",24
0.0245802785659277,12,"Pt",24
0.0240849522896662,13,"Pt",24
0.0235740144240472,14,"Pt",24
0.023033516017659,15,"Pt",24
0.0224510121741843,16,"Pt",24
0.0218282081885712,17,"Pt",24
0.0211983689757828,18,"Pt",24
0.0205962183569949,19,"Pt",24
0.0200527247294006,20,"Pt",24
0.0195957072932061,21,"Pt",24
0.0192433492252945,22,"Pt",24
0.0189968309612966,23,"Pt",24
0.0188563987348524,24,"Pt",24
0.0188238759321011,25,"Pt",24
0.018902787901797,26,"Pt",24
0.0190932520664273,27,"Pt",24
0.019386695913591,28,"Pt",24
0.0197743594843276,29,"Pt",24
0.0202479225862993,30,"Pt",24
0.0207990174503154,31,"Pt",24
0.0214194376680978,32,"Pt",24
0.0221013107933303,33,"Pt",24
0.0228358518190781,34,"Pt",24
0.0236129746549297,35,"Pt",24
0.0244210543230926,36,"Pt",24
0.0252471635268486,37,"Pt",24
0.0260772321221709,38,"Pt",24
0.0268954657497943,39,"Pt",24
0.0276843341069466,40,"Pt",24
0.0284251475362104,41,"Pt",24
0.029115352960519,42,"Pt",24
0.0297760277548229,43,"Pt",24
0.030432175479712,44,"Pt",24
0.0311111358009286,45,"Pt",24
0.0318426106783907,46,"Pt",24
0.0326575615544222,47,"Pt",24
0.0335884207934772,48,"Pt",24
0.0346714159019028,49,"Pt",24
0.0359478371269799,50,"Pt",24
0.0374642665837539,51,"Pt",24
0.0392430096001879,52,"Pt",24
0.0412763416171359,53,"Pt",24
0.0435524413231163,54,"Pt",24
0.0460550034178321,55,"Pt",24
0.0487618865783261,56,"Pt",24
0.0516496804277866,57,"Pt",24
0.0546931999017,58,"Pt",24
0.0578599247026741,59,"Pt",24
0.061109047209217,60,"Pt",24
0.0643917321219179,61,"Pt",24
0.0676624595996874,62,"Pt",24
0.0708790219770319,63,"Pt",24
0.0739950986459616,64,"Pt",24
0.076960623704945,65,"Pt",24
0.0797283316948823,66,"Pt",24
0.082322809149139,67,"Pt",24
0.0848265980521389,68,"Pt",24
0.0873349467250656,69,"Pt",24
0.0899543408111311,70,"Pt",24
0.09279786229015,71,"Pt",24
0.0959369092402155,72,"Pt",24
0.0994181820181742,73,"Pt",24
0.103293627240336,74,"Pt",24
0.107621791488012,75,"Pt",24
0.112460528858086,76,"Pt",24
0.117799112205929,77,"Pt",24
0.123581369154009,78,"Pt",24
0.12973759223799,79,"Pt",24
0.136182605536703,80,"Pt",24
0.14282008397087,81,"Pt",24
0.149582329269841,82,"Pt",24
0.15641250726875,83,"Pt",24
0.163246742273458,84,"Pt",24
0.170014396446258,85,"Pt",24
0.176651619496804,86,"Pt",24
0.18317481419322,87,"Pt",24
0.189639716977928,88,"Pt",24
0.196110972535653,89,"Pt",24
0.202661617551106,90,"Pt",24
0.209371546968274,91,"Pt",24
0.216321569495386,92,"Pt",24
0.223597447479715,93,"Pt",24
0.231292326826792,94,"Pt",24
0.239507095768066,95,"Pt",24
0.248312521026242,96,"Pt",24
