"variable","mean","median","sd","lower","upper","rhat","ess_bulk"
"a_raw[23]",0.643653503377778,0.61919,0.781436616104048,-0.840828625,2.175858,1.00330913761289,1584.67162770876
"a_raw[24]",0.893328771514444,0.8729685,0.80645610543705,-0.55860815,2.41729425,1.00001927781116,1516.18451751446
"a_raw[25]",0.660030192944444,0.6692435,0.840981021068404,-1.00692405,2.272135,1.00352835817651,1273.02922226152
"a_raw[26]",0.0793609373866667,0.07268625,0.839700386528687,-1.4778755,1.75037625,1.0016544807538,1433.97062518214
"a_raw[27]",-0.368908281788889,-0.353559,0.901658055040687,-2.0877045,1.41377325,1.00202270147271,1493.3120344241
"a_raw[28]",-0.732621657966667,-0.7209845,0.918952910939743,-2.523028,0.94210345,1.00376313625374,1054.50337025551
"a_raw[29]",-1.25909762738889,-1.26395,0.82298602936805,-2.93951725,0.358135399999999,1.00073943321961,1623.7212567113
"a_raw[30]",-0.978519039344445,-0.999323,0.791763739451068,-2.52594925,0.583850625,1.00187755591665,732.843849527398
"a_raw[31]",0.639997311776667,0.650932,0.737344797716611,-0.84327865,2.12137325,1.00309134908151,980.226874646358
"a_raw[32]",0.235616974711111,0.2673475,0.736188200811966,-1.11014825,1.749567,1.00021356747823,1000.31318262139
"a_raw[33]",0.344266316855556,0.321711,0.762502281453394,-1.14223375,1.852336,1.00082101817107,1290.94209658487
"a_raw[34]",0.00461015615555554,-0.02079365,0.869046151658027,-1.6452725,1.77213525,1.0087945781802,1730.56842888082
"a_raw[35]",-0.273303770733333,-0.296577,0.884221233647199,-2.03083625,1.44721325,1.00613609036435,1623.53330492718
"a_raw[36]",-0.544796776444444,-0.512497,0.796308084405731,-2.12757225,0.982355225,0.997378203847026,1118.63439282499
"a_raw[37]",-0.464662237862556,-0.4378945,0.747009407761411,-1.8806585,1.01247525,0.999300040436612,910.954343423426
"a_raw[38]",0.393778231681111,0.385816,0.736243778193305,-0.971614325,1.8129005,1.004834537848,1021.65919195189
"a_raw[39]",0.621926919015111,0.603329,0.769013157027616,-0.86529405,2.105048,0.999777502397401,1254.17442210363
"a_raw[40]",1.00859222625556,1.012615,0.806990902586429,-0.67380125,2.55775575,1.0062562293406,1174.21120427015
"a_raw[41]",0.954050147722222,0.9648155,0.756624372843374,-0.512262325,2.439241,1.00147108325938,1409.74875814378
"a_raw[42]",0.0662928620777778,0.08363065,0.80237534432652,-1.4677305,1.551939,1.00256798244463,1268.60100190051
"a_raw[43]",0.00299116026,0.004769645,0.73360186742836,-1.484158,1.39560325,1.0035597544856,931.674458166441
"a_raw[44]",-1.24944114246667,-1.231725,0.656729283420872,-2.61661,-0.0573820550000003,1.00274905911237,846.531813787512
"a_raw[45]",-0.195872244563333,-0.1926545,0.67548253865201,-1.5321335,1.13668375,1.00838523949357,746.23123266173
"a_raw[46]",-0.361246036466667,-0.3688725,0.769398784051729,-1.86808075,1.23056875,0.998677252149196,1426.50220615956
"a_raw[47]",-0.297548588377778,-0.3110215,0.973998488543628,-2.21562325,1.51238325,1.0057656985598,1166.66095194234
"a_raw[48]",-0.0190572187111111,-0.01055255,0.954185144379667,-1.9003395,1.85191825,1.00052395863447,2054.7947267444
"a_raw[49]",-0.0681284068011111,-0.0538423,1.08343120081113,-2.2842875,2.04893525,1.0017647690354,2658.81825849539
"a_raw[50]",0.0275164806,0.07367285,0.978114486995585,-1.99834675,1.96822275,0.999947920765493,2658.81825849539
"sigma",0.158330693333333,0.152025,0.0408055072610976,0.09477702,0.26055555,1.00939879644871,298.112662753048
"rho",0.000196496401111111,0.000190036,6.1264898132876e-05,9.58712975e-05,0.00033430545,1.00147584471307,811.400012968039
"a[1]",-4.63042073333333,-4.667965,1.10355206011631,-6.7557955,-2.40158975,1.00056443986314,834.445928388551
"a[2]",-4.68569565555556,-4.700735,0.800226139731641,-6.3023755,-3.08819125,1.00305752285319,797.826696075004
"a[3]",-4.74569026666667,-4.756045,0.535737923003071,-5.8031345,-3.65852125,1.00604027384713,799.44223328305
"a[4]",-4.80560477777778,-4.814905,0.316594943774251,-5.4209045,-4.18938575,1.00486149317116,966.094761042234
"a[5]",-4.86196592222222,-4.851885,0.149077652941684,-5.16708875,-4.584622,1.00044359453353,999.333433048452
"a[6]",-4.90851751111111,-4.909395,0.078809169058715,-5.0621635,-4.75949375,1.00223835992618,1175.40230514744
"a[7]",-4.87770484444444,-4.874965,0.0748913302668708,-5.023679,-4.73279825,1.00145615362996,1094.9022407128
"a[8]",-4.78895552222222,-4.787035,0.0848403588495231,-4.96394075,-4.627223,0.999792037952061,1122.60092041245
"a[9]",-4.65292748888889,-4.653295,0.131263740968826,-4.91798675,-4.40423575,1.00233905171845,1204.01300056848
"a[10]",-4.4740682,-4.47291,0.180419059462813,-4.83485075,-4.1375035,1.00194241147987,1511.17387227435
"a[11]",-4.28823066666667,-4.286525,0.197741058628218,-4.67492825,-3.91146725,1.00514958189092,1416.98524807275
"a[12]",-4.13083252222222,-4.13259,0.163418665726622,-4.43660425,-3.7957955,1.00218664765332,1151.61853597693
"a[13]",-4.04986038888889,-4.050345,0.100287327073184,-4.23332625,-3.85186825,1.00224184411352,817.868812678578
"a[14]",-4.10136351111111,-4.101615,0.0693834254225368,-4.2325525,-3.97505025,0.997948956267851,1005.64760743263
"a[15]",-4.29289675555556,-4.291305,0.0623792012352494,-4.4139855,-4.17163825,0.998087874457752,1028.30407791559
"a[16]",-4.43400122222222,-4.43159,0.0828022170328597,-4.607055,-4.27456875,0.999119243466968,1089.75531639301
"a[17]",-4.47996334444444,-4.4794,0.137641984567649,-4.7483715,-4.22280025,0.998220461116697,1287.46280134638
"a[18]",-4.46883433333333,-4.47659,0.177054547186828,-4.81420725,-4.115288,1.00243390015713,1279.07993632983
"a[19]",-4.43695727777778,-4.445955,0.161810575419904,-4.74364075,-4.1069005,1.0017007732742,1326.41088052397
"a[20]",-4.41785374444444,-4.42127,0.108200854440983,-4.6071925,-4.20263925,1.00263609488922,1037.9501142242
"a[21]",-4.44193437777778,-4.44059,0.0691913848755156,-4.5829935,-4.301164,1.00021602984573,1241.77668922943
"a[22]",-4.44583854444444,-4.443815,0.0679299414080658,-4.58648625,-4.3180455,1.00081747202721,1308.76723823969
"a[23]",-4.35332026666667,-4.352635,0.0730054602506051,-4.49931325,-4.217237,1.0038543500517,1142.76192803223
"a[24]",-4.12305631111111,-4.12276,0.087593746761999,-4.29873875,-3.9548275,1.00387448219982,1138.78530524342
"a[25]",-3.79335687777778,-3.79149,0.131229841828555,-4.05929525,-3.5595475,1.00152769950321,1058.5459446418
"a[26]",-3.45235018888889,-3.45318,0.166038938152239,-3.772499,-3.1404025,1.0025600978938,990.932981038619
"a[27]",-3.16657845555556,-3.164955,0.16692375305739,-3.47661025,-2.8309345,1.0023617654903,878.29041482358
"a[28]",-2.99136191111111,-2.990855,0.12304984757723,-3.2110335,-2.74893175,1.00605764074918,726.215552604733
"a[29]",-3.01219108888889,-3.01152,0.0553472558736166,-3.1166975,-2.903645,1.00315723758827,882.642949474342
"a[30]",-3.18141592222222,-3.181055,0.0492724176783006,-3.284712,-3.0898265,1.00175257826129,818.103883063369
"a[31]",-3.24248744444444,-3.243005,0.047414070975804,-3.33424375,-3.1478905,0.999732027331075,995.75446667277
"a[32]",-3.27105842222222,-3.271445,0.0680151314624376,-3.407875,-3.14018225,1.00103927202579,1118.25113699488
"a[33]",-3.24574787777778,-3.24367,0.126284174490064,-3.49275675,-3.004566,0.999957048832428,1138.65158960062
"a[34]",-3.2209916,-3.226525,0.143928685649251,-3.49202475,-2.923662,1.00003666112801,965.081793266202
"a[35]",-3.2391524,-3.238365,0.107378316346341,-3.43427625,-3.01922,0.998545532635941,876.982832409218
"a[36]",-3.34030402222222,-3.340135,0.0591955828689077,-3.455194,-3.22133225,0.999563629684165,868.686851315849
"a[37]",-3.51366104444444,-3.51117,0.05044717722428,-3.62006675,-3.41827975,1.00155088779813,893.988245697857
"a[38]",-3.62327065555556,-3.61975,0.0557450638019139,-3.72912075,-3.512194,1.00185027654712,1275.92169424271
"a[39]",-3.64154197777778,-3.63927,0.0629723065329306,-3.768685,-3.52408675,1.00436516268125,1034.35170204135
"a[40]",-3.50897673333333,-3.505965,0.0738999381570603,-3.6624325,-3.36502975,1.00102576324369,1244.40267221844
"a[41]",-3.23051782222222,-3.232365,0.071552430706997,-3.36263375,-3.0894035,0.999621285530961,1256.88331751878
"a[42]",-2.94800595555556,-2.94723,0.0445326886135139,-3.0387295,-2.8612245,1.00098914671957,1025.20525040942
"a[43]",-2.65796715555556,-2.65858,0.0418912726424255,-2.738217,-2.5723735,0.999185836978687,753.995783919059
"a[44]",-2.56249324444444,-2.56233,0.0414476042012381,-2.64297475,-2.485175,1.00121999646381,937.118057470968
"a[45]",-2.49156525555556,-2.4898,0.048397187103301,-2.591378,-2.3983465,0.999642115882161,1278.55147876161
"a[46]",-2.47494505555556,-2.475515,0.0674362306405114,-2.60808875,-2.34372425,0.999944296798269,1054.52593979353
"a[47]",-2.50866377777778,-2.515575,0.191117764279802,-2.859548,-2.1339835,1.00847030179517,1199.28046473153
"a[48]",-2.54645504444444,-2.541435,0.390486042445456,-3.35320125,-1.80671025,1.00485596394524,1293.16626360708
"a[49]",-2.59504757555556,-2.60615,0.62275874530553,-3.82105475,-1.38926625,1.0020710306621,1286.49981680514
"a[50]",-2.641235779,-2.60253,0.89165714438178,-4.441091,-0.836409150000001,1.0008505675032,1381.368152338
"Y_hat[1]",-4.86033125555556,-4.85162,0.150760438998979,-5.168697,-4.5906615,1.00118172092876,986.610593498582
"Y_hat[2]",-4.87043082222222,-4.86265,0.12646072765017,-5.131214,-4.64468775,1.00027784595636,996.923510406954
"Y_hat[3]",-4.87957375555556,-4.874535,0.105838927442014,-5.0943405,-4.6922305,1.00111732402724,1004.97922882018
"Y_hat[4]",-4.88720371111111,-4.883015,0.0894348137665911,-5.07937925,-4.7292625,1.00411146676596,982.808077747919
"Y_hat[5]",-4.89276368888889,-4.888455,0.0775484684418617,-5.0579365,-4.75199825,1.00493519502909,985.447323251446
"Y_hat[6]",-4.89569707777778,-4.89456,0.0697032953165897,-5.03803525,-4.76506875,1.00345232546736,1004.97585552743
"Y_hat[7]",-4.89558531111111,-4.895705,0.0647595091536431,-5.02292375,-4.775409,1.00199315758039,1011.79408757195
"Y_hat[8]",-4.89248578888889,-4.892,0.062018202655892,-5.0154915,-4.7738195,1.00348070849818,942.102859141445
"Y_hat[9]",-4.88655817777778,-4.8838,0.0610284451467655,-5.00629225,-4.769054,1.00578435080962,950.925456943823
"Y_hat[10]",-4.8779629,-4.87603,0.0611295593269329,-4.99819425,-4.7586155,1.0023123471016,949.166276670345
"Y_hat[11]",-4.8668595,-4.86431,0.0614999437954743,-4.98458975,-4.749097,1.00154360052867,960.700774359701
"Y_hat[12]",-4.8533924,-4.852185,0.0618484930141041,-4.971887,-4.733927,1.00108085942065,959.176132069907
"Y_hat[13]",-4.83765882222222,-4.83665,0.0630110007447236,-4.96123275,-4.71690775,1.00051853089112,971.626973678035
"Y_hat[14]",-4.8197455,-4.817475,0.0657661001953126,-4.9512985,-4.69499975,1.00004911025308,984.546139691404
"Y_hat[15]",-4.79974124444444,-4.79734,0.070200579123248,-4.94782825,-4.670672,0.999833685059511,1011.49305752361
"Y_hat[16]",-4.77773347777778,-4.774835,0.0758972210850011,-4.93213825,-4.635062,0.999384079482095,1042.92166209402
"Y_hat[17]",-4.7537968,-4.75218,0.0827087319488267,-4.923299,-4.59669275,0.999158900347213,1074.64619122874
"Y_hat[18]",-4.72797364444444,-4.7298,0.0909990233702206,-4.91427575,-4.55825775,0.999816594517552,1108.45623572785
"Y_hat[19]",-4.70030062222222,-4.698295,0.100729041472918,-4.90511975,-4.509218,0.999364328869218,1140.7815060194
"Y_hat[20]",-4.67081416666667,-4.668345,0.111314873414304,-4.8993145,-4.456873,0.999559658227535,1184.63118729412
"Y_hat[21]",-4.63955125555556,-4.63818,0.121936367802017,-4.88290125,-4.41112525,0.999643237007066,1231.6240737152
"Y_hat[22]",-4.60662167777778,-4.604745,0.132136660098166,-4.866887,-4.35508925,0.999463532395555,1290.10650459211
"Y_hat[23]",-4.07119038888889,-4.072535,0.0881269211434036,-4.2370125,-3.89667625,1.00101644329902,843.799133090117
"Y_hat[24]",-4.07305252222222,-4.07115,0.0786646261174385,-4.226182,-3.9222065,1.00133725899021,790.477861517986
"Y_hat[25]",-4.08040522222222,-4.07789,0.070560297134888,-4.222059,-3.94629425,1.0013498941494,780.880700309011
"Y_hat[26]",-4.09331048888889,-4.090425,0.064129712994434,-4.22141175,-3.9720365,1.00033288316511,810.373782512667
"Y_hat[27]",-4.11183092222222,-4.10963,0.0591475636957235,-4.23020575,-4.00232925,0.999372071674095,863.31857662176
"Y_hat[28]",-4.13600514444444,-4.133815,0.0548577882023416,-4.24364175,-4.03778725,0.998309743924756,946.096389491585
"Y_hat[29]",-4.1651551,-4.16349,0.0510564528783964,-4.269497,-4.06716375,0.997646497388167,1012.56393658515
"Y_hat[30]",-4.19775887777778,-4.196815,0.0485936514088895,-4.2984025,-4.106656,0.997739814702558,1055.93097650895
"Y_hat[31]",-4.23224735555556,-4.22978,0.0481376194665314,-4.3321855,-4.14028425,0.997355512622758,1105.68712033942
"Y_hat[32]",-4.26705187777778,-4.267825,0.0494522719568885,-4.3689775,-4.17085325,0.997334593506897,1048.99895196861
"Y_hat[33]",-4.30062592222222,-4.300915,0.0516686365747049,-4.40277725,-4.20127375,0.997641137456977,982.161019654446
"Y_hat[34]",-4.33199056666667,-4.330915,0.0545933615147531,-4.43695225,-4.22649975,0.998708185859697,952.087100203986
"Y_hat[35]",-4.36074983333333,-4.360835,0.058742999661276,-4.470862,-4.2446275,0.998926492519778,962.484402854627
"Y_hat[36]",-4.38653551111111,-4.38605,0.0642847614483087,-4.51241275,-4.26201325,0.998523918901211,1011.01807193908
"Y_hat[37]",-4.40897922222222,-4.40578,0.0709547266790879,-4.55134375,-4.27027375,0.998668663485721,1075.07442661625
"Y_hat[38]",-4.42773021111111,-4.424385,0.0785234654049284,-4.588818,-4.2709305,0.9985126188358,1165.87501115734
"Y_hat[39]",-4.44277952222222,-4.438405,0.0872815911814789,-4.61653475,-4.27592625,0.998249155990673,1238.98075804328
"Y_hat[40]",-4.45442964444444,-4.450555,0.0974133123637621,-4.6442775,-4.2707255,0.998798211861964,1290.71754801447
"Y_hat[41]",-4.46299394444444,-4.461155,0.10844898995544,-4.6716435,-4.26118275,0.998204287568482,1316.70765409959
"Y_hat[42]",-4.47211846666667,-4.471395,0.129515593589974,-4.7119295,-4.2337575,1.0001703470288,1321.15309593326
"Y_hat[43]",-4.42585635555556,-4.427135,0.0902603074282825,-4.59002525,-4.24513375,1.00139487024449,948.956687213732
"Y_hat[44]",-4.42811098888889,-4.42781,0.0802031885752786,-4.57710575,-4.27015375,1.00213881185207,920.170498701351
"Y_hat[45]",-4.43122308888889,-4.429325,0.0713499584036092,-4.57464,-4.284587,1.00053796481519,948.60784037477
"Y_hat[46]",-4.43467104444444,-4.434115,0.0644325791357162,-4.56627375,-4.303075,1.00245471187168,1124.36690701904
"Y_hat[47]",-4.4379324,-4.4358,0.0595438900705534,-4.5594665,-4.3171515,1.00391092138324,1123.39343202821
"Y_hat[48]",-4.4404768,-4.439105,0.0561209051917132,-4.55368725,-4.3234075,1.00006183650524,1093.14465436608
"Y_hat[49]",-4.44170784444444,-4.44077,0.0540033710542782,-4.5495935,-4.32903075,1.00075065946188,1057.62061038751
"Y_hat[50]",-4.44099724444444,-4.441555,0.0533438180536911,-4.54511875,-4.334258,1.00056427572399,1054.85712481116
"Y_hat[51]",-4.43771715555556,-4.43732,0.0538650127418934,-4.53873175,-4.33514425,1.00047382570163,1114.9737400668
"Y_hat[52]",-4.43123925555556,-4.43209,0.0547737024318068,-4.53988925,-4.326686,0.999913711536099,1198.72663437728
"Y_hat[53]",-4.42096234444444,-4.42171,0.0553259620796327,-4.53386225,-4.314572,1.00008472636076,1241.12089531811
"Y_hat[54]",-4.40647022222222,-4.407845,0.0558163216782535,-4.5187475,-4.29762725,0.998993601582545,1212.89372447353
"Y_hat[55]",-4.38742225555556,-4.387705,0.0568112239212234,-4.499681,-4.277798,0.999471982243801,1172.20894927472
"Y_hat[56]",-4.36347765555556,-4.361925,0.0583625869210494,-4.47779075,-4.24658075,0.998311381142336,1138.9533083127
"Y_hat[57]",-4.33429604444444,-4.332955,0.060017937002943,-4.4519325,-4.214217,0.998740668584325,1100.72425357044
"Y_hat[58]",-4.2996111,-4.29652,0.0614411206125482,-4.42401475,-4.17878475,1.00019005236382,1077.91640304492
"Y_hat[59]",-4.25958462222222,-4.256685,0.0633121710150074,-4.38614125,-4.1356885,0.999002026744161,1063.94061589012
"Y_hat[60]",-4.21453192222222,-4.2131,0.0664069483459808,-4.34280125,-4.08859025,0.999809155272,1065.78794057421
"Y_hat[61]",-4.16476878888889,-4.1644,0.0708745784628042,-4.30101675,-4.030893,1.00118995142513,1086.35499735413
"Y_hat[62]",-4.1106106,-4.109745,0.0763497345060883,-4.25932275,-3.9659875,1.00252809934483,1137.12053412332
"Y_hat[63]",-4.05242725555556,-4.05366,0.0826105490286402,-4.21322575,-3.89750475,1.00226696054211,1157.81731731715
"Y_hat[64]",-3.99086132222222,-3.98828,0.0901313907601743,-4.164362,-3.82578225,1.00193655453219,1143.58880840363
"Y_hat[65]",-3.9266379,-3.92531,0.0990635170727785,-4.11343775,-3.7536115,1.00180452340154,1116.18275764583
"Y_hat[66]",-3.8604837,-3.860485,0.108859943605947,-4.06830025,-3.65916325,1.00139239749609,1077.66664499264
"Y_hat[67]",-3.79312387777778,-3.790465,0.118552462826514,-4.0285755,-3.57076575,1.00181941891238,1038.27728731549
"Y_hat[68]",-3.0231265,-3.022995,0.0565934240832946,-3.13659475,-2.916065,1.00896716080571,753.045844325415
"Y_hat[69]",-3.04028697777778,-3.038795,0.0465400039075497,-3.136572,-2.949143,1.00777367009148,802.171078555347
"Y_hat[70]",-3.06297631111111,-3.063285,0.0386063677272427,-3.1442605,-2.986151,1.00465065891137,863.80142104121
"Y_hat[71]",-3.0892445,-3.088985,0.0335791316736212,-3.15329975,-3.02031425,0.999926059004569,916.967093004128
"Y_hat[72]",-3.11697775555556,-3.115975,0.0319896781995125,-3.17855775,-3.05535,0.998153969668832,897.519272305734
"Y_hat[73]",-3.14406277777778,-3.14461,0.032769028437778,-3.208219,-3.0807,0.998448663671473,848.561106868352
"Y_hat[74]",-3.1683903,-3.169075,0.0337410982949272,-3.23390425,-3.10227025,1.0009124569749,821.488615125296
"Y_hat[75]",-3.1886596,-3.190385,0.0336918887340768,-3.2525145,-3.1202075,1.0026343436448,827.656709462823
"Y_hat[76]",-3.20527762222222,-3.206265,0.0333625336495075,-3.2660025,-3.136765,1.00460286936804,880.317443645667
"Y_hat[77]",-3.21886687777778,-3.21943,0.0336569191124979,-3.280882,-3.14584675,1.00020757624247,893.850729868816
"Y_hat[78]",-3.2300513,-3.22982,0.0347296855832412,-3.29791075,-3.1576845,1.00082388924199,924.76296175491
"Y_hat[79]",-3.23945125555556,-3.240685,0.0361317051816539,-3.3099535,-3.16421025,1.00201271743526,966.129083155308
"Y_hat[80]",-3.24742604444444,-3.2492,0.038038441745287,-3.32076225,-3.170653,1.00327811657161,1006.53380658364
"Y_hat[81]",-3.25385123333333,-3.25642,0.0415839294027496,-3.340312,-3.1725035,1.00349615366364,1034.18779891763
"Y_hat[82]",-3.25855147777778,-3.261235,0.0472933340379073,-3.3555025,-3.169658,1.00307519530087,1067.85328848351
"Y_hat[83]",-3.26135001111111,-3.26247,0.054771894619007,-3.37624375,-3.154292,1.00254255643072,1082.7575144663
"Y_hat[84]",-3.26207447777778,-3.26263,0.0633833262292786,-3.3903365,-3.13813575,1.00257053975318,1101.19690451998
"Y_hat[85]",-3.26077617777778,-3.25982,0.0730023485218971,-3.40873575,-3.1232595,1.00335609063126,1133.15582322293
"Y_hat[86]",-3.25380633333333,-3.25461,0.0946264292033784,-3.4398685,-3.0716945,1.00190290839075,1099.60405900796
"Y_hat[87]",-3.31440303333333,-3.31502,0.0613761691135905,-3.432048,-3.1926155,0.998147732951425,825.311446371722
"Y_hat[88]",-3.33916795555556,-3.338005,0.0535209312379413,-3.4442275,-3.22964575,0.99857939001121,778.83381818676
"Y_hat[89]",-3.36689828888889,-3.36736,0.046920034372802,-3.45899675,-3.2710075,0.998439258863125,745.050489242093
"Y_hat[90]",-3.3969803,-3.396745,0.0415471740942244,-3.4761655,-3.31466525,0.99921345991619,716.177728564592
"Y_hat[91]",-3.4283142,-3.428735,0.0380511790027223,-3.50122925,-3.35494925,1.00025863107111,642.413422734942
"Y_hat[92]",-3.45977964444444,-3.45957,0.0367485281520463,-3.53063725,-3.39101725,1.00142054864761,618.151669685259
"Y_hat[93]",-3.49025625555556,-3.48943,0.036903327903103,-3.563189,-3.423473,1.00177064844317,739.559471412235
"Y_hat[94]",-3.51865064444444,-3.519325,0.0372045207436765,-3.59524425,-3.451602,1.00204157725924,878.781522551161
"Y_hat[95]",-3.54432976666667,-3.544755,0.03743979211547,-3.62222725,-3.47470325,1.0041626510808,1025.08957942318
"Y_hat[96]",-3.56705371111111,-3.567625,0.0382941307840799,-3.64529125,-3.49246575,1.00672895317408,1148.05143345986
"Y_hat[97]",-3.5865949,-3.58555,0.0398910773641351,-3.66800675,-3.5096625,1.00386059912812,1215.98095522559
"Y_hat[98]",-3.60272653333333,-3.601795,0.041554716898734,-3.6850205,-3.52598975,1.00206540671234,1202.54507251844
"Y_hat[99]",-3.61521081111111,-3.61516,0.0424602778567289,-3.6967035,-3.537715,1.00538896112085,1125.82998031463
"Y_hat[100]",-3.62366785555556,-3.62373,0.0430140477682276,-3.70573575,-3.541389,1.00391205729622,1071.77658859064
"Y_hat[101]",-3.6276101,-3.626945,0.0442591606536968,-3.711686,-3.54106875,1.00350143860119,1014.26515237592
"Y_hat[102]",-3.62654678888889,-3.62435,0.0464643690825337,-3.71532725,-3.537386,1.00338848479977,1000.31690353876
"Y_hat[103]",-3.61998835555556,-3.617675,0.0489739660445147,-3.7155535,-3.52486325,1.00316119527959,1019.7075734929
"Y_hat[104]",-3.60746945555556,-3.604655,0.0509216161459523,-3.7106185,-3.5123855,1.00239424006334,1072.38083688955
"Y_hat[105]",-3.58882782222222,-3.58689,0.0525517899997891,-3.698974,-3.48981675,1.00197088437668,1049.19743599452
"Y_hat[106]",-3.56410138888889,-3.56264,0.0545958430310114,-3.67992475,-3.460204,0.99982932511294,1084.2705518259
"Y_hat[107]",-3.53332973333333,-3.530835,0.0571328470880941,-3.64828725,-3.423092,1.00112545647925,1130.41014509224
"Y_hat[108]",-3.4965545,-3.49373,0.0594871464460769,-3.61814375,-3.383004,1.00117719221333,1174.43155029334
"Y_hat[109]",-3.45388246666667,-3.45068,0.0607398125189076,-3.57571725,-3.34018175,0.999890965405571,1207.30769181392
"Y_hat[110]",-3.40609042222222,-3.40356,0.0608939416176947,-3.5283235,-3.289411,1.00037221777602,1209.99993696439
"Y_hat[111]",-3.13007912222222,-3.130815,0.0461035599619393,-3.21453825,-3.04105375,0.999747723445965,1140.04728663514
"Y_hat[112]",-3.07298238888889,-3.074225,0.0402954406643705,-3.14615075,-2.994022,0.999938488534732,1079.01047322092
"Y_hat[113]",-3.01564134444444,-3.01631,0.0358727709050507,-3.08543575,-2.94598075,1.0003765156885,1016.8353391304
"Y_hat[114]",-2.95802727777778,-2.95859,0.0329966444350285,-3.024604,-2.89207575,1.00069250047054,983.622035589644
"Y_hat[115]",-2.90025928888889,-2.900115,0.0307172934401812,-2.96103,-2.84109125,1.00052962483128,986.32243479043
"Y_hat[116]",-2.84352643333333,-2.84325,0.0288505844322295,-2.9017155,-2.78933425,0.999803360492153,1003.43884339389
"Y_hat[117]",-2.78949152222222,-2.789315,0.0279802545667908,-2.8472845,-2.737197,0.999306503189015,994.606941692759
"Y_hat[118]",-2.73981971111111,-2.740035,0.0281330206850272,-2.7978675,-2.68766175,0.999034652984761,963.364642607614
"Y_hat[119]",-2.69617603333333,-2.695575,0.0283899489244371,-2.754845,-2.64063175,0.999345269499488,929.573003805457
"Y_hat[120]",-2.65990742222222,-2.659395,0.0277523731043848,-2.717088,-2.60658375,0.999698332164171,963.306213802265
"Y_hat[121]",-2.63037824444444,-2.629725,0.0268197667260022,-2.68626,-2.57946875,1.00021202336759,1045.58841969634
"Y_hat[122]",-2.60618902222222,-2.60579,0.0267378257419243,-2.65951725,-2.556748,1.00086070815272,1079.65266555044
"Y_hat[123]",-2.58593965555556,-2.58496,0.0277575811887826,-2.63674225,-2.53335475,1.00135936541451,1070.61766833868
"Y_hat[124]",-2.5682287,-2.56746,0.029040777015712,-2.62161125,-2.51312675,1.0015451555716,1017.35446472646
"Y_hat[125]",-2.55185737777778,-2.55154,0.0297473444737284,-2.6088905,-2.49716225,1.00104717403082,991.807624502369
