"variable","mean","median","sd","lower","upper","rhat","ess_bulk"
"a[4]",-4.71972711111111,-4.732385,0.345714968166783,-5.39404125,-4.0330225,1.00774975412748,440.56485613178
"a[5]",-4.84181743333333,-4.842485,0.137289570780628,-5.09787475,-4.57560225,1.00103517944864,829.9767824144
"a[6]",-4.94415973333333,-4.94321,0.0722516766303878,-5.088486,-4.80510375,0.999450737248037,712.288956123886
"a[7]",-4.89457736666667,-4.893355,0.0685315139744453,-5.031075,-4.7617195,1.00063625975793,757.415917255664
"a[8]",-4.80370885555556,-4.803315,0.0802430410798134,-4.96116275,-4.63695975,1.00122546586782,822.208229674424
"a[9]",-4.70378638888889,-4.69726,0.128134481426066,-4.975841,-4.46238175,1.00583305718442,739.164317686067
"a[10]",-4.52241906666667,-4.513135,0.203882952327134,-4.9478565,-4.1690105,1.00410771503268,668.518827601598
"a[11]",-4.31899481111111,-4.30484,0.228623235640218,-4.820584,-3.907937,1.00582017459281,694.856502949472
"a[12]",-4.12529622222222,-4.122955,0.185197634995589,-4.527015,-3.7915845,1.015006123292,558.910983647823
"a[13]",-4.00584656666667,-4.005925,0.0918356283871247,-4.184001,-3.82709975,0.99994041385191,612.536579216888
"a[14]",-4.06936392222222,-4.07295,0.0597729989716708,-4.177688,-3.935177,1.01755920987489,356.277166259689
"a[15]",-4.35452553333333,-4.349885,0.0572791322077972,-4.47161175,-4.2495505,1.00252096271288,507.360961570134
"a[16]",-4.48586971111111,-4.486305,0.0703340049065179,-4.61983375,-4.3469705,1.00609369654528,632.980288345641
"a[17]",-4.46551144444444,-4.47218,0.152814748560689,-4.73709325,-4.14221025,1.00431829679851,692.426364178574
"a[18]",-4.4139477,-4.428155,0.214334270932203,-4.7954815,-3.97262825,1.01896401819827,491.36254531212
"a[19]",-4.36914584444444,-4.378205,0.191586116578083,-4.72708975,-3.98436,1.0081893997188,463.447635909543
"a[20]",-4.3724126,-4.370435,0.104654419402444,-4.57095675,-4.1573725,1.00977663200681,761.799916737365
"a[21]",-4.46299942222222,-4.46376,0.0632966179484713,-4.586691,-4.34167225,1.00223054354391,473.704062481517
"a[22]",-4.48410202222222,-4.482105,0.0639328787305903,-4.611699,-4.36315975,0.999729073829577,516.893520339812
"a[23]",-4.39401751111111,-4.39345,0.0689478329535686,-4.53162725,-4.2615335,1.00326457023424,572.806808874544
"a[24]",-4.14460457777778,-4.141425,0.0822997424428649,-4.30819875,-3.9802565,1.00301758595693,705.367960147595
"a[25]",-3.73579166666667,-3.73424,0.14125477939053,-4.012148,-3.46315125,1.00066511567528,853.43522439565
"a[26]",-3.30976662222222,-3.318895,0.214813738689698,-3.66761275,-2.85910875,1.00135796537903,588.848334876894
"a[27]",-2.97791744444444,-2.99989,0.217640119613364,-3.348331,-2.496152,1.00913832614044,455.09385874354
"a[28]",-2.83690063333333,-2.84546,0.139951886874576,-3.0702535,-2.53530225,1.01102946002953,451.676263510513
"a[29]",-2.98976326666667,-2.98975,0.0479948256410617,-3.085353,-2.89963175,1.01113110733035,401.107722615494
"a[30]",-3.25618785555556,-3.25291,0.0431651870574596,-3.34701175,-3.1767605,1.01128916935867,299.881223927671
"a[31]",-3.23135034444444,-3.23463,0.0520985798016133,-3.32816125,-3.11987325,1.01377524315452,291.793089938298
"a[32]",-3.28924045555556,-3.28511,0.0721337245224043,-3.44905375,-3.160509,1.00056933146438,619.337669339831
"a[33]",-3.24545055555556,-3.245495,0.139336854547841,-3.505687,-2.96195,1.00246906046967,704.010904543897
"a[34]",-3.18584571111111,-3.18899,0.174530942020693,-3.525762,-2.8097975,1.00442879065527,674.78182714246
"a[35]",-3.19274698888889,-3.19708,0.122371041745985,-3.43536225,-2.950428,1.0012489078945,568.992158753572
"a[36]",-3.32167824444444,-3.319215,0.0524900754899985,-3.42770075,-3.21943025,1.00442499696603,683.754186920473
"a[37]",-3.54853866666667,-3.5476,0.0470000132085277,-3.643485,-3.4599605,1.00763094410473,389.460688113877
"a[38]",-3.6177773,-3.618345,0.0550639887706246,-3.72621875,-3.50673025,1.00726104292511,296.541983535804
"a[39]",-3.65908383333333,-3.656325,0.0622960166835162,-3.78443925,-3.54638875,1.00525954675415,407.289705750844
"a[40]",-3.52113185555556,-3.523535,0.0769527510293904,-3.6666995,-3.36350525,1.00053218810197,628.19318863834
"a[41]",-3.2152561,-3.22064,0.0872836377107737,-3.375064,-3.014979,1.00660526428858,265.320292800774
"a[42]",-3.00511663333333,-3.003195,0.0505357397149949,-3.1044765,-2.91391975,1.01218253788422,212.655539146243
"a[43]",-2.60696942222222,-2.609635,0.0406661867846982,-2.6788685,-2.519005,1.01774504587085,186.312946891555
"a[44]",-2.58236117777778,-2.579085,0.0411364526895474,-2.6734135,-2.51128325,1.01775122045685,163.065565999463
"a[45]",-2.48871504444444,-2.492755,0.0529736615489888,-2.5841915,-2.3772945,1.00591914795747,287.492225669493
"a[46]",-2.46511756666667,-2.463185,0.069277931017806,-2.60068175,-2.331332,1.00028058445977,690.069851924628
"a[47]",-2.51902942222222,-2.513595,0.24696133983564,-3.01873275,-2.096748,1.00544956697004,649.317322073933
"a[48]",-2.55829493333333,-2.556045,0.545724181231056,-3.61335125,-1.57980475,1.00618598351522,663.037994726261
"a[49]",-2.59841893333333,-2.59158,0.907329559267172,-4.39613625,-0.947484275000001,1.00629753848385,683.979328008181
"a[50]",-2.63270934644444,-2.62131,1.30435795051161,-5.23942975,-0.333423675000001,1.00823882515604,729.121885772358
"Y_hat[1]",-4.83852611111111,-4.843465,0.138847081323227,-5.0979115,-4.5618535,1.00245125482383,631.309856111859
"Y_hat[2]",-4.86060627777778,-4.862195,0.111321846018308,-5.07024725,-4.648088,1.0007785343979,750.573567334246
"Y_hat[3]",-4.88079161111111,-4.88131,0.0890112647791245,-5.04320825,-4.71257925,0.999043144667319,914.006857784604
"Y_hat[4]",-4.89799385555556,-4.8988,0.07245271321024,-5.03473725,-4.7641935,0.998545987247957,991.954420630726
"Y_hat[5]",-4.91112351111111,-4.910675,0.0617711764619711,-5.030877,-4.794885,0.999073739865225,950.100217770816
"Y_hat[6]",-4.91909135555556,-4.919335,0.0556129725539976,-5.02621375,-4.812671,0.998675624567115,905.162899946256
"Y_hat[7]",-4.92119375555556,-4.9218,0.051730122388202,-5.02429875,-4.82166875,0.998914455844836,877.344511247911
"Y_hat[8]",-4.91805464444444,-4.918175,0.0493977550838716,-5.0184385,-4.82605125,0.999112109900645,792.119906702346
"Y_hat[9]",-4.91058563333333,-4.90899,0.0487863010771556,-5.01348525,-4.8182805,0.999858572437722,799.877914340156
"Y_hat[10]",-4.89969854444444,-4.898105,0.0495151267500964,-5.00222775,-4.80444025,1.0005345182897,780.132084402693
"Y_hat[11]",-4.88630438888889,-4.884105,0.0504193314176715,-4.99122325,-4.792968,1.00056577103501,781.74696170708
"Y_hat[12]",-4.87117318888889,-4.868445,0.0508538822782233,-4.9770745,-4.7767465,1.00014386768497,787.57418807443
"Y_hat[13]",-4.85464891111111,-4.851595,0.0518822680141961,-4.96449975,-4.7574905,0.99993531724391,873.515678938086
"Y_hat[14]",-4.83699791111111,-4.83493,0.0543431677495887,-4.94954175,-4.7304125,1.00333887595219,942.772953137765
"Y_hat[15]",-4.81848525555556,-4.818385,0.0579824522191035,-4.93371325,-4.702747,1.00202192387938,949.424277883066
"Y_hat[16]",-4.79937575555556,-4.798215,0.0621040712930714,-4.9194785,-4.677922,0.999368318484314,1004.33256247933
"Y_hat[17]",-4.77972074444444,-4.777285,0.0672625139268273,-4.91966,-4.651988,0.998004870623148,1074.14609393446
"Y_hat[18]",-4.75901255555556,-4.75748,0.0754501336291201,-4.9200765,-4.621476,0.998844042265089,1073.53808298974
"Y_hat[19]",-4.73665482222222,-4.73416,0.087253390695398,-4.91834325,-4.57734125,1.00016103437569,984.243159063341
"Y_hat[20]",-4.71205134444444,-4.707355,0.101534919526658,-4.921267,-4.52543225,1.00022490088772,898.968149655034
"Y_hat[21]",-4.68460695555556,-4.678415,0.116605874156141,-4.92813875,-4.47289225,1.00256830977444,850.60497540151
"Y_hat[22]",-4.65402975555556,-4.64402,0.131536288545745,-4.9260335,-4.4130025,1.00337313972201,784.168324000033
"Y_hat[23]",-4.03470825555556,-4.031735,0.0752775002330456,-4.18209325,-3.89164125,1.00143179174105,695.497120066538
"Y_hat[24]",-4.03584386666667,-4.034635,0.0621343291497712,-4.1536565,-3.91880825,0.998913803690776,773.140718848436
"Y_hat[25]",-4.04488627777778,-4.04512,0.0515967445040433,-4.14079575,-3.94605,0.999055327721055,813.915096784933
"Y_hat[26]",-4.06215355555556,-4.06118,0.0446906982408778,-4.151885,-3.97206925,1.00315355076223,720.249120612737
"Y_hat[27]",-4.08796525555556,-4.088225,0.0410077482632361,-4.1689115,-4.00580125,1.00858925338043,605.879792288362
"Y_hat[28]",-4.12259102222222,-4.12226,0.0383659323738953,-4.19674475,-4.041676,1.01062408511406,560.168267442786
"Y_hat[29]",-4.16479977777778,-4.16541,0.0356026691884643,-4.23367725,-4.091756,1.00899681276568,667.602993251375
"Y_hat[30]",-4.21159836666667,-4.213085,0.0340011831420624,-4.27378725,-4.140277,1.00453996208461,859.217238962564
"Y_hat[31]",-4.25989358888889,-4.260535,0.0345892612799564,-4.3239365,-4.18712175,1.00544472811632,990.381295746223
"Y_hat[32]",-4.3065922,-4.30592,0.0365012883775235,-4.3777225,-4.23270925,1.00693909966312,907.320098450898
"Y_hat[33]",-4.34866073333333,-4.34671,0.0379028744851046,-4.425409,-4.2758265,1.00465604594242,804.20585792432
"Y_hat[34]",-4.38453276666667,-4.382435,0.0388491224400438,-4.464966,-4.312779,1.00878032014603,762.875420558414
"Y_hat[35]",-4.41415632222222,-4.412185,0.0413119995189831,-4.496151,-4.3368525,1.00982406239557,783.758930706678
"Y_hat[36]",-4.43754881111111,-4.436975,0.0466240496147448,-4.53005125,-4.3478435,1.00670106879265,841.160956353745
"Y_hat[37]",-4.45472737777778,-4.455525,0.0547601939779868,-4.565808,-4.34864675,1.00206705830491,896.742973159381
"Y_hat[38]",-4.46573484444444,-4.46831,0.0653200582694384,-4.5929415,-4.3344315,0.998614960031328,939.95462459346
