"t","mean","lower","upper","variable","date"
1,0.0077712970785507,0.0058118563259766,0.0099087186478851,"Pt","2021-09-09"
2,0.00767648598818369,0.00596239350802745,0.00949950983022025,"Pt","2021-09-10"
3,0.0075915304169317,0.00616962764275136,0.00921402461562906,"Pt","2021-09-11"
4,0.00751756694920476,0.00626381063721847,0.00880656114032001,"Pt","2021-09-12"
5,0.00746469875569061,0.00634355163224918,0.00860177165857721,"Pt","2021-09-13"
6,0.00743754375189918,0.00643876861556487,0.00846941785602896,"Pt","2021-09-14"
7,0.0074351978160581,0.00653210768295831,0.00843306072201815,"Pt","2021-09-15"
8,0.00745852769879254,0.00659299237954049,0.00840194143691349,"Pt","2021-09-16"
9,0.00750627123368189,0.00662061220257645,0.00845117811897049,"Pt","2021-09-17"
10,0.00757328966174887,0.00669884451220232,0.0085280871998295,"Pt","2021-09-18"
11,0.00765537576648832,0.00676969647683036,0.00860924279097746,"Pt","2021-09-19"
12,0.00775285021930182,0.00686853210747408,0.00867031138749642,"Pt","2021-09-20"
13,0.00787014680819518,0.00694395249882547,0.00889793949674104,"Pt","2021-09-21"
14,0.00801067530393412,0.00702775581597496,0.00908127777859506,"Pt","2021-09-22"
15,0.00817033374293822,0.0071283198832337,0.00931227766012359,"Pt","2021-09-23"
16,0.00834541103454354,0.0071489362557848,0.00954336030394133,"Pt","2021-09-24"
17,0.00853654461387067,0.00719084713074224,0.00995564931314237,"Pt","2021-09-25"
18,0.00874897135811584,0.00723904163297235,0.01036586144975,"Pt","2021-09-26"
19,0.00898742722630028,0.00733476105023258,0.0107966364158434,"Pt","2021-09-27"
20,0.00925735026843457,0.00737643800150349,0.0112985852664553,"Pt","2021-09-28"
21,0.00955547989557244,0.00741187461101775,0.0120563198540431,"Pt","2021-09-29"
22,0.00988101574249934,0.00740446491113513,0.0128488104309549,"Pt","2021-09-30"
23,0.0102330666419239,0.007488034751096,0.0135576167485485,"Pt","2021-10-01"
24,0.0106113971656718,0.00758507835673658,0.0142057747782272,"Pt","2021-10-02"
25,0.011015459577466,0.00773268485488582,0.0150574322301896,"Pt","2021-10-03"
26,0.0114406658110303,0.00789316883510477,0.0157435901948078,"Pt","2021-10-04"
27,0.0118833284932799,0.00798982129020065,0.0167227957731576,"Pt","2021-10-05"
28,0.0123374864045427,0.00815521249470779,0.0175774671322962,"Pt","2021-10-06"
29,0.0128081897789035,0.00844938023634862,0.018446224175002,"Pt","2021-10-07"
30,0.0132864691072105,0.00873534093373219,0.0192592198529278,"Pt","2021-10-08"
31,0.0137553920640646,0.00913181974260362,0.0197670385919987,"Pt","2021-10-09"
32,0.0142032702665958,0.00958019133288333,0.0204875738517441,"Pt","2021-10-10"
33,0.0146318869787438,0.00998555283321718,0.0207837338748651,"Pt","2021-10-11"
34,0.0150392675608734,0.010430261766775,0.0209328942575977,"Pt","2021-10-12"
35,0.0154220514948536,0.0108934217183524,0.02107208746671,"Pt","2021-10-13"
36,0.0157762025667203,0.0114851527984903,0.0211805635046178,"Pt","2021-10-14"
37,0.0160975572172656,0.0119368941804236,0.0210477708064116,"Pt","2021-10-15"
38,0.0163708069480764,0.0124969817650859,0.0209588508642479,"Pt","2021-10-16"
39,0.0165920081466529,0.0129477631221615,0.0206153127902371,"Pt","2021-10-17"
40,0.0167546127160207,0.013418597075986,0.0203002218947084,"Pt","2021-10-18"
41,0.0168504450037529,0.0138104556441649,0.0198173070793719,"Pt","2021-10-19"
42,0.0168680699809301,0.0142118682920159,0.0194231588008852,"Pt","2021-10-20"
43,0.0167906379290971,0.0145434814694886,0.0189791033914072,"Pt","2021-10-21"
44,0.0165986574380016,0.0146016610101608,0.0185370076831885,"Pt","2021-10-22"
45,0.0162814247004924,0.0145364680151635,0.0181148243199909,"Pt","2021-10-23"
46,0.0158432178812145,0.014346488086776,0.0174831885211486,"Pt","2021-10-24"
47,0.0153282087592341,0.0139056518585775,0.0168730721615491,"Pt","2021-10-25"
48,0.0147880109000616,0.013453484516353,0.0161819893005822,"Pt","2021-10-26"
49,0.0142539728937299,0.0128882803449795,0.0156327535866828,"Pt","2021-10-27"
50,0.0137492125302675,0.0123906853471614,0.0151281865494344,"Pt","2021-10-28"
51,0.0132850117602162,0.0119220238332285,0.0146320532905029,"Pt","2021-10-29"
52,0.0128675895004511,0.0115779205672231,0.01427840966569,"Pt","2021-10-30"
53,0.0125070247470012,0.011154669772715,0.013935064554194,"Pt","2021-10-31"
54,0.0122108255218535,0.0107688603374714,0.0137207327544883,"Pt","2021-11-01"
55,0.0119772512698891,0.0104455086817816,0.0135905505663741,"Pt","2021-11-02"
