"variable","mean","median","sd","lower","upper","rhat","ess_bulk","t"
"a_raw",-0.0149601556777778,-0.0317346,0.959308275791733,-1.96345925,1.9358135,1.00274131761573,1285.04164121081,143
"a_raw",-0.0224923241666667,0.0174605,1.01400189786808,-1.92288175,1.91472925,1.0025091030318,2558.03321742026,144
"a_raw",0.00844584658888888,0.0147466,1.00134701733797,-2.0000295,1.967945,1.01971912595857,2452.71494113411,145
"a_raw",-0.0521885398444444,-0.0793265,0.960145962376668,-1.92362975,1.82931,1.02679131795595,1148.56651782767,146
"a_raw",-0.122187457277778,-0.1215315,0.958924581833709,-2.03416575,1.790524,1.0028897936209,1924.89599213977,147
"a_raw",-0.0687852261,-0.03386125,1.06345397186875,-2.14134,1.946729,1.00304185511264,1353.58460092556,148
"a_raw",-0.106238842633333,-0.1362415,0.947505101396097,-1.9466345,1.761471,1.00617820684246,1579.08301853663,149
"a_raw",-0.172245749867778,-0.1963475,1.06755934084436,-2.3964705,1.99655875,1.01943478449188,2131.76220774251,150
"a_raw",-0.124864575922222,-0.132356,1.04885195435874,-2.060727,1.92008525,1.00188059559564,1964.23370219428,151
"a_raw",-0.16224173934,-0.2002925,0.980763754979441,-1.9704365,1.68572025,1.00399782501403,2431.96063095914,152
"a_raw",-0.222368391573333,-0.2070005,0.977793982093588,-2.123367,1.73071625,0.999997375202771,1713.99665464774,153
"a_raw",-0.248413078707778,-0.24345,1.00209991512926,-2.2054145,1.60342625,1.00510760232646,1794.68454599782,154
"a_raw",-0.273290142,-0.3014455,0.906632997979771,-1.99895975,1.44919475,1.0068337127321,1835.27853010652,155
"a_raw",-0.2800722143,-0.315795,0.969602571308414,-2.1381965,1.51870475,1.0000082337751,1483.52530333593,156
"a_raw",-0.28213243769,-0.280115,0.966735280430107,-2.17460875,1.554145,1.00586226334361,1108.52217381744,157
"a_raw",-0.308881018611111,-0.337557,0.891030633800099,-2.0794485,1.31793275,1.00600672832367,1643.2328560487,158
"a_raw",-0.154333112888889,-0.170497,0.937093692251241,-1.88083925,1.720421,0.999667233314835,2415.42696203758,159
"a_raw",-0.1866095431,-0.186729,0.970400767433449,-1.99776925,1.667001,1.00373582756223,2319.36289501829,160
"a_raw",-0.108949067353333,-0.1186125,0.921998602657441,-1.929077,1.68992675,1.00337815671472,2365.73039448345,161
"a_raw",0.130628359366667,0.1295165,1.00422183396495,-1.85881225,2.05178325,1.0045806432734,866.646110675433,162
"a_raw",0.338888381566667,0.3491795,0.995243232795006,-1.68191975,2.318866,1.00651984971692,2059.41838879103,163
"a_raw",0.309286825393333,0.3228145,0.970587505602834,-1.61621075,2.24872525,1.00126531765335,1846.85017097695,164
"a_raw",0.244570458955556,0.241604,0.929479846264469,-1.563221,1.99736175,0.999678654143404,1629.90181403251,165
"a_raw",0.248135254211111,0.3009465,1.0013350560596,-1.73649875,2.1673685,1.01764175349808,2453.16641274123,166
"a_raw",0.171561856511111,0.1492265,1.00661711659071,-1.783607,2.12299275,1.00015848862166,2658.81825849539,167
"a_raw",0.211800025675556,0.2378495,0.963587753932677,-1.643936,2.05297425,1.00809717084088,2285.06003885745,168
"a_raw",0.191162104875556,0.1658625,0.935512944356463,-1.700559,1.97335825,1.00481409890227,1418.42789103315,169
"a_raw",0.276760080022222,0.261826,0.920992034160113,-1.47797625,2.04628425,1.00451922341961,811.19123492435,170
"a_raw",0.407639702776667,0.4216305,0.91790235276703,-1.33483975,2.25979825,1.01128515896945,1815.63037578274,171
"a_raw",0.439407758933333,0.4419935,0.916291054378567,-1.41883875,2.308578,1.00270825232519,1672.84152661871,172
"a_raw",0.522883578377778,0.5288085,0.93557258895429,-1.31084275,2.26672525,1.00728662406802,1904.65856731943,173
"a_raw",0.5601620606,0.5446865,0.950380581944586,-1.38134175,2.40151925,1.00016194319777,1769.07310100223,174
"a_raw",0.489899543417778,0.4366105,0.91641949972405,-1.32492225,2.31558675,1.00199114545981,1825.72384103478,175
"a_raw",0.460218388933333,0.4233635,0.962972303302986,-1.352147,2.31788725,1.00600680138597,1618.28388925571,176
"a_raw",0.470672419114444,0.4799905,0.933189847184862,-1.31795875,2.35443775,1.00225219991425,2230.00135673737,177
"a_raw",0.478263647033333,0.47309,0.837112416983426,-1.20029575,2.1512885,1.00087350541314,1520.5069942682,178
"a_raw",0.441589139112222,0.441392,0.969769675632205,-1.4337835,2.3535875,1.00092695949681,1828.90056286754,179
"a_raw",0.32346935114,0.3374675,0.908876439311735,-1.4888825,2.0613405,1.00026352191624,1679.58163915567,180
"a_raw",0.209988349658889,0.265073,1.00746723230836,-1.68761225,2.1219165,1.00436805274962,1227.54991523531,181
"a_raw",0.103656106611111,0.112452,1.00619474082953,-1.79667125,2.0206285,0.99800172566278,1440.76209349508,182
"a_raw",0.0435065956777778,0.0788359,0.951704773723392,-1.79948225,1.8622695,1.0035201246814,2270.4267983077,183
"a_raw",-0.115530684877778,-0.101807,0.953023788667317,-1.99079625,1.6999875,1.00551144281402,2658.81825849539,184
"a_raw",-0.230095706544444,-0.249134,0.918367143114966,-1.9720925,1.58784275,1.01692954014835,2236.02186930204,185
"a_raw",-0.101245704687,-0.112245,0.931081522766243,-1.86399425,1.7324555,1.00887182247599,1633.55786047826,186
"a_raw",0.0671660539333333,0.0882813,0.952294531826728,-1.80330425,1.917048,1.00192114613901,1404.21650857698,187
"a_raw",0.1048749491,0.13197,0.981883729024766,-1.825477,1.9684815,1.0106414369654,1291.50336914159,188
"a_raw",0.0243011594,0.0443009,0.907320488056728,-1.656653,1.81650575,1.00557457172427,1348.42812159395,189
"a_raw",0.0659577272156666,0.08166585,0.930532866655949,-1.7036675,1.7500095,0.999077768208369,1823.71223312892,190
"a_raw",0.000866370288888883,-0.00240405,0.951536679359449,-1.885094,1.935006,1.00778893209044,1076.66081001859,191
"a_raw",-0.495219730006667,-0.455789,0.938976508913697,-2.3813045,1.30861725,1.00190411585983,1724.1353944928,192
"a_raw",-0.964075369962222,-0.984226,0.927957886810496,-2.78008925,0.811018525,1.00945757001507,1889.43376532798,193
"a_raw",-0.818920015295778,-0.835154,0.891934582400773,-2.553288,0.929739675,1.00334481285247,1835.4620467629,194
"a_raw",-0.584081721992222,-0.5998635,0.892856379285944,-2.3332115,1.1865965,1.00720660490019,1456.99172737255,195
"a_raw",-0.212002812495556,-0.185294,0.929212247086175,-2.0371125,1.64358325,1.00275244300827,1779.08516145533,196
"a_raw",-0.10334406721,-0.110378,0.905169322599955,-1.7809585,1.71361225,1.002109250798,1820.61206163948,197
"a_raw",0.0586115339111111,0.0865689,0.896613274189552,-1.735209,1.8070525,1.00709155244564,1311.56235436931,198
"a_raw",-0.00136598659333333,0.011295055,0.928219975860375,-1.86926875,1.76374675,1.0009700722323,1646.1788395677,199
"a_raw",0.04572031906,0.06234265,0.917843126005512,-1.790515,1.844485,0.997567728263068,1500.34342791257,200
"a_raw",-0.0136872543777778,0.004146205,0.908927208135518,-1.85373,1.89299825,1.00602420385408,1926.4204267019,201
"a_raw",-0.103804443113333,-0.110025,0.9586469426772,-1.9268855,1.7595545,1.00467180467301,1124.45865426473,202
"a_raw",-0.203147680538889,-0.1968395,1.01971603961624,-2.20004275,1.74469925,1.00967496857185,2063.93636514219,203
"a_raw",-0.285686346205555,-0.2776225,1.04006392818138,-2.23899025,1.746433,0.99977300292958,926.435075979467,204
"a_raw",-0.370463701688889,-0.3694775,0.958686382593741,-2.203985,1.4378425,1.00146905448338,2329.4030615245,205
"a_raw",-0.407003815255556,-0.42705,0.966605772491746,-2.276865,1.598344,1.00570135448979,1304.94664304605,206
"a_raw",-0.184078695644444,-0.183954,0.946197775235893,-2.04258575,1.6410815,1.00166878284711,2520.43521552446,207
"a_raw",0.00595895176666667,0.0783487,0.991265335722682,-1.989428,1.77258325,1.0012726891986,1984.7119610293,208
"a_raw",0.0147711864188889,0.037505,0.992469722265893,-1.820491,1.899531,0.999158712604242,1445.01704552127,209
"a_raw",-0.00331666205555554,0.00892716,0.985982221630892,-1.89268025,1.835922,1.00117831481463,2658.81825849539,210
"sigma",0.0139588822666667,0.01335135,0.00366070363715515,0.0086718935,0.02255359,1.00319900554096,237.367008570225,NA
"rho",0.000180255779777778,0.000172814,5.85083881092062e-05,9.03262175e-05,0.00032155805,1.00237613858402,691.016640450546,NA
"a",-4.85037703333333,-4.856005,0.247823830739278,-5.3304035,-4.34044,1.00569533811821,326.141429432125,1
"a",-4.85667448888889,-4.86373,0.212950518313305,-5.2761825,-4.434859,1.01140052971535,329.855507127332,2
"a",-4.86332931111111,-4.86368,0.179730807121841,-5.2177425,-4.51522525,1.00816172989006,342.461216560328,3
"a",-4.87015614444444,-4.87421,0.150318176058411,-5.17418375,-4.5776915,1.00639636723439,362.827678552488,4
"a",-4.87696587777778,-4.875915,0.125350802336008,-5.134311,-4.62331825,1.00763232698714,406.1192026725,5
"a",-4.88441513333333,-4.884515,0.105260040039012,-5.09327725,-4.67004625,1.00406398486567,504.148104442519,6
"a",-4.89144143333333,-4.88929,0.0899919210862335,-5.0751855,-4.71670325,1.00043707956043,671.624425452022,7
"a",-4.89630127777778,-4.89302,0.0790632448551128,-5.05977875,-4.750502,1.00028579754472,867.729610640355,8
"a",-4.89826824444444,-4.897715,0.0721350800728385,-5.04329025,-4.76489925,1.00195679713005,1027.95700408067,9
"a",-4.89761642222222,-4.896495,0.0684697610763029,-5.02676825,-4.76896425,1.00252347706393,1077.90938935082,10
"a",-4.89383386666667,-4.89211,0.067161072696994,-5.02540375,-4.76684475,1.00307416030981,993.849507829633,11
"a",-4.88685823333333,-4.88371,0.06727892464784,-5.02602125,-4.75995775,1.00252146566328,941.606437053879,12
"a",-4.87709365555556,-4.8716,0.0680164789892642,-5.0153745,-4.75071375,1.00350828773166,897.943546076569,13
"a",-4.86544112222222,-4.86071,0.0683783516728313,-5.002476,-4.7365075,1.00098414646025,879.57094486556,14
"a",-4.85186658888889,-4.848345,0.068664223262224,-4.99359675,-4.713706,1.00083107150976,882.728969989107,15
"a",-4.83637371111111,-4.831605,0.0694884752042548,-4.97604925,-4.70348925,1.00086861860535,906.455830002718,16
"a",-4.81869666666667,-4.81458,0.0706136667881199,-4.9623615,-4.683801,1.0016876250433,880.755899146674,17
"a",-4.7988629,-4.79405,0.0720858393395933,-4.9493655,-4.66477375,1.00269836876126,873.050970388169,18
"a",-4.7764571,-4.77242,0.0754847891588863,-4.92519675,-4.6334495,1.00399602905584,904.510971924999,19
"a",-4.75309161111111,-4.74947,0.0806753302336125,-4.91995025,-4.60120425,1.00404893421805,954.005695572138,20
"a",-4.72872047777778,-4.725025,0.0884924145080622,-4.91162225,-4.5563095,1.00248829253661,992.435317326377,21
"a",-4.70303738888889,-4.70117,0.0980941526694965,-4.9149345,-4.51540275,1.00358402547298,1095.04320253254,22
"a",-4.67437614444444,-4.6707,0.109268318338716,-4.90481025,-4.4655125,1.00228154734633,1204.39893429375,23
"a",-4.64415733333333,-4.64066,0.120973148081882,-4.896428,-4.41747125,1.00057746382015,1332.06551482171,24
"a",-4.61198796666667,-4.606375,0.133463071705197,-4.89716625,-4.37291325,0.999878748049931,1476.11038030602,25
"a",-4.57834142222222,-4.573715,0.145630615881649,-4.889251,-4.32243475,1.00047485411545,1632.72795864884,26
"a",-4.54340428888889,-4.539155,0.156820679250344,-4.87756975,-4.26618625,1.00119566209593,1748.26675021389,27
