"t","mean","lower","upper","variable","date"
1,-0.031728731509708,-0.143610485145242,0.087881460996763,"rt","2020-05-01"
2,-0.0305250365991538,-0.142477076480591,0.0827265139183076,"rt","2020-05-02"
3,-0.0292570808593375,-0.13619108673349,0.0846768729417215,"rt","2020-05-03"
4,-0.0281520446629157,-0.13676367449965,0.0819733857401089,"rt","2020-05-04"
5,-0.0280267318773222,-0.136675659791517,0.0856332181220505,"rt","2020-05-05"
6,-0.0272935919054104,-0.137299893790326,0.0842908491525949,"rt","2020-05-06"
7,-0.0266400021035614,-0.12818541792252,0.0839731330016348,"rt","2020-05-07"
8,-0.0261814479628056,-0.120324048577274,0.0864498046255366,"rt","2020-05-08"
9,-0.0274694208465416,-0.113146594019882,0.0760495125886809,"rt","2020-05-09"
10,-0.0293107255947212,-0.115164332927392,0.0687864814298337,"rt","2020-05-10"
11,-0.0290384740129291,-0.111465342996004,0.076186807775804,"rt","2020-05-11"
12,-0.0296292475385314,-0.108358191332924,0.0680348883812198,"rt","2020-05-12"
13,-0.0306126604303462,-0.107511567959304,0.0748840055965705,"rt","2020-05-13"
14,-0.0315181244261754,-0.103321977477157,0.0665263164806365,"rt","2020-05-14"
15,-0.0323782598987443,-0.105799201745365,0.0509660985949056,"rt","2020-05-15"
16,-0.0324619367738723,-0.103030372855705,0.0439008814614028,"rt","2020-05-16"
17,-0.0326780683617014,-0.0981454346973239,0.0321824925552678,"rt","2020-05-17"
18,-0.0318718690648892,-0.0958293520808591,0.0452498125380764,"rt","2020-05-18"
19,-0.0308032283938663,-0.0895917898948532,0.0425476382201631,"rt","2020-05-19"
20,-0.029693281726841,-0.0852831149928607,0.0384760565035997,"rt","2020-05-20"
21,-0.0282804304716814,-0.0803029473652251,0.0296344983296227,"rt","2020-05-21"
22,-0.0261917129552034,-0.0764626811009251,0.0259469916865484,"rt","2020-05-22"
23,-0.0249343247560235,-0.0742820885083595,0.0258714814551983,"rt","2020-05-23"
24,-0.0223103510992096,-0.0701215967277628,0.0274940631760268,"rt","2020-05-24"
25,-0.0207019535429961,-0.064013798572333,0.0267865313843552,"rt","2020-05-25"
26,-0.0193524402283615,-0.0628955668963666,0.0266921572394661,"rt","2020-05-26"
27,-0.0176991923503878,-0.0594857839776683,0.0330523990259856,"rt","2020-05-27"
28,-0.0158193916199607,-0.0589284788579259,0.0407456639621038,"rt","2020-05-28"
29,-0.0147566879600564,-0.0584717683554413,0.0318475867275855,"rt","2020-05-29"
30,-0.0133671673619098,-0.0563775020044935,0.0356581877680765,"rt","2020-05-30"
31,-0.0131879924279623,-0.0553562950621256,0.0370839560972867,"rt","2020-05-31"
32,-0.0128613284135079,-0.0531886311955519,0.033162400405805,"rt","2020-06-01"
