"t","mean","lower","upper","variable","date"
1,-0.00898532690685038,-0.085878167739828,0.0615638450693796,"rt","2021-09-09"
2,-0.00977220338869675,-0.0825856635557814,0.0563808413580022,"rt","2021-09-10"
3,-0.00881757785024635,-0.0757642967733888,0.0507250671625398,"rt","2021-09-11"
4,-0.0067906646440622,-0.0605644360605073,0.0460843474072975,"rt","2021-09-12"
5,-0.00408804980236846,-0.0515185316724185,0.040199425336376,"rt","2021-09-13"
6,-0.0010114419241276,-0.0483093340803624,0.03619409411318,"rt","2021-09-14"
7,0.00217759803134043,-0.0447263992282563,0.0389953320918845,"rt","2021-09-15"
8,0.00667290578909186,-0.0310483978799276,0.0409234353704654,"rt","2021-09-16"
9,0.00907652796256779,-0.027475182470306,0.0447860642134787,"rt","2021-09-17"
10,0.0105367594883906,-0.0265698982439497,0.0466727618434127,"rt","2021-09-18"
11,0.0110204545055972,-0.0251779773496806,0.0475483627931089,"rt","2021-09-19"
12,0.0120809742573534,-0.0217103764903869,0.0471721321036085,"rt","2021-09-20"
13,0.0147453683820212,-0.0207532312833708,0.0499156466513981,"rt","2021-09-21"
14,0.0197003121910583,-0.0141810281748057,0.0548606875387642,"rt","2021-09-22"
15,0.023309577516726,-0.0151205734232658,0.0579531285131027,"rt","2021-09-23"
16,0.0264051080049679,-0.0182726729568607,0.0674882414530709,"rt","2021-09-24"
17,0.02827003189913,-0.017474278211808,0.0696824401727236,"rt","2021-09-25"
18,0.0313919433623865,-0.0135361783902374,0.0750970210701931,"rt","2021-09-26"
19,0.034796761582892,-0.0146283856102823,0.0789732325927034,"rt","2021-09-27"
20,0.0380162846766527,-0.0109158615215097,0.0878150315480755,"rt","2021-09-28"
21,0.0388149161881124,-0.0124238243235864,0.0840712109494961,"rt","2021-09-29"
22,0.0402032113595745,-0.0157948838955554,0.0874189118132274,"rt","2021-09-30"
23,0.0405742708118056,-0.00552849181569645,0.0912967999930564,"rt","2021-10-01"
24,0.0406833022257082,-0.00851498659476123,0.0911528399944513,"rt","2021-10-02"
25,0.0420329083273112,-0.00978798647727702,0.0922617923001103,"rt","2021-10-03"
26,0.0416440764406911,-0.00627362360204644,0.0875347534166072,"rt","2021-10-04"
27,0.0411803509309045,-0.00436394271349283,0.0890291711697403,"rt","2021-10-05"
28,0.0414355186006808,-0.00519229834130218,0.0855935368474556,"rt","2021-10-06"
29,0.0411325430450976,-0.00432920556644205,0.0897830012435082,"rt","2021-10-07"
30,0.0387582004495648,-0.00189857553723684,0.087060088509788,"rt","2021-10-08"
31,0.0379659360773814,-0.00707034509850443,0.0881949504037326,"rt","2021-10-09"
32,0.0348061193493038,-0.0162977187294797,0.0889259396917099,"rt","2021-10-10"
33,0.0329480940130743,-0.0128844947772748,0.0814678565255719,"rt","2021-10-11"
34,0.0301096606852713,-0.0224017770658291,0.0820243789297229,"rt","2021-10-12"
35,0.0288262685105849,-0.0235981214612882,0.0838940193501078,"rt","2021-10-13"
36,0.0244227097821238,-0.0211572335936242,0.0790223976650081,"rt","2021-10-14"
37,0.0220745651436405,-0.0285528713132073,0.0800714742751723,"rt","2021-10-15"
38,0.0185882942792653,-0.0297954815272671,0.0707893172295794,"rt","2021-10-16"
39,0.0137210010092849,-0.0350375506799725,0.0707950164863905,"rt","2021-10-17"
40,0.00906844361643245,-0.0397260614899665,0.0652878120163656,"rt","2021-10-18"
41,0.00496422889369204,-0.043847464785857,0.0637253719616882,"rt","2021-10-19"
42,0.000138109453948404,-0.0439143601061012,0.0609271061041751,"rt","2021-10-20"
43,-0.00759331611952466,-0.0475069956607739,0.0442195218973782,"rt","2021-10-21"
44,-0.0181037276800802,-0.0578293229171993,0.0181833450425943,"rt","2021-10-22"
45,-0.0288318556730529,-0.0628280975441173,0.00434342521430824,"rt","2021-10-23"
46,-0.0371641717202837,-0.0743348349190298,0.000577396541338128,"rt","2021-10-24"
47,-0.0427635506205832,-0.0816906729999426,-0.0110920730339858,"rt","2021-10-25"
48,-0.0449737900475554,-0.0822791098950782,-0.0133763356782617,"rt","2021-10-26"
49,-0.0446352173640921,-0.0777588908657992,-0.0131700817391918,"rt","2021-10-27"
50,-0.0438771619405047,-0.0783541230808995,-0.0122330743502007,"rt","2021-10-28"
51,-0.0408566332519858,-0.0734561742983675,-0.0109561920863546,"rt","2021-10-29"
52,-0.0392463367242351,-0.0706264219689858,-0.00852885911248443,"rt","2021-10-30"
53,-0.0353730259711621,-0.0678401036508287,-0.0036257656862395,"rt","2021-10-31"
54,-0.0291617211880693,-0.0633272777651248,0.0074959760675157,"rt","2021-11-01"
55,-0.0217114662283406,-0.0603133372409525,0.0205032626487118,"rt","2021-11-02"
56,-0.0162697124665524,-0.0563652422780133,0.0283493510053429,"rt","2021-11-03"
57,-0.0127395266271608,-0.054415176411882,0.0381588932249036,"rt","2021-11-04"
58,-0.0102718570972528,-0.0560421728727174,0.0450923352901748,"rt","2021-11-05"
59,-0.00716969343938579,-0.052687232444569,0.0510635871012541,"rt","2021-11-06"
60,-0.00504418870086628,-0.053564316058555,0.0481833270066796,"rt","2021-11-07"
61,-0.00257091086360832,-0.0497639635482785,0.0494472681937535,"rt","2021-11-08"
62,-0.000816811989037959,-0.0467043620451916,0.0525505971741043,"rt","2021-11-09"
