param,m,l,u,rhat,ess,model,params,runtime,iter,confignum
sigma,0.019730620527220973,0.002993508853358466,0.057203354938841475,1.0127006711805138,136.6112235490815,binomial,estimated,85.56186890602112,4,1
sigma,0.02044549300747826,0.0021385928182093977,0.06031602609352443,1.0225226216780854,111.83256847970458,betabinom,estimated,108.31853699684143,4,1
rho,0.00503658364476142,0.00046816582365062024,0.009452296472555247,1.0350928918819595,124.34610363917002,betabinom,estimated,108.31853699684143,4,1
sigma,0.17988605081405976,0.1289896830732108,0.19930337492171182,1.028864543932986,117.14578576342922,weighted,estimated,157.55285787582397,4,1
c,0.6231578419397059,0.3889330579177888,0.9567122161963988,1.0227712461492098,113.19025069285438,weighted,estimated,157.55285787582397,4,1
sigma,0.02445061498333018,0.0006893193679285252,0.07977565238324263,1.0164630550282496,141.1367519224079,binomial,estimated,79.61178421974182,5,1
sigma,0.02687269902029432,0.0011035595091829359,0.09424647596195176,1.0213286782107358,121.08410581821911,betabinom,estimated,109.59857988357544,5,1
rho,0.0050617318024485936,0.000261117885197365,0.009765993098692477,1.0102270373944156,194.16126540205312,betabinom,estimated,109.59857988357544,5,1
sigma,0.1866784529271634,0.15610828912392577,0.19938271022010887,1.0168143287687132,100.36726189817433,weighted,estimated,161.03033709526062,5,1
c,0.3710702621712527,0.1792831831622646,0.6592624505263475,1.024022882077191,132.6583559707536,weighted,estimated,161.03033709526062,5,1
sigma,0.028371137763692808,0.0017674577930219364,0.08218446460274699,1.0271442699364555,108.41767494910744,binomial,estimated,81.79568386077881,6,1
sigma,0.023740075205229003,0.0007049269684908908,0.08661129041438709,1.020026787179151,118.92159070350195,betabinom,estimated,113.47101092338562,6,1
rho,0.004937180010009709,0.0002017795529783025,0.00978543124133147,1.0320938653161156,120.27130619570711,betabinom,estimated,113.47101092338562,6,1
sigma,0.18796333342037588,0.16679886612954006,0.19958294503215143,1.0268622796485831,103.00624024742909,weighted,estimated,170.6288959980011,6,1
c,0.27631673500789994,0.1626089774869583,0.45554987832634586,1.0227381923471321,111.98687932769857,weighted,estimated,170.6288959980011,6,1
sigma,0.02362495635994452,0.00032638415711019365,0.1022566017484674,1.0184021647313526,122.3443487354375,binomial,estimated,87.2012779712677,7,1
sigma,0.019802142525046675,0.0005681103464522212,0.08609570011149509,1.039067101011584,113.6697129437341,betabinom,estimated,125.8965961933136,7,1
rho,0.005222152600976672,0.00013370769694033297,0.009532597324251001,1.0286024282105213,100.41977814812462,betabinom,estimated,125.8965961933136,7,1
sigma,0.12698073509435467,0.07233814892779006,0.19235610799533273,1.0214451483145353,107.98686189292876,weighted,estimated,119.29409790039062,7,1
c,1.1196697437138488,0.7569535732808896,1.5781479493101207,1.0053425743260314,104.62982150713565,weighted,estimated,119.29409790039062,7,1
sigma,0.0331849289241192,0.003543551994368453,0.10098418381678081,1.0078368193706377,104.99937784113402,binomial,estimated,81.38533401489258,8,1
sigma,0.03316817994985648,0.0025557456083320357,0.09223690355213118,1.041585064629907,113.73320842373477,betabinom,estimated,113.56390500068665,8,1
rho,0.00441042739153734,0.0002011754868025224,0.00892342580328666,1.0218233419578622,168.7417694928323,betabinom,estimated,113.56390500068665,8,1
sigma,0.14706573541944487,0.021283485040082407,0.1989428213925911,1.025688771591716,109.73623131207862,weighted,estimated,151.83891797065735,8,1
c,1.3262465865743294,0.613283784786028,2.562338802025959,1.0127061864466318,100.41518049359166,weighted,estimated,151.83891797065735,8,1
sigma,0.02831888939047218,0.002358646416997824,0.1039186117544621,1.014733296555972,124.98429465171172,binomial,estimated,82.6409010887146,9,1
sigma,0.030926241591023952,0.0010692949196084,0.12066100876949197,1.0264727338052166,116.88099639238865,betabinom,estimated,110.21914005279541,9,1
rho,0.005065836125551923,0.0002985590582898702,0.009516168748055685,1.0261267557183196,117.08158654766751,betabinom,estimated,110.21914005279541,9,1
sigma,0.1756167044576007,0.1429366448880901,0.1987697341808118,1.014695813234534,121.5542725121003,weighted,estimated,147.07967686653137,9,1
c,0.35909548946352565,0.24085401698358136,0.5187288545554591,1.0335843866656016,119.63712173978216,weighted,estimated,147.07967686653137,9,1
sigma,0.03767170307635869,0.0006092801129823692,0.09159478524633888,1.0181236165568988,143.43574199235482,binomial,estimated,86.04358887672424,10,1
sigma,0.04365731711344421,0.007961059066586434,0.09875925977322705,1.0435455344715836,126.91299828226478,betabinom,estimated,106.453125,10,1
rho,0.004845834568556298,0.00042931457952539455,0.009602520090709934,1.0101877263634758,105.63687267361937,betabinom,estimated,106.453125,10,1
sigma,0.1733681441954163,0.11953703753154017,0.19869549538937037,1.0301663949505047,139.34822125946582,weighted,estimated,162.97688388824463,10,1
c,0.47855243896410515,0.29936092183156215,0.7183516808188504,1.032898928775025,101.79929700528783,weighted,estimated,162.97688388824463,10,1
