"t","mean","lower","upper","variable","model","params","iter","confignum"
1,-0.0115120506541655,-0.062876696271677,0.0391910528087975,"rt","binomial","estimated",1,25
2,-0.0110389424695582,-0.0541937375084883,0.0330975285834064,"rt","binomial","estimated",1,25
3,-0.0108953677920862,-0.0478208098866333,0.026703152232251,"rt","binomial","estimated",1,25
4,-0.0118059321635182,-0.0448313884703193,0.0202999008028782,"rt","binomial","estimated",1,25
5,-0.0121330768005473,-0.04238444946357,0.0168677263270997,"rt","binomial","estimated",1,25
6,-0.0124910789390045,-0.0414903134602815,0.0145896246735088,"rt","binomial","estimated",1,25
7,-0.0109364520049766,-0.0378966240552694,0.0143712888668448,"rt","binomial","estimated",1,25
8,-0.00731844736846683,-0.0327036475381404,0.0177269032701238,"rt","binomial","estimated",1,25
9,-0.00274577767108433,-0.0284315147238373,0.0222993621952824,"rt","binomial","estimated",1,25
10,0.0018403103171905,-0.0230936801685242,0.0266617827410065,"rt","binomial","estimated",1,25
11,0.00556579507622691,-0.0186212942441709,0.0313952672712439,"rt","binomial","estimated",1,25
12,0.00836189163043873,-0.0168157357899754,0.0343582327186529,"rt","binomial","estimated",1,25
13,0.00982027136038519,-0.013952054953411,0.0358083599923448,"rt","binomial","estimated",1,25
14,0.00989230527004176,-0.0150229052278403,0.0354207373259762,"rt","binomial","estimated",1,25
15,0.00949718145459627,-0.0160042967378976,0.0350474278468102,"rt","binomial","estimated",1,25
16,0.00822267799424294,-0.0159601210641407,0.034252359833427,"rt","binomial","estimated",1,25
17,0.00773894835874281,-0.0176177529352515,0.0325563969566056,"rt","binomial","estimated",1,25
18,0.00816930287173653,-0.0166546950172278,0.0329805952117707,"rt","binomial","estimated",1,25
19,0.00856753046306954,-0.0160609182357961,0.0332958469946149,"rt","binomial","estimated",1,25
20,0.00888813197409993,-0.0160172437349724,0.0342148490367815,"rt","binomial","estimated",1,25
21,0.0101778615707118,-0.0147360329132862,0.0344590044150555,"rt","binomial","estimated",1,25
22,0.0120470327208173,-0.0127177961147718,0.03614504731969,"rt","binomial","estimated",1,25
23,0.0129027711925398,-0.0118399367730211,0.0369748125841093,"rt","binomial","estimated",1,25
24,0.0134654125950617,-0.0120239401191104,0.0375678261360444,"rt","binomial","estimated",1,25
25,0.016302332474515,-0.00998683413241556,0.0393635135266956,"rt","binomial","estimated",1,25
26,0.0223988132788073,-0.0043152227675665,0.0460985247830676,"rt","binomial","estimated",1,25
27,0.0326108678135146,0.00809760051924634,0.0569942567662595,"rt","binomial","estimated",1,25
28,0.0446534869118292,0.0193467659776832,0.068987954845884,"rt","binomial","estimated",1,25
29,0.0560925367605459,0.0325544598589503,0.0805578048485201,"rt","binomial","estimated",1,25
30,0.0657035167114873,0.0413001659202012,0.0895587266327318,"rt","binomial","estimated",1,25
31,0.0737214785253089,0.0507994895407411,0.0974541553646221,"rt","binomial","estimated",1,25
32,0.0820402788589382,0.0591700018666173,0.106198019449702,"rt","binomial","estimated",1,25
33,0.0898527598884011,0.0665297822793443,0.114189740814287,"rt","binomial","estimated",1,25
34,0.0966422971531193,0.0742940355963804,0.121035904840022,"rt","binomial","estimated",1,25
35,0.100565132129199,0.0784538960981445,0.123929672456681,"rt","binomial","estimated",1,25
36,0.104644689815377,0.0828947837592121,0.127061359994891,"rt","binomial","estimated",1,25
37,0.108101513742933,0.086117723191175,0.130346906362536,"rt","binomial","estimated",1,25
38,0.111218046835508,0.0897168158444496,0.132621492740879,"rt","binomial","estimated",1,25
39,0.113402372973996,0.0922609871336099,0.134438016331581,"rt","binomial","estimated",1,25
40,0.11484036191411,0.0944220776396062,0.135821293319296,"rt","binomial","estimated",1,25
41,0.11736964732788,0.0972347785216427,0.138989747479055,"rt","binomial","estimated",1,25
42,0.11328075799114,0.0927642001747458,0.135199639694959,"rt","binomial","estimated",1,25
43,0.106348373682877,0.0863756632377859,0.126456831234923,"rt","binomial","estimated",1,25
44,0.101125429455149,0.0809692427313465,0.120817666145297,"rt","binomial","estimated",1,25
45,0.091027674025405,0.0701627986804169,0.110426796676991,"rt","binomial","estimated",1,25
46,0.088380762353455,0.068709402360892,0.107313232646401,"rt","binomial","estimated",1,25
47,0.088686873866288,0.0687728798362332,0.107824557192779,"rt","binomial","estimated",1,25
48,0.0861831015139253,0.0675207245409789,0.105447635560033,"rt","binomial","estimated",1,25
49,0.0821593685178915,0.0647545868914203,0.101981316799762,"rt","binomial","estimated",1,25
50,0.0745550142340134,0.0556659796221352,0.0929470453709249,"rt","binomial","estimated",1,25
51,0.0657644443200999,0.0477215865162081,0.083519600784444,"rt","binomial","estimated",1,25
52,0.0563150295075496,0.0371016199498489,0.073601817238434,"rt","binomial","estimated",1,25
53,0.0564859742059178,0.0372364202747091,0.0742419917244352,"rt","binomial","estimated",1,25
54,0.0625916149973103,0.045131285977278,0.080070978895155,"rt","binomial","estimated",1,25
55,0.0686697227036944,0.0511781918376518,0.0870839817962587,"rt","binomial","estimated",1,25
56,0.0683163521026016,0.0512259129762031,0.085684044308622,"rt","binomial","estimated",1,25
57,0.0642976276699067,0.0468865595218241,0.0816925727048658,"rt","binomial","estimated",1,25
58,0.059039457391344,0.0422360168814463,0.0760554912510178,"rt","binomial","estimated",1,25
59,0.0520959873355763,0.0355071470709436,0.0688777743606873,"rt","binomial","estimated",1,25
60,0.0413522696761383,0.0241453370343439,0.0578971722082253,"rt","binomial","estimated",1,25
61,0.0313494218283728,0.014405300874821,0.0483590021405641,"rt","binomial","estimated",1,25
62,0.0230102808106737,0.00658238777985057,0.0392581951696266,"rt","binomial","estimated",1,25
63,0.0149206305064371,-0.0011509498558971,0.0315813801654288,"rt","binomial","estimated",1,25
