obsmethod,t,rt,Pt,nSamples,nPos,phat,ssw,theoreticalvar,iter,confignum
weighted,1,0.01092968068073988,0.01010989627842678,10,0,0.0,0.13196969607639053,0.0015985865295503542,1,2
weighted,2,0.021064685355157563,0.010325116881549452,10,0,0.0,0.1145159750518287,0.0012499094631556946,1,2
weighted,3,0.02966543099668282,0.010636004431446213,10,0,0.0,0.13064450590665666,0.0015408932425662117,1,2
weighted,4,0.018244801916006803,0.01083183725879257,10,0,0.0,0.14430253732059273,0.0019661096200909818,1,2
weighted,5,0.008549012299703224,0.010924835724858039,10,0,0.0,0.15955271528729567,0.0025293348817650844,1,2
weighted,6,-0.007622847418138035,0.010841873973173242,10,0,0.0,0.11525984810649988,0.0013666829380351634,1,2
weighted,7,-0.0182905674631877,0.010645372485877509,10,0,0.0,0.116382756392922,0.0013975708864495857,1,2
weighted,8,-0.011425758906128505,0.010524433253339287,10,0,0.0,0.12196433211832075,0.0014717887899168218,1,2
weighted,9,-0.0050152220891392105,0.01047178301987523,10,0,0.0,0.10882123701190702,0.0011856435684646017,1,2
weighted,10,0.0003976082869715262,0.010475947515447412,10,0,0.0,0.12059247774541068,0.0014404586553094113,1,2
weighted,11,-0.003915209777777223,0.010435012170825238,10,0,0.0,0.11232670899631492,0.0012617525727710755,1,2
weighted,12,-0.004543805069730512,0.010387705068139743,10,0,0.0,0.12730275009450143,0.0015571336441018145,1,2
weighted,13,-0.008602895873418764,0.010298724019212654,10,0,0.0,0.1211723882479664,0.001371699802754136,1,2
weighted,14,-0.023475197773169067,0.010059775095993522,10,0,0.0,0.12063176312665282,0.0013867874622846288,1,2
weighted,15,-0.01492474096610045,0.0099107504022191,10,0,0.0,0.12539634496369892,0.001491159154298282,1,2
weighted,16,-0.0034252344492881424,0.009876861829808325,10,0,0.0,0.13067234337976014,0.0014869254610761638,1,2
weighted,17,0.014738574814440514,0.010023510740138662,10,0,0.0,0.12881678477590922,0.0016081750090286841,1,2
weighted,18,0.021229036644535015,0.010238574942978989,10,0,0.0,0.1110249175139093,0.0011803588012836656,1,2
weighted,19,0.01750532467187726,0.010419382451459588,10,0,0.0,0.14258781053672798,0.0019010682699619167,1,2
weighted,20,0.004567664318897288,0.01046708355127935,10,1,0.06082644977883234,0.12400960819600858,0.001603280292437579,1,2
weighted,21,0.008987526973617148,0.01056158075904492,10,0,0.0,0.11179053432689401,0.0012687619152226362,1,2
weighted,22,0.011530538439620932,0.010684066276887826,10,0,0.0,0.11274654265394192,0.0012858792144875746,1,2
weighted,23,0.0014413242040407469,0.010699476583166195,10,0,0.0,0.11939797652271121,0.0014478221462132586,1,2
weighted,24,0.0004516587927924482,0.010704310187331001,10,0,0.0,0.1410019876011751,0.0018301051299970577,1,2
weighted,25,-0.007692414877584385,0.0106222840862706,10,0,0.0,0.12121360837568464,0.0015210086361695495,1,2
weighted,26,-0.0060606125856662715,0.010558101227827053,10,0,0.0,0.12775759234754003,0.00166477833635209,1,2
weighted,27,-0.014631050479627903,0.01040474969840132,10,0,0.0,0.12319926209711693,0.0014383252151341057,1,2
weighted,28,-0.020663512494027175,0.010191957115582182,10,0,0.0,0.11860832204503044,0.0013508035608483073,1,2
weighted,29,-0.011503920392526209,0.010075381476351158,10,0,0.0,0.11885998453679762,0.0013465998318409119,1,2
weighted,30,-0.0032272478294441583,0.010042918135150312,10,0,0.0,0.1265929018373437,0.0014710652727331723,1,2
weighted,31,-0.004459908476221574,0.009998227371868175,10,0,0.0,0.1301551154482263,0.0016114320225779808,1,2
weighted,32,-0.006044352731007236,0.009937976830144666,10,0,0.0,0.12040348382483916,0.0013495529648994307,1,2
weighted,33,-0.0007036591651296319,0.009930986341414458,10,0,0.0,0.10599686779416664,0.001103750547571915,1,2
weighted,34,0.002208477307598722,0.009952942935787553,10,0,0.0,0.1099294904034216,0.0011828517956251983,1,2
weighted,35,0.00990690392714461,0.010052035826650504,10,0,0.0,0.1276786116252937,0.0014979650131795458,1,2
weighted,36,0.01634373719549266,0.010217673541070034,10,0,0.0,0.1104105201915748,0.0012048146474888104,1,2
weighted,37,0.023421693952303337,0.010459813356747089,10,0,0.0,0.12431350795162127,0.001580506353806176,1,2
weighted,38,0.02137565202583188,0.010685805446520168,10,0,0.0,0.10525719553644541,0.0011630500875753332,1,2
weighted,39,0.005848031994394721,0.010748479459856788,10,1,0.07513072248280363,0.12346085266866967,0.0015191171056657255,1,2
weighted,40,-0.0022933153874660286,0.01072385804964003,10,0,0.0,0.1234722535000582,0.0015504893457778215,1,2
weighted,41,0.004824832598137124,0.010775723890921187,10,0,0.0,0.12798171349607246,0.0015887490978960023,1,2
weighted,42,0.02328067251905972,0.011029532949379691,10,0,0.0,0.12530470043246386,0.0016332907997873131,1,2
weighted,43,0.02780460413245262,0.011340507981428709,10,0,0.0,0.13659111918557096,0.0019152815040086892,1,2
weighted,44,0.0368205531930273,0.011765854450627125,10,0,0.0,0.1182295704483756,0.001550817793973535,1,2
weighted,45,0.03614649523530495,0.012198928759249595,10,0,0.0,0.11616179482509048,0.0016260265838830194,1,2
weighted,46,0.03959538035288431,0.012691640160210281,10,0,0.0,0.116118836603207,0.0016419804458717303,1,2
weighted,47,0.04267479436662015,0.013244976069757863,10,0,0.0,0.1080344323154096,0.0015065324400249983,1,2
weighted,48,0.04811037103297136,0.013897774049896082,10,0,0.0,0.11825397886414371,0.0018989435115208042,1,2
weighted,49,0.03354759022991386,0.01437191963194632,10,0,0.0,0.11184921654632958,0.0017173857649034148,1,2
weighted,50,0.023909291341600192,0.014719682865260928,10,0,0.0,0.131393896504591,0.002304107493133546,1,2
weighted,51,0.041717835065282274,0.015346745064834735,10,0,0.0,0.11499817124446364,0.001974365865223903,1,2
weighted,52,0.046514230041672225,0.01607744943102297,10,0,0.0,0.10770975978177894,0.001827719813049905,1,2
weighted,53,0.040360740336645405,0.01673962015649008,10,0,0.0,0.1405052624815143,0.0030005687826956135,1,2
weighted,54,0.040118434845077065,0.01742484060085734,10,0,0.0,0.10961705066653027,0.0020381299295265296,1,2
weighted,55,0.036762713876522406,0.018077345468537974,10,0,0.0,0.11043506535676387,0.0020839749605907664,1,2
weighted,56,0.03276656793270444,0.018679489256298434,10,0,0.0,0.10718763423350418,0.0020650390174787978,1,2
weighted,57,0.02883389302947538,0.019225931826125343,10,0,0.0,0.11566401131667567,0.0023870731578053157,1,2
weighted,58,0.032117017070951985,0.01985343422107692,10,0,0.0,0.13749889038082566,0.0034326081140177117,1,2
weighted,59,0.024997789719035702,0.020355981308719583,10,0,0.0,0.1434980050046357,0.003656650726863063,1,2
weighted,60,0.033301436797876234,0.02104527832368684,10,0,0.0,0.11495200812335646,0.002645093142195876,1,2
weighted,61,0.030906348320121936,0.021705866630077005,10,1,0.1510755118827912,0.11909010477305594,0.002813808978901766,1,2
weighted,62,0.03305412185696866,0.022435324368774573,10,0,0.0,0.1133329551294004,0.0027000482584664505,1,2
weighted,63,0.03897320734101815,0.023326963070029627,10,0,0.0,0.1435660974123569,0.0044534476334955895,1,2
weighted,64,0.042502062838319275,0.024339778022679746,10,0,0.0,0.11012346448176794,0.0028108272955282574,1,2
weighted,65,0.040223439061236745,0.025338764244679943,10,0,0.0,0.1454537082498688,0.00427113610946486,1,2
weighted,66,0.052878819071660914,0.026714706681166746,10,0,0.0,0.13097185162945085,0.004233935274409083,1,2
weighted,67,0.05359262990537698,0.02818547729349576,10,2,0.15480465600522142,0.12008530659390992,0.003699733229930863,1,2
weighted,68,0.03562797771199798,0.029207771858888187,10,0,0.0,0.13628449765620582,0.0049741584657148515,1,2
weighted,69,0.03372633417209804,0.03020964268380837,10,0,0.0,0.12250026810261422,0.004138571377418803,1,2
weighted,70,0.0492489158005387,0.03173467981530707,10,0,0.0,0.13737376242141117,0.005810602072569742,1,2
weighted,71,0.04746070472425445,0.03327714377188928,10,0,0.0,0.11865149156704274,0.0044697429295268215,1,2
weighted,72,0.0593150283390454,0.03531069231253753,10,0,0.0,0.1284753160122686,0.005250113955801298,1,2
weighted,73,0.0513176556695638,0.037170055301841136,10,0,0.0,0.11198350865190274,0.004236381241758137,1,2
weighted,74,0.06347828032250234,0.03960604477478043,10,0,0.0,0.12181972614848646,0.005682005728044929,1,2
weighted,75,0.07392597904393351,0.042644901819036796,10,1,0.05590961842036059,0.14536663214049,0.00788979621850173,1,2
weighted,76,0.06583393145898456,0.045546858945505135,10,0,0.0,0.1267404507910013,0.006362482852445503,1,2
weighted,77,0.07376720464992399,0.04903375152338218,10,0,0.0,0.18026687417942525,0.011081477352519761,1,2
weighted,78,0.08345729824058802,0.05330159021113508,10,0,0.0,0.14304271789198084,0.009209299006174823,1,2
weighted,79,0.07867890132120123,0.05766469227015103,10,1,0.11398426733879385,0.11035657504435217,0.006369739436113237,1,2
weighted,80,0.08177040273881782,0.06257810583543313,10,0,0.0,0.1254330351366823,0.008435562171448922,1,2
weighted,81,0.07667951635072338,0.0675653303094145,10,0,0.0,0.12768070227097975,0.009587874156408993,1,2
weighted,82,0.07104156201364911,0.07253988498081952,10,1,0.15636438697789085,0.11152643997042697,0.008083856219716698,1,2
weighted,83,0.07062098290468807,0.07784794734688905,10,0,0.0,0.1271090522041535,0.010933449796748632,1,2
weighted,84,0.06877664099258317,0.08339048149985602,10,2,0.24581867147879227,0.10650648588653104,0.008546508059460254,1,2
weighted,85,0.07322384288067135,0.08972576966445228,10,0,0.0,0.15559028559389376,0.017412543871476453,1,2
weighted,86,0.08743182088644212,0.09792382063457014,10,0,0.0,0.10799427583155637,0.010041525042296712,1,2
weighted,87,0.08032086012532391,0.10611365068832979,10,2,0.2549077054875535,0.12737890322315829,0.014204230250386267,1,2
weighted,88,0.07506454790046825,0.11438560538184515,10,0,0.0,0.12568116933710285,0.014043433970527389,1,2
weighted,89,0.07339717426247033,0.12309696993314333,10,1,0.184196054446432,0.12967994764472152,0.015281306603753243,1,2
weighted,90,0.07577407083846302,0.13278701970075749,10,0,0.0,0.1073012066437196,0.012952398455297193,1,2
weighted,91,0.07653158922800286,0.14334840680929714,10,2,0.1977563559468577,0.11262177857928722,0.014777236558050674,1,2
weighted,92,0.07405289051815203,0.15436670432835972,10,1,0.12425566924855098,0.11556561514482298,0.016085793050292407,1,2
weighted,93,0.05864641597491181,0.16369048937044575,10,2,0.2588150870532132,0.11503958931955408,0.016893072087822977,1,2
weighted,94,0.06021720306630389,0.17385030065322787,10,1,0.07197419938792327,0.11289839675003735,0.017066147972553704,1,2
weighted,95,0.06927535054701545,0.1863208035637964,10,3,0.49353551307482213,0.13806153513876443,0.02388136277436067,1,2
weighted,96,0.06612167125630868,0.19905707838213776,10,1,0.1423901474521139,0.12779308160212907,0.022182319112021214,1,2
weighted,97,0.05929827404738913,0.21121781163858655,10,1,0.14287976903210597,0.11247699469316932,0.01974498804475216,1,2
weighted,98,0.04864619886851623,0.22174677608109725,10,2,0.24264794209788482,0.1106203757357691,0.019831126854904575,1,2
weighted,99,0.044410681014732716,0.23181665140948385,10,1,0.07710399342956649,0.13043063567277377,0.025006059706345767,1,2
weighted,100,0.04868493050449164,0.24338187066606,10,2,0.17759430888749056,0.10931375804203834,0.020642312371990768,1,2
weighted,1,0.005709742858905527,0.010057260745090417,10,0,0.0,0.12912840779352686,0.001493580405688879,2,2
weighted,2,-0.02049289137484686,0.009853255857530345,10,0,0.0,0.11487406185574016,0.0012738159680131167,2,2
weighted,3,-0.027285493968330618,0.009588039636275978,10,0,0.0,0.12046975598055469,0.001377026851994299,2,2
weighted,4,-0.02797120541589268,0.009323566667103416,10,0,0.0,0.12837985403164293,0.0013550189903126257,2,2
weighted,5,-0.030721767017230752,0.00904148542722722,10,0,0.0,0.11610382412664154,0.0011615609434892653,2,2
weighted,6,-0.017166056180456902,0.008887603333490953,10,0,0.0,0.11514717297154584,0.001095216832581,2,2
weighted,7,-0.008572078601154722,0.008811743701023077,10,0,0.0,0.10616225996025827,0.0009769150546345088,2,2
weighted,8,-0.0024462071169792958,0.00879021469380964,10,0,0.0,0.1135519017736444,0.0011117641680913992,2,2
weighted,9,0.007223208444952534,0.008853938113528139,10,0,0.0,0.12397152845709217,0.0012643840926665733,2,2
weighted,10,0.007382731109069356,0.008919546243471844,10,0,0.0,0.13360173417267251,0.001489652303158892,2,2
weighted,11,0.0036911304717052126,0.008952530289163874,10,0,0.0,0.10833429493733586,0.0010325042523547392,2,2
weighted,12,0.001640269934359252,0.008967226905347375,10,0,0.0,0.11689752137725683,0.0011649804191479836,2,2
weighted,13,-0.008884402036100837,0.00888791131388726,10,0,0.0,0.1523318632491702,0.0017938045686528936,2,2
weighted,14,-0.013899387401634097,0.0087652293683891,10,0,0.0,0.1151458517513305,0.0011202070774432025,2,2
weighted,15,-0.012556644127017524,0.00865585562318605,10,0,0.0,0.11515915642607014,0.0011160262111422736,2,2
weighted,16,-0.015379532201419226,0.00852375106989476,10,0,0.0,0.1391823878952098,0.0014621411975499466,2,2
weighted,17,-0.028765651323796274,0.008282052789013446,10,0,0.0,0.12125547018186059,0.0011082270447177356,2,2
weighted,18,-0.0285165126033386,0.008049213191319581,10,0,0.0,0.12319810869418898,0.0011824241853899136,2,2
weighted,19,-0.026253801569596953,0.007840640636594351,10,0,0.0,0.1224159699636915,0.0011025840982537062,2,2
weighted,20,-0.022490104320110286,0.007666271945416238,10,0,0.0,0.11989794116494804,0.0010279146984369185,2,2
weighted,21,-0.02677050197446407,0.007463764701374814,10,0,0.0,0.11007887649872249,0.0008739849774755958,2,2
weighted,22,-0.03880512249760508,0.007179680016235042,10,0,0.0,0.13087952676847764,0.001163394890419569,2,2
weighted,23,-0.04229536314838044,0.00688234511039255,10,0,0.0,0.1162853657781285,0.0008899855113985927,2,2
weighted,24,-0.04189535472105583,0.006599963364697904,10,0,0.0,0.1065256729918126,0.0007373541446915861,2,2
weighted,25,-0.04950775539361326,0.006281170464556477,10,0,0.0,0.11327088771501553,0.0007647236542143309,2,2
weighted,26,-0.04386994095255499,0.006011572742202891,10,0,0.0,0.11700131005090629,0.0007921726728759541,2,2
weighted,27,-0.04523585351136216,0.005745693101689172,10,0,0.0,0.12064810582808118,0.0008051496698423362,2,2
weighted,28,-0.03369237432854454,0.0055553319263656024,10,0,0.0,0.12433345071157176,0.0008278209126229782,2,2
weighted,29,-0.018381800978633508,0.0054541477433646636,10,0,0.0,0.11700237142300997,0.0007316413296545218,2,2
weighted,30,-0.010841649307870016,0.005395335174953242,10,0,0.0,0.13281057449210626,0.0009580527844383351,2,2
weighted,31,-0.0016634528823502616,0.005386367749617776,10,0,0.0,0.1292235545835429,0.0008838193082309283,2,2
weighted,32,-0.00851168045060393,0.005340715273808087,10,0,0.0,0.13057649225498555,0.0008405576079179479,2,2
weighted,33,-0.01356637000839843,0.005268750409021858,10,0,0.0,0.11784622197074543,0.0007358477730931441,2,2
weighted,34,-0.0013364144283098955,0.005261713877864232,10,0,0.0,0.11590415608647872,0.0006746363758049793,2,2
weighted,35,-0.0014496639691169743,0.005254091686982286,10,0,0.0,0.1192693740382571,0.0006959027892684506,2,2
weighted,36,-0.005158442012757679,0.005227058544080213,10,1,0.12022435423504085,0.10502449907973954,0.0005680338157820445,2,2
weighted,37,-0.010943006739971124,0.005170170637265875,10,0,0.0,0.1148603375829794,0.0006573227021864615,2,2
weighted,38,-0.026854088407429796,0.005033178055831539,10,0,0.0,0.15117803842056016,0.0009538397749942986,2,2
weighted,39,-0.029611166490198647,0.0048863247613055395,10,0,0.0,0.11851512557070003,0.0006390065212821729,2,2
weighted,40,-0.02431189131889011,0.004768961408058204,10,0,0.0,0.10916733861181438,0.0005499419152646719,2,2
weighted,41,-0.025435372241810243,0.00464919076206642,10,0,0.0,0.12178829374797842,0.0006572213093684913,2,2
weighted,42,-0.01659129181715295,0.004572691050774076,10,0,0.0,0.11628606238411104,0.0005962181836691201,2,2
weighted,43,-0.0021691635161591224,0.00456278288627559,10,0,0.0,0.11842479771834112,0.000620390514338203,2,2
weighted,44,0.0032857718740621792,0.004577799807528918,10,0,0.0,0.14293042482560975,0.0008159893154625998,2,2
weighted,45,0.00014697016417910842,0.004578472656961395,10,0,0.0,0.10596528154510781,0.00050844470828774,2,2
weighted,46,-0.012728579158403992,0.004520564531242047,10,0,0.0,0.11995739054939097,0.0006106298579007384,2,2
weighted,47,-0.008176533285299228,0.004483752686610363,10,0,0.0,0.12346259610722478,0.0006477784118723685,2,2
weighted,48,-0.010706429338665436,0.004436003771602587,10,0,0.0,0.16000975059414352,0.000905294288704083,2,2
weighted,49,-0.006207244727063765,0.004408553693395986,10,0,0.0,0.13070694231917132,0.0007090714100966937,2,2
weighted,50,-0.015367611482496022,0.004341322666308992,10,0,0.0,0.1179534705057966,0.0005804289788555488,2,2
weighted,51,-0.017292267365201636,0.004266896705429022,10,0,0.0,0.11473997631076815,0.0005448637893234209,2,2
weighted,52,-0.02110148559937002,0.004177802165543223,10,1,0.06605195987355285,0.1154944513813084,0.0005425306019918877,2,2
weighted,53,-0.011678272327443225,0.004129296436952406,10,1,0.16465125620030197,0.12058299917284951,0.0005632589860016653,2,2
weighted,54,-0.011769498284128719,0.0040809815682230745,10,0,0.0,0.17418964579119775,0.001049688857435097,2,2
weighted,55,-0.018356883351557256,0.004006750872209318,10,0,0.0,0.11168351518797551,0.0004833225200262771,2,2
weighted,56,-0.014052259143441525,0.003950840722611648,10,0,0.0,0.1104993104763852,0.00047059769059810144,2,2
weighted,57,-0.0010930112054361816,0.003946524768553694,10,0,0.0,0.12397719538233803,0.0005852393468209259,2,2
weighted,58,0.008076852162288291,0.003978529339773136,10,0,0.0,0.12671033557040762,0.0005858940909767767,2,2
weighted,59,0.0057713759666832,0.0040015573160223404,10,0,0.0,0.12071346524537285,0.0005484935236867479,2,2
weighted,60,0.009489660633496077,0.00403971148569138,10,0,0.0,0.1132222192627739,0.0005039929006461938,2,2
weighted,61,0.0049113705732746595,0.004059600807742137,10,0,0.0,0.15739400810401388,0.0009173521586127727,2,2
weighted,62,0.00886107231307233,0.004095733072948222,10,0,0.0,0.11660434486977256,0.000530803289070563,2,2
weighted,63,0.009180437312151693,0.004133506818122959,10,0,0.0,0.11536269685510245,0.0005354508898753913,2,2
weighted,64,0.003600748356970121,0.004148417364459368,10,0,0.0,0.12018537640580289,0.0005596313567415278,2,2
weighted,65,0.015772318655413682,0.004214366241249403,10,0,0.0,0.13369863434263465,0.0007611342948531483,2,2
weighted,66,0.012245596375437803,0.004266290944838188,10,0,0.0,0.16758583996094714,0.00108491667281385,2,2
weighted,67,0.0074445271275400396,0.0042981699784457785,10,0,0.0,0.12289685242802598,0.000627698803436249,2,2
weighted,68,-0.0007893283321898587,0.004294778649717225,10,0,0.0,0.11753132909169628,0.0005653149573363474,2,2
weighted,69,0.001718215136583416,0.004302164346692569,10,0,0.0,0.1081884066943868,0.0004925195576505081,2,2
weighted,70,-0.0011873212452538167,0.004297059326812174,10,0,0.0,0.11262931879258192,0.0005280331388685186,2,2
weighted,71,0.010234644001239437,0.004341264023077139,10,1,0.11154943540892437,0.11229142324512695,0.000541668598052899,2,2
weighted,72,0.01246279851315585,0.004395706872343374,10,0,0.0,0.1322533297508716,0.000710519656131715,2,2
weighted,73,0.01711140344999249,0.004471570804184753,10,0,0.0,0.12431429411207988,0.0006431124980996517,2,2
weighted,74,0.016516091101630076,0.004546036926847767,10,0,0.0,0.12147379657502141,0.0006573873891398385,2,2
weighted,75,0.007168767071424007,0.00457874349950587,10,0,0.0,0.12095545051921455,0.0006397872742748437,2,2
weighted,76,0.016018803938190444,0.004652680100851077,10,0,0.0,0.12980528283336898,0.0007074857844198386,2,2
weighted,77,0.022630780947034263,0.004759174364134757,10,0,0.0,0.11764274874694344,0.0006234811536631035,2,2
weighted,78,0.016365337033295443,0.004837700658645821,10,0,0.0,0.12292847495060658,0.0007184681661741373,2,2
weighted,79,0.01371659598870117,0.00490451462664119,10,0,0.0,0.12756601891021963,0.0007348213933070432,2,2
weighted,80,0.00694059702009412,0.004938673289878171,10,0,0.0,0.11918486941868403,0.0006800540875189805,2,2
weighted,81,0.0055502232326424955,0.00496616023789763,10,0,0.0,0.1315136417906973,0.0007809829943670699,2,2
weighted,82,0.018419310939659976,0.005058481120885413,10,0,0.0,0.1262080551355206,0.0007536980448830895,2,2
weighted,83,0.016605277491488567,0.005143179880593444,10,0,0.0,0.10339379674733826,0.0005465880452144337,2,2
weighted,84,0.018404001718482763,0.005238711356256862,10,0,0.0,0.17053104922358628,0.0013299459016569213,2,2
weighted,85,0.028824615382488504,0.005391912572031054,10,0,0.0,0.1139016716451857,0.0006797861664205361,2,2
weighted,86,0.028525772660883256,0.0055479358061328735,10,0,0.0,0.12304328887472803,0.0008075555144148062,2,2
weighted,87,0.028213486625544053,0.005706691412730502,10,0,0.0,0.1317051951988912,0.0008860892021393306,2,2
weighted,88,0.035543245795475464,0.005913173533343115,10,0,0.0,0.1332001180986967,0.0009583117391885579,2,2
weighted,89,0.03848684860174881,0.00614518908307359,10,0,0.0,0.1227227937149964,0.0008602424030210352,2,2
weighted,90,0.045849482222515184,0.006433501810103296,10,0,0.0,0.1533134581316905,0.0013823075446157858,2,2
weighted,91,0.044070628435665,0.006723370716087925,10,0,0.0,0.12875084173304677,0.0010552636433902517,2,2
weighted,92,0.0430270578433302,0.007018971387311856,10,0,0.0,0.12045510717909634,0.000999493010762338,2,2
weighted,93,0.05386421052549603,0.007407410305627007,10,0,0.0,0.11568174041203068,0.0009698313518032206,2,2
weighted,94,0.04549948611475411,0.007752228713184679,10,0,0.0,0.10869983052769548,0.0008862568246686738,2,2
weighted,95,0.05642146143812443,0.008202195311517741,10,0,0.0,0.11418262029630842,0.001041629191564938,2,2
weighted,96,0.03831559878180045,0.008522565735216737,10,0,0.0,0.12247879802440637,0.0012413712579680957,2,2
weighted,97,0.03125281621374233,0.00879312577557439,10,0,0.0,0.11509622138933359,0.0011209871684555491,2,2
weighted,98,0.036493765546980396,0.009119947248362003,10,0,0.0,0.11304152743136624,0.0011319125523846464,2,2
weighted,99,0.028735628952229683,0.009385816331655979,10,0,0.0,0.12994479097224892,0.001493295284621196,2,2
weighted,100,0.03342373370165581,0.009704826921909436,10,0,0.0,0.12099837221090509,0.0013283710072223372,2,2
weighted,1,0.006200342315417443,0.010062196042274027,10,0,0.0,0.12700681209667647,0.0015064044284649801,3,2
weighted,2,0.000599271477995972,0.010068227836528781,10,0,0.0,0.11335343231156894,0.0012480200898517097,3,2
weighted,3,-0.009536511919109886,0.009972668437654753,10,0,0.0,0.1245496992335048,0.0014968110309521345,3,2
weighted,4,-0.01758676260850292,0.009798814728199318,10,0,0.0,0.1186984504328334,0.0013027169504273512,3,2
weighted,5,-0.02646691889146146,0.009542872238534417,10,0,0.0,0.11807500553797874,0.0012735049630617765,3,2
weighted,6,-0.015594029467330602,0.009395214687932613,10,1,0.14314607823363035,0.10758895342077246,0.0010758027814377045,3,2
weighted,7,-0.026243413932293774,0.009151859383632489,10,0,0.0,0.12658789873209228,0.001365194221165004,3,2
weighted,8,-0.027659649041597897,0.00890219095291681,10,0,0.0,0.11840609801378021,0.001153900652893067,3,2
weighted,9,-0.02614218369209702,0.008672483846384967,10,0,0.0,0.11271073952084287,0.0010916143055225214,3,2
weighted,10,-0.026661198218949314,0.008444320109917162,10,0,0.0,0.12451644504285217,0.001190214560004335,3,2
weighted,11,-0.025555237922748254,0.00823125752817228,10,0,0.0,0.1392900045845765,0.0015477626704137211,3,2
weighted,12,-0.03941278967037339,0.007913150623773799,10,0,0.0,0.11668127931206598,0.0010106471999154461,3,2
weighted,13,-0.030367652607385387,0.007676458890140356,10,0,0.0,0.10818521434120515,0.0008593911497948951,3,2
weighted,14,-0.019817947866605623,0.0075258247875609925,10,0,0.0,0.1267285531147867,0.0011420937713599287,3,2
weighted,15,0.0021689926604551123,0.007542165961826145,10,0,0.0,0.13868424462227832,0.00133074866480389,3,2
weighted,16,-0.000512747799221047,0.007538299724115004,10,0,0.0,0.10823063567666932,0.0008836493674464333,3,2
weighted,17,-0.0021445515510893536,0.007522150774066236,10,0,0.0,0.1251018435233429,0.0010869471293688828,3,2
weighted,18,-0.005275845557962745,0.007482569572282713,10,0,0.0,0.1142629155101155,0.0009430576557131938,3,2
weighted,19,-0.012093737234939894,0.007392622337437799,10,0,0.0,0.1263882934980569,0.0010523080519109392,3,2
weighted,20,-0.005636352073144323,0.007351072121023246,10,1,0.17432665277558784,0.12140874278845588,0.0010365270959434311,3,2
weighted,21,-0.008144477165049143,0.007291444628971716,10,0,0.0,0.16253357125875142,0.0015750962690613823,3,2
weighted,22,-0.023631738894181874,0.00712115515641587,10,0,0.0,0.11081760378857793,0.0008609948645707525,3,2
weighted,23,-0.043257473402731804,0.006819679522606719,10,0,0.0,0.15287898503135525,0.001402694421193065,3,2
weighted,24,-0.03663117575110597,0.00657438675281446,10,0,0.0,0.13177926209733903,0.0009819448972271988,3,2
weighted,25,-0.034730468130022035,0.0063499747470235676,10,0,0.0,0.11737226810404111,0.0008099604083232348,3,2
weighted,26,-0.03529448990073217,0.006129764589233463,10,0,0.0,0.10954920712834244,0.0007278387224633194,3,2
weighted,27,-0.036875599813430526,0.005907842740979944,10,0,0.0,0.12059848568622335,0.0008505322202102165,3,2
weighted,28,-0.042812868945639786,0.005660248961566427,10,0,0.0,0.14878792040840358,0.0011889594034238656,3,2
weighted,29,-0.03344842646517738,0.005474053866103046,10,1,0.1636614907324456,0.11247637344155187,0.0006684479545910053,3,2
weighted,30,-0.032360384209861655,0.005299746910675632,10,0,0.0,0.12575203977622834,0.0007834078610273391,3,2
