obsmethod,t,rt,Pt,nSamples,nPos,phat,ssw,theoreticalvar,iter,confignum
weighted,1,0.00690672643685959,0.010069306328786217,1000,6,0.0061364136934328505,0.0012665053736423768,1.5568883532073852e-5,1,8
weighted,2,0.015360410085737809,0.010225168995981571,1000,3,0.0041219168607306775,0.0012769122853827795,1.6145659716564274e-5,1,8
weighted,3,0.01848687893354674,0.010415958575483473,1000,12,0.018117823893199866,0.0012620648143531262,1.583017605176273e-5,1,8
weighted,4,0.010073580351506468,0.01052141484043003,1000,12,0.020429343350079218,0.0012966822339931304,1.7483223643868034e-5,1,8
weighted,5,0.015919650808991288,0.010690252442773867,1000,14,0.015376661833936722,0.0013141225290594484,1.8863462838319105e-5,1,8
weighted,6,0.03387455126843969,0.011058583247070078,1000,7,0.008991141074626206,0.0012790733709125918,1.750530879957934e-5,1,8
weighted,7,0.03085506503301384,0.011405115193086618,1000,11,0.01582293718235974,0.0012783941501799238,1.7866939233715367e-5,1,8
weighted,8,0.030305472517751144,0.011756043260669188,1000,10,0.011346250208865209,0.0012594307126928385,1.814806271501224e-5,1,8
weighted,9,0.030413322953139848,0.012119076136604547,1000,5,0.005469435361756545,0.0012765600590645874,1.942127515947966e-5,1,8
weighted,10,0.024070581417964736,0.012414328538492914,1000,12,0.0165546559283386,0.0012952447666895275,2.0085782218269583e-5,1,8
weighted,11,0.023762980490622244,0.01271286297142585,1000,10,0.013340529826600306,0.001354657819130194,2.2436649967285214e-5,1,8
weighted,12,0.02064992850382094,0.01297811194347369,1000,15,0.022717721940340416,0.0012539061514981098,1.9632950438135886e-5,1,8
weighted,13,0.024851148840773205,0.01330467384797592,1000,13,0.016962501504427588,0.00131521926485039,2.3078070903863488e-5,1,8
weighted,14,0.019389824870567503,0.01356516643537622,1000,13,0.01562862763111015,0.0012960320650659616,2.246519812227851e-5,1,8
weighted,15,0.023123890390168204,0.013882500718604363,1000,11,0.014382422052210925,0.001254866421483595,2.122713750135234e-5,1,8
weighted,16,0.03510014136535471,0.014378431155246,1000,15,0.019229250105262774,0.001256428829704588,2.2156628612862538e-5,1,8
weighted,17,0.040266769757861955,0.01496921886465232,1000,14,0.01311843826663126,0.0013042735914438007,2.5392965435297184e-5,1,8
weighted,18,0.04073706080254096,0.01559161200753473,1000,13,0.016404915542133358,0.0012576037510812607,2.370392881146347e-5,1,8
weighted,19,0.04668909299433574,0.01633683167704226,1000,9,0.014236130618621667,0.0012843294052907951,2.6750371889229236e-5,1,8
weighted,20,0.05043585436390009,0.01718192613414074,1000,14,0.01710897539208102,0.0012843319196722402,2.6996182309030675e-5,1,8
weighted,21,0.052870467013453847,0.018114785661822893,1000,11,0.014384279534672998,0.0013008901148714297,2.9341587832572826e-5,1,8
weighted,22,0.07053423046676648,0.019438637763076097,1000,18,0.02226864125054197,0.0012855234566593312,3.0834569103596026e-5,1,8
weighted,23,0.07088416177851685,0.02086653927609176,1000,10,0.012812057230744807,0.0012865291108515415,3.4002695833425965e-5,1,8
weighted,24,0.07197446833284282,0.022423765421745605,1000,9,0.009553644285889546,0.0013271448621910117,4.0138180561674635e-5,1,8
weighted,25,0.06968348883446718,0.024042061084186297,1000,21,0.02444930294596311,0.0012739629353428412,3.68252778415944e-5,1,8
weighted,26,0.08100425239772019,0.026070622195590584,1000,23,0.02654753955656821,0.0012469627799436387,3.8251967869390005e-5,1,8
weighted,27,0.07981854600066118,0.028236843717616773,1000,21,0.02833285675504721,0.001299841575665939,4.4939463964392667e-5,1,8
weighted,28,0.08546272918848315,0.0307561621467951,1000,23,0.02907993085549472,0.001275590447225103,4.667777975380184e-5,1,8
weighted,29,0.08332330406354571,0.03342866191833287,1000,16,0.026671284060888367,0.0012881517800326673,5.206715236858499e-5,1,8
weighted,30,0.07728263410274253,0.036114567195280965,1000,21,0.02721419727579554,0.0012818867347711097,5.692808326460112e-5,1,8
weighted,31,0.06312837002137339,0.0384679211611181,1000,36,0.04518188224548214,0.001278012376034269,5.845498628194344e-5,1,8
weighted,32,0.05644894060696006,0.040701852931652564,1000,38,0.044701089776803066,0.0012624508878284365,6.0902322853470765e-5,1,8
weighted,33,0.0648775702539194,0.04343003221185468,1000,39,0.05291258184367094,0.0012828306456266786,6.694270391677776e-5,1,8
weighted,34,0.06231681221954246,0.046222560456276186,1000,43,0.04663405425075843,0.0012840561693536244,7.026822520552689e-5,1,8
weighted,35,0.045425938159396176,0.048370684526753846,1000,42,0.04776992700311321,0.0012769885909307698,7.219813721128036e-5,1,8
weighted,36,0.05933864536432018,0.051327803503529223,1000,46,0.05405693989816196,0.001267592138789816,7.455468403603322e-5,1,8
weighted,37,0.05251836720166947,0.05409549719201489,1000,33,0.047373495138661105,0.0013276819535151354,8.782504118763411e-5,1,8
weighted,38,0.06377223263549733,0.05765766433368785,1000,49,0.061674804165918265,0.0012803626928326148,8.404847191569734e-5,1,8
weighted,39,0.06847004657185339,0.0617437793026045,1000,39,0.05556577800216615,0.0013183082158808486,9.522103212662932e-5,1,8
weighted,40,0.06224054051627109,0.06570885994146686,1000,49,0.06157478089880974,0.00126682678874738,9.327662012468238e-5,1,8
weighted,41,0.06586635707755113,0.07018257971216198,1000,42,0.05842217567654431,0.0012800649425861314,0.0001020833072233993,1,8
weighted,42,0.0647468929726657,0.074877018996071,1000,51,0.06410187694644054,0.0012852239301188644,0.00010774826444496674,1,8
weighted,43,0.06017113548516396,0.07952076292633337,1000,62,0.07186992089586254,0.0012398748524441688,0.00010808102811766375,1,8
weighted,44,0.052177453366095146,0.08378010843598234,1000,43,0.05779325342654495,0.001379138337963437,0.00013714776068162897,1,8
weighted,45,0.04013014860421492,0.0872105891210407,1000,87,0.10388209154202814,0.001282356850712026,0.00012384052240286986,1,8
weighted,46,0.035984633742317154,0.090405977876019,1000,74,0.09056097324129174,0.001276437951123949,0.0001252001866888308,1,8
weighted,47,0.025794429209099017,0.092768284670994,1000,86,0.11882638862974472,0.0012889639414923606,0.00013196877877982258,1,8
weighted,48,0.022070047963848365,0.09483844540823597,1000,85,0.09863340426863504,0.001246365622405642,0.00012441951536516094,1,8
weighted,49,0.018576151763168177,0.09661664366972278,1000,69,0.08043572339337929,0.001254081385688467,0.00012849516385907297,1,8
weighted,50,0.010281320757796208,0.09761511437732934,1000,89,0.11368195608742954,0.0012486413072046222,0.00012819214125592824,1,8
weighted,51,0.01057466294263664,0.09865283843088044,1000,88,0.10636272447605605,0.0012736031502883676,0.00013402675353244557,1,8
weighted,52,0.005118071019843287,0.09915904495977014,1000,73,0.10554501213860616,0.001286139213807088,0.00013733300257286763,1,8
weighted,53,0.005328704700200661,0.09968884454785043,1000,80,0.10777847700117747,0.0012880079807138674,0.00013841449887100313,1,8
weighted,54,0.0029474441520263308,0.09998310529526412,1000,77,0.10730211690153078,0.0013152156218226283,0.00014307004315644947,1,8
