"t","mean","lower","upper","variable","model","params","iter","confignum"
1,-0.0140606841525628,-0.0700744332237049,0.0434156068678263,"rt","binomial","estimated",1,28
2,-0.0135632538958023,-0.0521300851348248,0.0247524598869344,"rt","binomial","estimated",1,28
3,-0.021602751164838,-0.0493528758298056,0.00502865736046037,"rt","binomial","estimated",1,28
4,-0.0385883752141423,-0.066007775965374,-0.0115750421338957,"rt","binomial","estimated",1,28
5,-0.0397328109928839,-0.0655792790073611,-0.0139183048663064,"rt","binomial","estimated",1,28
6,-0.0363666495037827,-0.0606591971685084,-0.0107252165106826,"rt","binomial","estimated",1,28
7,-0.0305399831521814,-0.0576827642095811,-0.00429378892987054,"rt","binomial","estimated",1,28
8,-0.0191153035620333,-0.0440497321981967,0.00640523419986589,"rt","binomial","estimated",1,28
9,-0.0177970604117983,-0.0435557605953811,0.00701668952623732,"rt","binomial","estimated",1,28
10,-0.0217599977621417,-0.0478480896995631,0.00367240702730238,"rt","binomial","estimated",1,28
11,-0.0222856667842642,-0.0479766260807427,0.00482398354413342,"rt","binomial","estimated",1,28
12,-0.0159601475053937,-0.0430556074081943,0.0102977267794131,"rt","binomial","estimated",1,28
13,-0.00490422159275412,-0.0321968232574629,0.021463413497893,"rt","binomial","estimated",1,28
14,0.00562835372013945,-0.0211929061435315,0.0324087478691455,"rt","binomial","estimated",1,28
15,0.01287496283891,-0.0124611624675155,0.0396620322829145,"rt","binomial","estimated",1,28
16,0.0134381653903633,-0.012974535313763,0.0402127892623411,"rt","binomial","estimated",1,28
17,0.0100810134988727,-0.0152284426498246,0.0355840612177074,"rt","binomial","estimated",1,28
18,0.013746600725482,-0.0117651891831396,0.0393667908493914,"rt","binomial","estimated",1,28
19,0.0150493516881949,-0.0104130347026017,0.041518119265321,"rt","binomial","estimated",1,28
20,0.00374262564429404,-0.0254189453169758,0.0298886423443408,"rt","binomial","estimated",1,28
21,0.0154368061285379,-0.0112347933895998,0.0415677974019572,"rt","binomial","estimated",1,28
22,0.0439371081472599,0.0188698134018867,0.0700293108455453,"rt","binomial","estimated",1,28
23,0.0703627618810057,0.0453043783470247,0.0962280744851692,"rt","binomial","estimated",1,28
24,0.0901065202710164,0.0639952412513143,0.116807605325098,"rt","binomial","estimated",1,28
25,0.103406924813311,0.0789376467960597,0.12880648648854,"rt","binomial","estimated",1,28
26,0.105301451168399,0.0801097421770817,0.129958133213519,"rt","binomial","estimated",1,28
27,0.0921019848092361,0.0660838340683715,0.116351203140803,"rt","binomial","estimated",1,28
28,0.0912245802623343,0.0644993928537889,0.115134750960847,"rt","binomial","estimated",1,28
29,0.112055492596311,0.0893329438691858,0.135665690989545,"rt","binomial","estimated",1,28
