"t","mean","lower","upper","variable","model","params","iter","confignum"
1,-0.120727709621785,-0.277065202577097,0.070166281311927,"rt","binomial","estimated",1,16
2,-0.122545173460257,-0.279429100214495,0.060794669917221,"rt","binomial","estimated",1,16
3,-0.103630758844366,-0.272472422920438,0.0627305634951898,"rt","binomial","estimated",1,16
4,-0.103587825181879,-0.273609731392339,0.0555891535439051,"rt","binomial","estimated",1,16
5,-0.103204504459542,-0.268658504804194,0.0485394369327221,"rt","binomial","estimated",1,16
6,-0.101018023426907,-0.258301952215569,0.0443474860711347,"rt","binomial","estimated",1,16
7,-0.0996762202104977,-0.253956389777308,0.038815013390219,"rt","binomial","estimated",1,16
8,-0.0978519746812903,-0.248200195598608,0.038017234760195,"rt","binomial","estimated",1,16
9,-0.0963054111869678,-0.241095088053838,0.0345150957778671,"rt","binomial","estimated",1,16
10,-0.0944656983198666,-0.234597036991029,0.0295268741096602,"rt","binomial","estimated",1,16
11,-0.0919701295543077,-0.22909707133875,0.030312412116226,"rt","binomial","estimated",1,16
12,-0.0897158461346143,-0.228730462567274,0.0320439956307113,"rt","binomial","estimated",1,16
13,-0.0871496570240886,-0.218149260626237,0.03177355626944,"rt","binomial","estimated",1,16
14,-0.0846981083555597,-0.214941015926996,0.0308150167799549,"rt","binomial","estimated",1,16
15,-0.0804661715446494,-0.214007890051754,0.0306516564269659,"rt","binomial","estimated",1,16
16,-0.0789358667704024,-0.215462600500327,0.0319215851741141,"rt","binomial","estimated",1,16
17,-0.0760661485741017,-0.207265645055258,0.0324951845794753,"rt","binomial","estimated",1,16
18,-0.0717183914824107,-0.199835943908335,0.0346337008212459,"rt","binomial","estimated",1,16
19,-0.0676524421323538,-0.195408597195276,0.0392946588412704,"rt","binomial","estimated",1,16
20,-0.0657367903489111,-0.191072818206542,0.0424170735927973,"rt","binomial","estimated",1,16
21,-0.0605638173457985,-0.188905045053545,0.0484453494217532,"rt","binomial","estimated",1,16
22,-0.0571384620070927,-0.184757951540965,0.0512503108635762,"rt","binomial","estimated",1,16
23,-0.05262640190359,-0.182239129872255,0.0560115523267524,"rt","binomial","estimated",1,16
24,-0.0482136516900076,-0.174976130219011,0.0628889296132991,"rt","binomial","estimated",1,16
25,-0.0438465999829764,-0.171063681466599,0.0702352151059796,"rt","binomial","estimated",1,16
26,-0.0398910429784793,-0.165592904180678,0.0755206663370433,"rt","binomial","estimated",1,16
27,-0.0366443337775561,-0.162703848276306,0.076826487341022,"rt","binomial","estimated",1,16
28,-0.0330505253874665,-0.152934929334433,0.0829022109971154,"rt","binomial","estimated",1,16
29,-0.0294228536765749,-0.153294550895356,0.0879086830176489,"rt","binomial","estimated",1,16
30,-0.0280474734144933,-0.152049952747304,0.0910649355090205,"rt","binomial","estimated",1,16
31,-0.0268821803130462,-0.157240936269699,0.0864788013882418,"rt","binomial","estimated",1,16
32,-0.0240808521920387,-0.152406635171214,0.0933038880219335,"rt","binomial","estimated",1,16
33,-0.0221796026550943,-0.152163323727078,0.0882899352355584,"rt","binomial","estimated",1,16
34,-0.0187873522332166,-0.147371566837371,0.09403778761659,"rt","binomial","estimated",1,16
35,-0.0158338666321406,-0.140309208906592,0.09736464458522,"rt","binomial","estimated",1,16
36,-0.0127718484316802,-0.137094975601953,0.103914043639953,"rt","binomial","estimated",1,16
37,-0.00882429857810322,-0.127933723839091,0.109579762502515,"rt","binomial","estimated",1,16
38,-0.0038652603103648,-0.125453447403452,0.118857622373317,"rt","binomial","estimated",1,16
39,0.000949338197817732,-0.121431121235304,0.122290506887022,"rt","binomial","estimated",1,16
40,0.00519321077436713,-0.113462534659418,0.127898080511252,"rt","binomial","estimated",1,16
41,0.0103400289531617,-0.104577786387107,0.136636112720922,"rt","binomial","estimated",1,16
42,0.014712179717162,-0.0971730016525149,0.141355984800153,"rt","binomial","estimated",1,16
43,0.0169579463666008,-0.0932694880511136,0.145253150255597,"rt","binomial","estimated",1,16
44,0.0206463039650977,-0.0863059495555668,0.147550591221275,"rt","binomial","estimated",1,16
45,0.0249029053783471,-0.0845155571588563,0.154343378289914,"rt","binomial","estimated",1,16
46,0.0288684305966739,-0.0790952907009846,0.157213418158751,"rt","binomial","estimated",1,16
47,0.0329214042678563,-0.0751916327134542,0.164622263072144,"rt","binomial","estimated",1,16
48,0.0372352423210774,-0.0685534207488653,0.171307558234238,"rt","binomial","estimated",1,16
49,0.0409795220756474,-0.066004052560083,0.176878843888889,"rt","binomial","estimated",1,16
50,0.0426149967342986,-0.0614656467197855,0.174384751888355,"rt","binomial","estimated",1,16
51,0.0447623846148704,-0.059213789325503,0.172683116928534,"rt","binomial","estimated",1,16
52,0.046346366380986,-0.057141444484663,0.177195641690969,"rt","binomial","estimated",1,16
53,0.0485764811425424,-0.055497525822172,0.18201359910485,"rt","binomial","estimated",1,16
54,0.0495527898843746,-0.0596939255618454,0.185008548696702,"rt","binomial","estimated",1,16
55,0.0507891887091242,-0.0556047470017981,0.184504508705419,"rt","binomial","estimated",1,16
56,0.052438408747124,-0.0543885942018637,0.18316913427249,"rt","binomial","estimated",1,16
57,0.0547057675769251,-0.0554296726312812,0.187946297151402,"rt","binomial","estimated",1,16
58,0.0569186013968148,-0.0511455619432034,0.186843223366444,"rt","binomial","estimated",1,16
59,0.058913650254435,-0.0480256314463793,0.191869416900832,"rt","binomial","estimated",1,16
60,0.0602219831349225,-0.0456465906504051,0.189399641924057,"rt","binomial","estimated",1,16
61,0.0613742824305449,-0.0431127349251854,0.186112186977942,"rt","binomial","estimated",1,16
62,0.0626152257552006,-0.0409224698159946,0.192931795214059,"rt","binomial","estimated",1,16
63,0.0631977415563232,-0.0401128825756316,0.185148165091098,"rt","binomial","estimated",1,16
64,0.0633431824640805,-0.0457006785320456,0.184044979098336,"rt","binomial","estimated",1,16
65,0.0626032555433828,-0.0446218618942043,0.179026622137031,"rt","binomial","estimated",1,16
66,0.0610989433235259,-0.0493358449080098,0.170778455688273,"rt","binomial","estimated",1,16
67,0.0597099107181199,-0.0571660909110946,0.166154107327268,"rt","binomial","estimated",1,16
68,0.0587868287976239,-0.0565993802528101,0.165710344140499,"rt","binomial","estimated",1,16
69,0.058649071116284,-0.0575194118403707,0.162261186985924,"rt","binomial","estimated",1,16
70,0.0589283684134944,-0.0562263350556986,0.163349687415792,"rt","binomial","estimated",1,16
71,0.0599470701369385,-0.059763386840047,0.162635242313209,"rt","binomial","estimated",1,16
72,0.0612494650637951,-0.0547444030522329,0.162456908278744,"rt","binomial","estimated",1,16
73,0.0640469818749109,-0.0503690784547268,0.164542204419552,"rt","binomial","estimated",1,16
74,0.066894062862058,-0.0488442382454909,0.167983757432522,"rt","binomial","estimated",1,16
75,0.0706185689045552,-0.0358089242629047,0.171199209585416,"rt","binomial","estimated",1,16
76,0.0745438858593118,-0.0297819357771454,0.177003191750321,"rt","binomial","estimated",1,16
77,0.0785205738338891,-0.0225920015809164,0.180294877002669,"rt","binomial","estimated",1,16
78,0.0820927301593945,-0.0158253718804448,0.188463565975219,"rt","binomial","estimated",1,16
79,0.0854217310736901,-0.00983540347858832,0.190844948575137,"rt","binomial","estimated",1,16
80,0.0881103829132241,-0.00520534189239706,0.193107045285898,"rt","binomial","estimated",1,16
81,0.0899009443654678,-0.000856773023930865,0.192932650309381,"rt","binomial","estimated",1,16
82,0.0906380386791596,-0.00209270738470693,0.193120248781925,"rt","binomial","estimated",1,16
83,0.0920099132193293,0.000987854271145873,0.192426416926021,"rt","binomial","estimated",1,16
84,0.093016643613663,0.00363693690033796,0.192773991783807,"rt","binomial","estimated",1,16
85,0.0938789910530991,0.00378594583421935,0.191914379915971,"rt","binomial","estimated",1,16
86,0.0949563061592353,0.00547599799360406,0.191955955116431,"rt","binomial","estimated",1,16
87,0.0957568970297104,0.00555005076883107,0.190159849612968,"rt","binomial","estimated",1,16
88,0.0970596453320484,0.00933630693515235,0.19154176119399,"rt","binomial","estimated",1,16
89,0.0994852250799728,0.0146162233861217,0.194976988013966,"rt","binomial","estimated",1,16
90,0.102217107084875,0.0189806421231895,0.200424240499256,"rt","binomial","estimated",1,16
91,0.103950045618172,0.0211172369927952,0.201564538315715,"rt","binomial","estimated",1,16
92,0.104706403579007,0.0211236355285023,0.203726308528711,"rt","binomial","estimated",1,16
93,0.103639245534575,0.0185548212852809,0.200909124207762,"rt","binomial","estimated",1,16
94,0.100624320369672,0.0109104430933792,0.195788002391964,"rt","binomial","estimated",1,16
95,0.0972845353478527,0.000735073503884576,0.19241754175369,"rt","binomial","estimated",1,16
96,0.0956229564922913,-0.00754669839082432,0.194185527861233,"rt","binomial","estimated",1,16
97,0.094875042670577,-0.0158792635372692,0.199212768069266,"rt","binomial","estimated",1,16
98,0.0952802831490476,-0.0241933879128655,0.208618477999907,"rt","binomial","estimated",1,16
99,0.097093993993797,-0.0325539720691225,0.22312841312017,"rt","binomial","estimated",1,16
100,0.098928551630313,-0.0431268566244925,0.23994495190609,"rt","binomial","estimated",1,16
1,0.0623909714503329,0.0108884282794226,0.158035938819356,"Pt","binomial","estimated",1,16
2,0.0537807229962288,0.0107010100544667,0.128345070976923,"Pt","binomial","estimated",1,16
3,0.0405149929647948,0.00839632693806023,0.0982431206340218,"Pt","binomial","estimated",1,16
4,0.035877978095696,0.00838383388421481,0.0830144206342086,"Pt","binomial","estimated",1,16
5,0.0319394995266515,0.00805862691776422,0.070766451598577,"Pt","binomial","estimated",1,16
6,0.0286308555959864,0.00771435638193456,0.0619254521264358,"Pt","binomial","estimated",1,16
7,0.025787206844869,0.00728577616953888,0.0551638169182534,"Pt","binomial","estimated",1,16
8,0.0233309167469173,0.00674996390165416,0.0496111438834694,"Pt","binomial","estimated",1,16
9,0.0212083950017459,0.00622684735268558,0.0453776879968688,"Pt","binomial","estimated",1,16
10,0.0193511971067649,0.00570497533355987,0.0417512421265718,"Pt","binomial","estimated",1,16
11,0.0177465916055774,0.00522677988328173,0.0386972861236074,"Pt","binomial","estimated",1,16
12,0.0163217997000139,0.00469000649957248,0.0361633803267629,"Pt","binomial","estimated",1,16
13,0.0150772739282014,0.00420646658342608,0.033582991217577,"Pt","binomial","estimated",1,16
14,0.013964994320715,0.00375064779504323,0.0318559871542384,"Pt","binomial","estimated",1,16
15,0.0125483197894104,0.00323483178532473,0.0291353463916165,"Pt","binomial","estimated",1,16
16,0.011378686095983,0.0028011768839747,0.0272233912666685,"Pt","binomial","estimated",1,16
17,0.0107180281071445,0.002505209260571,0.0259140187629775,"Pt","binomial","estimated",1,16
18,0.0101325464018647,0.00230082770197808,0.0248002486814494,"Pt","binomial","estimated",1,16
19,0.00961524845259558,0.00206679646686897,0.0234593152583973,"Pt","binomial","estimated",1,16
20,0.00887644606942092,0.00180909875358064,0.0218213922158992,"Pt","binomial","estimated",1,16
21,0.0085056520886951,0.00166251469614087,0.020989587176089,"Pt","binomial","estimated",1,16
22,0.00817062597201352,0.00155625512502527,0.0200739858972119,"Pt","binomial","estimated",1,16
23,0.00786977933677938,0.00141866765859307,0.0191248930783263,"Pt","binomial","estimated",1,16
24,0.00760027230546214,0.00129908734912265,0.0185687458632635,"Pt","binomial","estimated",1,16
25,0.00736617081288242,0.00122369214020177,0.0180095947362305,"Pt","binomial","estimated",1,16
26,0.00716331019456393,0.00113315910318264,0.0177837704370568,"Pt","binomial","estimated",1,16
27,0.00698545119165499,0.00107415112109389,0.0174117068380989,"Pt","binomial","estimated",1,16
28,0.00682641323587758,0.00100735952743153,0.017187400785977,"Pt","binomial","estimated",1,16
29,0.00669104536550661,0.000967414470053983,0.0168155046294101,"Pt","binomial","estimated",1,16
30,0.00631432768319028,0.000903398745065566,0.0162660314149524,"Pt","binomial","estimated",1,16
31,0.00603037502387047,0.000857484468337076,0.015974929422732,"Pt","binomial","estimated",1,16
32,0.00596569250323703,0.000817583781582915,0.0157428925619927,"Pt","binomial","estimated",1,16
33,0.00574329994800725,0.000766039277583631,0.0155272621776267,"Pt","binomial","estimated",1,16
34,0.00572618260200049,0.00076000013959121,0.0153539002061303,"Pt","binomial","estimated",1,16
35,0.00557200759470811,0.000735833866383356,0.0151349940515143,"Pt","binomial","estimated",1,16
36,0.00545718117655161,0.00073461709952574,0.0150086317221645,"Pt","binomial","estimated",1,16
37,0.00539168668687443,0.000717687919626427,0.0150934001405978,"Pt","binomial","estimated",1,16
38,0.00547343298268632,0.000734841926045823,0.0152997065934404,"Pt","binomial","estimated",1,16
39,0.00555122101838055,0.000748699503509143,0.0153641779372733,"Pt","binomial","estimated",1,16
40,0.00552656011206445,0.000767204553546175,0.0152073076255809,"Pt","binomial","estimated",1,16
41,0.0056550426158435,0.000788151732926747,0.0153766517907832,"Pt","binomial","estimated",1,16
42,0.00567733649663664,0.000813020762961665,0.0156136164497882,"Pt","binomial","estimated",1,16
43,0.00555513837690482,0.000802307876707441,0.0152728022905533,"Pt","binomial","estimated",1,16
44,0.00551920609624699,0.000820197888378136,0.0150318579105171,"Pt","binomial","estimated",1,16
45,0.0056875935805972,0.000866148540960905,0.015384814583248,"Pt","binomial","estimated",1,16
46,0.00581602237397322,0.000888128953122847,0.0157054043054297,"Pt","binomial","estimated",1,16
47,0.00597508468341462,0.000945682713664654,0.0162000779031931,"Pt","binomial","estimated",1,16
48,0.00623749352282699,0.00102888443282354,0.0166307687071028,"Pt","binomial","estimated",1,16
49,0.00651925812685244,0.00112512722391159,0.0169315278078608,"Pt","binomial","estimated",1,16
50,0.00666190576392043,0.00117176369753418,0.0171835556600859,"Pt","binomial","estimated",1,16
51,0.00692432354186302,0.00130440200583227,0.0176994868251826,"Pt","binomial","estimated",1,16
52,0.00720884121983918,0.00140965745419015,0.0183490464702644,"Pt","binomial","estimated",1,16
53,0.00752077193639862,0.00154106087316974,0.0193047798855094,"Pt","binomial","estimated",1,16
54,0.00785404986245241,0.00169040468706995,0.0200898116271252,"Pt","binomial","estimated",1,16
55,0.00821513659822722,0.00181934954433632,0.0208644630110408,"Pt","binomial","estimated",1,16
56,0.00860239012008866,0.00197900500271258,0.0213222157914442,"Pt","binomial","estimated",1,16
57,0.0090328633863727,0.00214014228563877,0.0222582010949521,"Pt","binomial","estimated",1,16
58,0.00950534563180287,0.00236462605923331,0.0229552566032708,"Pt","binomial","estimated",1,16
59,0.0100254183949382,0.00257517772908765,0.0240312979900168,"Pt","binomial","estimated",1,16
60,0.0105898448981736,0.00276167464916323,0.0252878830295134,"Pt","binomial","estimated",1,16
61,0.0112050461767422,0.00298634925822944,0.026533041128776,"Pt","binomial","estimated",1,16
62,0.0118756353315978,0.00328525493493249,0.0278852016283327,"Pt","binomial","estimated",1,16
63,0.0125916501555166,0.0035860733247341,0.0290199075066539,"Pt","binomial","estimated",1,16
64,0.0133473159057034,0.00390603863633409,0.0301713477082313,"Pt","binomial","estimated",1,16
65,0.0141381499084616,0.00427571158655522,0.0315950775656458,"Pt","binomial","estimated",1,16
66,0.0149523893431478,0.00463443017933458,0.0330403371529099,"Pt","binomial","estimated",1,16
67,0.0157910627047772,0.00503319365040401,0.0343626145275522,"Pt","binomial","estimated",1,16
68,0.0166639386203045,0.00543287737504574,0.0354565024435595,"Pt","binomial","estimated",1,16
69,0.0175808009716109,0.00590007731296919,0.0369000162608891,"Pt","binomial","estimated",1,16
70,0.0185549020479946,0.00638684731298145,0.0381902904376762,"Pt","binomial","estimated",1,16
71,0.0196134358841095,0.00691794132452376,0.0398006760505021,"Pt","binomial","estimated",1,16
72,0.0207665563721892,0.00755882981893626,0.041434910988056,"Pt","binomial","estimated",1,16
73,0.0220522068167947,0.00819148958961691,0.0435625894158575,"Pt","binomial","estimated",1,16
74,0.0234902842494753,0.00879127102550528,0.0454496546374683,"Pt","binomial","estimated",1,16
75,0.0251160886245839,0.00964674693984956,0.0477893292756476,"Pt","binomial","estimated",1,16
76,0.0269602506780256,0.0106672328187528,0.051196796787907,"Pt","binomial","estimated",1,16
77,0.0290519477755737,0.0117942693847229,0.0543547639261404,"Pt","binomial","estimated",1,16
78,0.0314135888656103,0.0131498143920853,0.0578958804352412,"Pt","binomial","estimated",1,16
79,0.0340863675058294,0.0147338452562183,0.0619204403900975,"Pt","binomial","estimated",1,16
80,0.0370893889928798,0.0164627474513062,0.0665415094138622,"Pt","binomial","estimated",1,16
81,0.0404348281065363,0.0185612675812169,0.0713678142102607,"Pt","binomial","estimated",1,16
82,0.0441189499170095,0.0207829112280973,0.076474730528193,"Pt","binomial","estimated",1,16
83,0.0482089695407874,0.0232756904215253,0.0821341562397074,"Pt","binomial","estimated",1,16
84,0.0527353398902539,0.0260089436022161,0.0882923570108569,"Pt","binomial","estimated",1,16
85,0.0577437311097027,0.0294016563753684,0.0952032870062862,"Pt","binomial","estimated",1,16
86,0.0633087526969739,0.0330078225024445,0.103220959805466,"Pt","binomial","estimated",1,16
87,0.0694877781457701,0.0371741383468538,0.111812683510102,"Pt","binomial","estimated",1,16
88,0.0763709358834516,0.0419128592306456,0.121168783525458,"Pt","binomial","estimated",1,16
89,0.0841452757310971,0.0474086824918398,0.131310772998699,"Pt","binomial","estimated",1,16
90,0.0929738510341537,0.0538445382153701,0.142748230358354,"Pt","binomial","estimated",1,16
91,0.102933025269798,0.0610229194418104,0.155992833379738,"Pt","binomial","estimated",1,16
92,0.114087946241439,0.069336603670979,0.170742184628635,"Pt","binomial","estimated",1,16
93,0.126361899662911,0.0780590737174367,0.187138898554438,"Pt","binomial","estimated",1,16
94,0.13958516923681,0.0872618975901422,0.205377152277792,"Pt","binomial","estimated",1,16
95,0.153759670699489,0.0965032141515041,0.224398494169342,"Pt","binomial","estimated",1,16
96,0.169248591635311,0.105391583855235,0.246299580619423,"Pt","binomial","estimated",1,16
97,0.186415535256443,0.11333856429773,0.273142129255185,"Pt","binomial","estimated",1,16
98,0.205837956854487,0.119789256947839,0.308781732381446,"Pt","binomial","estimated",1,16
99,0.228363924874309,0.124662600504202,0.358008068097387,"Pt","binomial","estimated",1,16
100,0.254839384644702,0.127480192515247,0.426078005689387,"Pt","binomial","estimated",1,16
1,0.623915,0,3,"nPos","binomial","estimated",1,16
2,0.537965,0,2,"nPos","binomial","estimated",1,16
3,0.405452,0,2,"nPos","binomial","estimated",1,16
4,0.358568,0,2,"nPos","binomial","estimated",1,16
5,0.319425,0,2,"nPos","binomial","estimated",1,16
6,0.286628,0,2,"nPos","binomial","estimated",1,16
7,0.257373,0,2,"nPos","binomial","estimated",1,16
8,0.23266,0,1,"nPos","binomial","estimated",1,16
9,0.211469,0,1,"nPos","binomial","estimated",1,16
10,0.193383,0,1,"nPos","binomial","estimated",1,16
11,0.178287,0,1,"nPos","binomial","estimated",1,16
12,0.163382,0,1,"nPos","binomial","estimated",1,16
13,0.150884,0,1,"nPos","binomial","estimated",1,16
14,0.139596,0,1,"nPos","binomial","estimated",1,16
15,0.12538,0,1,"nPos","binomial","estimated",1,16
16,0.113778,0,1,"nPos","binomial","estimated",1,16
17,0.107338,0,1,"nPos","binomial","estimated",1,16
18,0.10101,0,1,"nPos","binomial","estimated",1,16
19,0.096022,0,1,"nPos","binomial","estimated",1,16
20,0.088428,0,1,"nPos","binomial","estimated",1,16
21,0.085109,0,1,"nPos","binomial","estimated",1,16
22,0.081526,0,1,"nPos","binomial","estimated",1,16
23,0.079104,0,1,"nPos","binomial","estimated",1,16
24,0.075815,0,1,"nPos","binomial","estimated",1,16
25,0.073414,0,1,"nPos","binomial","estimated",1,16
26,0.07154,0,1,"nPos","binomial","estimated",1,16
27,0.069833,0,1,"nPos","binomial","estimated",1,16
28,0.068138,0,1,"nPos","binomial","estimated",1,16
29,0.066891,0,1,"nPos","binomial","estimated",1,16
30,0.062651,0,1,"nPos","binomial","estimated",1,16
31,0.060076,0,1,"nPos","binomial","estimated",1,16
32,0.059419,0,1,"nPos","binomial","estimated",1,16
33,0.057089,0,1,"nPos","binomial","estimated",1,16
34,0.057251,0,1,"nPos","binomial","estimated",1,16
35,0.055435,0,1,"nPos","binomial","estimated",1,16
36,0.054198,0,1,"nPos","binomial","estimated",1,16
37,0.053633,0,1,"nPos","binomial","estimated",1,16
38,0.055034,0,1,"nPos","binomial","estimated",1,16
39,0.05529,0,1,"nPos","binomial","estimated",1,16
40,0.055191,0,1,"nPos","binomial","estimated",1,16
41,0.056536,0,1,"nPos","binomial","estimated",1,16
42,0.057094,0,1,"nPos","binomial","estimated",1,16
43,0.055362,0,1,"nPos","binomial","estimated",1,16
44,0.055191,0,1,"nPos","binomial","estimated",1,16
45,0.056689,0,1,"nPos","binomial","estimated",1,16
46,0.058231,0,1,"nPos","binomial","estimated",1,16
47,0.059709,0,1,"nPos","binomial","estimated",1,16
48,0.06248,0,1,"nPos","binomial","estimated",1,16
49,0.065562,0,1,"nPos","binomial","estimated",1,16
50,0.066624,0,1,"nPos","binomial","estimated",1,16
51,0.069181,0,1,"nPos","binomial","estimated",1,16
52,0.071863,0,1,"nPos","binomial","estimated",1,16
53,0.075362,0,1,"nPos","binomial","estimated",1,16
54,0.07836,0,1,"nPos","binomial","estimated",1,16
55,0.081686,0,1,"nPos","binomial","estimated",1,16
56,0.085517,0,1,"nPos","binomial","estimated",1,16
57,0.089773,0,1,"nPos","binomial","estimated",1,16
58,0.09563,0,1,"nPos","binomial","estimated",1,16
59,0.100628,0,1,"nPos","binomial","estimated",1,16
60,0.106115,0,1,"nPos","binomial","estimated",1,16
