param,m,l,u,rhat,ess,model,params,runtime,iter,confignum
sigma,0.006690511820223616,0.0043158852814065025,0.010842641772656089,1.027383793427213,108.02452616153855,weighted,estimated,107.29091095924377,8,13
c,1.084144293775002,0.7897443864114779,1.448885980940196,1.0165804707466952,158.19575104664727,weighted,estimated,107.29091095924377,8,13
sigma,0.006704521722537061,0.0048258455738841004,0.009724646721237198,1.0266189540104447,101.52650744042393,binomial,estimated,102.62315201759338,9,13
sigma,0.006370719624237218,0.004318841184416184,0.010289491256339356,1.0121021070531107,64.9978948784887,betabinom,estimated,259.5064878463745,9,13
rho,2.479150570651101e-6,1.4792660337817473e-7,7.17769138166675e-6,1.2063221612071846,41.12114565915902,betabinom,estimated,259.5064878463745,9,13
sigma,0.00641902815456161,0.0042834945436073255,0.008943768411879499,1.0128810415851732,121.17107065720514,weighted,estimated,100.77492213249207,9,13
c,1.1814285920258085,0.8330491605421075,1.5672701786422851,1.0086215044127915,117.37713737919887,weighted,estimated,100.77492213249207,9,13
sigma,0.004326040260572089,0.002685818843858548,0.007094010602585764,1.0249190414482552,105.8508673517275,binomial,estimated,105.85881805419922,10,13
sigma,0.00424642415292339,0.002378984499306961,0.007706723857660941,1.0412839393811537,128.67946896345364,betabinom,estimated,259.95593190193176,10,13
rho,4.931058613441077e-6,9.802772545240631e-7,1.0512664311683046e-5,1.009645831012132,235.5832119105361,betabinom,estimated,259.95593190193176,10,13
sigma,0.003847557608908909,0.0021408815682936273,0.006288120319551519,1.0102081580904858,174.68452782894906,weighted,estimated,111.11506700515747,10,13
c,1.4735574480041336,1.094306576961011,1.978481901743678,1.0309416877368354,116.91781289189666,weighted,estimated,111.11506700515747,10,13
