obsmethod,t,rt,Pt,nSamples,nPos,phat,ssw,iter,confignum
binomial,1,-0.0026964481356137296,0.009973071840152914,10,0,0.0,0.1,1,16
binomial,2,-0.004233252730121604,0.009930942541456822,10,0,0.0,0.1,1,16
binomial,3,-0.024048866965936028,0.009694963512623587,10,1,0.1,0.1,1,16
binomial,4,0.0013933832344868169,0.009708481728081274,10,0,0.0,0.1,1,16
binomial,5,-0.013299183377985963,0.009580221617049224,10,0,0.0,0.1,1,16
binomial,6,-0.016041991502531647,0.009427761931321318,10,0,0.0,0.1,1,16
binomial,7,0.011708682582218202,0.009538797374098752,10,0,0.0,0.1,1,16
binomial,8,0.010695538257065056,0.009641367489851792,10,0,0.0,0.1,1,16
binomial,9,-0.0036338762495037175,0.009606395533881661,10,1,0.1,0.1,1,16
binomial,10,-0.01801252442749834,0.009434909187223324,10,0,0.0,0.1,1,16
binomial,11,-0.017576689061156645,0.009270523631106583,10,0,0.0,0.1,1,16
binomial,12,-0.029681149464701004,0.008999407259868725,10,0,0.0,0.1,1,16
binomial,13,-0.04204291239466339,0.008628889370301533,10,0,0.0,0.1,1,16
binomial,14,-0.03465813952387921,0.008334951215650047,10,0,0.0,0.1,1,16
binomial,15,-0.0235174376208869,0.008141221462810223,10,1,0.1,0.1,1,16
binomial,16,0.0029704354714326364,0.008165440388394016,10,0,0.0,0.1,1,16
binomial,17,0.001897417977920295,0.008180948349674219,10,0,0.0,0.1,1,16
binomial,18,-0.0034837885431214383,0.008152497243136655,10,0,0.0,0.1,1,16
binomial,19,-0.014032563756231919,0.008038895730163614,10,0,0.0,0.1,1,16
binomial,20,-0.03179200565884788,0.007787342982149756,10,0,0.0,0.1,1,16
binomial,21,-0.027756173020859694,0.007574168285576427,10,0,0.0,0.1,1,16
binomial,22,-0.052449963031025684,0.007187141919973199,10,0,0.0,0.1,1,16
binomial,23,-0.059391661279405115,0.0067727142094090665,10,0,0.0,0.1,1,16
binomial,24,-0.05435588439057387,0.006414403697752054,10,0,0.0,0.1,1,16
binomial,25,-0.03686626842457498,0.006182234470694299,10,0,0.0,0.1,1,16
binomial,26,-0.03393541411335605,0.00597595762441897,10,0,0.0,0.1,1,16
binomial,27,-0.04132445564052439,0.005734037464604706,10,0,0.0,0.1,1,16
binomial,28,-0.034330164470469826,0.005540527632423167,10,0,0.0,0.1,1,16
binomial,29,-0.02036735067188907,0.005428823186530222,10,0,0.0,0.1,1,16
binomial,30,0.00861693992790314,0.005475805159520162,10,1,0.1,0.1,1,16
binomial,31,0.0005118559145175072,0.005478608700221043,10,0,0.0,0.1,1,16
binomial,32,0.01394402808194078,0.005555537677219021,10,0,0.0,0.1,1,16
binomial,33,0.001334229654027106,0.00556295498742931,10,0,0.0,0.1,1,16
binomial,34,0.0027662004469539135,0.00557836453913034,10,0,0.0,0.1,1,16
binomial,35,0.0021664468341685717,0.005590462869789104,10,0,0.0,0.1,1,16
binomial,36,0.011364704268865832,0.005654359220879708,10,0,0.0,0.1,1,16
binomial,37,0.04997536445957396,0.005944117979075535,10,0,0.0,0.1,1,16
binomial,38,0.04441877459717585,0.006214100165988871,10,0,0.0,0.1,1,16
binomial,39,0.04103712723610876,0.006474413714630455,10,0,0.0,0.1,1,16
binomial,40,0.046808744034611445,0.006784677775997702,10,0,0.0,0.1,1,16
binomial,41,0.05794532810119252,0.007189431709659313,10,0,0.0,0.1,1,16
binomial,42,0.05254679744663056,0.007577315089400093,10,0,0.0,0.1,1,16
binomial,43,0.06727370442650527,0.00810460672498838,10,0,0.0,0.1,1,16
binomial,44,0.06930876715860147,0.008686250720995149,10,0,0.0,0.1,1,16
binomial,45,0.07810301292292869,0.009391869907498174,10,0,0.0,0.1,1,16
binomial,46,0.08854765074121193,0.010261428523028807,10,0,0.0,0.1,1,16
binomial,47,0.08714588307132305,0.011195791462255064,10,0,0.0,0.1,1,16
binomial,48,0.09418733704247756,0.012301550144289505,10,0,0.0,0.1,1,16
binomial,49,0.09647445377531996,0.013547468945720682,10,0,0.0,0.1,1,16
binomial,50,0.09987977696333163,0.014970468788932538,10,0,0.0,0.1,1,16
binomial,51,0.10107571906832957,0.01656273400475326,10,0,0.0,0.1,1,16
binomial,52,0.09301820276937764,0.01817729767578626,10,0,0.0,0.1,1,16
binomial,53,0.08702875185326175,0.01983012382537999,10,1,0.1,0.1,1,16
binomial,54,0.09295298908743997,0.02176177903884349,10,0,0.0,0.1,1,16
binomial,55,0.0908022184787982,0.02383028842371177,10,0,0.0,0.1,1,16
binomial,56,0.08478257846968111,0.025938801444200122,10,0,0.0,0.1,1,16
binomial,57,0.05827592360865398,0.027495322423188695,10,0,0.0,0.1,1,16
binomial,58,0.042768588250955974,0.028696767471114777,10,0,0.0,0.1,1,16
binomial,59,0.034364377991335085,0.029700053963058894,10,0,0.0,0.1,1,16
binomial,60,0.05861464361561178,0.031492943547156184,10,0,0.0,0.1,1,16
binomial,61,0.033851718254273765,0.03257728363979245,10,0,0.0,0.1,1,16
binomial,62,0.044160837223233454,0.03404816234530116,10,0,0.0,0.1,1,16
binomial,63,0.02442893330405492,0.03489016537702082,10,0,0.0,0.1,1,16
binomial,64,7.21242776233616e-5,0.03489268189574475,10,0,0.0,0.1,1,16
binomial,65,0.0031003249674066173,0.035001028416531986,10,1,0.1,0.1,1,16
binomial,66,-0.008624677321718323,0.0347004538828786,10,1,0.1,0.1,1,16
binomial,67,-0.00821325673132828,0.03441661735316451,10,0,0.0,0.1,1,16
binomial,68,-0.009655600401207626,0.03408590343892717,10,0,0.0,0.1,1,16
binomial,69,-0.022859949764361225,0.03331554017892315,10,0,0.0,0.1,1,16
binomial,70,0.01041232449834728,0.0336642446557496,10,1,0.1,0.1,1,16
binomial,71,-0.008986694147628867,0.03336306969586375,10,0,0.0,0.1,1,16
binomial,72,-0.006970172684350318,0.033131331903234564,10,0,0.0,0.1,1,16
binomial,73,0.0033283564290719544,0.03324178850227475,10,0,0.0,0.1,1,16
binomial,74,-0.013057759655595162,0.03281054686967617,10,0,0.0,0.1,1,16
binomial,75,-0.0007776519838507828,0.03278504160120839,10,0,0.0,0.1,1,16
binomial,76,-0.012621947514410817,0.03237383112465559,10,0,0.0,0.1,1,16
binomial,77,-0.02791271288924104,0.03148268468705807,10,0,0.0,0.1,1,16
binomial,78,-0.018783662604041983,0.030896843902729343,10,0,0.0,0.1,1,16
binomial,79,-0.013992396090849967,0.030467533569430865,10,0,0.0,0.1,1,16
binomial,80,0.012971438682961998,0.030865315638312685,10,1,0.1,0.1,1,16
binomial,81,0.0360931656148889,0.03199969104226514,10,1,0.1,0.1,1,16
binomial,82,0.05861969408809031,0.03393157313698843,10,0,0.0,0.1,1,16
binomial,83,0.07671953038863932,0.03663724962983893,10,1,0.1,0.1,1,16
