obsmethod,t,rt,Pt,nSamples,nPos,phat,ssw,iter,confignum
betabinom,1,0.010159843620675136,0.010102116300640084,10000,79,0.0079,0.0001,1,27
betabinom,2,0.00807825319512255,0.010184054266146032,10000,123,0.0123,0.0001,1,27
betabinom,3,0.00834175216395136,0.010269362437993033,10000,98,0.0098,0.0001,1,27
betabinom,4,0.004746986430531665,0.010318226849727418,10000,94,0.0094,0.0001,1,27
betabinom,5,0.031936591666033735,0.010653074330941483,10000,80,0.008,0.0001,1,27
betabinom,6,-0.0007848008303961776,0.010644717069182217,10000,119,0.0119,0.0001,1,27
betabinom,7,0.029007664909122346,0.010958017544132148,10000,92,0.0092,0.0001,1,27
betabinom,8,0.0043587849655656805,0.011005885433387088,10000,131,0.0131,0.0001,1,27
betabinom,9,-0.013215076544336641,0.010861398619834595,10000,133,0.0133,0.0001,1,27
betabinom,10,-0.010992273370662508,0.010742660951062605,10000,91,0.0091,0.0001,1,27
betabinom,11,0.009171085982991278,0.0108416359788542,10000,131,0.0131,0.0001,1,27
betabinom,12,-0.0070678000760975995,0.010765279616865625,10000,98,0.0098,0.0001,1,27
betabinom,13,0.0007297056647898644,0.010773137969178503,10000,103,0.0103,0.0001,1,27
betabinom,14,0.0062013948576669,0.010840154033348105,10000,90,0.009,0.0001,1,27
betabinom,15,0.025634472261785807,0.011121627965595356,10000,100,0.01,0.0001,1,27
betabinom,16,0.039928492464353635,0.01157468250653581,10000,134,0.0134,0.0001,1,27
betabinom,17,0.03924058366993176,0.012037909003892048,10000,107,0.0107,0.0001,1,27
betabinom,18,0.04147491150889071,0.012547678464198693,10000,132,0.0132,0.0001,1,27
betabinom,19,0.03752461281452882,0.01302747095583682,10000,151,0.0151,0.0001,1,27
betabinom,20,0.03776605629200618,0.013528875601677716,10000,134,0.0134,0.0001,1,27
betabinom,21,0.04543688869531085,0.014157764809028332,10000,126,0.0126,0.0001,1,27
betabinom,22,0.028001593252114765,0.014559807428083752,10000,127,0.0127,0.0001,1,27
betabinom,23,0.02280264231067118,0.01489562370742134,10000,152,0.0152,0.0001,1,27
betabinom,24,0.010083260199170848,0.015046579943594802,10000,145,0.0145,0.0001,1,27
betabinom,25,-0.0009073411695517467,0.015032933753962063,10000,203,0.0203,0.0001,1,27
betabinom,26,0.018810996866455,0.015318394708698014,10000,190,0.019,0.0001,1,27
betabinom,27,0.010910722315259002,0.015486444565234701,10000,176,0.0176,0.0001,1,27
betabinom,28,0.0101650072087323,0.015644667190549747,10000,159,0.0159,0.0001,1,27
betabinom,29,-0.023935908616432543,0.015274643953745434,10000,162,0.0162,0.0001,1,27
betabinom,30,-0.004938840246629647,0.015199390911775103,10000,120,0.012,0.0001,1,27
betabinom,31,-0.0023147194632259444,0.015164249273010572,10000,153,0.0153,0.0001,1,27
betabinom,32,-0.01776880059976425,0.014897178541542712,10000,157,0.0157,0.0001,1,27
betabinom,33,-0.031105058602882887,0.014440933479784965,10000,151,0.0151,0.0001,1,27
betabinom,34,0.0030776434477047254,0.01448544598576416,10000,110,0.011,0.0001,1,27
betabinom,35,-0.018323744990343848,0.014222435395925622,10000,163,0.0163,0.0001,1,27
betabinom,36,-0.03811409048290095,0.01369056055487583,10000,85,0.0085,0.0001,1,27
betabinom,37,-0.04292422670824568,0.013115337646573409,10000,103,0.0103,0.0001,1,27
betabinom,38,-0.03040169706307952,0.012722609178755014,10000,116,0.0116,0.0001,1,27
betabinom,39,-0.013795743302272852,0.012548296479642845,10000,109,0.0109,0.0001,1,27
betabinom,40,-0.01611661341756579,0.012347681396484018,10000,108,0.0108,0.0001,1,27
betabinom,41,0.0052868972426992,0.012413135190494638,10000,114,0.0114,0.0001,1,27
betabinom,42,0.00884627416503668,0.012523432327706448,10000,100,0.01,0.0001,1,27
betabinom,43,0.04178703466166544,0.013057837266707317,10000,121,0.0121,0.0001,1,27
betabinom,44,0.03626140706472647,0.013540022339976136,10000,107,0.0107,0.0001,1,27
betabinom,45,0.010959063679618446,0.013689224371029051,10000,109,0.0109,0.0001,1,27
betabinom,46,0.015417587074776907,0.013901914551386766,10000,147,0.0147,0.0001,1,27
betabinom,47,0.02172405440774397,0.014207224780376714,10000,130,0.013,0.0001,1,27
betabinom,48,-0.008202951599633839,0.014091160289653654,10000,157,0.0157,0.0001,1,27
betabinom,49,0.005191635802450514,0.014164506691070718,10000,143,0.0143,0.0001,1,27
betabinom,50,-0.006054953470391512,0.014079000391696428,10000,160,0.016,0.0001,1,27
betabinom,51,0.002285208318896007,0.014111210630048296,10000,171,0.0171,0.0001,1,27
betabinom,52,-0.021950051993980545,0.013804843510782455,10000,144,0.0144,0.0001,1,27
betabinom,53,-0.024283335046904428,0.013473653345943273,10000,122,0.0122,0.0001,1,27
betabinom,54,-0.03499486591824638,0.01301029944338922,10000,142,0.0142,0.0001,1,27
betabinom,55,-0.028227075521466853,0.012648191406577275,10000,151,0.0151,0.0001,1,27
betabinom,56,-0.02133795683665178,0.012381163886707834,10000,139,0.0139,0.0001,1,27
betabinom,57,-0.012765622205532746,0.01222411517108141,10000,111,0.0111,0.0001,1,27
betabinom,58,0.002877899605885836,0.012259345617843217,10000,85,0.0085,0.0001,1,27
betabinom,59,0.016241787640140958,0.012460085076977915,10000,123,0.0123,0.0001,1,27
betabinom,60,0.03310656323702966,0.01287950005839519,10000,110,0.011,0.0001,1,27
betabinom,61,0.03430425156708993,0.013328987251165393,10000,157,0.0157,0.0001,1,27
betabinom,62,0.03786469435279611,0.013843362148624598,10000,139,0.0139,0.0001,1,27
betabinom,63,0.01854722704177265,0.014102513974322939,10000,122,0.0122,0.0001,1,27
betabinom,64,0.026290812401084336,0.014478197395449876,10000,147,0.0147,0.0001,1,27
betabinom,65,0.028796032672044218,0.01490117282015298,10000,162,0.0162,0.0001,1,27
betabinom,66,0.00483691644264931,0.014973423141502651,10000,145,0.0145,0.0001,1,27
betabinom,67,-0.007158257793665907,0.014866622228880041,10000,152,0.0152,0.0001,1,27
betabinom,68,-0.01325413027930001,0.014670878155325327,10000,125,0.0125,0.0001,1,27
betabinom,69,-0.02649239872629635,0.014287314594289018,10000,126,0.0126,0.0001,1,27
betabinom,70,-0.0382105645228338,0.013751686728273094,10000,167,0.0167,0.0001,1,27
betabinom,71,-0.049913441148679474,0.013082141378572732,10000,148,0.0148,0.0001,1,27
betabinom,72,-0.011113631684881962,0.012937556199031721,10000,133,0.0133,0.0001,1,27
betabinom,73,-0.01633793321808384,0.012727900602969775,10000,140,0.014,0.0001,1,27
betabinom,74,-0.030402887708568766,0.012346758931998703,10000,120,0.012,0.0001,1,27
betabinom,75,-0.029849393924514772,0.011983661735721227,10000,109,0.0109,0.0001,1,27
betabinom,76,-0.01832226617914111,0.011766093156851225,10000,111,0.0111,0.0001,1,27
betabinom,77,-0.02712391288296355,0.011451239998964826,10000,126,0.0126,0.0001,1,27
betabinom,78,-0.012605563937137269,0.01130779665256243,10000,131,0.0131,0.0001,1,27
betabinom,79,0.015809739491267523,0.01148799062852598,10000,119,0.0119,0.0001,1,27
betabinom,80,0.03894647257058184,0.011944234210725739,10000,146,0.0146,0.0001,1,27
betabinom,81,0.04092271534063859,0.0124431638587308,10000,113,0.0113,0.0001,1,27
betabinom,82,0.024519618983449065,0.012752036743542442,10000,160,0.016,0.0001,1,27
betabinom,83,0.04042423407513389,0.013278089058717456,10000,147,0.0147,0.0001,1,27
betabinom,84,0.06092876779532758,0.014112261159712496,10000,96,0.0096,0.0001,1,27
betabinom,85,0.05358494327250084,0.014889093254680975,10000,162,0.0162,0.0001,1,27
betabinom,86,0.02915211628418619,0.015329530479668455,10000,174,0.0174,0.0001,1,27
betabinom,87,0.05915450161772726,0.01626369895869991,10000,179,0.0179,0.0001,1,27
betabinom,88,0.044926825970043896,0.017011037404264504,10000,159,0.0159,0.0001,1,27
betabinom,89,0.012175392555987576,0.017219419454870117,10000,174,0.0174,0.0001,1,27
betabinom,90,0.009011757280325255,0.01737529799837556,10000,197,0.0197,0.0001,1,27
betabinom,91,0.010463556781331537,0.01755805991794902,10000,181,0.0181,0.0001,1,27
betabinom,92,0.0013802571616226798,0.01758231128860886,10000,138,0.0138,0.0001,1,27
betabinom,93,-0.013773633308674012,0.01734179914557695,10000,167,0.0167,0.0001,1,27
betabinom,94,-0.007715598763107684,0.017208511639220474,10000,168,0.0168,0.0001,1,27
betabinom,95,-0.009069287714805821,0.017053148278440962,10000,238,0.0238,0.0001,1,27
betabinom,96,-0.007376046333934616,0.01692782622542399,10000,171,0.0171,0.0001,1,27
betabinom,97,-0.012741718020104556,0.016713504947217673,10000,166,0.0166,0.0001,1,27
betabinom,98,-0.03344430730793418,0.016163777222297726,10000,199,0.0199,0.0001,1,27
betabinom,99,-0.016753557013561404,0.01589523228180925,10000,171,0.0171,0.0001,1,27
betabinom,100,-0.026036604677230193,0.015486715673044462,10000,169,0.0169,0.0001,1,27
betabinom,1,0.007600146225069058,0.010076291006425113,10000,87,0.0087,0.0001,2,27
betabinom,2,0.0145215854321205,0.0102236823147479,10000,55,0.0055,0.0001,2,27
betabinom,3,0.05808396770848419,0.010835099220573387,10000,122,0.0122,0.0001,2,27
betabinom,4,0.047234568400313495,0.011359170153536997,10000,101,0.0101,0.0001,2,27
betabinom,5,0.06205650616485004,0.012086412248229596,10000,127,0.0127,0.0001,2,27
betabinom,6,0.09383045563858843,0.01327539500928266,10000,119,0.0119,0.0001,2,27
betabinom,7,0.0831327170497567,0.014426186176402338,10000,133,0.0133,0.0001,2,27
betabinom,8,0.08999758753793427,0.015784723846069604,10000,145,0.0145,0.0001,2,27
betabinom,9,0.07610542401380051,0.01703292185765559,10000,177,0.0177,0.0001,2,27
betabinom,10,0.06242567251394204,0.018130103321571604,10000,201,0.0201,0.0001,2,27
betabinom,11,0.06487570846965038,0.019345298766411216,10000,168,0.0168,0.0001,2,27
betabinom,12,0.026126431879107008,0.0198573827319299,10000,189,0.0189,0.0001,2,27
betabinom,13,0.0660194180038558,0.021212598669561742,10000,243,0.0243,0.0001,2,27
betabinom,14,0.044723052765816,0.022182824866643632,10000,213,0.0213,0.0001,2,27
betabinom,15,0.0419487678801418,0.023133160385312553,10000,251,0.0251,0.0001,2,27
betabinom,16,0.03404796568760869,0.02393435964010214,10000,234,0.0234,0.0001,2,27
betabinom,17,0.036251812022977316,0.024817942522462926,10000,242,0.0242,0.0001,2,27
