"t","mean","lower","upper","variable","model","params","iter","confignum"
1,-0.011578955387119,-0.0568139702269851,0.038240559619746,"rt","binomial","estimated",1,10
2,-0.0119004614792349,-0.0514371217116097,0.0305076894432685,"rt","binomial","estimated",1,10
3,-0.0124615691007495,-0.0466196736984701,0.023614808092125,"rt","binomial","estimated",1,10
4,-0.0125614556183307,-0.0420871996566661,0.0202675447038127,"rt","binomial","estimated",1,10
5,-0.0133551185687952,-0.0395234732255786,0.0166002999848297,"rt","binomial","estimated",1,10
6,-0.017655540985775,-0.0420007428927701,0.00948450050687632,"rt","binomial","estimated",1,10
7,-0.0233773163195145,-0.0473861216142068,0.00107799342597953,"rt","binomial","estimated",1,10
8,-0.0279152693741523,-0.0514708682184208,-0.00428012001589048,"rt","binomial","estimated",1,10
9,-0.0318517961658849,-0.0562717006703752,-0.00836173788766542,"rt","binomial","estimated",1,10
10,-0.0351295725085737,-0.0592450403600786,-0.0125654570884674,"rt","binomial","estimated",1,10
11,-0.0377453126596134,-0.0625081537982264,-0.0148863986111091,"rt","binomial","estimated",1,10
12,-0.0381090179298874,-0.0625598151100444,-0.0143013478424547,"rt","binomial","estimated",1,10
13,-0.0385378991116387,-0.0630839139784723,-0.0150432662911731,"rt","binomial","estimated",1,10
14,-0.0384310001697391,-0.062850728076659,-0.0151348862446454,"rt","binomial","estimated",1,10
15,-0.0367912389794162,-0.0610883428647782,-0.0132868846695639,"rt","binomial","estimated",1,10
16,-0.0346322050804907,-0.0587987692207356,-0.0114258805918238,"rt","binomial","estimated",1,10
17,-0.0320497271055443,-0.0561692412380285,-0.0079669311437293,"rt","binomial","estimated",1,10
18,-0.0297819541440888,-0.0545194583591302,-0.00542863287136381,"rt","binomial","estimated",1,10
19,-0.0269938185208749,-0.0511711222852709,-0.0020523548657971,"rt","binomial","estimated",1,10
20,-0.0237053384259058,-0.0487720286899045,0.000840748143134647,"rt","binomial","estimated",1,10
21,-0.0194124530462817,-0.0442686751473258,0.00464831191578804,"rt","binomial","estimated",1,10
22,-0.0156805129691094,-0.0409066484742768,0.00906612917770549,"rt","binomial","estimated",1,10
23,-0.0117657958783186,-0.0364136749916167,0.012462541272404,"rt","binomial","estimated",1,10
24,-0.00739975151521431,-0.0320734140465494,0.0167297693447696,"rt","binomial","estimated",1,10
25,-0.00229413906098509,-0.02710570233311,0.0214814136075126,"rt","binomial","estimated",1,10
26,0.00278127964725647,-0.0220041225303887,0.0270459247850833,"rt","binomial","estimated",1,10
27,0.00766732821431576,-0.0175450656812679,0.0320880718558838,"rt","binomial","estimated",1,10
28,0.0127008361805209,-0.0122785850730458,0.0365350452259548,"rt","binomial","estimated",1,10
29,0.0181048074763598,-0.00661352226217183,0.0426776694379943,"rt","binomial","estimated",1,10
30,0.0253013573504694,0.00231106988158872,0.0503281193147757,"rt","binomial","estimated",1,10
31,0.0319387021510262,0.00837466907399196,0.0573903636083892,"rt","binomial","estimated",1,10
32,0.0369026227113367,0.0137126909724711,0.0636135811337643,"rt","binomial","estimated",1,10
33,0.04084540714621,0.0165279384356729,0.068455141153787,"rt","binomial","estimated",1,10
34,0.0416406531250822,0.0177955580231128,0.0697190462154888,"rt","binomial","estimated",1,10
35,0.0400091509356909,0.0168300588304005,0.0665073840510927,"rt","binomial","estimated",1,10
36,0.0370113435354511,0.0137880650529036,0.0621046876069869,"rt","binomial","estimated",1,10
37,0.0322749098784471,0.00909462366988123,0.0571136118597545,"rt","binomial","estimated",1,10
38,0.0264718245369083,0.00268525726977561,0.0497561387523732,"rt","binomial","estimated",1,10
39,0.0218431095492485,-0.00245656767189656,0.0454626630270193,"rt","binomial","estimated",1,10
40,0.0157369735201122,-0.00865824272431933,0.0382569234932654,"rt","binomial","estimated",1,10
41,0.0110062134273359,-0.0141782337573655,0.033959984622563,"rt","binomial","estimated",1,10
42,0.00835739780602297,-0.0172865391132774,0.0312568466875054,"rt","binomial","estimated",1,10
43,0.00719640562229831,-0.0185118523374667,0.0295675193884259,"rt","binomial","estimated",1,10
44,0.00629225785581904,-0.0190857316021228,0.0292939333225941,"rt","binomial","estimated",1,10
45,0.0072306698794156,-0.0173474847039557,0.0295868676571102,"rt","binomial","estimated",1,10
46,0.00909278289417342,-0.0150655317422807,0.0316885112430121,"rt","binomial","estimated",1,10
47,0.0115433014558301,-0.0119106410710801,0.0345101184195819,"rt","binomial","estimated",1,10
48,0.0147202461232592,-0.00788082812602262,0.0377112987508784,"rt","binomial","estimated",1,10
49,0.0180297856699161,-0.0050519798844961,0.0409841275354958,"rt","binomial","estimated",1,10
50,0.0210100046418945,-0.0018271987493734,0.0447640169007015,"rt","binomial","estimated",1,10
51,0.0239545142539116,0.0017165628530736,0.0471387554794789,"rt","binomial","estimated",1,10
52,0.025931054604613,0.00314292216374016,0.0491476592688083,"rt","binomial","estimated",1,10
53,0.0286663233280385,0.0060477932050061,0.0512510318953361,"rt","binomial","estimated",1,10
