obsmethod,t,rt,Pt,nSamples,nPos,phat,ssw,iter,confignum
betabinom,41,0.04126539257696486,0.008261450430193967,1000,11,0.011,0.001,1,9
betabinom,42,0.044101486002197085,0.008633946105550912,1000,9,0.009,0.001,1,9
betabinom,43,0.05156383722856626,0.009090823446170569,1000,2,0.002,0.001,1,9
betabinom,44,0.051928974296610586,0.009575372775928426,1000,12,0.012,0.001,1,9
betabinom,45,0.057396535571019966,0.010141044513630595,1000,9,0.009,0.001,1,9
betabinom,46,0.07146071394202375,0.010892252057109161,1000,11,0.011,0.001,1,9
betabinom,47,0.06249517191968439,0.011594685979719075,1000,13,0.013,0.001,1,9
betabinom,48,0.07387932873628558,0.012483730252152797,1000,15,0.015,0.001,1,9
betabinom,49,0.0718795189114727,0.013414091187657889,1000,4,0.004,0.001,1,9
betabinom,50,0.0762268480687575,0.014476585970930872,1000,14,0.014,0.001,1,9
betabinom,51,0.07658293305406229,0.01562880235478966,1000,14,0.014,0.001,1,9
betabinom,52,0.0810456987885578,0.0169481929159156,1000,16,0.016,0.001,1,9
betabinom,53,0.07598009265519429,0.018286101824512933,1000,24,0.024,0.001,1,9
betabinom,54,0.07606299837457398,0.01973126249419026,1000,26,0.026,0.001,1,9
betabinom,55,0.07141934944681735,0.021191997965979183,1000,24,0.024,0.001,1,9
betabinom,56,0.06191649079890196,0.022545605001276694,1000,21,0.021,0.001,1,9
betabinom,57,0.06120701206420462,0.023968660363867553,1000,24,0.024,0.001,1,9
betabinom,58,0.06476336118518194,0.025572320090127734,1000,19,0.019,0.001,1,9
betabinom,59,0.049903994893899635,0.02688086015431188,1000,29,0.029,0.001,1,9
betabinom,60,0.055923799899102164,0.0284269692155935,1000,23,0.023,0.001,1,9
betabinom,61,0.06543521838543608,0.03034930243482676,1000,28,0.028,0.001,1,9
betabinom,62,0.06026207556195347,0.03223444524091572,1000,28,0.028,0.001,1,9
betabinom,63,0.05930305780095286,0.034203865588295336,1000,44,0.044,0.001,1,9
betabinom,64,0.04879368547839993,0.03591418533243033,1000,30,0.03,0.001,1,9
betabinom,65,0.03777258408429239,0.03729670317974718,1000,39,0.039,0.001,1,9
betabinom,66,0.03814503024828308,0.038746869536834566,1000,33,0.033,0.001,1,9
betabinom,67,0.036558413622619114,0.040189604996587254,1000,51,0.051,0.001,1,9
betabinom,68,0.03235013593672014,0.04151100263984054,1000,45,0.045,0.001,1,9
betabinom,69,0.030194856986192963,0.042783536738030994,1000,38,0.038,0.001,1,9
betabinom,70,0.024431946861125233,0.043841695639339553,1000,37,0.037,0.001,1,9
betabinom,71,0.016230985020067215,0.04455909585101229,1000,38,0.038,0.001,1,9
betabinom,72,0.005680579905555644,0.04481293765724396,1000,43,0.043,0.001,1,9
betabinom,73,-0.004602672028027393,0.04460715234703043,1000,33,0.033,0.001,1,9
betabinom,74,0.0010507351154723293,0.044654047281165184,1000,50,0.05,0.001,1,9
betabinom,75,0.012227461834153939,0.04520340471903206,1000,36,0.036,0.001,1,9
betabinom,76,0.014195348134160958,0.04584965883487368,1000,42,0.042,0.001,1,9
betabinom,77,0.020779781718478673,0.046812372586793556,1000,46,0.046,0.001,1,9
betabinom,78,0.029055029790728073,0.04819245961457721,1000,49,0.049,0.001,1,9
betabinom,79,0.016466833796309754,0.04899260670148255,1000,40,0.04,0.001,1,9
betabinom,80,0.019647884579445565,0.04996472655974221,1000,49,0.049,0.001,1,9
betabinom,81,0.02104991966358806,0.05102762778528212,1000,39,0.039,0.001,1,9
betabinom,82,0.015974716284658137,0.05184932538069375,1000,47,0.047,0.001,1,9
betabinom,83,0.01562877645700535,0.05266603233783638,1000,51,0.051,0.001,1,9
betabinom,84,0.014217551155775296,0.05342016258626046,1000,57,0.057,0.001,1,9
betabinom,85,0.007725837423797769,0.05383447647762358,1000,50,0.05,0.001,1,9
betabinom,86,0.0076336574730772756,0.05424700297101909,1000,59,0.059,0.001,1,9
betabinom,87,0.02303497522647656,0.05551108448976228,1000,48,0.048,0.001,1,9
betabinom,88,0.021131542504024443,0.05669660111363806,1000,56,0.056,0.001,1,9
betabinom,89,0.016588012431210036,0.05764492872762036,1000,64,0.064,0.001,1,9
betabinom,90,0.017237891347732372,0.058647219617827845,1000,58,0.058,0.001,1,9
betabinom,91,0.021010770523923417,0.05989247901085901,1000,72,0.072,0.001,1,9
betabinom,92,0.025276729785550376,0.061425660293573686,1000,52,0.052,0.001,1,9
betabinom,93,0.03255284369900429,0.06345814226637837,1000,61,0.061,0.001,1,9
betabinom,94,0.027533406028201028,0.06522963679116048,1000,85,0.085,0.001,1,9
betabinom,95,0.013702550166873436,0.06612960098251174,1000,48,0.048,0.001,1,9
betabinom,96,0.02510739568387903,0.06781096201521036,1000,67,0.067,0.001,1,9
betabinom,97,0.027697039942726567,0.06971537651871564,1000,54,0.054,0.001,1,9
betabinom,98,0.01939196910190028,0.07108048826979586,1000,60,0.06,0.001,1,9
betabinom,99,0.01851393058990697,0.0724087249979411,1000,76,0.076,0.001,1,9
betabinom,100,0.011233043928117277,0.07322668085277154,1000,90,0.09,0.001,1,9
betabinom,1,-0.01446246951218919,0.009856416096486513,1000,8,0.008,0.001,2,9
betabinom,2,-0.012573827705230101,0.00973325911860914,1000,12,0.012,0.001,2,9
betabinom,3,-0.014778004639792742,0.009590478574436729,1000,9,0.009,0.001,2,9
betabinom,4,-0.017826099041225764,0.00942103252162207,1000,6,0.006,0.001,2,9
betabinom,5,-0.008195694044085097,0.009344136161439117,1000,14,0.014,0.001,2,9
betabinom,6,-0.006721897527277363,0.009281536465758852,1000,7,0.007,0.001,2,9
betabinom,7,-0.009497345304487339,0.00919380378223549,1000,5,0.005,0.001,2,9
betabinom,8,-0.012624909783250005,0.009078462457828507,1000,10,0.01,0.001,2,9
betabinom,9,-0.013279086588528154,0.008958705658973592,1000,9,0.009,0.001,2,9
betabinom,10,0.004785825213072812,0.009001683217905128,1000,14,0.014,0.001,2,9
betabinom,11,0.006648002297894422,0.009061725789061892,1000,5,0.005,0.001,2,9
betabinom,12,-0.007358144981514132,0.008995293007676743,1000,10,0.01,0.001,2,9
betabinom,13,-0.021051029632474683,0.008807912028994211,1000,6,0.006,0.001,2,9
betabinom,14,-0.01821225089739003,0.008648952028655137,1000,6,0.006,0.001,2,9
betabinom,15,-0.017711259971516173,0.00849711675684411,1000,18,0.018,0.001,2,9
betabinom,16,-0.021651851141796213,0.008315115887705636,1000,11,0.011,0.001,2,9
betabinom,17,-0.017473684247031187,0.008171082242220597,1000,9,0.009,0.001,2,9
betabinom,18,-0.024707922563177713,0.00797166550646956,1000,6,0.006,0.001,2,9
betabinom,19,-0.021340780856048402,0.00780334635892797,1000,6,0.006,0.001,2,9
betabinom,20,-0.01895768712231394,0.007656806378470227,1000,6,0.006,0.001,2,9
betabinom,21,-0.007630213025781976,0.007598605639096218,1000,16,0.016,0.001,2,9
betabinom,22,-0.0027544410912979855,0.00757770452614414,1000,12,0.012,0.001,2,9
betabinom,23,0.0006784111127950913,0.0075828470692861265,1000,12,0.012,0.001,2,9
betabinom,24,-0.0032767107264005304,0.007558040936413313,1000,6,0.006,0.001,2,9
betabinom,25,-0.017654419333713325,0.007425779051021688,1000,6,0.006,0.001,2,9
betabinom,26,-0.010274885099726752,0.007349870667280482,1000,4,0.004,0.001,2,9
betabinom,27,0.008282287758957126,0.007410997195465394,1000,8,0.008,0.001,2,9
betabinom,28,-0.0023989414625480536,0.0073932399548207435,1000,5,0.005,0.001,2,9
betabinom,29,0.0011860588097351269,0.007402013974424707,1000,4,0.004,0.001,2,9
betabinom,30,0.012277425814672656,0.007493451813948497,1000,13,0.013,0.001,2,9
betabinom,31,0.003452291224836831,0.00751936609797933,1000,3,0.003,0.001,2,9
betabinom,32,0.004201251366462078,0.007551023298437931,1000,5,0.005,0.001,2,9
betabinom,33,-0.003627304347475764,0.00752368305446958,1000,10,0.01,0.001,2,9
betabinom,34,0.0034791614255432852,0.007549904750637435,1000,3,0.003,0.001,2,9
betabinom,35,0.004034890358989463,0.007580429328777563,1000,6,0.006,0.001,2,9
betabinom,36,-0.01725031297113833,0.0074507859595981715,1000,7,0.007,0.001,2,9
betabinom,37,-0.02383259237649,0.007275313699856568,1000,2,0.002,0.001,2,9
betabinom,38,-0.012296996161421828,0.007186397019720204,1000,8,0.008,0.001,2,9
betabinom,39,0.004905060466196532,0.007221733324142812,1000,7,0.007,0.001,2,9
betabinom,40,0.007527389926898357,0.007276299238630154,1000,7,0.007,0.001,2,9
betabinom,41,-0.0018761443661517302,0.007262660648789469,1000,4,0.004,0.001,2,9
betabinom,42,0.0023677792763379234,0.0072798774008554865,1000,5,0.005,0.001,2,9
betabinom,43,-0.008931368432182642,0.007215147626665291,1000,8,0.008,0.001,2,9
betabinom,44,-0.013549866281159001,0.007118042706160837,1000,8,0.008,0.001,2,9
betabinom,45,-0.026636777425441478,0.006930943903834256,1000,9,0.009,0.001,2,9
betabinom,46,-0.034806127225821354,0.006693854603690021,1000,3,0.003,0.001,2,9
betabinom,47,-0.018952862797471624,0.0065681815894036094,1000,10,0.01,0.001,2,9
betabinom,48,-0.022532849647532577,0.006421836716612284,1000,3,0.003,0.001,2,9
betabinom,49,-0.03855974628447561,0.006178925712504793,1000,4,0.004,0.001,2,9
betabinom,50,-0.0374134713499696,0.0059520217519220455,1000,10,0.01,0.001,2,9
betabinom,51,-0.04637332610688598,0.005682308782713734,1000,2,0.002,0.001,2,9
betabinom,52,-0.04393617160503264,0.005438054968444882,1000,3,0.003,0.001,2,9
betabinom,53,-0.02586147269189329,0.0052992218110664005,1000,4,0.004,0.001,2,9
betabinom,54,-0.021516206385823203,0.0051864205403247075,1000,3,0.003,0.001,2,9
betabinom,55,-0.02008421029840183,0.005083294449070485,1000,3,0.003,0.001,2,9
betabinom,56,-0.025969288678066423,0.004952984262901212,1000,4,0.004,0.001,2,9
betabinom,57,-0.026012025438752275,0.004825808332813107,1000,4,0.004,0.001,2,9
betabinom,58,-0.035722430374518235,0.004656461479365332,1000,4,0.004,0.001,2,9
betabinom,59,-0.037160476249340844,0.004486600752201549,1000,4,0.004,0.001,2,9
betabinom,60,-0.02725024596558637,0.004365990570143744,1000,5,0.005,0.001,2,9
betabinom,61,-0.03726612651371783,0.004206281367645824,1000,2,0.002,0.001,2,9
betabinom,62,-0.021311372184239844,0.004117588183461234,1000,0,0.0,0.001,2,9
betabinom,63,-0.018381976895211795,0.004042590190087862,1000,4,0.004,0.001,2,9
betabinom,64,-0.007947522266346785,0.004010588948270689,1000,8,0.008,0.001,2,9
betabinom,65,0.0013480630903267392,0.004015999121010103,1000,2,0.002,0.001,2,9
betabinom,66,-0.004632608437484044,0.003997437596929538,1000,3,0.003,0.001,2,9
betabinom,67,0.004211522163494515,0.004014308394899653,1000,3,0.003,0.001,2,9
betabinom,68,-0.00028681192734794723,0.004013157208466835,1000,5,0.005,0.001,2,9
betabinom,69,-0.006880332147342536,0.003985640125799763,1000,4,0.004,0.001,2,9
betabinom,70,-0.021463292061158965,0.0039010066729902224,1000,7,0.007,0.001,2,9
betabinom,71,-0.026763678177843014,0.0037979861393748517,1000,4,0.004,0.001,2,9
betabinom,72,-0.01814433273360403,0.003729695631514651,1000,6,0.006,0.001,2,9
betabinom,73,-0.010054134413960499,0.0036923846494265364,1000,5,0.005,0.001,2,9
betabinom,74,-0.00261738807220129,0.0036827328826069517,1000,8,0.008,0.001,2,9
betabinom,75,-0.008050671933893193,0.0036532034337929432,1000,4,0.004,0.001,2,9
betabinom,76,-0.0011986133052056232,0.003648827278733342,1000,2,0.002,0.001,2,9
betabinom,77,-0.005316070233137468,0.003629481324437562,1000,5,0.005,0.001,2,9
betabinom,78,-0.009555039509365558,0.0035949666441462587,1000,3,0.003,0.001,2,9
betabinom,79,-0.010140969032470264,0.003558694427299208,1000,3,0.003,0.001,2,9
betabinom,80,-0.006751670356934346,0.003534748225022732,1000,0,0.0,0.001,2,9
betabinom,81,-0.005115744735700243,0.0035167115302978673,1000,3,0.003,0.001,2,9
betabinom,82,-0.0022217373729228303,0.003508906993886669,1000,4,0.004,0.001,2,9
betabinom,83,-0.0028587980461067296,0.0034988900624427313,1000,6,0.006,0.001,2,9
betabinom,84,-0.010384107013557846,0.0034627452044325535,1000,11,0.011,0.001,2,9
betabinom,85,-0.015261792554891782,0.0034102987369972605,1000,3,0.003,0.001,2,9
betabinom,86,-0.022479865180780455,0.003334490947994456,1000,2,0.002,0.001,2,9
betabinom,87,-0.023125812274353782,0.0032582629506961404,1000,5,0.005,0.001,2,9
betabinom,88,-0.030636259725034955,0.0031599555354371056,1000,6,0.006,0.001,2,9
betabinom,89,-0.02169872626823669,0.0030921270820867754,1000,0,0.0,0.001,2,9
betabinom,90,-0.023025467404907,0.00302174283545448,1000,1,0.001,0.001,2,9
betabinom,91,-0.02568585983161751,0.0029451151100109807,1000,4,0.004,0.001,2,9
betabinom,92,-0.021475147398596586,0.0028825426104998686,1000,1,0.001,0.001,2,9
betabinom,93,-0.007958113547527672,0.0028596940454237276,1000,6,0.006,0.001,2,9
betabinom,94,0.0024379628807988957,0.0028666743787963455,1000,2,0.002,0.001,2,9
betabinom,95,0.009147133330729453,0.0028930165254483363,1000,3,0.003,0.001,2,9
betabinom,96,0.013209930494266983,0.002931486606793887,1000,1,0.001,0.001,2,9
betabinom,97,0.012290795691885641,0.0029677392402368214,1000,2,0.002,0.001,2,9
betabinom,98,0.02106541376262446,0.003030919012972246,1000,4,0.004,0.001,2,9
betabinom,99,0.014127530081415037,0.003074042308091426,1000,1,0.001,0.001,2,9
betabinom,100,0.008889959624235697,0.0031014922537642197,1000,1,0.001,0.001,2,9
betabinom,1,-0.0056922625062245935,0.009943239077237155,1000,10,0.01,0.001,3,9
betabinom,2,-0.012713971899029902,0.009817621257857295,1000,11,0.011,0.001,3,9
betabinom,3,-0.017894903855479618,0.009643498471173611,1000,6,0.006,0.001,3,9
betabinom,4,-0.031482684162315804,0.00934462461574483,1000,10,0.01,0.001,3,9
betabinom,5,-0.026953626335082918,0.009096117228072121,1000,11,0.011,0.001,3,9
betabinom,6,-0.024245695485746732,0.008878227655598425,1000,5,0.005,0.001,3,9
betabinom,7,-0.013627376272368204,0.008758061342110284,1000,12,0.012,0.001,3,9
betabinom,8,-0.016060490999312713,0.008618526078467094,1000,7,0.007,0.001,3,9
betabinom,9,-0.01600485081938741,0.00848168582920256,1000,6,0.006,0.001,3,9
betabinom,10,-0.010405724898337746,0.008393885345872576,1000,6,0.006,0.001,3,9
betabinom,11,-0.009827147295227842,0.008311801384378453,1000,8,0.008,0.001,3,9
betabinom,12,-0.0015480882098222338,0.008298943937451732,1000,5,0.005,0.001,3,9
betabinom,13,0.005537710147939263,0.0083450285674027,1000,7,0.007,0.001,3,9
betabinom,14,0.005615231424442084,0.008392019643463514,1000,9,0.009,0.001,3,9
betabinom,15,0.013152646385997599,0.008503125979769356,1000,4,0.004,0.001,3,9
betabinom,16,0.015657186181557023,0.008637308727287638,1000,5,0.005,0.001,3,9
betabinom,17,0.00839785362705744,0.008710149004623238,1000,7,0.007,0.001,3,9
betabinom,18,0.005723928956290363,0.008760148238243115,1000,14,0.014,0.001,3,9
betabinom,19,0.00408148967923644,0.008795975757955835,1000,9,0.009,0.001,3,9
betabinom,20,0.00346986962278497,0.00882654966009246,1000,8,0.008,0.001,3,9
betabinom,21,0.007307395769012058,0.00889128498699923,1000,7,0.007,0.001,3,9
betabinom,22,0.01863437752156799,0.009058521886609492,1000,4,0.004,0.001,3,9
betabinom,23,0.020705785009775386,0.009248040993250528,1000,10,0.01,0.001,3,9
betabinom,24,0.03940407602164899,0.009619726371893957,1000,6,0.006,0.001,3,9
betabinom,25,0.03573731348928313,0.009969726328438143,1000,16,0.016,0.001,3,9
betabinom,26,0.04035715768902334,0.010380305322262754,1000,8,0.008,0.001,3,9
betabinom,27,0.040377866321294746,0.010808016832875675,1000,10,0.01,0.001,3,9
betabinom,28,0.04146949754695099,0.011265643044439706,1000,16,0.016,0.001,3,9
betabinom,29,0.045867636354158595,0.011794405300997308,1000,10,0.01,0.001,3,9
betabinom,30,0.03847932952552911,0.012257090937106864,1000,15,0.015,0.001,3,9
betabinom,31,0.017407857980059095,0.012472328613515027,1000,14,0.014,0.001,3,9
betabinom,32,0.011272893138151779,0.01261372330745214,1000,14,0.014,0.001,3,9
betabinom,33,0.014921953614116362,0.012803356028182123,1000,10,0.01,0.001,3,9
betabinom,34,0.015328067528004325,0.01300111852038071,1000,5,0.005,0.001,3,9
betabinom,35,0.022656402931072864,0.013299039262557849,1000,11,0.011,0.001,3,9
betabinom,36,0.025850167940122806,0.013647303613710736,1000,15,0.015,0.001,3,9
betabinom,37,0.017903074436679635,0.01389383253422049,1000,13,0.013,0.001,3,9
betabinom,38,0.028678572525324554,0.014298056395399933,1000,12,0.012,0.001,3,9
betabinom,39,0.03964999980408329,0.014876363504916786,1000,17,0.017,0.001,3,9
betabinom,40,0.04077878132621045,0.015495542357941334,1000,15,0.015,0.001,3,9
betabinom,41,0.05225523127120714,0.016326795013846894,1000,13,0.013,0.001,3,9
betabinom,42,0.051124077272024136,0.01718319207834729,1000,20,0.02,0.001,3,9
betabinom,43,0.04274513309269157,0.01793361409781399,1000,19,0.019,0.001,3,9
betabinom,44,0.04541735824253358,0.018766890857495954,1000,12,0.012,0.001,3,9
betabinom,45,0.04818350798169996,0.01969328472272719,1000,24,0.024,0.001,3,9
betabinom,46,0.05035422385280344,0.020710315810410503,1000,20,0.02,0.001,3,9
betabinom,47,0.04643573017097111,0.021694692700890878,1000,18,0.018,0.001,3,9
betabinom,48,0.04300555069908039,0.02264803753969122,1000,24,0.024,0.001,3,9
betabinom,49,0.042448548235811415,0.023630110172132963,1000,23,0.023,0.001,3,9
betabinom,50,0.03166558645685677,0.024390344579498874,1000,27,0.027,0.001,3,9
betabinom,51,0.024805719935384295,0.025002931049206246,1000,24,0.024,0.001,3,9
betabinom,52,0.0311560361405362,0.02579418544308254,1000,18,0.018,0.001,3,9
betabinom,53,0.027778699532827193,0.026520759286951672,1000,31,0.031,0.001,3,9
betabinom,54,0.035531751590924726,0.02748002967496144,1000,33,0.033,0.001,3,9
betabinom,55,0.023879068934251922,0.028144124626621646,1000,34,0.034,0.001,3,9
betabinom,56,0.03141554853584433,0.02904232255937765,1000,27,0.027,0.001,3,9
betabinom,57,0.04009384179361971,0.030230398969127468,1000,36,0.036,0.001,3,9
betabinom,58,0.040891571133718406,0.03149218996987951,1000,32,0.032,0.001,3,9
betabinom,59,0.044773964849891344,0.032934262935565214,1000,36,0.036,0.001,3,9
betabinom,60,0.0407108221418679,0.034302710165352995,1000,23,0.023,0.001,3,9
betabinom,61,0.029795666727435728,0.03534016130815536,1000,32,0.032,0.001,3,9
betabinom,62,0.030940617187290576,0.036450699485043314,1000,28,0.028,0.001,3,9
betabinom,63,0.03774061261607599,0.03785266023936066,1000,30,0.03,0.001,3,9
betabinom,64,0.03195448995023324,0.03908175566638857,1000,41,0.041,0.001,3,9
betabinom,65,0.04208194619485517,0.0407614873162886,1000,38,0.038,0.001,3,9
betabinom,66,0.039966163797697865,0.04242355969446595,1000,47,0.047,0.001,3,9
betabinom,67,0.036225860153739124,0.043988565328447,1000,43,0.043,0.001,3,9
betabinom,68,0.0364755209205887,0.045622692814081725,1000,48,0.048,0.001,3,9
betabinom,69,0.026852340340294774,0.04686436518541538,1000,55,0.055,0.001,3,9
betabinom,70,0.027873713602758792,0.048189024907207174,1000,43,0.043,0.001,3,9
betabinom,71,0.02949357505709104,0.04963145822855988,1000,43,0.043,0.001,3,9
betabinom,72,0.033700209854676325,0.05133255139273102,1000,53,0.053,0.001,3,9
betabinom,73,0.033967173234163414,0.0531061241640833,1000,49,0.049,0.001,3,9
betabinom,74,0.03845181031469197,0.055187918665278834,1000,59,0.059,0.001,3,9
betabinom,75,0.04407615803207027,0.057674793439749426,1000,45,0.045,0.001,3,9
betabinom,76,0.036541129240673376,0.05982127409822279,1000,70,0.07,0.001,3,9
betabinom,77,0.04869296017586014,0.06280623248978912,1000,69,0.069,0.001,3,9
betabinom,78,0.06525478453028516,0.06704131670362216,1000,72,0.072,0.001,3,9
betabinom,79,0.0704367081081917,0.07193376784797284,1000,79,0.079,0.001,3,9
betabinom,80,0.05443157073631472,0.0759577584115859,1000,90,0.09,0.001,3,9
betabinom,81,0.05566420054459237,0.08030577819313724,1000,79,0.079,0.001,3,9
betabinom,82,0.049071648997850006,0.08434480554474844,1000,81,0.081,0.001,3,9
betabinom,83,0.044745748364833665,0.08820458742662207,1000,96,0.096,0.001,3,9
betabinom,84,0.03614115879967712,0.09145070940442503,1000,90,0.09,0.001,3,9
betabinom,85,0.02850933357974523,0.09409542864722022,1000,90,0.09,0.001,3,9
betabinom,86,0.031959071998892405,0.09715120096161287,1000,96,0.096,0.001,3,9
betabinom,87,0.034527813332820845,0.10056420216126861,1000,113,0.113,0.001,3,9
betabinom,88,0.03963472909154253,0.10463007980233748,1000,96,0.096,0.001,3,9
betabinom,89,0.02849283548747255,0.10765416525066161,1000,108,0.108,0.001,3,9
betabinom,90,0.044174739520504915,0.11251636245472872,1000,124,0.124,0.001,3,9
betabinom,91,0.03764259369565141,0.11683249575812983,1000,123,0.123,0.001,3,9
betabinom,92,0.036623908499412515,0.12119067809936011,1000,157,0.157,0.001,3,9
betabinom,93,0.034677460318434494,0.1254669801556793,1000,146,0.146,0.001,3,9
betabinom,94,0.038426176951515664,0.130382024957827,1000,123,0.123,0.001,3,9
betabinom,95,0.039513659784337914,0.13563703454899487,1000,134,0.134,0.001,3,9
betabinom,96,0.04842138281496267,0.1423663745299332,1000,157,0.157,0.001,3,9
betabinom,97,0.04601771230580589,0.1490708281157153,1000,170,0.17,0.001,3,9
betabinom,98,0.0517968535096444,0.15699569788873916,1000,154,0.154,0.001,3,9
betabinom,99,0.051731120556533464,0.16533099975082025,1000,177,0.177,0.001,3,9
betabinom,100,0.058931257879697586,0.17536697555040118,1000,175,0.175,0.001,3,9
betabinom,1,0.001923098264807991,0.010019249486042141,1000,17,0.017,0.001,4,9
betabinom,2,0.012785254680415383,0.010148170530477077,1000,10,0.01,0.001,4,9
betabinom,3,0.009080807703873567,0.010240743799497689,1000,8,0.008,0.001,4,9
betabinom,4,0.0009734052124176669,0.010250717046108786,1000,10,0.01,0.001,4,9
betabinom,5,-0.011085894759532684,0.010137706246032952,1000,11,0.011,0.001,4,9
betabinom,6,-0.00517441081475686,0.01008538507156167,1000,12,0.012,0.001,4,9
betabinom,7,-0.0041360520819113955,0.010043757539802503,1000,8,0.008,0.001,4,9
betabinom,8,-0.005606091127810436,0.009987608854147519,1000,20,0.02,0.001,4,9
betabinom,9,-0.008445297169219537,0.009903615702148734,1000,10,0.01,0.001,4,9
betabinom,10,-0.029194658423600833,0.009618662814830054,1000,10,0.01,0.001,4,9
betabinom,11,-0.0363728193107643,0.009275091142853483,1000,7,0.007,0.001,4,9
betabinom,12,-0.037788762421050934,0.008931136663610978,1000,6,0.006,0.001,4,9
betabinom,13,-0.03729471763634333,0.008604187084872516,1000,8,0.008,0.001,4,9
betabinom,14,-0.0371114289079696,0.008290725879766725,1000,11,0.011,0.001,4,9
betabinom,15,-0.042521365299354325,0.007945582873846052,1000,10,0.01,0.001,4,9
betabinom,16,-0.04877855758460414,0.007567309614726545,1000,3,0.003,0.001,4,9
betabinom,17,-0.05955360533870917,0.007129805806782662,1000,11,0.011,0.001,4,9
betabinom,18,-0.061855217083043035,0.006702152750921742,1000,9,0.009,0.001,4,9
betabinom,19,-0.06528948010371374,0.006278551498642416,1000,5,0.005,0.001,4,9
betabinom,20,-0.05797091294074519,0.0059249271278732085,1000,3,0.003,0.001,4,9
betabinom,21,-0.06045756206320896,0.005577333672866783,1000,10,0.01,0.001,4,9
betabinom,22,-0.05487617359303506,0.0052795171897196845,1000,5,0.005,0.001,4,9
betabinom,23,-0.04860983956941421,0.005029018383225996,1000,2,0.002,0.001,4,9
betabinom,24,-0.03516028702247311,0.004855269090302153,1000,8,0.008,0.001,4,9
betabinom,25,-0.033388567848067555,0.00469583505697894,1000,5,0.005,0.001,4,9
betabinom,26,-0.025509532003605142,0.004577561467934565,1000,4,0.004,0.001,4,9
