"t","mean","lower","upper","variable","model","params","iter","confignum"
1,-0.00324009024211013,-0.116418437905292,0.125075363475108,"rt","binomial","estimated",1,23
2,-0.00388230480063276,-0.106113727436638,0.109518831652847,"rt","binomial","estimated",1,23
3,-0.0047221689889598,-0.0887463731020777,0.0923324804235703,"rt","binomial","estimated",1,23
4,-0.00740123832721151,-0.0818408020292182,0.0768209738304927,"rt","binomial","estimated",1,23
5,-0.00785738524027776,-0.0765473835972241,0.0643491011632654,"rt","binomial","estimated",1,23
6,-0.00838265420520952,-0.0719181293137932,0.0598330585759135,"rt","binomial","estimated",1,23
7,-0.00976201960663099,-0.0701855534221816,0.0551621179855425,"rt","binomial","estimated",1,23
8,-0.0117436572393719,-0.0713031666824767,0.0521944215856888,"rt","binomial","estimated",1,23
9,-0.0144563104582575,-0.0758810633879088,0.0470706569176748,"rt","binomial","estimated",1,23
10,-0.0181669438829751,-0.0795166283046262,0.0410585759237888,"rt","binomial","estimated",1,23
11,-0.023450831728586,-0.0891735694493601,0.0329040245599746,"rt","binomial","estimated",1,23
12,-0.0255478387735499,-0.0937667144536775,0.0310440459559189,"rt","binomial","estimated",1,23
13,-0.0236794912386065,-0.0880829389960744,0.0316094752160817,"rt","binomial","estimated",1,23
14,-0.0193868761858441,-0.0812829537659747,0.0400960825497666,"rt","binomial","estimated",1,23
15,-0.0154284932661993,-0.0766810203218603,0.0487397601638854,"rt","binomial","estimated",1,23
16,-0.0125690696916364,-0.0713967109068034,0.0495214922032447,"rt","binomial","estimated",1,23
17,-0.012867809106386,-0.0702475433737563,0.046143202793405,"rt","binomial","estimated",1,23
18,-0.0152445622230411,-0.0776934050017108,0.0406129133245829,"rt","binomial","estimated",1,23
19,-0.0145253447272025,-0.0823584149874795,0.0419467805884051,"rt","binomial","estimated",1,23
20,-0.0122886955964052,-0.0827661342131305,0.0420071468933479,"rt","binomial","estimated",1,23
21,-0.00993159091695164,-0.083061163169437,0.0439568136310917,"rt","binomial","estimated",1,23
22,-0.00567903738929041,-0.0770288258976266,0.0486143498422666,"rt","binomial","estimated",1,23
23,0.00116918539609138,-0.0714607620105062,0.0559705479269074,"rt","binomial","estimated",1,23
24,0.0127732825623561,-0.0542777210474959,0.0678717489919341,"rt","binomial","estimated",1,23
25,0.0252959518785162,-0.0378169621431936,0.082687451864808,"rt","binomial","estimated",1,23
26,0.0378193915642472,-0.0202421526418848,0.097451851335046,"rt","binomial","estimated",1,23
27,0.0485807230945334,-0.00648615645501525,0.111036652017662,"rt","binomial","estimated",1,23
28,0.0561942968094094,0.00148163897007218,0.12031255175464,"rt","binomial","estimated",1,23
29,0.061020536647691,0.00627692078750449,0.125884133685022,"rt","binomial","estimated",1,23
30,0.0656706525393909,0.0122734449196465,0.127185770147712,"rt","binomial","estimated",1,23
31,0.0705469977931911,0.0161056649592213,0.133149982408129,"rt","binomial","estimated",1,23
32,0.0743065473556511,0.0200071411531396,0.136232554012783,"rt","binomial","estimated",1,23
33,0.0796192886722966,0.0283621130817814,0.147133669191375,"rt","binomial","estimated",1,23
34,0.0814127753317302,0.0304161039184595,0.150777813619029,"rt","binomial","estimated",1,23
35,0.0801248147866786,0.028069642497315,0.148974453727495,"rt","binomial","estimated",1,23
36,0.076998343762041,0.0248730465997255,0.14514455667418,"rt","binomial","estimated",1,23
37,0.07004187863261,0.0199661877953627,0.133683013554905,"rt","binomial","estimated",1,23
38,0.0610921379836425,0.0105545614915736,0.123512510257168,"rt","binomial","estimated",1,23
39,0.0493948614008714,-0.00336335403986489,0.107754402148649,"rt","binomial","estimated",1,23
40,0.0369595788515448,-0.0167927903441677,0.0926412305496581,"rt","binomial","estimated",1,23
41,0.026063805852561,-0.0281584031717596,0.0788988477684711,"rt","binomial","estimated",1,23
42,0.0126170754066385,-0.0452956437749365,0.0622736218449598,"rt","binomial","estimated",1,23
43,-0.0016986993272114,-0.0617562284926504,0.0468539437110118,"rt","binomial","estimated",1,23
44,-0.0146257533304743,-0.0821318480352662,0.0340833221231568,"rt","binomial","estimated",1,23
45,-0.0224606293401613,-0.093099588802086,0.0259052210068032,"rt","binomial","estimated",1,23
