"t","mean","lower","upper","variable","model","params","iter","confignum"
43,0.0217834796941698,-0.0481258963764696,0.0901800100110595,"rt","binomial","estimated",1,27
44,0.0286908276997537,-0.0456950777978507,0.0913891586883673,"rt","binomial","estimated",1,27
45,0.0528842556310281,-0.0155558117082962,0.123320103356005,"rt","binomial","estimated",1,27
46,0.0764433333895965,0.013690388113703,0.162594306983147,"rt","binomial","estimated",1,27
47,0.0612555002088334,-0.00401369627396385,0.128752444772991,"rt","binomial","estimated",1,27
48,0.0549573581685743,-0.00751953768122555,0.117829704392062,"rt","binomial","estimated",1,27
49,0.0345744842559317,-0.0334575898756714,0.0989103968144107,"rt","binomial","estimated",1,27
50,0.0236895502075574,-0.0372391668896439,0.0950561391240918,"rt","binomial","estimated",1,27
51,-0.00514529644496704,-0.0752500883982632,0.0614100662460094,"rt","binomial","estimated",1,27
52,-0.0421778994242087,-0.126761826734231,0.0167453313768792,"rt","binomial","estimated",1,27
53,-0.0453047161526228,-0.12189475981063,0.0166313913632029,"rt","binomial","estimated",1,27
54,-0.0209121764224509,-0.0842490060903826,0.0589862666648097,"rt","binomial","estimated",1,27
55,-0.0280123972115403,-0.0946560358417606,0.0580861020724101,"rt","binomial","estimated",1,27
56,-0.0610464797811912,-0.136654151562692,-0.000489179782392296,"rt","binomial","estimated",1,27
57,-0.0779076622552382,-0.183444370776952,-0.00860438488692548,"rt","binomial","estimated",1,27
58,-0.0402564904966382,-0.124535987516985,0.0241829444120757,"rt","binomial","estimated",1,27
59,0.0273293380544185,-0.038743391840637,0.11317342196623,"rt","binomial","estimated",1,27
60,0.0554669019976355,-0.00633148815206292,0.138616811234142,"rt","binomial","estimated",1,27
61,0.0711744878469706,0.00794480857925334,0.15866074065612,"rt","binomial","estimated",1,27
62,0.0357025695599951,-0.0395465950845281,0.104896894378577,"rt","binomial","estimated",1,27
63,0.0225178133965504,-0.0526880306216106,0.0862256641030493,"rt","binomial","estimated",1,27
64,0.0353395908141471,-0.0296764371050841,0.109306349785603,"rt","binomial","estimated",1,27
65,0.024702906508112,-0.0369752425357281,0.0977898844980358,"rt","binomial","estimated",1,27
66,-0.00577933353173053,-0.0779598118508071,0.0581068354522477,"rt","binomial","estimated",1,27
67,-0.0195064570000833,-0.0975812732465401,0.041851521112994,"rt","binomial","estimated",1,27
68,-0.0239313234271993,-0.100082270321588,0.0368260167299283,"rt","binomial","estimated",1,27
69,0.0045859707240024,-0.0591784869951508,0.0748420519670038,"rt","binomial","estimated",1,27
70,0.0232745526358953,-0.0409093652892255,0.119731497439506,"rt","binomial","estimated",1,27
71,-0.0121645705725978,-0.0798987181031254,0.059426998983755,"rt","binomial","estimated",1,27
72,-0.0401029872668041,-0.114445209487507,0.0235921911910869,"rt","binomial","estimated",1,27
73,-0.0503643732533377,-0.121483652742589,0.0122734951840386,"rt","binomial","estimated",1,27
74,-0.0577764440081164,-0.139502739753989,0.00360289294798541,"rt","binomial","estimated",1,27
75,-0.0400907600409984,-0.111279909787416,0.0258860670882065,"rt","binomial","estimated",1,27
76,-0.00622273407742235,-0.0773031909093726,0.0639899444283575,"rt","binomial","estimated",1,27
77,0.0239451244299256,-0.0403965700029482,0.101545167250133,"rt","binomial","estimated",1,27
78,0.0295521991415283,-0.0333825672791048,0.106062897852561,"rt","binomial","estimated",1,27
79,0.0241836669379925,-0.0422427045015695,0.091232039986982,"rt","binomial","estimated",1,27
80,0.028655877506135,-0.0365550335669479,0.0997828194408622,"rt","binomial","estimated",1,27
81,0.0155509878191939,-0.0633535929820912,0.0785216518816515,"rt","binomial","estimated",1,27
82,0.0299571868052657,-0.0390368389750281,0.100682349952656,"rt","binomial","estimated",1,27
83,0.00553187474003031,-0.0818925837594817,0.0663086114255358,"rt","binomial","estimated",1,27
84,0.0111672299553502,-0.0791499787650077,0.072473998169393,"rt","binomial","estimated",1,27
85,0.075041780805516,0.0114405178338682,0.173437598996473,"rt","binomial","estimated",1,27
86,0.0733585088510257,0.0115019077065989,0.15458869099855,"rt","binomial","estimated",1,27
87,0.0448085306447596,-0.0183901569479078,0.111429282443428,"rt","binomial","estimated",1,27
88,0.0183694360334751,-0.0579582504113684,0.0830239302849739,"rt","binomial","estimated",1,27
89,0.0202093838650625,-0.0441779394707326,0.0887827780917483,"rt","binomial","estimated",1,27
90,0.00826041783609555,-0.0546090944586687,0.0784468516111929,"rt","binomial","estimated",1,27
91,-0.0262388572486504,-0.107192558961371,0.0348416892509924,"rt","binomial","estimated",1,27
92,-0.0301228690595319,-0.124036040792245,0.0314280358975765,"rt","binomial","estimated",1,27
93,0.0228662650107577,-0.0378250269497966,0.0928315354213987,"rt","binomial","estimated",1,27
94,0.0514351437745891,-0.00937280132560974,0.136798692415696,"rt","binomial","estimated",1,27
95,0.0511451853101416,-0.0130391085690319,0.142048400680809,"rt","binomial","estimated",1,27
96,-0.0178650447387624,-0.105796176996169,0.0440828979472096,"rt","binomial","estimated",1,27
97,-0.0209211340273515,-0.094574156814752,0.0395713088153586,"rt","binomial","estimated",1,27
98,-0.00837497586800635,-0.0709213433891041,0.0643712791420674,"rt","binomial","estimated",1,27
99,-0.0296057666626982,-0.103658972613885,0.038200834000396,"rt","binomial","estimated",1,27
100,-0.0324656245937205,-0.130357151073997,0.0591101094956232,"rt","binomial","estimated",1,27
1,0.00924595498609835,0.00798448010094855,0.0105380207064388,"Pt","binomial","estimated",1,27
2,0.00973630693981403,0.00874680966940868,0.0108712586964463,"Pt","binomial","estimated",1,27
3,0.00983818932185807,0.00888870626567362,0.0108839164071771,"Pt","binomial","estimated",1,27
4,0.0098207170385349,0.00884549896429187,0.0108424864220556,"Pt","binomial","estimated",1,27
5,0.00997918627893914,0.00891409649531968,0.011036178108328,"Pt","binomial","estimated",1,27
6,0.0104664470672568,0.00944620635750044,0.0115719312154205,"Pt","binomial","estimated",1,27
7,0.0109407311851631,0.0099187528275703,0.0120262600619073,"Pt","binomial","estimated",1,27
8,0.0115046874333429,0.0103948287549598,0.0128408078352456,"Pt","binomial","estimated",1,27
9,0.0116492249335074,0.0105259839653555,0.0129930346522529,"Pt","binomial","estimated",1,27
10,0.0113249287768102,0.0102896801654421,0.0124778655261743,"Pt","binomial","estimated",1,27
11,0.0110575090941755,0.0100302907626832,0.0122195765771713,"Pt","binomial","estimated",1,27
12,0.0106023851491526,0.00954403003962219,0.0117188751456213,"Pt","binomial","estimated",1,27
13,0.0103194090907489,0.00918445171919652,0.0113863412474543,"Pt","binomial","estimated",1,27
14,0.0103048819355279,0.00915842476526392,0.0113638782077319,"Pt","binomial","estimated",1,27
15,0.0107346442520957,0.00967105387368206,0.0118250189685377,"Pt","binomial","estimated",1,27
16,0.0114605722186048,0.010412684958361,0.012567839777991,"Pt","binomial","estimated",1,27
17,0.0120691696419165,0.011007587848755,0.0132211649678445,"Pt","binomial","estimated",1,27
18,0.012797333383778,0.0116349721282121,0.0141114748105376,"Pt","binomial","estimated",1,27
19,0.0133404716756532,0.0121971931118878,0.0147844241041285,"Pt","binomial","estimated",1,27
20,0.0134485568125219,0.0122357825833292,0.0147395602893855,"Pt","binomial","estimated",1,27
21,0.013520996719594,0.0121652949637317,0.0147796179286099,"Pt","binomial","estimated",1,27
22,0.0139770720868184,0.0125141767034871,0.0153192743767389,"Pt","binomial","estimated",1,27
23,0.0149701577172089,0.0135365757535836,0.0162933158176982,"Pt","binomial","estimated",1,27
24,0.0162260380424102,0.0148953121013947,0.0176285674599881,"Pt","binomial","estimated",1,27
25,0.0176293579665629,0.0161438637590886,0.0194453061127614,"Pt","binomial","estimated",1,27
26,0.0180299400786097,0.016537577671166,0.0198676068514196,"Pt","binomial","estimated",1,27
27,0.0174910252135537,0.0160995163106466,0.0190697516025991,"Pt","binomial","estimated",1,27
28,0.0165256593185848,0.0151634748012759,0.0179875937879223,"Pt","binomial","estimated",1,27
29,0.0155885114903335,0.0141125786929207,0.0169765140024561,"Pt","binomial","estimated",1,27
30,0.014842660880385,0.0132706690394517,0.0162344654024311,"Pt","binomial","estimated",1,27
31,0.0147430369730079,0.0134881798485179,0.0160491821974669,"Pt","binomial","estimated",1,27
32,0.0146048330213272,0.0134227929450922,0.0160413644183777,"Pt","binomial","estimated",1,27
33,0.0140626059948938,0.0129034063803656,0.0154783065520551,"Pt","binomial","estimated",1,27
34,0.0132211925635478,0.0120821903417078,0.0144395900488848,"Pt","binomial","estimated",1,27
35,0.012511793039119,0.0114072140218916,0.0138540124566765,"Pt","binomial","estimated",1,27
36,0.0114553492247292,0.0103179262388915,0.0125342983321185,"Pt","binomial","estimated",1,27
37,0.0109549861066918,0.00980807588148439,0.0120627908437092,"Pt","binomial","estimated",1,27
38,0.0108422314043341,0.00980496015654075,0.0119227775967186,"Pt","binomial","estimated",1,27
39,0.0108179976567472,0.00982031464529789,0.0119852949019254,"Pt","binomial","estimated",1,27
40,0.0108125588571998,0.00982276657071552,0.0119407890101005,"Pt","binomial","estimated",1,27
41,0.0108458752956244,0.0098523365202322,0.0119629712433072,"Pt","binomial","estimated",1,27
42,0.0109111240347357,0.00987601392236165,0.0119617393569465,"Pt","binomial","estimated",1,27
43,0.0111510812190665,0.0101207733745819,0.0122391711618346,"Pt","binomial","estimated",1,27
44,0.0114771258726989,0.0103558909053935,0.012581346971764,"Pt","binomial","estimated",1,27
45,0.01210635617188,0.0109767055059962,0.0132557992560678,"Pt","binomial","estimated",1,27
46,0.0130681055175974,0.0119183924945522,0.0143565877882951,"Pt","binomial","estimated",1,27
47,0.013890108896666,0.0127914993187356,0.015251930868042,"Pt","binomial","estimated",1,27
48,0.0146792938624538,0.0134847219366375,0.0161294205103665,"Pt","binomial","estimated",1,27
49,0.0151954063563379,0.0140021689076326,0.016587131841698,"Pt","binomial","estimated",1,27
50,0.0155586023499954,0.0143084654647653,0.0170047672531463,"Pt","binomial","estimated",1,27
51,0.0154786410888167,0.0142121563040572,0.016908525443116,"Pt","binomial","estimated",1,27
52,0.0148390531406192,0.0136295030060956,0.0161358185774015,"Pt","binomial","estimated",1,27
53,0.0141833448551323,0.0128989082409424,0.0154783806764953,"Pt","binomial","estimated",1,27
54,0.013889161715363,0.0127272629822305,0.0151626875694352,"Pt","binomial","estimated",1,27
55,0.0135075127400708,0.0122982524596507,0.0149190645687903,"Pt","binomial","estimated",1,27
56,0.0127081419691894,0.0114990355728723,0.0140606224972919,"Pt","binomial","estimated",1,27
57,0.0117577796386074,0.010544895412967,0.0129380517880364,"Pt","binomial","estimated",1,27
58,0.0112972770546334,0.0099410518926085,0.0124861016105277,"Pt","binomial","estimated",1,27
59,0.0116067285706503,0.0103713668878072,0.0127872504065721,"Pt","binomial","estimated",1,27
60,0.0122666232255105,0.011105341035901,0.0134441614940268,"Pt","binomial","estimated",1,27
61,0.0131720454069891,0.0119486782486406,0.0145426684419003,"Pt","binomial","estimated",1,27
62,0.0136481374247462,0.0125008139992457,0.0149327363001411,"Pt","binomial","estimated",1,27
63,0.0139583087837863,0.0127333204455279,0.01522390504826,"Pt","binomial","estimated",1,27
64,0.0144601487879293,0.0132124139542083,0.0157957135711851,"Pt","binomial","estimated",1,27
65,0.0148223145405019,0.0135791343037154,0.0162076266403843,"Pt","binomial","estimated",1,27
66,0.0147365237543248,0.0134765319636216,0.016086485431569,"Pt","binomial","estimated",1,27
67,0.0144521413825571,0.01313137383093,0.0157678604502644,"Pt","binomial","estimated",1,27
68,0.0141119759650202,0.0127110426989871,0.0153923433723879,"Pt","binomial","estimated",1,27
69,0.0141749937601531,0.0128719276106886,0.0153935917595632,"Pt","binomial","estimated",1,27
70,0.014509204062533,0.0132857151902498,0.0159615839323217,"Pt","binomial","estimated",1,27
71,0.014334669531219,0.0130945706785697,0.0157457630920633,"Pt","binomial","estimated",1,27
72,0.0137702252296993,0.012631567598566,0.0151150043943181,"Pt","binomial","estimated",1,27
73,0.0130940240104947,0.0119409022696649,0.0143373255884147,"Pt","binomial","estimated",1,27
74,0.0123596775128875,0.0112181821856303,0.0135232309936091,"Pt","binomial","estimated",1,27
75,0.0118760014888905,0.0106892922186818,0.0130002872305932,"Pt","binomial","estimated",1,27
76,0.0118020668869195,0.0106341493044768,0.0129657177182701,"Pt","binomial","estimated",1,27
77,0.0120863781699442,0.0109885487601897,0.0132894497221663,"Pt","binomial","estimated",1,27
78,0.0124490341542111,0.0113712426838561,0.0136450901243837,"Pt","binomial","estimated",1,27
79,0.0127530377469129,0.0116046813694433,0.0139417059535786,"Pt","binomial","estimated",1,27
80,0.0131242652130973,0.0119790939210478,0.0143665474448651,"Pt","binomial","estimated",1,27
81,0.0133295199728368,0.012126721035871,0.0146145386722637,"Pt","binomial","estimated",1,27
82,0.0137345746924707,0.0125554594283268,0.0150447140057579,"Pt","binomial","estimated",1,27
83,0.0138107117748603,0.0125663339460631,0.0150246107660976,"Pt","binomial","estimated",1,27
84,0.0139704952896774,0.0124878535432861,0.015295583368948,"Pt","binomial","estimated",1,27
85,0.0150529240582952,0.0137496311815348,0.01635275741082,"Pt","binomial","estimated",1,27
86,0.0161988013699441,0.0148662606197817,0.0176780510638277,"Pt","binomial","estimated",1,27
87,0.0169406489871063,0.0155720787790164,0.0184763680637694,"Pt","binomial","estimated",1,27
88,0.0172538094915724,0.0158658624944213,0.018731217965949,"Pt","binomial","estimated",1,27
89,0.0176063663305235,0.0162001375122432,0.0191689128752857,"Pt","binomial","estimated",1,27
90,0.0177530415297622,0.0163250918963659,0.0193839711072117,"Pt","binomial","estimated",1,27
91,0.0172921718109963,0.0158764818780068,0.0187047576428022,"Pt","binomial","estimated",1,27
92,0.0167849138795578,0.0150293838287334,0.0182795693836391,"Pt","binomial","estimated",1,27
93,0.0171697849310088,0.0155811132729631,0.0186259068978531,"Pt","binomial","estimated",1,27
94,0.0180721753523159,0.0166587942335809,0.0195354729871989,"Pt","binomial","estimated",1,27
95,0.0190262855499396,0.0174217570746732,0.0210065980729461,"Pt","binomial","estimated",1,27
96,0.018684591542215,0.017193815885257,0.0202798550780471,"Pt","binomial","estimated",1,27
97,0.0182979398147571,0.016798846931993,0.0198197200593215,"Pt","binomial","estimated",1,27
98,0.01814550711127,0.01669062022988,0.019705832995594,"Pt","binomial","estimated",1,27
99,0.0176180248188767,0.0161111913606456,0.0191874274444332,"Pt","binomial","estimated",1,27
100,0.0170717671045632,0.0150294666412434,0.0192203045198787,"Pt","binomial","estimated",1,27
1,92.443938,71,116,"nPos","binomial","estimated",1,27
2,97.367785,76,120,"nPos","binomial","estimated",1,27
3,98.39069,77,121,"nPos","binomial","estimated",1,27
4,98.217034,77,121,"nPos","binomial","estimated",1,27
5,99.776466,78,123,"nPos","binomial","estimated",1,27
6,104.662279,83,128,"nPos","binomial","estimated",1,27
7,109.420085,87,133,"nPos","binomial","estimated",1,27
8,115.046052,92,140,"nPos","binomial","estimated",1,27
9,116.50854,93,142,"nPos","binomial","estimated",1,27
10,113.235141,91,138,"nPos","binomial","estimated",1,27
11,110.574585,88,135,"nPos","binomial","estimated",1,27
12,105.998351,84,129,"nPos","binomial","estimated",1,27
13,103.207347,81,126,"nPos","binomial","estimated",1,27
14,103.04525,81,126,"nPos","binomial","estimated",1,27
15,107.338775,85,131,"nPos","binomial","estimated",1,27
16,114.628845,92,139,"nPos","binomial","estimated",1,27
17,120.687404,97,145,"nPos","binomial","estimated",1,27
18,127.969004,104,154,"nPos","binomial","estimated",1,27
19,133.388436,108,160,"nPos","binomial","estimated",1,27
20,134.47544,110,161,"nPos","binomial","estimated",1,27
21,135.206316,110,162,"nPos","binomial","estimated",1,27
22,139.777539,113,167,"nPos","binomial","estimated",1,27
23,149.688549,123,178,"nPos","binomial","estimated",1,27
24,162.261066,135,191,"nPos","binomial","estimated",1,27
25,176.27903,147,208,"nPos","binomial","estimated",1,27
26,180.288248,150,213,"nPos","binomial","estimated",1,27
27,174.918384,146,205,"nPos","binomial","estimated",1,27
28,165.275248,137,195,"nPos","binomial","estimated",1,27
29,155.871951,128,185,"nPos","binomial","estimated",1,27
30,148.44442,121,177,"nPos","binomial","estimated",1,27
31,147.417696,121,175,"nPos","binomial","estimated",1,27
32,146.056948,120,174,"nPos","binomial","estimated",1,27
33,140.609873,115,168,"nPos","binomial","estimated",1,27
34,132.211912,108,158,"nPos","binomial","estimated",1,27
35,125.100443,101,151,"nPos","binomial","estimated",1,27
36,114.542226,91,139,"nPos","binomial","estimated",1,27
37,109.528188,87,133,"nPos","binomial","estimated",1,27
38,108.409943,86,132,"nPos","binomial","estimated",1,27
39,108.183148,86,132,"nPos","binomial","estimated",1,27
40,108.119688,86,132,"nPos","binomial","estimated",1,27
41,108.465848,86,132,"nPos","binomial","estimated",1,27
42,109.093857,87,133,"nPos","binomial","estimated",1,27
43,111.511725,89,135,"nPos","binomial","estimated",1,27
44,114.78071,92,139,"nPos","binomial","estimated",1,27
45,121.060648,98,146,"nPos","binomial","estimated",1,27
46,130.688631,106,157,"nPos","binomial","estimated",1,27
47,138.907851,114,166,"nPos","binomial","estimated",1,27
48,146.790516,121,175,"nPos","binomial","estimated",1,27
49,151.967301,125,180,"nPos","binomial","estimated",1,27
50,155.610813,129,184,"nPos","binomial","estimated",1,27
51,154.774719,128,183,"nPos","binomial","estimated",1,27
52,148.376337,122,176,"nPos","binomial","estimated",1,27
53,141.834213,116,169,"nPos","binomial","estimated",1,27
54,138.90022,114,166,"nPos","binomial","estimated",1,27
55,135.078,110,162,"nPos","binomial","estimated",1,27
56,127.099305,103,153,"nPos","binomial","estimated",1,27
57,117.576107,94,143,"nPos","binomial","estimated",1,27
58,112.987382,89,138,"nPos","binomial","estimated",1,27
59,116.070627,93,141,"nPos","binomial","estimated",1,27
60,122.659969,99,148,"nPos","binomial","estimated",1,27
61,131.715697,107,159,"nPos","binomial","estimated",1,27
62,136.466504,111,163,"nPos","binomial","estimated",1,27
63,139.60004,114,166,"nPos","binomial","estimated",1,27
64,144.589371,119,172,"nPos","binomial","estimated",1,27
65,148.229452,122,176,"nPos","binomial","estimated",1,27
66,147.372196,121,175,"nPos","binomial","estimated",1,27
67,144.530067,119,172,"nPos","binomial","estimated",1,27
68,141.109586,115,168,"nPos","binomial","estimated",1,27
69,141.764305,116,169,"nPos","binomial","estimated",1,27
70,145.092039,119,173,"nPos","binomial","estimated",1,27
71,143.350063,118,171,"nPos","binomial","estimated",1,27
72,137.688326,113,164,"nPos","binomial","estimated",1,27
73,130.923935,106,157,"nPos","binomial","estimated",1,27
74,123.608175,100,149,"nPos","binomial","estimated",1,27
75,118.763524,95,144,"nPos","binomial","estimated",1,27
76,118.019267,95,143,"nPos","binomial","estimated",1,27
77,120.856267,97,146,"nPos","binomial","estimated",1,27
78,124.502975,101,150,"nPos","binomial","estimated",1,27
79,127.523132,103,153,"nPos","binomial","estimated",1,27
80,131.244269,107,157,"nPos","binomial","estimated",1,27
81,133.273617,109,160,"nPos","binomial","estimated",1,27
82,137.362786,112,164,"nPos","binomial","estimated",1,27
83,138.094334,113,165,"nPos","binomial","estimated",1,27
84,139.70062,113,167,"nPos","binomial","estimated",1,27
85,150.531726,124,178,"nPos","binomial","estimated",1,27
86,161.99695,134,191,"nPos","binomial","estimated",1,27
87,169.403576,141,199,"nPos","binomial","estimated",1,27
88,172.546909,144,203,"nPos","binomial","estimated",1,27
89,176.060756,147,207,"nPos","binomial","estimated",1,27
90,177.524983,148,209,"nPos","binomial","estimated",1,27
91,172.906076,144,203,"nPos","binomial","estimated",1,27
92,167.869879,138,198,"nPos","binomial","estimated",1,27
93,171.70413,143,202,"nPos","binomial","estimated",1,27
94,180.732542,152,211,"nPos","binomial","estimated",1,27
95,190.272665,159,224,"nPos","binomial","estimated",1,27
96,186.846441,157,218,"nPos","binomial","estimated",1,27
97,182.979178,153,214,"nPos","binomial","estimated",1,27
98,181.462826,152,212,"nPos","binomial","estimated",1,27
99,176.191664,147,207,"nPos","binomial","estimated",1,27
100,170.724311,139,205,"nPos","binomial","estimated",1,27
1,0.0092443938,0.0071,0.0116,"Obs positivity","binomial","estimated",1,27
2,0.0097367785,0.0076,0.012,"Obs positivity","binomial","estimated",1,27
3,0.009839069,0.0077,0.0121,"Obs positivity","binomial","estimated",1,27
4,0.0098217034,0.0077,0.0121,"Obs positivity","binomial","estimated",1,27
5,0.0099776466,0.0078,0.0123,"Obs positivity","binomial","estimated",1,27
6,0.0104662279,0.0083,0.0128,"Obs positivity","binomial","estimated",1,27
7,0.0109420085,0.0087,0.0133,"Obs positivity","binomial","estimated",1,27
8,0.0115046052,0.0092,0.014,"Obs positivity","binomial","estimated",1,27
9,0.011650854,0.0093,0.0142,"Obs positivity","binomial","estimated",1,27
10,0.0113235141,0.0091,0.0138,"Obs positivity","binomial","estimated",1,27
11,0.0110574585,0.0088,0.0135,"Obs positivity","binomial","estimated",1,27
12,0.0105998351,0.0084,0.0129,"Obs positivity","binomial","estimated",1,27
13,0.0103207347,0.0081,0.0126,"Obs positivity","binomial","estimated",1,27
14,0.010304525,0.0081,0.0126,"Obs positivity","binomial","estimated",1,27
15,0.0107338775,0.0085,0.0131,"Obs positivity","binomial","estimated",1,27
16,0.0114628845,0.0092,0.0139,"Obs positivity","binomial","estimated",1,27
17,0.0120687404,0.0097,0.0145,"Obs positivity","binomial","estimated",1,27
18,0.0127969004,0.0104,0.0154,"Obs positivity","binomial","estimated",1,27
19,0.0133388436,0.0108,0.016,"Obs positivity","binomial","estimated",1,27
20,0.013447544,0.011,0.0161,"Obs positivity","binomial","estimated",1,27
21,0.0135206316,0.011,0.0162,"Obs positivity","binomial","estimated",1,27
22,0.0139777539,0.0113,0.0167,"Obs positivity","binomial","estimated",1,27
23,0.0149688549,0.0123,0.0178,"Obs positivity","binomial","estimated",1,27
24,0.0162261066,0.0135,0.0191,"Obs positivity","binomial","estimated",1,27
25,0.017627903,0.0147,0.0208,"Obs positivity","binomial","estimated",1,27
26,0.0180288248,0.015,0.0213,"Obs positivity","binomial","estimated",1,27
27,0.0174918384,0.0146,0.0205,"Obs positivity","binomial","estimated",1,27
28,0.0165275248,0.0137,0.0195,"Obs positivity","binomial","estimated",1,27
29,0.0155871951,0.0128,0.0185,"Obs positivity","binomial","estimated",1,27
30,0.014844442,0.0121,0.0177,"Obs positivity","binomial","estimated",1,27
31,0.0147417696,0.0121,0.0175,"Obs positivity","binomial","estimated",1,27
32,0.0146056948,0.012,0.0174,"Obs positivity","binomial","estimated",1,27
33,0.0140609873,0.0115,0.0168,"Obs positivity","binomial","estimated",1,27
34,0.0132211912,0.0108,0.0158,"Obs positivity","binomial","estimated",1,27
35,0.0125100443,0.0101,0.0151,"Obs positivity","binomial","estimated",1,27
36,0.0114542226,0.0091,0.0139,"Obs positivity","binomial","estimated",1,27
37,0.0109528188,0.0087,0.0133,"Obs positivity","binomial","estimated",1,27
38,0.0108409943,0.0086,0.0132,"Obs positivity","binomial","estimated",1,27
39,0.0108183148,0.0086,0.0132,"Obs positivity","binomial","estimated",1,27
40,0.0108119688,0.0086,0.0132,"Obs positivity","binomial","estimated",1,27
41,0.0108465848,0.0086,0.0132,"Obs positivity","binomial","estimated",1,27
42,0.0109093857,0.0087,0.0133,"Obs positivity","binomial","estimated",1,27
43,0.0111511725,0.0089,0.0135,"Obs positivity","binomial","estimated",1,27
44,0.011478071,0.0092,0.0139,"Obs positivity","binomial","estimated",1,27
45,0.0121060648,0.0098,0.0146,"Obs positivity","binomial","estimated",1,27
46,0.0130688631,0.0106,0.0157,"Obs positivity","binomial","estimated",1,27
47,0.0138907851,0.0114,0.0166,"Obs positivity","binomial","estimated",1,27
48,0.0146790516,0.0121,0.0175,"Obs positivity","binomial","estimated",1,27
49,0.0151967301,0.0125,0.018,"Obs positivity","binomial","estimated",1,27
50,0.0155610813,0.0129,0.0184,"Obs positivity","binomial","estimated",1,27
51,0.0154774719,0.0128,0.0183,"Obs positivity","binomial","estimated",1,27
52,0.0148376337,0.0122,0.0176,"Obs positivity","binomial","estimated",1,27
