"t","mean","lower","upper","variable","model","params","iter","confignum"
22,0.0109934829064202,0.00951746875376835,0.0126442832017688,"Pt","binomial","estimated",1,7
23,0.0110461755030085,0.00956576069051116,0.0126969198717551,"Pt","binomial","estimated",1,7
24,0.0111060460366521,0.00959405862752662,0.0127402749420122,"Pt","binomial","estimated",1,7
25,0.0111792084400376,0.00964405809866842,0.0127849616519174,"Pt","binomial","estimated",1,7
26,0.0112683057555105,0.00971396636380942,0.0128788726194601,"Pt","binomial","estimated",1,7
27,0.0113812386643561,0.00979469803269993,0.0129777190773403,"Pt","binomial","estimated",1,7
28,0.0115266334042939,0.00988368527372774,0.0131582312595457,"Pt","binomial","estimated",1,7
29,0.0117057395249588,0.0100094174771993,0.0133334237497012,"Pt","binomial","estimated",1,7
30,0.0119271728397635,0.0101989915761285,0.0135628024890336,"Pt","binomial","estimated",1,7
31,0.0121928050352928,0.0104116502592953,0.0138852265081826,"Pt","binomial","estimated",1,7
32,0.0125060706479401,0.0106966356757501,0.0142051446593464,"Pt","binomial","estimated",1,7
33,0.0128712130212529,0.0110722624070149,0.0145957598805447,"Pt","binomial","estimated",1,7
34,0.0132839539612905,0.0114670756802538,0.015046859201276,"Pt","binomial","estimated",1,7
35,0.0137473930658188,0.0119433520926702,0.0155283555501171,"Pt","binomial","estimated",1,7
36,0.0142550703204456,0.0123933192354242,0.0160942955407515,"Pt","binomial","estimated",1,7
37,0.0148046475840624,0.0129238823647911,0.016675817480052,"Pt","binomial","estimated",1,7
38,0.0153919870692727,0.0134660610108577,0.0173369854543904,"Pt","binomial","estimated",1,7
39,0.0160164399715027,0.0140543278728586,0.0180134474668974,"Pt","binomial","estimated",1,7
40,0.0166844945645173,0.0147137157241229,0.0187392527535445,"Pt","binomial","estimated",1,7
41,0.017389599678338,0.0153683107527152,0.0195193620341477,"Pt","binomial","estimated",1,7
42,0.0181329719594439,0.0160106653977616,0.0203264114473504,"Pt","binomial","estimated",1,7
43,0.0189345265212155,0.016755178514159,0.0211561444990144,"Pt","binomial","estimated",1,7
44,0.0197651168580685,0.0175332619040397,0.0220469891792704,"Pt","binomial","estimated",1,7
45,0.0206734808634753,0.0183743267686981,0.0229764849832967,"Pt","binomial","estimated",1,7
46,0.0216560209761252,0.0192851852472561,0.024038013697244,"Pt","binomial","estimated",1,7
47,0.022722195323162,0.0202827240888348,0.0252192813638545,"Pt","binomial","estimated",1,7
48,0.0238781716626079,0.0213818882452155,0.0264028797407467,"Pt","binomial","estimated",1,7
49,0.0251303337729381,0.0225273725919305,0.0277335217125748,"Pt","binomial","estimated",1,7
50,0.026486341933403,0.0238679300947443,0.0291697528184465,"Pt","binomial","estimated",1,7
51,0.0279578760149122,0.0252929410709388,0.0307713506678204,"Pt","binomial","estimated",1,7
52,0.0295560951945056,0.0267956214785302,0.0324427683654971,"Pt","binomial","estimated",1,7
53,0.0312644457399077,0.0283976233794419,0.0342432835841674,"Pt","binomial","estimated",1,7
54,0.0330645967615113,0.0300855338088945,0.0362049314970235,"Pt","binomial","estimated",1,7
55,0.0349353641948273,0.0318612696148783,0.0382075172877015,"Pt","binomial","estimated",1,7
56,0.0368444681603226,0.0336640276005698,0.0402499034708419,"Pt","binomial","estimated",1,7
57,0.0387851418099573,0.0355048186873831,0.0424006935434582,"Pt","binomial","estimated",1,7
58,0.0407228417805228,0.0372772143656671,0.0445255161895899,"Pt","binomial","estimated",1,7
59,0.0426511516502869,0.0391584228241575,0.0466385319320952,"Pt","binomial","estimated",1,7
60,0.0445416139515806,0.0409325535298683,0.048633587773204,"Pt","binomial","estimated",1,7
61,0.0464007208319415,0.0426674119453613,0.0505023902994648,"Pt","binomial","estimated",1,7
62,0.0482259560531234,0.0443980225709373,0.0523601427785524,"Pt","binomial","estimated",1,7
63,0.0500198493778725,0.0460485557219672,0.054243198128858,"Pt","binomial","estimated",1,7
64,0.0517999868520682,0.0477469316416505,0.0561519082327513,"Pt","binomial","estimated",1,7
65,0.0535446545633378,0.0493957204162997,0.0580288195550096,"Pt","binomial","estimated",1,7
66,0.0552178493523458,0.0509570706931281,0.059861304649341,"Pt","binomial","estimated",1,7
67,0.0567969662071805,0.0525644414099605,0.0614662640405238,"Pt","binomial","estimated",1,7
68,0.058230419494089,0.0540012530953754,0.0628652157310519,"Pt","binomial","estimated",1,7
69,0.0595247371441245,0.055198824328634,0.0642013733580124,"Pt","binomial","estimated",1,7
70,0.0607139385039282,0.0563554319738086,0.0653082120419042,"Pt","binomial","estimated",1,7
71,0.0618167596474363,0.0573564120604625,0.0663904424343154,"Pt","binomial","estimated",1,7
72,0.06285134053885,0.0584106841506922,0.0674372151591038,"Pt","binomial","estimated",1,7
73,0.0638527085637467,0.0593306731605664,0.0684409560988912,"Pt","binomial","estimated",1,7
74,0.0648713013040773,0.0603122102120173,0.0695159179784442,"Pt","binomial","estimated",1,7
75,0.0659362223827668,0.0612425592342119,0.0705745196159752,"Pt","binomial","estimated",1,7
76,0.0670843094933919,0.0623724316336104,0.071807655370758,"Pt","binomial","estimated",1,7
77,0.0683406636563794,0.0635817806100981,0.0731644783857872,"Pt","binomial","estimated",1,7
78,0.0697020256350262,0.0648597696877685,0.0745934344651202,"Pt","binomial","estimated",1,7
79,0.0711394123756863,0.0662756899427449,0.0760940202819052,"Pt","binomial","estimated",1,7
80,0.0726143675757203,0.0677435197229356,0.0776273239701752,"Pt","binomial","estimated",1,7
81,0.0740993389705871,0.0691420901969934,0.0792207249699234,"Pt","binomial","estimated",1,7
82,0.0755649751929609,0.0705136570920314,0.0807236442665203,"Pt","binomial","estimated",1,7
83,0.0770792301799908,0.0719677191066207,0.0822555566378235,"Pt","binomial","estimated",1,7
84,0.0786553261819001,0.0734192264690354,0.0838206331678099,"Pt","binomial","estimated",1,7
85,0.0803414673949208,0.0750037250229457,0.0855819752397082,"Pt","binomial","estimated",1,7
86,0.0822194134961529,0.0767392625674063,0.0876109867881084,"Pt","binomial","estimated",1,7
87,0.0843414852316347,0.0787977241645993,0.0898264855244075,"Pt","binomial","estimated",1,7
88,0.0867242544798688,0.0810565188871997,0.0922721570739087,"Pt","binomial","estimated",1,7
89,0.0893262769050251,0.0836244539441456,0.0949686200078353,"Pt","binomial","estimated",1,7
90,0.0920868796726807,0.0862997212564011,0.0978457451282926,"Pt","binomial","estimated",1,7
91,0.0950720996139678,0.0892114339988141,0.100963703593802,"Pt","binomial","estimated",1,7
92,0.0983158679364255,0.0923812804644796,0.104307728593994,"Pt","binomial","estimated",1,7
93,0.101800553100239,0.0958032591537203,0.108023358853883,"Pt","binomial","estimated",1,7
94,0.105395755122006,0.0992960405212966,0.111759682021467,"Pt","binomial","estimated",1,7
95,0.109211896112264,0.102927777674913,0.115832097951458,"Pt","binomial","estimated",1,7
96,0.113135929294427,0.106548206807281,0.12006867816385,"Pt","binomial","estimated",1,7
97,0.1171386350988,0.11003068212455,0.124584923195235,"Pt","binomial","estimated",1,7
98,0.121260547125894,0.113178489641368,0.129717904559311,"Pt","binomial","estimated",1,7
99,0.125519456615884,0.115821155991722,0.135705472566299,"Pt","binomial","estimated",1,7
100,0.129981196944885,0.117817647624352,0.142939065843724,"Pt","binomial","estimated",1,7
1,9.869276,4,17,"nPos","binomial","estimated",1,7
2,9.867345,4,17,"nPos","binomial","estimated",1,7
3,9.863744,4,17,"nPos","binomial","estimated",1,7
4,9.870883,4,17,"nPos","binomial","estimated",1,7
5,9.87613,4,17,"nPos","binomial","estimated",1,7
6,9.888765,4,17,"nPos","binomial","estimated",1,7
7,9.909095,4,17,"nPos","binomial","estimated",1,7
8,9.942604,4,17,"nPos","binomial","estimated",1,7
9,9.980787,4,17,"nPos","binomial","estimated",1,7
10,10.034403,4,17,"nPos","binomial","estimated",1,7
11,10.097257,4,17,"nPos","binomial","estimated",1,7
12,10.18369,4,17,"nPos","binomial","estimated",1,7
13,10.275059,4,17,"nPos","binomial","estimated",1,7
14,10.382262,4,17,"nPos","binomial","estimated",1,7
15,10.480534,5,17,"nPos","binomial","estimated",1,7
16,10.583733,5,18,"nPos","binomial","estimated",1,7
17,10.674139,5,18,"nPos","binomial","estimated",1,7
18,10.770542,5,18,"nPos","binomial","estimated",1,7
19,10.838487,5,18,"nPos","binomial","estimated",1,7
20,10.887636,5,18,"nPos","binomial","estimated",1,7
21,10.943006,5,18,"nPos","binomial","estimated",1,7
22,10.994904,5,18,"nPos","binomial","estimated",1,7
23,11.04943,5,18,"nPos","binomial","estimated",1,7
24,11.103234,5,18,"nPos","binomial","estimated",1,7
25,11.180229,5,18,"nPos","binomial","estimated",1,7
26,11.271629,5,18,"nPos","binomial","estimated",1,7
27,11.384927,5,19,"nPos","binomial","estimated",1,7
28,11.519229,5,19,"nPos","binomial","estimated",1,7
29,11.700745,5,19,"nPos","binomial","estimated",1,7
30,11.928246,6,19,"nPos","binomial","estimated",1,7
31,12.196506,6,20,"nPos","binomial","estimated",1,7
32,12.503289,6,20,"nPos","binomial","estimated",1,7
33,12.873994,6,21,"nPos","binomial","estimated",1,7
34,13.280789,7,21,"nPos","binomial","estimated",1,7
35,13.749666,7,22,"nPos","binomial","estimated",1,7
36,14.254671,7,22,"nPos","binomial","estimated",1,7
37,14.796037,8,23,"nPos","binomial","estimated",1,7
38,15.384092,8,24,"nPos","binomial","estimated",1,7
39,16.016101,9,25,"nPos","binomial","estimated",1,7
40,16.680636,9,25,"nPos","binomial","estimated",1,7
41,17.394123,10,26,"nPos","binomial","estimated",1,7
42,18.13174,10,27,"nPos","binomial","estimated",1,7
43,18.939498,11,28,"nPos","binomial","estimated",1,7
44,19.765466,11,29,"nPos","binomial","estimated",1,7
45,20.670753,12,30,"nPos","binomial","estimated",1,7
46,21.649536,13,31,"nPos","binomial","estimated",1,7
47,22.727028,14,33,"nPos","binomial","estimated",1,7
48,23.872621,15,34,"nPos","binomial","estimated",1,7
49,25.12583,16,36,"nPos","binomial","estimated",1,7
50,26.485797,17,37,"nPos","binomial","estimated",1,7
51,27.958484,18,39,"nPos","binomial","estimated",1,7
52,29.547354,19,41,"nPos","binomial","estimated",1,7
53,31.268595,21,43,"nPos","binomial","estimated",1,7
54,33.063208,22,45,"nPos","binomial","estimated",1,7
55,34.941251,24,47,"nPos","binomial","estimated",1,7
56,36.839856,25,49,"nPos","binomial","estimated",1,7
57,38.778267,27,52,"nPos","binomial","estimated",1,7
58,40.731055,29,54,"nPos","binomial","estimated",1,7
59,42.649254,30,56,"nPos","binomial","estimated",1,7
60,44.542207,32,58,"nPos","binomial","estimated",1,7
61,46.395394,33,60,"nPos","binomial","estimated",1,7
62,48.2242,35,63,"nPos","binomial","estimated",1,7
63,50.012584,36,65,"nPos","binomial","estimated",1,7
64,51.802769,38,67,"nPos","binomial","estimated",1,7
65,53.552503,40,69,"nPos","binomial","estimated",1,7
66,55.225462,41,71,"nPos","binomial","estimated",1,7
67,56.806547,42,72,"nPos","binomial","estimated",1,7
68,58.220652,44,74,"nPos","binomial","estimated",1,7
69,59.526981,45,75,"nPos","binomial","estimated",1,7
70,60.711571,46,77,"nPos","binomial","estimated",1,7
71,61.808721,47,78,"nPos","binomial","estimated",1,7
72,62.839377,48,79,"nPos","binomial","estimated",1,7
73,63.853114,49,80,"nPos","binomial","estimated",1,7
74,64.871957,49,81,"nPos","binomial","estimated",1,7
75,65.92036,50,82,"nPos","binomial","estimated",1,7
76,67.086383,51,84,"nPos","binomial","estimated",1,7
77,68.352518,53,85,"nPos","binomial","estimated",1,7
78,69.712185,54,87,"nPos","binomial","estimated",1,7
79,71.144289,55,88,"nPos","binomial","estimated",1,7
80,72.624218,56,90,"nPos","binomial","estimated",1,7
81,74.098747,58,92,"nPos","binomial","estimated",1,7
82,75.552243,59,93,"nPos","binomial","estimated",1,7
83,77.085613,60,95,"nPos","binomial","estimated",1,7
84,78.652984,62,97,"nPos","binomial","estimated",1,7
85,80.342552,63,98,"nPos","binomial","estimated",1,7
86,82.220231,65,101,"nPos","binomial","estimated",1,7
87,84.347887,67,103,"nPos","binomial","estimated",1,7
88,86.709257,69,105,"nPos","binomial","estimated",1,7
89,89.327353,71,108,"nPos","binomial","estimated",1,7
90,92.076694,74,111,"nPos","binomial","estimated",1,7
91,95.080972,76,115,"nPos","binomial","estimated",1,7
92,98.325426,79,118,"nPos","binomial","estimated",1,7
93,101.805794,83,122,"nPos","binomial","estimated",1,7
94,105.389978,86,126,"nPos","binomial","estimated",1,7
95,109.217966,89,130,"nPos","binomial","estimated",1,7
96,113.122737,93,134,"nPos","binomial","estimated",1,7
97,117.149694,96,139,"nPos","binomial","estimated",1,7
98,121.258008,100,144,"nPos","binomial","estimated",1,7
99,125.521839,103,149,"nPos","binomial","estimated",1,7
100,129.98403,106,155,"nPos","binomial","estimated",1,7
1,0.009869276,0.004,0.017,"Obs positivity","binomial","estimated",1,7
2,0.009867345,0.004,0.017,"Obs positivity","binomial","estimated",1,7
3,0.009863744,0.004,0.017,"Obs positivity","binomial","estimated",1,7
4,0.009870883,0.004,0.017,"Obs positivity","binomial","estimated",1,7
5,0.00987613,0.004,0.017,"Obs positivity","binomial","estimated",1,7
6,0.009888765,0.004,0.017,"Obs positivity","binomial","estimated",1,7
7,0.009909095,0.004,0.017,"Obs positivity","binomial","estimated",1,7
8,0.009942604,0.004,0.017,"Obs positivity","binomial","estimated",1,7
9,0.009980787,0.004,0.017,"Obs positivity","binomial","estimated",1,7
10,0.010034403,0.004,0.017,"Obs positivity","binomial","estimated",1,7
11,0.010097257,0.004,0.017,"Obs positivity","binomial","estimated",1,7
12,0.01018369,0.004,0.017,"Obs positivity","binomial","estimated",1,7
13,0.010275059,0.004,0.017,"Obs positivity","binomial","estimated",1,7
14,0.010382262,0.004,0.017,"Obs positivity","binomial","estimated",1,7
15,0.010480534,0.005,0.017,"Obs positivity","binomial","estimated",1,7
16,0.010583733,0.005,0.018,"Obs positivity","binomial","estimated",1,7
17,0.010674139,0.005,0.018,"Obs positivity","binomial","estimated",1,7
18,0.010770542,0.005,0.018,"Obs positivity","binomial","estimated",1,7
19,0.010838487,0.005,0.018,"Obs positivity","binomial","estimated",1,7
20,0.010887636,0.005,0.018,"Obs positivity","binomial","estimated",1,7
21,0.010943006,0.005,0.018,"Obs positivity","binomial","estimated",1,7
22,0.010994904,0.005,0.018,"Obs positivity","binomial","estimated",1,7
23,0.01104943,0.005,0.018,"Obs positivity","binomial","estimated",1,7
24,0.011103234,0.005,0.018,"Obs positivity","binomial","estimated",1,7
25,0.011180229,0.005,0.018,"Obs positivity","binomial","estimated",1,7
26,0.011271629,0.005,0.018,"Obs positivity","binomial","estimated",1,7
27,0.011384927,0.005,0.019,"Obs positivity","binomial","estimated",1,7
28,0.011519229,0.005,0.019,"Obs positivity","binomial","estimated",1,7
29,0.011700745,0.005,0.019,"Obs positivity","binomial","estimated",1,7
30,0.011928246,0.006,0.019,"Obs positivity","binomial","estimated",1,7
31,0.012196506,0.006,0.02,"Obs positivity","binomial","estimated",1,7
32,0.012503289,0.006,0.02,"Obs positivity","binomial","estimated",1,7
33,0.012873994,0.006,0.021,"Obs positivity","binomial","estimated",1,7
34,0.013280789,0.007,0.021,"Obs positivity","binomial","estimated",1,7
35,0.013749666,0.007,0.022,"Obs positivity","binomial","estimated",1,7
36,0.014254671,0.007,0.022,"Obs positivity","binomial","estimated",1,7
37,0.014796037,0.008,0.023,"Obs positivity","binomial","estimated",1,7
38,0.015384092,0.008,0.024,"Obs positivity","binomial","estimated",1,7
39,0.016016101,0.009,0.025,"Obs positivity","binomial","estimated",1,7
40,0.016680636,0.009,0.025,"Obs positivity","binomial","estimated",1,7
41,0.017394123,0.01,0.026,"Obs positivity","binomial","estimated",1,7
42,0.01813174,0.01,0.027,"Obs positivity","binomial","estimated",1,7
43,0.018939498,0.011,0.028,"Obs positivity","binomial","estimated",1,7
44,0.019765466,0.011,0.029,"Obs positivity","binomial","estimated",1,7
45,0.020670753,0.012,0.03,"Obs positivity","binomial","estimated",1,7
46,0.021649536,0.013,0.031,"Obs positivity","binomial","estimated",1,7
47,0.022727028,0.014,0.033,"Obs positivity","binomial","estimated",1,7
48,0.023872621,0.015,0.034,"Obs positivity","binomial","estimated",1,7
49,0.02512583,0.016,0.036,"Obs positivity","binomial","estimated",1,7
50,0.026485797,0.017,0.037,"Obs positivity","binomial","estimated",1,7
51,0.027958484,0.018,0.039,"Obs positivity","binomial","estimated",1,7
52,0.029547354,0.019,0.041,"Obs positivity","binomial","estimated",1,7
53,0.031268595,0.021,0.043,"Obs positivity","binomial","estimated",1,7
54,0.033063208,0.022,0.045,"Obs positivity","binomial","estimated",1,7
55,0.034941251,0.024,0.047,"Obs positivity","binomial","estimated",1,7
56,0.036839856,0.025,0.049,"Obs positivity","binomial","estimated",1,7
57,0.038778267,0.027,0.052,"Obs positivity","binomial","estimated",1,7
