"t","mean","lower","upper","variable","model","params","iter","confignum"
65,0.0201136192607984,0.00176087623336488,0.0372929705249528,"rt","binomial","estimated",1,11
66,0.0198088930775658,0.000824489178934745,0.0363939674312713,"rt","binomial","estimated",1,11
67,0.0200111263870914,0.00107429131071795,0.0369459096797074,"rt","binomial","estimated",1,11
68,0.0214897640479547,0.00312812725225521,0.0380685621194678,"rt","binomial","estimated",1,11
69,0.023372773671145,0.00552700750940502,0.0405110286723505,"rt","binomial","estimated",1,11
70,0.0255464908007436,0.00828928041510526,0.0428904791664341,"rt","binomial","estimated",1,11
71,0.0273873617719198,0.0104418100258586,0.0454324339569533,"rt","binomial","estimated",1,11
72,0.0283784193939296,0.011071625470525,0.0467437038430711,"rt","binomial","estimated",1,11
73,0.0287378276080782,0.0116330850503508,0.0467377026237741,"rt","binomial","estimated",1,11
74,0.0287112267693355,0.0114545644011773,0.0460931900668259,"rt","binomial","estimated",1,11
75,0.0286400821162631,0.0111470468487334,0.0456944524750586,"rt","binomial","estimated",1,11
76,0.0292714418123172,0.0111925681452917,0.0461842677730259,"rt","binomial","estimated",1,11
77,0.0307186758139777,0.013196116805018,0.0474419314314335,"rt","binomial","estimated",1,11
78,0.0325463840971088,0.0158204026083233,0.0488719695979335,"rt","binomial","estimated",1,11
79,0.0346726950656543,0.0180539617517177,0.051228506835124,"rt","binomial","estimated",1,11
80,0.0364362005495532,0.0199042757452457,0.053469966337902,"rt","binomial","estimated",1,11
81,0.0386166009028792,0.0221601463747221,0.0562481553260164,"rt","binomial","estimated",1,11
82,0.0404858115498794,0.0244065111012028,0.0577602499320558,"rt","binomial","estimated",1,11
83,0.0419030737451998,0.0258350506028103,0.0592193813936647,"rt","binomial","estimated",1,11
84,0.0426459779200245,0.0265983635083396,0.0594508438459959,"rt","binomial","estimated",1,11
85,0.0427352859754535,0.0263659822624767,0.0589584768352006,"rt","binomial","estimated",1,11
86,0.0428588477206231,0.0256633039260973,0.0587694683684071,"rt","binomial","estimated",1,11
87,0.043371456612777,0.0256693704880562,0.0590527652299405,"rt","binomial","estimated",1,11
88,0.0454902102431477,0.0284049557637471,0.061143775649028,"rt","binomial","estimated",1,11
89,0.048324457482337,0.0315859480089198,0.0637598484840724,"rt","binomial","estimated",1,11
90,0.0512828107035433,0.0350404543906721,0.067027988713311,"rt","binomial","estimated",1,11
91,0.0539641886965157,0.0379068432099654,0.0696500378034026,"rt","binomial","estimated",1,11
92,0.0559261793426493,0.0400398007492055,0.0713703540034608,"rt","binomial","estimated",1,11
93,0.058614539074575,0.0426419505656327,0.0738901343048181,"rt","binomial","estimated",1,11
94,0.0620735553061494,0.046853207673975,0.0779624364757463,"rt","binomial","estimated",1,11
95,0.0647365097115045,0.0495729987750127,0.0808743395396418,"rt","binomial","estimated",1,11
96,0.0668858370542223,0.0514542805285909,0.0834937163053462,"rt","binomial","estimated",1,11
97,0.0686881550015905,0.052397132985729,0.0858626293527829,"rt","binomial","estimated",1,11
98,0.0707660366678353,0.0529449071313375,0.0902184838685913,"rt","binomial","estimated",1,11
99,0.0736750698619506,0.0531118975302697,0.0968605452439737,"rt","binomial","estimated",1,11
100,0.0752800050402937,0.0509724211418438,0.103376494160545,"rt","binomial","estimated",1,11
1,0.00836497316374115,0.0073752697416823,0.00939758807915303,"Pt","binomial","estimated",1,11
2,0.00830326783197308,0.00748833242496651,0.00915378689947581,"Pt","binomial","estimated",1,11
3,0.00824698741264256,0.00754618364705601,0.00896959255078045,"Pt","binomial","estimated",1,11
4,0.00819327014859705,0.00757712918541551,0.00882980298915449,"Pt","binomial","estimated",1,11
5,0.00813339824377063,0.00755662707525287,0.00873467434332127,"Pt","binomial","estimated",1,11
6,0.00806863617090997,0.00751634642287118,0.00864363601896959,"Pt","binomial","estimated",1,11
7,0.00800124062141498,0.00745530209838968,0.00855786896182652,"Pt","binomial","estimated",1,11
8,0.00793972418476166,0.00740125421263783,0.00847787311691766,"Pt","binomial","estimated",1,11
9,0.00788925552928476,0.00733876924428971,0.0084382325225754,"Pt","binomial","estimated",1,11
10,0.00784847165212875,0.00729205367546503,0.00838843044748182,"Pt","binomial","estimated",1,11
11,0.00782257369448928,0.00727008821752253,0.00836018485853986,"Pt","binomial","estimated",1,11
12,0.00780765199439039,0.00725913958065405,0.00834900767487668,"Pt","binomial","estimated",1,11
13,0.00780260736276267,0.00725614898182199,0.00836432476831938,"Pt","binomial","estimated",1,11
14,0.00780455815280507,0.00726887316502076,0.00837046656073079,"Pt","binomial","estimated",1,11
15,0.00781098902025375,0.007292702228303,0.00837136267863155,"Pt","binomial","estimated",1,11
16,0.00781626640765823,0.00731075343908199,0.00837717090006699,"Pt","binomial","estimated",1,11
17,0.00781371009846211,0.00729522106646857,0.00836912555723593,"Pt","binomial","estimated",1,11
18,0.00779996300497004,0.00729313489237898,0.00836780303735268,"Pt","binomial","estimated",1,11
19,0.00777118910648553,0.0072727160645052,0.00833634836239143,"Pt","binomial","estimated",1,11
20,0.00772496109480207,0.00722798953407135,0.00829134402473885,"Pt","binomial","estimated",1,11
21,0.00766759844977656,0.00716418872377549,0.00821537271302618,"Pt","binomial","estimated",1,11
22,0.00760006669231197,0.00710136829049393,0.00815311147328322,"Pt","binomial","estimated",1,11
23,0.00751993431645177,0.00702214714919698,0.00807562916135071,"Pt","binomial","estimated",1,11
24,0.00742714226864259,0.0069211295580985,0.00798287487740034,"Pt","binomial","estimated",1,11
25,0.00732100452507955,0.00682464873614407,0.00786709907921784,"Pt","binomial","estimated",1,11
26,0.00720880655589279,0.00671226977796182,0.00774759374192195,"Pt","binomial","estimated",1,11
27,0.00708724271552984,0.00659789782095431,0.00761143958926699,"Pt","binomial","estimated",1,11
28,0.00695852835462731,0.00646843383249316,0.00746582351449322,"Pt","binomial","estimated",1,11
29,0.00682057392038485,0.00632991802773771,0.00732369933335565,"Pt","binomial","estimated",1,11
30,0.00667244813732003,0.00620630709191449,0.00717287047270525,"Pt","binomial","estimated",1,11
31,0.00651859798838752,0.00606649377770087,0.00700463304486779,"Pt","binomial","estimated",1,11
32,0.006360643841313,0.00591317175427335,0.0068356667304167,"Pt","binomial","estimated",1,11
33,0.00620309637961361,0.00575795907603845,0.00666349557667173,"Pt","binomial","estimated",1,11
34,0.00605241150304066,0.00560023108849682,0.0065094788456143,"Pt","binomial","estimated",1,11
35,0.0059098613784914,0.00545405221050387,0.00635643794376844,"Pt","binomial","estimated",1,11
36,0.0057814816158566,0.00532316630887451,0.00622067769014735,"Pt","binomial","estimated",1,11
37,0.00567357849022616,0.005212681742187,0.00611888545061169,"Pt","binomial","estimated",1,11
38,0.0055918500951586,0.00513274224355493,0.006046947924296,"Pt","binomial","estimated",1,11
39,0.0055348727315178,0.00507867275986908,0.00599356943452569,"Pt","binomial","estimated",1,11
40,0.00550255741787877,0.00504721772271077,0.0059634543342754,"Pt","binomial","estimated",1,11
41,0.00549402578005762,0.00503906364142173,0.00595101036483641,"Pt","binomial","estimated",1,11
42,0.00550922400968199,0.00506155648613288,0.0059696127033035,"Pt","binomial","estimated",1,11
43,0.00554527428215244,0.00510240590909209,0.00600776542764252,"Pt","binomial","estimated",1,11
44,0.00560390138299927,0.00516262392221606,0.0060508230360076,"Pt","binomial","estimated",1,11
45,0.00567951564706816,0.00523839470314345,0.00612657487360499,"Pt","binomial","estimated",1,11
46,0.00577007670544043,0.00532452005811873,0.00623086630232984,"Pt","binomial","estimated",1,11
47,0.0058722071124081,0.00542969329740878,0.00633025492150007,"Pt","binomial","estimated",1,11
48,0.00598319176777337,0.00554113702018226,0.00645832193999606,"Pt","binomial","estimated",1,11
49,0.00610184563947403,0.00565730028213271,0.00658004515184281,"Pt","binomial","estimated",1,11
50,0.00623186462586661,0.00578214430641891,0.00670187459946989,"Pt","binomial","estimated",1,11
51,0.00637706861737933,0.00592976649755695,0.00684955956473527,"Pt","binomial","estimated",1,11
52,0.00654020080189156,0.00607941471715448,0.00702988375340259,"Pt","binomial","estimated",1,11
53,0.0067221901644519,0.00625425012458631,0.00721233208712763,"Pt","binomial","estimated",1,11
54,0.00691706355152839,0.00643355209331064,0.00742217406562155,"Pt","binomial","estimated",1,11
55,0.00712061263722091,0.00663827651976232,0.00764272441085503,"Pt","binomial","estimated",1,11
56,0.00733008801948001,0.00684320761655262,0.00787106459675491,"Pt","binomial","estimated",1,11
57,0.00754239298674696,0.00704184304949804,0.00808963691898161,"Pt","binomial","estimated",1,11
58,0.00775490033581385,0.00724434714498333,0.00830489432397591,"Pt","binomial","estimated",1,11
59,0.00796724674739883,0.00744970299037824,0.00853121005832013,"Pt","binomial","estimated",1,11
60,0.00817602589070834,0.00765330183628972,0.00875224141881831,"Pt","binomial","estimated",1,11
61,0.00838132997194111,0.00784793227590871,0.0089657152484835,"Pt","binomial","estimated",1,11
62,0.00857813740492309,0.00803151901783532,0.00916519548830496,"Pt","binomial","estimated",1,11
63,0.0087676989357741,0.00821973728535667,0.00936526980203878,"Pt","binomial","estimated",1,11
64,0.00895188977502515,0.0084011885316007,0.00955969342821061,"Pt","binomial","estimated",1,11
65,0.00913401541163895,0.00857443202474053,0.00973588671810519,"Pt","binomial","estimated",1,11
66,0.0093169529725654,0.00874638967490347,0.00991796196376421,"Pt","binomial","estimated",1,11
67,0.00950548399891934,0.00891992553578694,0.0101104382840966,"Pt","binomial","estimated",1,11
68,0.00971207312141051,0.00912066658632326,0.0103176284427239,"Pt","binomial","estimated",1,11
69,0.00994177658946632,0.00934000509670142,0.0105540185628728,"Pt","binomial","estimated",1,11
70,0.0101989101168174,0.00959022542721788,0.010827951400186,"Pt","binomial","estimated",1,11
71,0.0104818766288591,0.00987070496576051,0.0111197536113013,"Pt","binomial","estimated",1,11
72,0.0107833738635534,0.0101518652316231,0.0114419750225072,"Pt","binomial","estimated",1,11
73,0.0110975730938546,0.0104559078285515,0.0117664797307829,"Pt","binomial","estimated",1,11
74,0.0114207571920995,0.0107709151662184,0.0120903842774558,"Pt","binomial","estimated",1,11
75,0.0117526959845347,0.0110871493491245,0.0124294431324953,"Pt","binomial","estimated",1,11
76,0.0121019014810127,0.0114156420230166,0.0127965518525062,"Pt","binomial","estimated",1,11
77,0.0124793187417166,0.0117741914880273,0.0131820257071504,"Pt","binomial","estimated",1,11
78,0.0128918908318443,0.0121674804993057,0.0136114636020532,"Pt","binomial","estimated",1,11
79,0.0133463889139709,0.0126112719729492,0.0140828791536344,"Pt","binomial","estimated",1,11
80,0.0138413599658881,0.01309968237388,0.0145962803859979,"Pt","binomial","estimated",1,11
81,0.0143859382324069,0.0136285711850051,0.015163293922244,"Pt","binomial","estimated",1,11
82,0.0149799851487595,0.0142058368496549,0.0157839652237356,"Pt","binomial","estimated",1,11
83,0.0156207720567046,0.0148398508136752,0.0164566358755062,"Pt","binomial","estimated",1,11
84,0.0163013898809416,0.015484324399736,0.0171575760637839,"Pt","binomial","estimated",1,11
85,0.0170131650020002,0.0161768162172687,0.0178926056902165,"Pt","binomial","estimated",1,11
86,0.0177581188345862,0.0169028457851467,0.0186577005602522,"Pt","binomial","estimated",1,11
87,0.0185454160666054,0.0176556457579958,0.0194691782831217,"Pt","binomial","estimated",1,11
88,0.0194088026197296,0.0184722606841794,0.0203555830498291,"Pt","binomial","estimated",1,11
89,0.0203697911730714,0.0194020221705239,0.0213468819946513,"Pt","binomial","estimated",1,11
90,0.0214416431955964,0.0204302454512904,0.0224489885164758,"Pt","binomial","estimated",1,11
91,0.0226304011917908,0.021578102328431,0.0236764236902419,"Pt","binomial","estimated",1,11
92,0.0239321423709825,0.0228356556937154,0.0250205635335382,"Pt","binomial","estimated",1,11
93,0.0253765326964648,0.0242399712516748,0.0264990172947409,"Pt","binomial","estimated",1,11
94,0.0270010854530438,0.0258237182299892,0.0281643128777208,"Pt","binomial","estimated",1,11
95,0.0288059986293235,0.0275917028437232,0.030010993013084,"Pt","binomial","estimated",1,11
96,0.030797506321002,0.0295320964087731,0.0320710254202041,"Pt","binomial","estimated",1,11
97,0.0329861570632794,0.0316424503923326,0.0343539626299149,"Pt","binomial","estimated",1,11
98,0.0354045393515024,0.0338900800144363,0.0369630895107767,"Pt","binomial","estimated",1,11
99,0.03811295862231,0.0362144358936214,0.0400911751605388,"Pt","binomial","estimated",1,11
100,0.0410994813627379,0.03850349754701,0.0438940113652915,"Pt","binomial","estimated",1,11
1,83.653537,64,105,"nPos","binomial","estimated",1,11
2,83.021299,64,103,"nPos","binomial","estimated",1,11
3,82.47189,64,102,"nPos","binomial","estimated",1,11
4,81.919299,64,101,"nPos","binomial","estimated",1,11
5,81.329828,63,100,"nPos","binomial","estimated",1,11
6,80.692883,63,100,"nPos","binomial","estimated",1,11
7,80.016821,62,99,"nPos","binomial","estimated",1,11
8,79.406978,62,98,"nPos","binomial","estimated",1,11
9,78.879171,61,98,"nPos","binomial","estimated",1,11
10,78.469315,61,97,"nPos","binomial","estimated",1,11
11,78.212525,61,97,"nPos","binomial","estimated",1,11
12,78.079342,61,97,"nPos","binomial","estimated",1,11
13,78.021444,61,97,"nPos","binomial","estimated",1,11
14,78.033215,61,97,"nPos","binomial","estimated",1,11
15,78.119742,61,97,"nPos","binomial","estimated",1,11
16,78.160817,61,97,"nPos","binomial","estimated",1,11
17,78.139404,61,97,"nPos","binomial","estimated",1,11
18,78.009049,60,97,"nPos","binomial","estimated",1,11
19,77.695823,60,96,"nPos","binomial","estimated",1,11
20,77.223703,60,96,"nPos","binomial","estimated",1,11
21,76.663777,59,95,"nPos","binomial","estimated",1,11
22,76.009809,59,94,"nPos","binomial","estimated",1,11
23,75.201147,58,94,"nPos","binomial","estimated",1,11
24,74.276941,57,92,"nPos","binomial","estimated",1,11
25,73.210887,56,91,"nPos","binomial","estimated",1,11
26,72.091617,55,90,"nPos","binomial","estimated",1,11
27,70.865295,54,89,"nPos","binomial","estimated",1,11
28,69.582357,53,87,"nPos","binomial","estimated",1,11
29,68.199006,52,86,"nPos","binomial","estimated",1,11
30,66.736924,51,84,"nPos","binomial","estimated",1,11
31,65.173345,49,82,"nPos","binomial","estimated",1,11
32,63.607046,48,80,"nPos","binomial","estimated",1,11
33,62.023378,47,79,"nPos","binomial","estimated",1,11
34,60.531339,45,77,"nPos","binomial","estimated",1,11
35,59.094482,44,75,"nPos","binomial","estimated",1,11
36,57.816506,43,74,"nPos","binomial","estimated",1,11
37,56.721799,42,73,"nPos","binomial","estimated",1,11
38,55.927421,41,72,"nPos","binomial","estimated",1,11
39,55.339186,41,71,"nPos","binomial","estimated",1,11
40,55.016786,40,71,"nPos","binomial","estimated",1,11
41,54.943077,40,71,"nPos","binomial","estimated",1,11
42,55.087611,40,71,"nPos","binomial","estimated",1,11
43,55.458274,41,71,"nPos","binomial","estimated",1,11
44,56.042036,41,72,"nPos","binomial","estimated",1,11
45,56.799257,42,73,"nPos","binomial","estimated",1,11
46,57.707043,43,74,"nPos","binomial","estimated",1,11
47,58.724839,44,75,"nPos","binomial","estimated",1,11
48,59.842232,45,76,"nPos","binomial","estimated",1,11
49,61.025868,46,77,"nPos","binomial","estimated",1,11
50,62.325496,47,79,"nPos","binomial","estimated",1,11
51,63.757349,48,81,"nPos","binomial","estimated",1,11
52,65.407951,50,82,"nPos","binomial","estimated",1,11
53,67.236596,51,85,"nPos","binomial","estimated",1,11
54,69.158105,53,87,"nPos","binomial","estimated",1,11
55,71.216324,55,89,"nPos","binomial","estimated",1,11
56,73.29294,56,91,"nPos","binomial","estimated",1,11
57,75.417849,58,94,"nPos","binomial","estimated",1,11
58,77.547122,60,96,"nPos","binomial","estimated",1,11
59,79.657899,62,98,"nPos","binomial","estimated",1,11
60,81.769588,64,101,"nPos","binomial","estimated",1,11
61,83.826567,66,103,"nPos","binomial","estimated",1,11
62,85.779901,67,105,"nPos","binomial","estimated",1,11
63,87.684177,69,107,"nPos","binomial","estimated",1,11
64,89.513718,71,109,"nPos","binomial","estimated",1,11
65,91.342936,72,111,"nPos","binomial","estimated",1,11
66,93.167691,74,113,"nPos","binomial","estimated",1,11
67,95.055214,76,116,"nPos","binomial","estimated",1,11
68,97.095913,78,118,"nPos","binomial","estimated",1,11
69,99.433406,80,120,"nPos","binomial","estimated",1,11
70,101.977949,82,123,"nPos","binomial","estimated",1,11
71,104.822129,84,126,"nPos","binomial","estimated",1,11
72,107.833701,87,130,"nPos","binomial","estimated",1,11
73,110.98197,90,133,"nPos","binomial","estimated",1,11
74,114.185413,93,137,"nPos","binomial","estimated",1,11
75,117.529924,96,140,"nPos","binomial","estimated",1,11
76,121.031062,99,144,"nPos","binomial","estimated",1,11
77,124.793447,102,148,"nPos","binomial","estimated",1,11
78,128.934308,106,153,"nPos","binomial","estimated",1,11
79,133.468432,110,158,"nPos","binomial","estimated",1,11
80,138.393183,115,163,"nPos","binomial","estimated",1,11
81,143.849115,120,169,"nPos","binomial","estimated",1,11
82,149.809133,125,175,"nPos","binomial","estimated",1,11
83,156.203424,131,182,"nPos","binomial","estimated",1,11
84,162.998094,137,190,"nPos","binomial","estimated",1,11
85,170.127032,144,198,"nPos","binomial","estimated",1,11
86,177.582385,151,205,"nPos","binomial","estimated",1,11
87,185.467233,158,214,"nPos","binomial","estimated",1,11
88,194.076365,166,223,"nPos","binomial","estimated",1,11
89,203.68839,175,234,"nPos","binomial","estimated",1,11
90,214.436983,185,245,"nPos","binomial","estimated",1,11
91,226.292179,196,258,"nPos","binomial","estimated",1,11
92,239.333433,208,272,"nPos","binomial","estimated",1,11
93,253.769811,222,287,"nPos","binomial","estimated",1,11
94,270.016474,237,304,"nPos","binomial","estimated",1,11
95,288.067648,254,324,"nPos","binomial","estimated",1,11
96,307.970031,272,345,"nPos","binomial","estimated",1,11
97,329.876554,293,368,"nPos","binomial","estimated",1,11
98,354.055675,315,394,"nPos","binomial","estimated",1,11
99,381.119931,340,424,"nPos","binomial","estimated",1,11
100,410.985691,365,459,"nPos","binomial","estimated",1,11
1,0.0083653537,0.0064,0.0105,"Obs positivity","binomial","estimated",1,11
2,0.0083021299,0.0064,0.0103,"Obs positivity","binomial","estimated",1,11
3,0.008247189,0.0064,0.0102,"Obs positivity","binomial","estimated",1,11
4,0.0081919299,0.0064,0.0101,"Obs positivity","binomial","estimated",1,11
5,0.0081329828,0.0063,0.01,"Obs positivity","binomial","estimated",1,11
6,0.0080692883,0.0063,0.01,"Obs positivity","binomial","estimated",1,11
7,0.0080016821,0.0062,0.0099,"Obs positivity","binomial","estimated",1,11
8,0.0079406978,0.0062,0.0098,"Obs positivity","binomial","estimated",1,11
9,0.0078879171,0.0061,0.0098,"Obs positivity","binomial","estimated",1,11
10,0.0078469315,0.0061,0.0097,"Obs positivity","binomial","estimated",1,11
11,0.0078212525,0.0061,0.0097,"Obs positivity","binomial","estimated",1,11
12,0.0078079342,0.0061,0.0097,"Obs positivity","binomial","estimated",1,11
13,0.0078021444,0.0061,0.0097,"Obs positivity","binomial","estimated",1,11
14,0.0078033215,0.0061,0.0097,"Obs positivity","binomial","estimated",1,11
15,0.0078119742,0.0061,0.0097,"Obs positivity","binomial","estimated",1,11
16,0.0078160817,0.0061,0.0097,"Obs positivity","binomial","estimated",1,11
17,0.0078139404,0.0061,0.0097,"Obs positivity","binomial","estimated",1,11
18,0.0078009049,0.006,0.0097,"Obs positivity","binomial","estimated",1,11
19,0.0077695823,0.006,0.0096,"Obs positivity","binomial","estimated",1,11
20,0.0077223703,0.006,0.0096,"Obs positivity","binomial","estimated",1,11
21,0.0076663777,0.0059,0.0095,"Obs positivity","binomial","estimated",1,11
22,0.0076009809,0.0059,0.0094,"Obs positivity","binomial","estimated",1,11
23,0.0075201147,0.0058,0.0094,"Obs positivity","binomial","estimated",1,11
24,0.0074276941,0.0057,0.0092,"Obs positivity","binomial","estimated",1,11
25,0.0073210887,0.0056,0.0091,"Obs positivity","binomial","estimated",1,11
26,0.0072091617,0.0055,0.009,"Obs positivity","binomial","estimated",1,11
27,0.0070865295,0.0054,0.0089,"Obs positivity","binomial","estimated",1,11
28,0.0069582357,0.0053,0.0087,"Obs positivity","binomial","estimated",1,11
29,0.0068199006,0.0052,0.0086,"Obs positivity","binomial","estimated",1,11
30,0.0066736924,0.0051,0.0084,"Obs positivity","binomial","estimated",1,11
31,0.0065173345,0.0049,0.0082,"Obs positivity","binomial","estimated",1,11
32,0.0063607046,0.0048,0.008,"Obs positivity","binomial","estimated",1,11
33,0.0062023378,0.0047,0.0079,"Obs positivity","binomial","estimated",1,11
34,0.0060531339,0.0045,0.0077,"Obs positivity","binomial","estimated",1,11
35,0.0059094482,0.0044,0.0075,"Obs positivity","binomial","estimated",1,11
36,0.0057816506,0.0043,0.0074,"Obs positivity","binomial","estimated",1,11
37,0.0056721799,0.0042,0.0073,"Obs positivity","binomial","estimated",1,11
38,0.0055927421,0.0041,0.0072,"Obs positivity","binomial","estimated",1,11
39,0.0055339186,0.0041,0.0071,"Obs positivity","binomial","estimated",1,11
40,0.0055016786,0.004,0.0071,"Obs positivity","binomial","estimated",1,11
41,0.0054943077,0.004,0.0071,"Obs positivity","binomial","estimated",1,11
42,0.0055087611,0.004,0.0071,"Obs positivity","binomial","estimated",1,11
43,0.0055458274,0.0041,0.0071,"Obs positivity","binomial","estimated",1,11
44,0.0056042036,0.0041,0.0072,"Obs positivity","binomial","estimated",1,11
45,0.0056799257,0.0042,0.0073,"Obs positivity","binomial","estimated",1,11
46,0.0057707043,0.0043,0.0074,"Obs positivity","binomial","estimated",1,11
47,0.0058724839,0.0044,0.0075,"Obs positivity","binomial","estimated",1,11
48,0.0059842232,0.0045,0.0076,"Obs positivity","binomial","estimated",1,11
49,0.0061025868,0.0046,0.0077,"Obs positivity","binomial","estimated",1,11
50,0.0062325496,0.0047,0.0079,"Obs positivity","binomial","estimated",1,11
51,0.0063757349,0.0048,0.0081,"Obs positivity","binomial","estimated",1,11
