"t","mean","lower","upper","variable","model","params","iter","confignum"
1,0.113429351147784,-0.166400387526359,0.295534980048121,"rt","binomial","estimated",1,15
2,0.216602353443216,0.143111413976689,0.285740275685519,"rt","binomial","estimated",1,15
3,0.0154195619670803,-0.0674710590905022,0.0809662263931113,"rt","binomial","estimated",1,15
4,-0.156620649073728,-0.241038468767533,-0.0802530606894136,"rt","binomial","estimated",1,15
5,-0.0669820808515841,-0.15385693199429,0.00998156657203983,"rt","binomial","estimated",1,15
6,-0.0872585322291288,-0.157388436617555,0.00561565481364484,"rt","binomial","estimated",1,15
7,0.244565173989308,0.16248792761123,0.325915396646319,"rt","binomial","estimated",1,15
8,0.0821746131262581,-0.00497038815942441,0.172540851690601,"rt","binomial","estimated",1,15
9,-0.298725675147591,-0.369470259833604,-0.230839857505941,"rt","binomial","estimated",1,15
10,0.364087641655602,0.259668906584228,0.475709200307169,"rt","binomial","estimated",1,15
11,-0.0443150810212285,-0.147787047534417,0.0545767323125203,"rt","binomial","estimated",1,15
12,-0.253903052228639,-0.33079889463484,-0.178067085712169,"rt","binomial","estimated",1,15
13,-0.0135438811641183,-0.0964083168395561,0.0663002162996571,"rt","binomial","estimated",1,15
14,0.00275355081054107,-0.0780623355657718,0.0795989234457805,"rt","binomial","estimated",1,15
15,0.035079930484687,-0.0439731139613157,0.114445734860129,"rt","binomial","estimated",1,15
16,0.116950730632681,0.0371980976299284,0.195261408182088,"rt","binomial","estimated",1,15
17,-0.0644327591645657,-0.142460838732745,0.00856523223586969,"rt","binomial","estimated",1,15
18,-0.121461723150393,-0.198980981143763,-0.0416291084132428,"rt","binomial","estimated",1,15
19,0.0677933378986577,-0.0247980216414061,0.148377789900891,"rt","binomial","estimated",1,15
20,0.0124957125491756,-0.0637123936275842,0.0942843845404193,"rt","binomial","estimated",1,15
21,0.101822951880147,0.0297295212401251,0.17593377480943,"rt","binomial","estimated",1,15
22,-0.154463081359549,-0.237118800697748,-0.0717395743178212,"rt","binomial","estimated",1,15
23,-0.0694902114796521,-0.155643816052119,0.0250385297170759,"rt","binomial","estimated",1,15
24,-0.092549382750717,-0.173808036693893,-0.0062794145730939,"rt","binomial","estimated",1,15
25,0.308965437964196,0.218964042825141,0.393252215655777,"rt","binomial","estimated",1,15
26,-0.24937218814198,-0.337858860701448,-0.162096036847843,"rt","binomial","estimated",1,15
27,-0.196384725858411,-0.289691493342336,-0.102491951201313,"rt","binomial","estimated",1,15
28,0.296336493811416,0.202373200121234,0.387862942022356,"rt","binomial","estimated",1,15
29,-0.127400410913585,-0.215361944967988,-0.0446797872259821,"rt","binomial","estimated",1,15
30,-0.116929217897079,-0.205093327502915,-0.0299450311172917,"rt","binomial","estimated",1,15
31,0.0926282703599803,0.00578405225054907,0.183359001143195,"rt","binomial","estimated",1,15
32,0.0435779239644613,-0.0473530159947036,0.129477674035001,"rt","binomial","estimated",1,15
33,-0.154065446778138,-0.247062300171386,-0.069723587790047,"rt","binomial","estimated",1,15
34,0.0381650042985634,-0.054197125830014,0.129645512148092,"rt","binomial","estimated",1,15
35,0.277165861709342,0.195592049357188,0.361220553855264,"rt","binomial","estimated",1,15
36,-0.175262861676294,-0.259721770681706,-0.0888039898950932,"rt","binomial","estimated",1,15
37,-0.170864143641929,-0.263712265472987,-0.088268635337747,"rt","binomial","estimated",1,15
38,-0.0212919517473434,-0.119242610343593,0.0775283715153418,"rt","binomial","estimated",1,15
39,0.101555510606685,0.00141615547678055,0.193580094366166,"rt","binomial","estimated",1,15
40,0.101806922125204,0.0177871409084641,0.189357454595387,"rt","binomial","estimated",1,15
41,-0.0806320755749838,-0.173573136538826,0.00288998367612209,"rt","binomial","estimated",1,15
42,0.0154304169749528,-0.0774776882361954,0.105238893914184,"rt","binomial","estimated",1,15
43,-0.0424139655127761,-0.137300545491725,0.05301631375564,"rt","binomial","estimated",1,15
44,0.156325456845663,0.0712836194829645,0.246510186387593,"rt","binomial","estimated",1,15
45,-0.000150234883667704,-0.0854049557220772,0.0815012302806316,"rt","binomial","estimated",1,15
46,-0.0307131416777343,-0.11930817946696,0.0570742789873762,"rt","binomial","estimated",1,15
47,0.192358133747125,0.109272431130228,0.280770682885059,"rt","binomial","estimated",1,15
48,0.00408559206386556,-0.0763135234651684,0.0866192412190389,"rt","binomial","estimated",1,15
49,-0.118013734939022,-0.19703445506075,-0.0389069205997796,"rt","binomial","estimated",1,15
50,-0.111102249318991,-0.19308879772897,-0.0235362439235294,"rt","binomial","estimated",1,15
51,-0.103417856282238,-0.190930971135879,-0.00959190804708178,"rt","binomial","estimated",1,15
52,0.328099554947722,0.240554593451179,0.42029733671401,"rt","binomial","estimated",1,15
53,-0.0202404300189044,-0.10465999462252,0.058746821395835,"rt","binomial","estimated",1,15
54,0.0106820051560138,-0.0690090973619523,0.0933182898367234,"rt","binomial","estimated",1,15
55,0.141090542976141,0.0599934893257675,0.217844925825675,"rt","binomial","estimated",1,15
56,0.101432704071634,0.0218736496380183,0.175280990846018,"rt","binomial","estimated",1,15
57,0.165667373637312,0.098490051751388,0.23548037824602,"rt","binomial","estimated",1,15
58,0.0852608099102644,0.0187735632162857,0.151144156351916,"rt","binomial","estimated",1,15
59,-0.290067458617216,-0.359904512443334,-0.223066069582846,"rt","binomial","estimated",1,15
60,0.158671906763937,0.0858273268801862,0.230132213172762,"rt","binomial","estimated",1,15
61,0.175394533885653,0.110407359290655,0.243501487152924,"rt","binomial","estimated",1,15
62,0.0286137853129246,-0.0370718429987157,0.095051551304545,"rt","binomial","estimated",1,15
63,-0.0563273322016462,-0.121637319963429,0.00843378130367578,"rt","binomial","estimated",1,15
64,0.134569054301331,0.0722901982051703,0.197477582758997,"rt","binomial","estimated",1,15
65,0.00191349855138397,-0.0588892709984679,0.0623546353051826,"rt","binomial","estimated",1,15
66,0.0966926956961664,0.0370143180631804,0.158337521353376,"rt","binomial","estimated",1,15
67,-0.0263185269433102,-0.0861463201734589,0.0321035835596724,"rt","binomial","estimated",1,15
68,0.0434987872941119,-0.0180060312221157,0.103744864429579,"rt","binomial","estimated",1,15
69,-0.0165614315401487,-0.0744535252653571,0.0407578907526962,"rt","binomial","estimated",1,15
70,-0.0115777870552823,-0.0702434936002356,0.0470582166769532,"rt","binomial","estimated",1,15
71,-0.0569504462710353,-0.116048276531378,0.00173714359761519,"rt","binomial","estimated",1,15
72,0.188169633441021,0.131004351367179,0.245861160202974,"rt","binomial","estimated",1,15
73,-0.157831568549121,-0.215657021325128,-0.100187798930287,"rt","binomial","estimated",1,15
74,0.193473363645263,0.136674025975473,0.252489875450682,"rt","binomial","estimated",1,15
75,-0.193112559017452,-0.248036054621916,-0.132617286359415,"rt","binomial","estimated",1,15
76,0.0733426077772185,0.01548515772282,0.133339431501214,"rt","binomial","estimated",1,15
77,0.0473200970491186,-0.00805610886432964,0.105450696202148,"rt","binomial","estimated",1,15
78,0.0332542181573792,-0.0239251663576888,0.0882530640410403,"rt","binomial","estimated",1,15
79,0.234036984343448,0.181109501312611,0.288000491577985,"rt","binomial","estimated",1,15
80,-0.1239377253205,-0.174414915859814,-0.071167743791438,"rt","binomial","estimated",1,15
81,-0.0517168309001248,-0.105380213370273,0.0011433934799025,"rt","binomial","estimated",1,15
82,0.0612966689948951,0.00772917841729426,0.115696902663697,"rt","binomial","estimated",1,15
83,0.0748465950885102,0.0228576381123343,0.125820651256107,"rt","binomial","estimated",1,15
84,-0.0377971680481526,-0.0888060307973346,0.0125960083329925,"rt","binomial","estimated",1,15
85,0.0313400170711403,-0.0192860605660767,0.0824944361277569,"rt","binomial","estimated",1,15
86,0.228411848976997,0.18058437284233,0.276932509281916,"rt","binomial","estimated",1,15
87,-0.0833256305762197,-0.128014425602989,-0.0372561160828715,"rt","binomial","estimated",1,15
88,0.240932641794504,0.196601485452418,0.285669087743422,"rt","binomial","estimated",1,15
89,-0.00489504386679644,-0.0471099722048969,0.037479291181969,"rt","binomial","estimated",1,15
90,0.0484949874190505,0.00574756492100817,0.0898190379428305,"rt","binomial","estimated",1,15
91,0.0126165225116247,-0.029332282504686,0.0539577040299245,"rt","binomial","estimated",1,15
92,0.120716194989411,0.0806134774782414,0.161485060582738,"rt","binomial","estimated",1,15
93,-0.180818844733202,-0.222066509423361,-0.139800603753968,"rt","binomial","estimated",1,15
94,0.132531458231192,0.0913741385050043,0.173809390761383,"rt","binomial","estimated",1,15
95,0.0614809772560304,0.0220732370294117,0.100954429600728,"rt","binomial","estimated",1,15
96,0.0635773427886824,0.0254463388289568,0.102054684789474,"rt","binomial","estimated",1,15
97,0.00313523073818831,-0.034761622599779,0.0403457768158679,"rt","binomial","estimated",1,15
98,-0.0104703613215743,-0.0481730717002953,0.0274304463943422,"rt","binomial","estimated",1,15
99,0.0488333991739704,0.0113252170521498,0.0863131065545559,"rt","binomial","estimated",1,15
100,0.119706486698415,0.0836047489456351,0.156013879160255,"rt","binomial","estimated",1,15
1,0.00838413996331503,0.00795613351812835,0.00894490758602044,"Pt","binomial","estimated",1,15
2,0.010409520169737,0.00974703730003528,0.010944458673358,"Pt","binomial","estimated",1,15
3,0.0105702721944372,0.00992657057338275,0.0111708024493591,"Pt","binomial","estimated",1,15
4,0.00903819664677688,0.00854444404682072,0.00943962928402687,"Pt","binomial","estimated",1,15
5,0.00845385973317074,0.00784076582663691,0.00900728305873055,"Pt","binomial","estimated",1,15
6,0.00774732097127338,0.00727596197288864,0.00821275179036399,"Pt","binomial","estimated",1,15
7,0.00989292611029264,0.00925592033086381,0.0105493765199122,"Pt","binomial","estimated",1,15
8,0.0107391837553091,0.0101499498728216,0.0113390815570232,"Pt","binomial","estimated",1,15
9,0.00796497784315082,0.00742713417040063,0.00849281901214802,"Pt","binomial","estimated",1,15
10,0.0114678862282654,0.0104777127432098,0.0124351541544584,"Pt","binomial","estimated",1,15
11,0.0109653359499499,0.0103895061655621,0.0115885203669059,"Pt","binomial","estimated",1,15
12,0.00850623143281774,0.008064363731433,0.00913603524025041,"Pt","binomial","estimated",1,15
13,0.00839122613453059,0.00788602354222817,0.00894223452895924,"Pt","binomial","estimated",1,15
14,0.00841401399888735,0.00793308559829196,0.00894496801921596,"Pt","binomial","estimated",1,15
15,0.00871549199077567,0.00813864947187211,0.00922082047915394,"Pt","binomial","estimated",1,15
16,0.00979666295643218,0.00919666723805507,0.010348077100111,"Pt","binomial","estimated",1,15
17,0.0091850664640621,0.0086487431279449,0.00982504129765578,"Pt","binomial","estimated",1,15
18,0.00813458287160364,0.00759470198693755,0.00870935373998474,"Pt","binomial","estimated",1,15
19,0.00870431670001155,0.00815028610686524,0.00925070420882034,"Pt","binomial","estimated",1,15
20,0.00881360206938834,0.00830702465531142,0.00933685019041899,"Pt","binomial","estimated",1,15
21,0.00975670943761835,0.00919158444758671,0.0102955780966599,"Pt","binomial","estimated",1,15
22,0.00835891338055008,0.00782397272779952,0.00891900416830373,"Pt","binomial","estimated",1,15
23,0.00779792803023879,0.00725689187013,0.00834974040536552,"Pt","binomial","estimated",1,15
24,0.00710644970932165,0.0066200482934739,0.00759852967194265,"Pt","binomial","estimated",1,15
25,0.00967852556642597,0.00913705219703749,0.0102577846415039,"Pt","binomial","estimated",1,15
26,0.00754300547352163,0.00705046239290405,0.00806925255381126,"Pt","binomial","estimated",1,15
27,0.00619843088047248,0.00577678031987807,0.00663523054170267,"Pt","binomial","estimated",1,15
28,0.00833561037106578,0.00781307982585449,0.00887803275602327,"Pt","binomial","estimated",1,15
29,0.0073387594591204,0.00688155466440338,0.00783990127871953,"Pt","binomial","estimated",1,15
30,0.00652841349153696,0.00609193600982681,0.00700321861513982,"Pt","binomial","estimated",1,15
31,0.00716239932404595,0.00671001009243245,0.00764523420641943,"Pt","binomial","estimated",1,15
32,0.00748274321432547,0.0069706212194301,0.0079935685923979,"Pt","binomial","estimated",1,15
33,0.00641421115785372,0.00597240136228631,0.00687203658700185,"Pt","binomial","estimated",1,15
34,0.00666345736885071,0.00620988829789631,0.00714298805847541,"Pt","binomial","estimated",1,15
35,0.00878949062348343,0.0082626376824021,0.00933501570362302,"Pt","binomial","estimated",1,15
36,0.00737733166051012,0.00687963291059965,0.00790344058959573,"Pt","binomial","estimated",1,15
37,0.00621954279241151,0.00580037621520002,0.00669288219470027,"Pt","binomial","estimated",1,15
38,0.00608794007333599,0.00565358794753026,0.00654102280202343,"Pt","binomial","estimated",1,15
39,0.00673873539254054,0.00627845695351036,0.00720337748501909,"Pt","binomial","estimated",1,15
40,0.00746228179573975,0.00703230014552059,0.00798121656551706,"Pt","binomial","estimated",1,15
41,0.00688403355354505,0.00642717747335302,0.0073820382675254,"Pt","binomial","estimated",1,15
42,0.00699029722662739,0.00649166060969839,0.00745588685118043,"Pt","binomial","estimated",1,15
43,0.00670005267460726,0.00624885200902374,0.00719941771838491,"Pt","binomial","estimated",1,15
44,0.00783229167043576,0.00735388028836972,0.0083330821330507,"Pt","binomial","estimated",1,15
45,0.00783138775029548,0.00732171179497672,0.00831284333268246,"Pt","binomial","estimated",1,15
46,0.00759582632699915,0.00710851474646008,0.00810213351461231,"Pt","binomial","estimated",1,15
47,0.00920674111626725,0.00868336287628641,0.00979049161290298,"Pt","binomial","estimated",1,15
48,0.00924595630256757,0.00869478579696847,0.00981871265762755,"Pt","binomial","estimated",1,15
49,0.00821677339357268,0.00773567063647347,0.00872739921902532,"Pt","binomial","estimated",1,15
50,0.0073534367493931,0.00687046980949706,0.00784411240269861,"Pt","binomial","estimated",1,15
51,0.00663110185658097,0.00621191737112533,0.00710774398805041,"Pt","binomial","estimated",1,15
52,0.00920509880930046,0.00868140431602042,0.00981097614733174,"Pt","binomial","estimated",1,15
53,0.00902072399796196,0.00846980322320672,0.00958182027411158,"Pt","binomial","estimated",1,15
54,0.00911740953855997,0.00858151330488701,0.00966044039686471,"Pt","binomial","estimated",1,15
55,0.0104986837014207,0.00990404918486049,0.0110968927594115,"Pt","binomial","estimated",1,15
56,0.0116187000183496,0.0110075484785848,0.0122388271617917,"Pt","binomial","estimated",1,15
