obsmethod,t,rt,Pt,nSamples,nPos,phat,ssw,iter,confignum
betabinom,1,0.019754656403174833,0.010199510708627315,10,0,0.0,0.1,1,18
betabinom,2,0.014875534574791384,0.010352367980941937,10,0,0.0,0.1,1,18
betabinom,3,0.022790665134171093,0.010591014459315966,10,0,0.0,0.1,1,18
betabinom,4,0.03268117403808267,0.010942859281671975,10,0,0.0,0.1,1,18
betabinom,5,0.02028064860989251,0.011167053281128159,10,0,0.0,0.1,1,18
betabinom,6,0.0014897698429915708,0.011183702018655808,10,0,0.0,0.1,1,18
betabinom,7,0.0034768825364009733,0.011222654113586047,10,0,0.0,0.1,1,18
betabinom,8,0.009870963174036783,0.01133398106725067,10,0,0.0,0.1,1,18
betabinom,9,0.011765842176550276,0.011468122495672068,10,0,0.0,0.1,1,18
betabinom,10,-0.006316183500465422,0.011395916004359482,10,0,0.0,0.1,1,18
betabinom,11,-0.008090451811940513,0.011304089853473686,10,0,0.0,0.1,1,18
betabinom,12,-0.004706515956308782,0.011251011978118997,10,1,0.1,0.1,1,18
betabinom,13,-0.02230050164241399,0.011002885719972101,10,0,0.0,0.1,1,18
betabinom,14,-0.024301089377161206,0.01073872629129011,10,0,0.0,0.1,1,18
betabinom,15,-0.012755597288344923,0.01060261734425169,10,0,0.0,0.1,1,18
betabinom,16,0.020955784266536194,0.010827147896154944,10,2,0.2,0.1,1,18
betabinom,17,-0.01924613377210286,0.010620759618291455,10,0,0.0,0.1,1,18
betabinom,18,0.0006863492035294252,0.010628051670357153,10,0,0.0,0.1,1,18
betabinom,19,0.0059716056459012375,0.010691708080038604,10,0,0.0,0.1,1,18
betabinom,20,-0.014781285840345219,0.010534833149622832,10,0,0.0,0.1,1,18
betabinom,21,-0.009612167986357325,0.010434055684575045,10,1,0.1,0.1,1,18
betabinom,22,-0.036628733859964416,0.010058784250972093,10,0,0.0,0.1,1,18
betabinom,23,-0.04402251994076857,0.009625576626478996,10,0,0.0,0.1,1,18
betabinom,24,-0.06276708087121423,0.00903997769245916,10,0,0.0,0.1,1,18
betabinom,25,-0.0738353098158984,0.008396554112123027,10,0,0.0,0.1,1,18
betabinom,26,-0.08712500532240275,0.007695966739891651,10,0,0.0,0.1,1,18
betabinom,27,-0.06810864237510422,0.007189256430722262,10,0,0.0,0.1,1,18
betabinom,28,-0.04325728753172137,0.0068848989945341065,10,0,0.0,0.1,1,18
betabinom,29,-0.023857844154703864,0.006722584088191151,10,0,0.0,0.1,1,18
betabinom,30,-0.0384799116374748,0.006468813494002307,10,0,0.0,0.1,1,18
betabinom,31,-0.04017066514109846,0.0062141070669210555,10,0,0.0,0.1,1,18
betabinom,32,-0.012246060332861162,0.006138472793017135,10,0,0.0,0.1,1,18
betabinom,33,-0.004790758693491714,0.006109135181938393,10,0,0.0,0.1,1,18
betabinom,34,0.008212108162825013,0.00615951062201082,10,0,0.0,0.1,1,18
betabinom,35,0.02326562429771876,0.006304495524294307,10,0,0.0,0.1,1,18
betabinom,36,0.03161386968216619,0.0065069889600888635,10,0,0.0,0.1,1,18
betabinom,37,0.04807330979706567,0.006827442371514257,10,0,0.0,0.1,1,18
betabinom,38,0.0360119751699113,0.007077792808274096,10,0,0.0,0.1,1,18
betabinom,39,0.04020676693481997,0.007368166348030954,10,0,0.0,0.1,1,18
betabinom,40,0.03593564419842276,0.007637761172544572,10,0,0.0,0.1,1,18
betabinom,41,0.05315593380167857,0.008054737710623516,10,0,0.0,0.1,1,18
betabinom,42,0.08440128879505931,0.008764081688348736,10,0,0.0,0.1,1,18
betabinom,43,0.0789032992559175,0.00948360996562583,10,0,0.0,0.1,1,18
betabinom,44,0.06090642159619897,0.010079175497751218,10,0,0.0,0.1,1,18
betabinom,45,0.09317386065370242,0.011063432760285067,10,0,0.0,0.1,1,18
betabinom,46,0.08382856719070236,0.012030846476188907,10,0,0.0,0.1,1,18
betabinom,47,0.0565390035770309,0.012730655386445702,10,0,0.0,0.1,1,18
betabinom,48,0.05539052220934222,0.013455708194194194,10,0,0.0,0.1,1,18
betabinom,49,0.05556280686907483,0.014224505603456157,10,0,0.0,0.1,1,18
betabinom,50,0.06462960428100506,0.015174188026822764,10,0,0.0,0.1,1,18
betabinom,51,0.07518560803468381,0.016359052866537393,10,0,0.0,0.1,1,18
betabinom,52,0.0653773325403686,0.017464299502274648,10,0,0.0,0.1,1,18
betabinom,53,0.05808373528307925,0.018508729840982754,10,0,0.0,0.1,1,18
betabinom,54,0.0792843165769302,0.02003592316529898,10,0,0.0,0.1,1,18
betabinom,55,0.06207447658143575,0.021319055500990995,10,0,0.0,0.1,1,18
betabinom,56,0.07073221245812163,0.022881609508649654,10,1,0.1,0.1,1,18
betabinom,57,0.048861582512042596,0.024027405920314805,10,0,0.0,0.1,1,18
betabinom,58,0.0388578283398016,0.024979435854294272,10,0,0.0,0.1,1,18
betabinom,59,0.025140199731792073,0.02561538430185106,10,0,0.0,0.1,1,18
betabinom,60,0.023505692842596636,0.02622462390575206,10,0,0.0,0.1,1,18
betabinom,61,0.01954168258591462,0.026742137254065566,10,1,0.1,0.1,1,18
betabinom,62,0.012474973572056312,0.027077834261661007,10,2,0.2,0.1,1,18
betabinom,63,0.007972345843518212,0.02729457092294892,10,1,0.1,0.1,1,18
betabinom,64,0.03901781959575253,0.028380594935801175,10,0,0.0,0.1,1,18
betabinom,65,0.04320615509020147,0.029633687037641066,10,0,0.0,0.1,1,18
betabinom,66,0.03308020447751738,0.030630369811752673,10,0,0.0,0.1,1,18
betabinom,67,0.03879876378271742,0.03184214599575566,10,3,0.3,0.1,1,18
betabinom,68,0.04146533468549896,0.033190247831410294,10,1,0.1,0.1,1,18
betabinom,69,0.028106921856201124,0.034136357362271726,10,0,0.0,0.1,1,18
betabinom,70,0.036530248748722294,0.035406423672730156,10,0,0.0,0.1,1,18
betabinom,71,0.04985526700477429,0.03721636300767924,10,0,0.0,0.1,1,18
betabinom,72,0.055484914701502575,0.039339670808384825,10,0,0.0,0.1,1,18
betabinom,73,0.07029377756404596,0.04220451570859956,10,0,0.0,0.1,1,18
betabinom,74,0.05618389363752325,0.04464360697711225,10,0,0.0,0.1,1,18
betabinom,75,0.04865117015807475,0.046869272325035446,10,0,0.0,0.1,1,18
betabinom,76,0.006100850110192735,0.04715608875266405,10,0,0.0,0.1,1,18
betabinom,77,-0.004621684000015169,0.0469386510629566,10,0,0.0,0.1,1,18
betabinom,78,-0.03173841062355396,0.04547228601966173,10,0,0.0,0.1,1,18
betabinom,79,-0.029959259878340767,0.04413017470008493,10,0,0.0,0.1,1,18
betabinom,80,-0.05175009616073528,0.04190451953352431,10,0,0.0,0.1,1,18
betabinom,81,-0.06761215903465738,0.039164923080766106,10,1,0.1,0.1,1,18
betabinom,82,-0.058123246202039534,0.03695342295683353,10,0,0.0,0.1,1,18
betabinom,83,-0.050032589136117675,0.0351500377245305,10,0,0.0,0.1,1,18
