"t","mean","lower","upper","variable","model","params","iter","confignum"
1,-0.0622836379842328,-0.26070603761635,0.114089645906603,"rt","binomial","estimated",1,3
2,-0.0649245104343686,-0.259464608573466,0.104829836597761,"rt","binomial","estimated",1,3
3,-0.0660025749169066,-0.262063918692146,0.0992816991122149,"rt","binomial","estimated",1,3
4,-0.0655405690481701,-0.257211212992561,0.094634951854461,"rt","binomial","estimated",1,3
5,-0.0647349931424479,-0.250837571066521,0.0892878714670881,"rt","binomial","estimated",1,3
6,-0.0632968372920871,-0.242732575408836,0.0897197843803395,"rt","binomial","estimated",1,3
7,-0.0612535814066549,-0.236526304862571,0.084500752326454,"rt","binomial","estimated",1,3
8,-0.0604511409953327,-0.228299720342209,0.0849986647678239,"rt","binomial","estimated",1,3
9,-0.060361387333595,-0.226227961428762,0.0757565674752944,"rt","binomial","estimated",1,3
10,-0.0588607762218083,-0.217066127266277,0.075713249683854,"rt","binomial","estimated",1,3
11,-0.0571214678267575,-0.209283275821857,0.0745623621646767,"rt","binomial","estimated",1,3
12,-0.0543030614831091,-0.198846901824693,0.0746258902191793,"rt","binomial","estimated",1,3
13,-0.0462644570908856,-0.193666078280784,0.0737415271522621,"rt","binomial","estimated",1,3
14,-0.0428822513101716,-0.185952042438739,0.0740868267282744,"rt","binomial","estimated",1,3
15,-0.0399377294265677,-0.180292108854737,0.0806143874010787,"rt","binomial","estimated",1,3
16,-0.0368610942282737,-0.173382933276465,0.0858158978746444,"rt","binomial","estimated",1,3
17,-0.0343429271302625,-0.164003691462549,0.0896963495072796,"rt","binomial","estimated",1,3
18,-0.0321332007458112,-0.158589526889121,0.0920182096758535,"rt","binomial","estimated",1,3
19,-0.0299765855680701,-0.152538551066966,0.0942522996404715,"rt","binomial","estimated",1,3
20,-0.0278869037816906,-0.147710450495246,0.100422609181968,"rt","binomial","estimated",1,3
21,-0.0274268676094286,-0.146143388947165,0.100974077384269,"rt","binomial","estimated",1,3
22,-0.0280693935117044,-0.146935714684892,0.0966240102164044,"rt","binomial","estimated",1,3
23,-0.0278222977255113,-0.146349207433623,0.0936610701913941,"rt","binomial","estimated",1,3
24,-0.0271176409578893,-0.146640687176662,0.0969277908639062,"rt","binomial","estimated",1,3
25,-0.0259384153589317,-0.146021000476752,0.0991275823918199,"rt","binomial","estimated",1,3
26,-0.0249975386768924,-0.146283721706146,0.106106286008046,"rt","binomial","estimated",1,3
27,-0.0227626011944678,-0.152694485485446,0.10156075566071,"rt","binomial","estimated",1,3
28,-0.0210568776411231,-0.148021738834056,0.101108847463104,"rt","binomial","estimated",1,3
29,-0.0202051124986252,-0.145236047063418,0.104060594601296,"rt","binomial","estimated",1,3
30,-0.0197827764690427,-0.150402034087908,0.102080685696702,"rt","binomial","estimated",1,3
31,-0.0195044837928034,-0.154751799023062,0.104262450617748,"rt","binomial","estimated",1,3
32,-0.019755292594943,-0.152728689292657,0.101221499486425,"rt","binomial","estimated",1,3
33,-0.0194269592124609,-0.151330490322585,0.0985759769236345,"rt","binomial","estimated",1,3
34,-0.018310201956712,-0.14995463923423,0.101073172858081,"rt","binomial","estimated",1,3
35,-0.0174543922030347,-0.147646293042613,0.101756173058612,"rt","binomial","estimated",1,3
36,-0.0163090224526495,-0.145901043659933,0.104114580888953,"rt","binomial","estimated",1,3
37,-0.0149416811518318,-0.148268451393043,0.110283650309638,"rt","binomial","estimated",1,3
38,-0.0126965735678463,-0.140612782819062,0.113068368186611,"rt","binomial","estimated",1,3
39,-0.0111784529453296,-0.138129404072487,0.116768314520949,"rt","binomial","estimated",1,3
40,-0.0092920178511226,-0.135649009790332,0.118625650700221,"rt","binomial","estimated",1,3
41,-0.00767348544451627,-0.135369222655149,0.122881847058851,"rt","binomial","estimated",1,3
42,-0.00643127459850237,-0.130653210397285,0.129514905922536,"rt","binomial","estimated",1,3
43,-0.00461104044838794,-0.123353521244839,0.133322239281809,"rt","binomial","estimated",1,3
44,-0.00301083912387559,-0.119091699906077,0.138669715791998,"rt","binomial","estimated",1,3
45,-0.00149624184705764,-0.119416596859662,0.143189055357216,"rt","binomial","estimated",1,3
46,-0.000342499242690681,-0.116612358412152,0.147366383970823,"rt","binomial","estimated",1,3
47,0.00017386811856525,-0.11227777851756,0.154344120927704,"rt","binomial","estimated",1,3
48,-8.64037095971897e-05,-0.112389127359644,0.150509001085091,"rt","binomial","estimated",1,3
49,-0.000125149585936519,-0.113208600412151,0.153534724915222,"rt","binomial","estimated",1,3
50,-0.00112235193566315,-0.116076011789584,0.147458463489948,"rt","binomial","estimated",1,3
51,-0.00293438574974121,-0.117719726917644,0.142528722992746,"rt","binomial","estimated",1,3
52,-0.00442115350145831,-0.119218916260561,0.138570875626819,"rt","binomial","estimated",1,3
53,-0.00549838137665924,-0.119455297590644,0.135873734701796,"rt","binomial","estimated",1,3
54,-0.00620861155408951,-0.124912718921593,0.136098284281723,"rt","binomial","estimated",1,3
55,-0.00704468165024653,-0.128479490403377,0.133792920043907,"rt","binomial","estimated",1,3
56,-0.00769391222699736,-0.128156863829755,0.135991036646672,"rt","binomial","estimated",1,3
57,-0.00824891351643045,-0.127129283603988,0.134641403724043,"rt","binomial","estimated",1,3
58,-0.00845702738430892,-0.129281493879332,0.134755227596459,"rt","binomial","estimated",1,3
59,-0.00934246143974709,-0.13097425276468,0.134895291716912,"rt","binomial","estimated",1,3
60,-0.0107168543051907,-0.135259572370673,0.137116923000359,"rt","binomial","estimated",1,3
61,-0.012566238998014,-0.136983239596057,0.130519400574406,"rt","binomial","estimated",1,3
62,-0.0153838201439862,-0.144151765436634,0.128891260605902,"rt","binomial","estimated",1,3
63,-0.0186728526861315,-0.151138812401367,0.121763743337419,"rt","binomial","estimated",1,3
64,-0.0222750610561733,-0.158231662044833,0.113603627296193,"rt","binomial","estimated",1,3
65,-0.0250644186622148,-0.167244041784401,0.109075936966043,"rt","binomial","estimated",1,3
66,-0.0281107944924831,-0.173567033736213,0.103934002882262,"rt","binomial","estimated",1,3
67,-0.0305283693671603,-0.182995126659282,0.102481047953952,"rt","binomial","estimated",1,3
68,-0.033093531473449,-0.18775039208397,0.0989763155943441,"rt","binomial","estimated",1,3
69,-0.034914786000471,-0.195402861159931,0.0983124968311183,"rt","binomial","estimated",1,3
