"t","mean","lower","upper","variable","model","params","iter","confignum"
1,-0.0927287836492668,-0.291444403895385,0.201083655907327,"rt","binomial","estimated",1,17
2,-0.124061917570346,-0.437402445079972,0.171195689121612,"rt","binomial","estimated",1,17
3,-0.145954962627103,-0.522452381646662,0.150587499712982,"rt","binomial","estimated",1,17
4,-0.158417037284825,-0.581979745432305,0.13809798538275,"rt","binomial","estimated",1,17
5,-0.164436460214361,-0.601576315408538,0.128476812938408,"rt","binomial","estimated",1,17
6,-0.16255625371396,-0.598013722817897,0.135949142975326,"rt","binomial","estimated",1,17
7,-0.158054936220531,-0.625721807026295,0.135935184692656,"rt","binomial","estimated",1,17
8,-0.148252321404779,-0.59003164072234,0.139414567412923,"rt","binomial","estimated",1,17
9,-0.13554284153424,-0.571168379517285,0.144864878362152,"rt","binomial","estimated",1,17
10,-0.120039363627625,-0.538327044718645,0.150172831570246,"rt","binomial","estimated",1,17
11,-0.10474651988623,-0.505595869416316,0.165711196809402,"rt","binomial","estimated",1,17
12,-0.0845275548141784,-0.461400247686541,0.195733616262438,"rt","binomial","estimated",1,17
13,-0.0671267127579737,-0.427368533955429,0.210519958221716,"rt","binomial","estimated",1,17
14,-0.0474723726470696,-0.391653840705931,0.235228433876221,"rt","binomial","estimated",1,17
15,-0.0292514297506631,-0.36082739739604,0.275003020668727,"rt","binomial","estimated",1,17
16,-0.0114414262538066,-0.324777533794028,0.299566454999993,"rt","binomial","estimated",1,17
17,0.00779779885212026,-0.290860777503206,0.323021931099851,"rt","binomial","estimated",1,17
18,0.0285147489711161,-0.266369298285561,0.368101611602875,"rt","binomial","estimated",1,17
19,0.0464853165675247,-0.236496145054298,0.401610953699918,"rt","binomial","estimated",1,17
20,0.0641964290737403,-0.21177939883946,0.429578741799415,"rt","binomial","estimated",1,17
21,0.0779834938327003,-0.194442781839173,0.45715005499688,"rt","binomial","estimated",1,17
22,0.0891290467062701,-0.174180175664643,0.486830484680538,"rt","binomial","estimated",1,17
23,0.0995175142992489,-0.157839852614937,0.494933629188619,"rt","binomial","estimated",1,17
24,0.104412277164581,-0.157763273347204,0.499669401699335,"rt","binomial","estimated",1,17
25,0.106625479973637,-0.16034896711217,0.488757148206926,"rt","binomial","estimated",1,17
26,0.1044497509884,-0.158764891388166,0.488377510036146,"rt","binomial","estimated",1,17
27,0.0966409349111753,-0.166038319966054,0.474080044454358,"rt","binomial","estimated",1,17
28,0.0853440169613537,-0.179979400906453,0.441117772521119,"rt","binomial","estimated",1,17
29,0.0763001447453518,-0.191458322448292,0.417441868718005,"rt","binomial","estimated",1,17
30,0.0717994366573507,-0.198662692241336,0.415185906200524,"rt","binomial","estimated",1,17
31,0.0672218087354763,-0.200927058783773,0.405735009172258,"rt","binomial","estimated",1,17
32,0.0633338561856994,-0.212767392349192,0.40003194972086,"rt","binomial","estimated",1,17
33,0.0582484543203107,-0.211874285919007,0.382127747278057,"rt","binomial","estimated",1,17
34,0.0524269339618548,-0.215088762788814,0.372699949975016,"rt","binomial","estimated",1,17
35,0.044449471389097,-0.216807293444422,0.361528723157096,"rt","binomial","estimated",1,17
36,0.0303778230762045,-0.234690295751293,0.331616010535562,"rt","binomial","estimated",1,17
37,0.0217430812695447,-0.249905100021793,0.324401750062779,"rt","binomial","estimated",1,17
38,0.015109284058961,-0.255230820871739,0.320519787364804,"rt","binomial","estimated",1,17
39,0.00791152462910555,-0.26722064553633,0.314989308355974,"rt","binomial","estimated",1,17
40,0.0018790214174974,-0.267863055768083,0.310695926193916,"rt","binomial","estimated",1,17
41,-0.006243359748198,-0.283206714317425,0.304538184562574,"rt","binomial","estimated",1,17
42,-0.019028472729526,-0.304301479494187,0.296822380092671,"rt","binomial","estimated",1,17
43,-0.0376261123093184,-0.33790821765439,0.279191522124852,"rt","binomial","estimated",1,17
44,-0.065568375394839,-0.38879704501729,0.236396463156849,"rt","binomial","estimated",1,17
45,-0.0912186186227147,-0.442350516509441,0.207326602552158,"rt","binomial","estimated",1,17
46,-0.118843752279188,-0.503453626308158,0.17414444148589,"rt","binomial","estimated",1,17
47,-0.147312905989298,-0.558819563459785,0.138889689889773,"rt","binomial","estimated",1,17
48,-0.182310795012673,-0.64133029881234,0.102773504939382,"rt","binomial","estimated",1,17
49,-0.210342825904807,-0.718357486924997,0.0793198811274676,"rt","binomial","estimated",1,17
50,-0.234617669673576,-0.771381817058815,0.0620181181301861,"rt","binomial","estimated",1,17
51,-0.255408008373269,-0.840275570577304,0.0542398974716525,"rt","binomial","estimated",1,17
52,-0.275932637664959,-0.898633963716517,0.0449809415721036,"rt","binomial","estimated",1,17
53,-0.293216312534638,-0.949071909323309,0.0391240938587778,"rt","binomial","estimated",1,17
54,-0.308183109308587,-0.99154193044077,0.0400024103687319,"rt","binomial","estimated",1,17
55,-0.322633905747183,-1.05073442493696,0.0332737741097888,"rt","binomial","estimated",1,17
56,-0.334955474502205,-1.09797316478853,0.0339633906379594,"rt","binomial","estimated",1,17
57,-0.347103398433373,-1.14449329059522,0.0320317440042746,"rt","binomial","estimated",1,17
58,-0.358117691114441,-1.18760447845445,0.0339587870690616,"rt","binomial","estimated",1,17
59,-0.368318913246927,-1.22267134233156,0.0345077000019708,"rt","binomial","estimated",1,17
