"t","mean","lower","upper","variable","model","params","iter","confignum"
1,0.0650051440124712,-0.0619574988984731,0.216907826799303,"rt","binomial","estimated",1,21
2,0.0648845025982308,-0.0530556404292931,0.207569282316845,"rt","binomial","estimated",1,21
3,0.0662087426232335,-0.0418106071666678,0.196886340676084,"rt","binomial","estimated",1,21
4,0.0666324489729394,-0.0351159182224971,0.190177020365463,"rt","binomial","estimated",1,21
5,0.0659730804452623,-0.0274470578823639,0.182346560541219,"rt","binomial","estimated",1,21
6,0.0645224814347668,-0.020543835705681,0.17158247240638,"rt","binomial","estimated",1,21
7,0.0616332865094267,-0.0204327608569789,0.166464258011296,"rt","binomial","estimated",1,21
8,0.0579595500711914,-0.01950661304954,0.155371017031288,"rt","binomial","estimated",1,21
9,0.0532526345490135,-0.0203807444941161,0.14410954910092,"rt","binomial","estimated",1,21
10,0.0484708299607493,-0.0233004018685002,0.13500756101591,"rt","binomial","estimated",1,21
11,0.043005060784887,-0.0256887364113674,0.123083910924217,"rt","binomial","estimated",1,21
12,0.0368724521097291,-0.0322253666773951,0.113793071632277,"rt","binomial","estimated",1,21
13,0.0315311147149075,-0.0377906776785824,0.105166698377052,"rt","binomial","estimated",1,21
14,0.026553377760511,-0.0461442728859993,0.0969918483381698,"rt","binomial","estimated",1,21
15,0.0227947457071595,-0.0489009308225818,0.0909463655421265,"rt","binomial","estimated",1,21
16,0.0188722883633663,-0.0508786555510531,0.0870409064262128,"rt","binomial","estimated",1,21
17,0.015371779929263,-0.0541272133564403,0.0808238678112641,"rt","binomial","estimated",1,21
18,0.0121283711168489,-0.0608823085896637,0.0766382652893707,"rt","binomial","estimated",1,21
19,0.00850984755284193,-0.063926700429314,0.075713614988873,"rt","binomial","estimated",1,21
20,0.00572940735644516,-0.0669939451795156,0.0699812834510984,"rt","binomial","estimated",1,21
21,0.00275226035983345,-0.0727300414325562,0.0672691651105617,"rt","binomial","estimated",1,21
22,0.00126281857016815,-0.0726985746049629,0.063660085881018,"rt","binomial","estimated",1,21
23,0.000198794950355907,-0.0752623190388352,0.0623565214429836,"rt","binomial","estimated",1,21
24,0.000544543471269248,-0.0712928995898453,0.065276429212256,"rt","binomial","estimated",1,21
25,0.00078299343472836,-0.0674813430672981,0.0643993380307888,"rt","binomial","estimated",1,21
26,0.00192990148926044,-0.0657487152765363,0.0688574170259458,"rt","binomial","estimated",1,21
27,0.00273580250525255,-0.0640968138554432,0.0684057146137025,"rt","binomial","estimated",1,21
28,0.00173283639810253,-0.0639115398787936,0.068649270792001,"rt","binomial","estimated",1,21
29,0.000695376370781766,-0.0670826134660952,0.0689048031327432,"rt","binomial","estimated",1,21
30,-0.000744059466400483,-0.0680342372349987,0.0670723967375808,"rt","binomial","estimated",1,21
31,-0.00159110924834593,-0.067685807729385,0.0651174311699663,"rt","binomial","estimated",1,21
32,-0.00116286100115207,-0.0695720570776843,0.0690795862304129,"rt","binomial","estimated",1,21
33,-0.00133646652515382,-0.0657664051614999,0.0691619778297077,"rt","binomial","estimated",1,21
34,-0.00249066072057982,-0.064708162972884,0.0692652527010112,"rt","binomial","estimated",1,21
35,-0.00421259142164031,-0.0662335470500856,0.0670074345641019,"rt","binomial","estimated",1,21
36,-0.0082169731810442,-0.075033693092338,0.0658136675165868,"rt","binomial","estimated",1,21
37,-0.0122040483314384,-0.0770004272079034,0.0598899226524627,"rt","binomial","estimated",1,21
38,-0.0159063821639527,-0.0821117481334894,0.0530449848479356,"rt","binomial","estimated",1,21
39,-0.0186381102996094,-0.0844010300222013,0.0506020503001758,"rt","binomial","estimated",1,21
40,-0.0205070573204087,-0.0845444634110792,0.0526293988627325,"rt","binomial","estimated",1,21
41,-0.0230717756808594,-0.0889829840640463,0.051821325593264,"rt","binomial","estimated",1,21
42,-0.0267541788026417,-0.0934480837943972,0.0499504845902723,"rt","binomial","estimated",1,21
43,-0.0310970908946541,-0.0952202711443268,0.0457977145685628,"rt","binomial","estimated",1,21
44,-0.0378633902498424,-0.104590964911354,0.0389264245190903,"rt","binomial","estimated",1,21
45,-0.0463363269509998,-0.113748526024732,0.0270560820685505,"rt","binomial","estimated",1,21
46,-0.0542186332102493,-0.125825038193163,0.0157633454950407,"rt","binomial","estimated",1,21
47,-0.062638010266303,-0.137145687787013,0.00610743720730766,"rt","binomial","estimated",1,21
48,-0.0703925852282075,-0.152010642586251,-0.00406536902364802,"rt","binomial","estimated",1,21
49,-0.076680246388073,-0.158467993472933,-0.0112637776861626,"rt","binomial","estimated",1,21
50,-0.0807839810702517,-0.165396027868778,-0.013457230604514,"rt","binomial","estimated",1,21
51,-0.0834274841874093,-0.167450787465968,-0.016724214069651,"rt","binomial","estimated",1,21
52,-0.0841429457745809,-0.166687492649128,-0.0142852264702187,"rt","binomial","estimated",1,21
53,-0.0844246637900366,-0.164717175292074,-0.0150663642678691,"rt","binomial","estimated",1,21
54,-0.0855712326389702,-0.167943557049681,-0.0105095051953057,"rt","binomial","estimated",1,21
55,-0.0867061822069324,-0.170933669978461,-0.0115235285895242,"rt","binomial","estimated",1,21
56,-0.0891322144628411,-0.174853767273162,-0.0158540701480891,"rt","binomial","estimated",1,21
57,-0.09240270955158,-0.187048669509116,-0.0178155455701819,"rt","binomial","estimated",1,21
58,-0.0953087961785824,-0.192099883549885,-0.0218124826711449,"rt","binomial","estimated",1,21
59,-0.0966395794638226,-0.199417834016274,-0.0222608829409996,"rt","binomial","estimated",1,21
60,-0.0961354307235972,-0.198366388076577,-0.0215395905400135,"rt","binomial","estimated",1,21
61,-0.0939866121444104,-0.1956094860942,-0.0185409626325378,"rt","binomial","estimated",1,21
62,-0.0904455066129858,-0.193978502233241,-0.0155529160760201,"rt","binomial","estimated",1,21
63,-0.086191820747257,-0.187635480763027,-0.00899140870877468,"rt","binomial","estimated",1,21
64,-0.0820430533779532,-0.187564774231161,-0.00621128816951348,"rt","binomial","estimated",1,21
65,-0.0769511110652131,-0.179468847850815,0.00222788642967349,"rt","binomial","estimated",1,21
66,-0.0707591739394683,-0.169567901072315,0.00632944629312291,"rt","binomial","estimated",1,21
67,-0.0636645503320074,-0.159681343018762,0.0153305329092013,"rt","binomial","estimated",1,21
68,-0.0570897954571013,-0.152699418228404,0.0219073310812763,"rt","binomial","estimated",1,21
69,-0.0503491265497363,-0.143665178483516,0.0314886124562664,"rt","binomial","estimated",1,21
70,-0.0434410753877775,-0.135957947017933,0.0402100546210054,"rt","binomial","estimated",1,21
71,-0.0361482466968541,-0.124267662469238,0.0507000508746072,"rt","binomial","estimated",1,21
72,-0.0286303428814871,-0.112896431646131,0.0584061495086553,"rt","binomial","estimated",1,21
73,-0.0216938422445593,-0.103976808130477,0.0681274905091822,"rt","binomial","estimated",1,21
74,-0.0147862197315811,-0.0973915045588533,0.0789870032880665,"rt","binomial","estimated",1,21
75,-0.00768080162313613,-0.0892786322128935,0.086734229796769,"rt","binomial","estimated",1,21
76,-0.000388207991704767,-0.0825913778195634,0.0920963190507118,"rt","binomial","estimated",1,21
77,0.00742862591171108,-0.0730798889989596,0.105052870250794,"rt","binomial","estimated",1,21
78,0.0143874711599746,-0.0634725868331443,0.117731606643552,"rt","binomial","estimated",1,21
79,0.0216619088199491,-0.0568111108698928,0.126399390031155,"rt","binomial","estimated",1,21
80,0.0285063179615253,-0.0515689465979595,0.134870338268565,"rt","binomial","estimated",1,21
81,0.0339586843570686,-0.0463461235763678,0.144141949662873,"rt","binomial","estimated",1,21
82,0.038733096190109,-0.0393255548192934,0.150311711544896,"rt","binomial","estimated",1,21
83,0.0426169827180164,-0.0353100347446631,0.149331204197939,"rt","binomial","estimated",1,21
84,0.0451903931460885,-0.0344057405053733,0.15139611418646,"rt","binomial","estimated",1,21
85,0.046780076548992,-0.0334080186740615,0.148712682101596,"rt","binomial","estimated",1,21
86,0.0483439909440837,-0.0325431725567915,0.146541774548776,"rt","binomial","estimated",1,21
87,0.0497502410312566,-0.0340777318742767,0.147302988919139,"rt","binomial","estimated",1,21
88,0.0511238704750119,-0.0344511129429171,0.148234248474463,"rt","binomial","estimated",1,21
89,0.0527557448376467,-0.0344021815015482,0.149518410964807,"rt","binomial","estimated",1,21
90,0.0544425989881272,-0.0350020818840867,0.151587262989319,"rt","binomial","estimated",1,21
91,0.0563785891307194,-0.0356017600256766,0.156025278350405,"rt","binomial","estimated",1,21
92,0.0587935078210217,-0.0357300398519718,0.16212470980195,"rt","binomial","estimated",1,21
93,0.0612278571245027,-0.0365149012371679,0.16814686036419,"rt","binomial","estimated",1,21
94,0.0637803405666881,-0.0376226498354292,0.175802177715788,"rt","binomial","estimated",1,21
95,0.0660676837001021,-0.039997074717442,0.183980575492063,"rt","binomial","estimated",1,21
96,0.0684401891179339,-0.0429577500317248,0.193692988917663,"rt","binomial","estimated",1,21
97,0.0701526566431123,-0.0477856416443334,0.204175491240019,"rt","binomial","estimated",1,21
98,0.0715865097232308,-0.0536608672901265,0.214170470784731,"rt","binomial","estimated",1,21
99,0.07221156181804,-0.0605488201559566,0.224777078371369,"rt","binomial","estimated",1,21
100,0.0721854733804707,-0.0692780753572283,0.234019258600541,"rt","binomial","estimated",1,21
1,0.0126016529809262,0.00514593110426124,0.0225813362715337,"Pt","binomial","estimated",1,21
2,0.0132395872625491,0.0059891011890274,0.0223608253126105,"Pt","binomial","estimated",1,21
3,0.0139868953726416,0.00697223767609426,0.0224994131946936,"Pt","binomial","estimated",1,21
4,0.0148081961106191,0.00800951246751105,0.0226640764963399,"Pt","binomial","estimated",1,21
5,0.0157354113837469,0.00908770417128444,0.0234017247314875,"Pt","binomial","estimated",1,21
6,0.0167246557875606,0.0102157986203591,0.024366489927125,"Pt","binomial","estimated",1,21
7,0.0177392740961361,0.0112345655445304,0.0253023362876376,"Pt","binomial","estimated",1,21
8,0.0187576344717484,0.0122195273861782,0.0265100221112749,"Pt","binomial","estimated",1,21
9,0.0197511895735346,0.0131792215765987,0.0278598757072532,"Pt","binomial","estimated",1,21
10,0.0207082573630283,0.013988885997398,0.028863189957431,"Pt","binomial","estimated",1,21
11,0.0215984718433688,0.0146411899052282,0.0300279075924417,"Pt","binomial","estimated",1,21
12,0.0223869340676108,0.0153339967678742,0.0310540595017785,"Pt","binomial","estimated",1,21
13,0.0231126232157932,0.0158936976099265,0.032010308580547,"Pt","binomial","estimated",1,21
14,0.0237239201063618,0.0164836324938777,0.032798652905001,"Pt","binomial","estimated",1,21
15,0.0242482381345059,0.0169320095655959,0.0334027521235467,"Pt","binomial","estimated",1,21
16,0.0247048524296898,0.0173036358517783,0.0339128129466565,"Pt","binomial","estimated",1,21
17,0.0250733333559897,0.0176251412537149,0.0345073404553303,"Pt","binomial","estimated",1,21
18,0.0253688848501427,0.0178881765900462,0.0347413448871737,"Pt","binomial","estimated",1,21
19,0.0255939170138797,0.0181279802616243,0.0347057251991408,"Pt","binomial","estimated",1,21
20,0.025724323099346,0.0182779627218195,0.034753393104684,"Pt","binomial","estimated",1,21
21,0.02578721482538,0.0182688910185725,0.0346456339906757,"Pt","binomial","estimated",1,21
22,0.0258071253874867,0.018217892717141,0.0345378732384543,"Pt","binomial","estimated",1,21
23,0.025818452780985,0.0182129268065799,0.0346127609492299,"Pt","binomial","estimated",1,21
24,0.0258374897217806,0.0181212783306198,0.034594637734411,"Pt","binomial","estimated",1,21
25,0.0258602103462176,0.0181890365074065,0.0344627527701541,"Pt","binomial","estimated",1,21
26,0.0259085465697284,0.0183105707302353,0.0345216570272671,"Pt","binomial","estimated",1,21
27,0.0259701807330171,0.0184247946123009,0.0347228252825144,"Pt","binomial","estimated",1,21
28,0.0260217509795927,0.018428239913515,0.034733270270223,"Pt","binomial","estimated",1,21
29,0.0260450632766675,0.018424433783301,0.0347386087003316,"Pt","binomial","estimated",1,21
30,0.0260257099221122,0.0182987366866867,0.0347772509487768,"Pt","binomial","estimated",1,21
31,0.0259846706030863,0.0183312741857429,0.0346803659886956,"Pt","binomial","estimated",1,21
32,0.025952972592539,0.0183329607904927,0.0346810255847,"Pt","binomial","estimated",1,21
33,0.0258822274663046,0.018218821238085,0.0348735256085629,"Pt","binomial","estimated",1,21
34,0.0258076482080334,0.0182094069982774,0.034740036967442,"Pt","binomial","estimated",1,21
35,0.0256997517447666,0.0180796709709515,0.0346707984693133,"Pt","binomial","estimated",1,21
36,0.0254857113727333,0.0179124598794612,0.0346761557916538,"Pt","binomial","estimated",1,21
37,0.0251871815949098,0.0176871570037581,0.0342384389809472,"Pt","binomial","estimated",1,21
38,0.0248008505987989,0.0174197284237526,0.0335555932591326,"Pt","binomial","estimated",1,21
39,0.0243409586991097,0.0171046368219024,0.0330698431703443,"Pt","binomial","estimated",1,21
40,0.0238564798495472,0.0167478368310423,0.0326453357269518,"Pt","binomial","estimated",1,21
41,0.0233089874348206,0.0163182953326524,0.0322269191606064,"Pt","binomial","estimated",1,21
42,0.0226976102271597,0.0157633407716182,0.0315328420399212,"Pt","binomial","estimated",1,21
43,0.0220182613328733,0.0151190734259998,0.030923442751588,"Pt","binomial","estimated",1,21
44,0.0212018371237831,0.0145288898173243,0.0300400939290553,"Pt","binomial","estimated",1,21
45,0.020257246332306,0.013721930290831,0.0287917352881583,"Pt","binomial","estimated",1,21
46,0.0191800915329588,0.0128322869395214,0.0273995142393329,"Pt","binomial","estimated",1,21
47,0.0180309505446422,0.0120349787213187,0.0258803162193886,"Pt","binomial","estimated",1,21
