"t","mean","lower","upper","variable","model","params","iter","confignum"
1,0.0281452822036928,-0.0962917423266598,0.15222867708586,"rt","binomial","estimated",1,19
2,0.0282761478914728,-0.0878354803623823,0.144185071602729,"rt","binomial","estimated",1,19
3,0.0282313979208194,-0.0793946194790773,0.135818871087506,"rt","binomial","estimated",1,19
4,0.0283859248382191,-0.0734831459074613,0.130474535893702,"rt","binomial","estimated",1,19
5,0.0276724964287416,-0.0667911165690723,0.12256034523103,"rt","binomial","estimated",1,19
6,0.0268722270210176,-0.0624888068930764,0.116296236968041,"rt","binomial","estimated",1,19
7,0.026013005173851,-0.055895094163515,0.108687789649499,"rt","binomial","estimated",1,19
8,0.025611807935954,-0.0542965473480439,0.104482979671392,"rt","binomial","estimated",1,19
9,0.0249145289564059,-0.050500105626074,0.0983260810189568,"rt","binomial","estimated",1,19
10,0.023853758739791,-0.0473311399649265,0.0929200219380071,"rt","binomial","estimated",1,19
11,0.0236180036844851,-0.0465350317745525,0.0896469564033558,"rt","binomial","estimated",1,19
12,0.0234492471058224,-0.0442961316972709,0.088969873323683,"rt","binomial","estimated",1,19
13,0.0244791182912027,-0.0417191370611988,0.0883131814095914,"rt","binomial","estimated",1,19
14,0.0252284965143062,-0.0389596052384314,0.0869549511272832,"rt","binomial","estimated",1,19
15,0.0264616676676025,-0.0377365493451322,0.0871872061369668,"rt","binomial","estimated",1,19
16,0.0276158884331151,-0.0340380763404833,0.0881445635668149,"rt","binomial","estimated",1,19
17,0.0291547969797328,-0.0308255459604758,0.0908651311866527,"rt","binomial","estimated",1,19
18,0.0299785058673858,-0.0308583855576909,0.0911684730403267,"rt","binomial","estimated",1,19
19,0.0315774339824249,-0.0273908925549968,0.0927381252682621,"rt","binomial","estimated",1,19
20,0.0335736910478096,-0.0279002347354249,0.0963331298833187,"rt","binomial","estimated",1,19
21,0.0354881719767547,-0.0227616451265453,0.0985617982347897,"rt","binomial","estimated",1,19
22,0.0367996417915071,-0.0219480885554852,0.098781339950809,"rt","binomial","estimated",1,19
23,0.0379118552819219,-0.0178971233760083,0.0989363233990495,"rt","binomial","estimated",1,19
24,0.0379939134067786,-0.0177648244032034,0.102092124938971,"rt","binomial","estimated",1,19
25,0.0369834833021115,-0.0180970754974529,0.0984938805569677,"rt","binomial","estimated",1,19
26,0.0352776806931284,-0.0197037204329124,0.0970706070895407,"rt","binomial","estimated",1,19
27,0.033171709843787,-0.0218986412979022,0.0970987288677372,"rt","binomial","estimated",1,19
28,0.0311786158470134,-0.0239749938895281,0.0962063332913821,"rt","binomial","estimated",1,19
29,0.0294219923338358,-0.025232164553707,0.0899727406399504,"rt","binomial","estimated",1,19
30,0.0274218896394991,-0.0296801123556211,0.0886219439865113,"rt","binomial","estimated",1,19
31,0.0248405581901625,-0.0316320804229685,0.0841533733281855,"rt","binomial","estimated",1,19
32,0.0226357395115373,-0.0323710954916575,0.0835306871548583,"rt","binomial","estimated",1,19
33,0.0202693146681794,-0.0337777368653333,0.078761497105381,"rt","binomial","estimated",1,19
34,0.0176184745212367,-0.0377626125798363,0.0789787402379084,"rt","binomial","estimated",1,19
35,0.0145955624415664,-0.0428333831692937,0.0729534969396002,"rt","binomial","estimated",1,19
36,0.0116995315005296,-0.0443560824355902,0.0707158394991737,"rt","binomial","estimated",1,19
37,0.00789627171751738,-0.0499425896922042,0.0675076408237113,"rt","binomial","estimated",1,19
38,0.00217194887030473,-0.0558046573124205,0.0595272222282238,"rt","binomial","estimated",1,19
39,-0.00384642824757213,-0.0635020537503839,0.0537694256439991,"rt","binomial","estimated",1,19
40,-0.0101502385636717,-0.0713713251317433,0.0444142285917891,"rt","binomial","estimated",1,19
41,-0.0161177124991977,-0.0784966550083857,0.0384894944069876,"rt","binomial","estimated",1,19
42,-0.0219556168619826,-0.0861660636340713,0.0326700087973654,"rt","binomial","estimated",1,19
43,-0.0263969171866046,-0.0934868046524418,0.0253359248426433,"rt","binomial","estimated",1,19
44,-0.0279642718303623,-0.0959357720642533,0.0247018794997275,"rt","binomial","estimated",1,19
45,-0.0267628049644679,-0.0957496566389289,0.0279006029799764,"rt","binomial","estimated",1,19
46,-0.0238450842272373,-0.0935626528007528,0.0292396192251831,"rt","binomial","estimated",1,19
47,-0.0192253668926501,-0.0855088139311178,0.0360805451854622,"rt","binomial","estimated",1,19
48,-0.0132485020415626,-0.0782435888323205,0.0398810625838277,"rt","binomial","estimated",1,19
49,-0.0070717361052628,-0.0686772877988459,0.0446752348209001,"rt","binomial","estimated",1,19
50,-3.4541130875934e-05,-0.0608208036313544,0.0551041099571254,"rt","binomial","estimated",1,19
51,0.00674868005125269,-0.0521874132270506,0.0620311232912027,"rt","binomial","estimated",1,19
52,0.0133495392652422,-0.0437572997542491,0.0687543711909977,"rt","binomial","estimated",1,19
53,0.0199669959916185,-0.0364429861409549,0.0749598740167777,"rt","binomial","estimated",1,19
54,0.0278729336735804,-0.0276294309906293,0.0862523333954027,"rt","binomial","estimated",1,19
55,0.0353010060695808,-0.0183001238897321,0.0935484955790267,"rt","binomial","estimated",1,19
56,0.0420879039940535,-0.0122239012344593,0.0987274400190708,"rt","binomial","estimated",1,19
57,0.0488917578245378,-0.00409665501668356,0.107464223652506,"rt","binomial","estimated",1,19
58,0.0556935704928737,0.00468047820955715,0.114861390170879,"rt","binomial","estimated",1,19
59,0.0618913775512546,0.0100642500487026,0.120996365182395,"rt","binomial","estimated",1,19
60,0.0668799309115404,0.0147442553603365,0.126389402703426,"rt","binomial","estimated",1,19
61,0.070360149229648,0.0200165021928358,0.128036984116493,"rt","binomial","estimated",1,19
62,0.0729648334040731,0.0226802422070279,0.130011264249755,"rt","binomial","estimated",1,19
63,0.0745981567503653,0.0234761322380551,0.13026941792167,"rt","binomial","estimated",1,19
64,0.0761169551576026,0.0233851829802488,0.130326602210821,"rt","binomial","estimated",1,19
65,0.0776902336689718,0.0247223768781634,0.131126501756719,"rt","binomial","estimated",1,19
66,0.0783280857437947,0.0260485487785675,0.130513845598052,"rt","binomial","estimated",1,19
67,0.0785572610664369,0.0259747687937552,0.129349024361607,"rt","binomial","estimated",1,19
68,0.0804205946743408,0.0303404795829602,0.131442399911426,"rt","binomial","estimated",1,19
69,0.0827968316216553,0.0331969787824642,0.133480886282722,"rt","binomial","estimated",1,19
70,0.0854574098216397,0.037438155236481,0.136271226871354,"rt","binomial","estimated",1,19
71,0.0886198154447991,0.0419269840571138,0.14019193892785,"rt","binomial","estimated",1,19
72,0.0908216111622002,0.0441729956527086,0.14386240677612,"rt","binomial","estimated",1,19
73,0.0908848384701954,0.0444278500308464,0.145004010313563,"rt","binomial","estimated",1,19
74,0.0880847608952493,0.0425995198582598,0.14071669530889,"rt","binomial","estimated",1,19
75,0.08267972325954,0.0374096625877567,0.132615736664844,"rt","binomial","estimated",1,19
76,0.0767075824388865,0.0303664698963126,0.12570620802812,"rt","binomial","estimated",1,19
77,0.0698967975184217,0.0241498472964589,0.117643254162861,"rt","binomial","estimated",1,19
78,0.0621457152186896,0.0165395816996841,0.10800867920834,"rt","binomial","estimated",1,19
79,0.0546384325682289,0.008260318631395,0.100501072173916,"rt","binomial","estimated",1,19
80,0.0468477191263822,0.000258549236081887,0.0911637013890569,"rt","binomial","estimated",1,19
81,0.0394071253549493,-0.0071720939061598,0.082858888709803,"rt","binomial","estimated",1,19
82,0.0348130410152298,-0.0102775555370446,0.0787014735774723,"rt","binomial","estimated",1,19
83,0.0304542597539819,-0.0139628090437266,0.0748239677801136,"rt","binomial","estimated",1,19
84,0.0242683302057641,-0.0195371149143399,0.0685398259184131,"rt","binomial","estimated",1,19
85,0.0196459175850893,-0.0227855727270771,0.0642989622029609,"rt","binomial","estimated",1,19
86,0.0123790192908201,-0.0309320341677412,0.0570644523369023,"rt","binomial","estimated",1,19
87,0.00531898202892753,-0.0385268740525022,0.0494913250483924,"rt","binomial","estimated",1,19
88,-0.00130616961615085,-0.0448814243229955,0.0432375353055708,"rt","binomial","estimated",1,19
89,-0.00910774302828562,-0.0536826421958932,0.034475840391793,"rt","binomial","estimated",1,19
90,-0.018051612948096,-0.0646401987302126,0.0243258345476474,"rt","binomial","estimated",1,19
91,-0.0259602330545254,-0.074099278879135,0.0161293795491648,"rt","binomial","estimated",1,19
92,-0.0320869496309364,-0.0824424432553831,0.0104994017297705,"rt","binomial","estimated",1,19
93,-0.0354373314857404,-0.0859117044172298,0.00685755089712383,"rt","binomial","estimated",1,19
94,-0.0345691367782023,-0.0847954509938257,0.00861851598335721,"rt","binomial","estimated",1,19
95,-0.0301971246991258,-0.0797352198366976,0.0156326635688799,"rt","binomial","estimated",1,19
96,-0.0241418902610097,-0.0740849712738366,0.026432884732235,"rt","binomial","estimated",1,19
97,-0.0201685981180461,-0.0741722356572459,0.0368145815983472,"rt","binomial","estimated",1,19
98,-0.017691659307674,-0.0779547790384122,0.0469474662669657,"rt","binomial","estimated",1,19
99,-0.0173582414211709,-0.0858928167240018,0.055946117142072,"rt","binomial","estimated",1,19
100,-0.0173487073129996,-0.095397681403703,0.0667357860427161,"rt","binomial","estimated",1,19
1,0.0113749183140292,0.00473053149593754,0.0213972152485454,"Pt","binomial","estimated",1,19
