param,m,l,u,rhat,ess,model,params,runtime,iter,confignum
sigma,0.04661738532588682,0.00661328006858937,0.14917580713692824,1.0219068269851268,107.52600016659729,weighted,estimated,93.99802494049072,4,6
c,1.52101799354148,0.9699266878835988,2.4496302897205964,1.024822198798057,197.29186083723553,weighted,estimated,93.99802494049072,4,6
sigma,0.0179904088583953,0.0018623525838076319,0.05574688751901321,1.0154144722510454,111.22884820720948,binomial,estimated,64.21667885780334,5,6
sigma,0.01710262708233917,0.00266085647600628,0.053147642858966386,1.001774699988222,250.57041271175066,betabinom,estimated,97.69970679283142,5,6
rho,0.0014283942148196809,5.343018370166955e-5,0.0049112161238535935,1.0121095920998422,112.52497097244691,betabinom,estimated,97.69970679283142,5,6
sigma,0.1153304686043246,0.012214797318307824,0.1934556278484756,1.0168466695817011,181.16430618752076,weighted,estimated,82.70179200172424,5,6
c,0.9244924711275133,0.5730914678159563,1.5297685034716506,1.0169507385981458,118.47092082026379,weighted,estimated,82.70179200172424,5,6
sigma,0.010352465774004371,0.0006030730877255829,0.04356068515744136,1.0182410698669104,108.98848447138215,binomial,estimated,64.60897612571716,6,6
sigma,0.010790122242825504,0.0002882700051377489,0.04226649275352299,1.0236724076285744,128.66686006180137,betabinom,estimated,89.7045910358429,6,6
rho,0.001817645654902475,8.22953734150334e-5,0.006033070355454091,1.0019986199473827,169.45281163594984,betabinom,estimated,89.7045910358429,6,6
sigma,0.026095259650675173,0.0004633072310656055,0.15333493591054942,1.008422828270403,114.73857959741377,weighted,estimated,110.52526617050171,6,6
c,0.953722875875934,0.6293386489797483,1.4960239457801676,1.0139978319630232,226.21663667983654,weighted,estimated,110.52526617050171,6,6
sigma,0.009903978423058887,0.002255564102748566,0.03431500208654387,1.0116722925607442,104.4874850710712,binomial,estimated,78.32311701774597,7,6
sigma,0.009704327472099029,0.002590690344806167,0.03146121111046373,1.032149554822938,116.3392273775771,betabinom,estimated,96.87646818161011,7,6
rho,0.0021164264402523023,0.0001393750620319581,0.005036841414134996,0.9988189644312001,112.96275173033537,betabinom,estimated,96.87646818161011,7,6
sigma,0.011311976036789786,0.0026153200889373817,0.04236194280417666,1.0164730275132585,154.19613417940266,weighted,estimated,103.74028491973877,7,6
c,1.1159183762276974,0.8038289838297135,1.5608195462599077,1.0159194204889954,276.2479326107412,weighted,estimated,103.74028491973877,7,6
sigma,0.010440976550601411,0.0003692845473160372,0.04576657264890342,1.0116179873007356,102.27180173105222,binomial,estimated,69.1250159740448,8,6
sigma,0.011565116831954913,0.00024347593934513634,0.04783383399919089,1.0141749295669917,121.41920566683733,betabinom,estimated,101.28060913085938,8,6
rho,0.001520840678122481,0.000119196525304285,0.005052186129884545,1.0256324654399718,104.36423870523207,betabinom,estimated,101.28060913085938,8,6
sigma,0.012546719826201057,0.00110466500442199,0.043457728574473636,1.0198764998841914,109.00264501173048,weighted,estimated,81.85698795318604,8,6
c,0.8319287354637187,0.590856534075886,1.135167406203367,1.0273525921622333,108.98499778424285,weighted,estimated,81.85698795318604,8,6
sigma,0.012180755939454814,0.005843360477081548,0.023001341972290992,1.0252299656964012,108.46872887749332,binomial,estimated,81.40165185928345,9,6
sigma,0.01172555346972628,0.004639461141245698,0.02357152863654284,1.0083954320561286,151.84063975856444,betabinom,estimated,98.77271485328674,9,6
rho,0.0024086500875354078,0.0001413301033726602,0.005879066643890172,1.0285954430170383,107.99106199264736,betabinom,estimated,98.77271485328674,9,6
sigma,0.01231271004912091,0.004570994213785648,0.02161372606241819,1.0156653120383954,105.51892700924229,weighted,estimated,80.35930395126343,9,6
c,1.1274377867321914,0.8210634342502563,1.5259474068945809,1.0235807389059028,117.20264312231446,weighted,estimated,80.35930395126343,9,6
sigma,0.014951938759929955,0.004859646176444873,0.03429377176389758,1.0207780927607268,159.63295396705283,binomial,estimated,75.8574960231781,10,6
sigma,0.011355578767289617,0.005109599071969685,0.023756863931441365,1.0163086840145323,171.01186554387263,betabinom,estimated,109.33402991294861,10,6
rho,0.004770075954256754,0.0017960885033111674,0.009051200504435156,1.022480320160955,140.00018205001263,betabinom,estimated,109.33402991294861,10,6
sigma,0.015326013093854897,0.005163894284137767,0.037915127203392206,1.0069079841521533,116.07292197796453,weighted,estimated,87.5033631324768,10,6
c,1.5192830988588624,1.1414980056851303,2.019618691645314,1.0240925019771845,128.99713091016642,weighted,estimated,87.5033631324768,10,6
