"t","mean","lower","upper","variable","model","params","iter","confignum"
1,0.0506720235414158,-0.0043118930230735,0.117945360590019,"rt","binomial","estimated",1,12
2,0.0513129759657347,0.00388741589322085,0.105971954103591,"rt","binomial","estimated",1,12
3,0.0499076013495924,0.0108202925441126,0.0944853407736208,"rt","binomial","estimated",1,12
4,0.046021475374504,0.0133956250745506,0.0861427360055855,"rt","binomial","estimated",1,12
5,0.039232407060093,0.00979061510044937,0.0736832166049967,"rt","binomial","estimated",1,12
6,0.0341507701424609,0.00557774759505121,0.0632025161169316,"rt","binomial","estimated",1,12
7,0.028052190782442,-0.000123648639437373,0.0572540430256485,"rt","binomial","estimated",1,12
8,0.0232297674550167,-0.00633795582854384,0.0519934621859175,"rt","binomial","estimated",1,12
9,0.0184248447074448,-0.0115417550997065,0.0453665879724152,"rt","binomial","estimated",1,12
10,0.0140579153439013,-0.0154216512446466,0.0395207277943104,"rt","binomial","estimated",1,12
11,0.0141807477448972,-0.0135948444789099,0.0417963658341213,"rt","binomial","estimated",1,12
12,0.0152452399459344,-0.012733150070432,0.0439597710001251,"rt","binomial","estimated",1,12
13,0.0114371747049661,-0.0155830730723027,0.0379379568473818,"rt","binomial","estimated",1,12
14,0.00755342625971965,-0.0212517898509526,0.0350618011570017,"rt","binomial","estimated",1,12
15,0.00412968260429736,-0.0272662861539914,0.0304835411633777,"rt","binomial","estimated",1,12
16,0.00623627045014488,-0.0203811698875886,0.0324688455328672,"rt","binomial","estimated",1,12
17,0.00856868971200563,-0.0181717576447359,0.0359067101259668,"rt","binomial","estimated",1,12
18,0.0101512283620453,-0.0162029620808609,0.0391631082292955,"rt","binomial","estimated",1,12
19,0.012967555992794,-0.0132115669364408,0.0457289407257002,"rt","binomial","estimated",1,12
20,0.00856185925527108,-0.0178381010532391,0.038078377131332,"rt","binomial","estimated",1,12
21,0.00215038101080836,-0.0245951988631169,0.030031032018361,"rt","binomial","estimated",1,12
22,-0.000542947470483128,-0.0264280518647512,0.0280288238416863,"rt","binomial","estimated",1,12
23,-0.00465507094494529,-0.0308550210780102,0.0251145308873377,"rt","binomial","estimated",1,12
24,-0.0123164341838185,-0.0384675252518612,0.0155923565996614,"rt","binomial","estimated",1,12
25,-0.0194070415229725,-0.0488776334937785,0.00680129179583692,"rt","binomial","estimated",1,12
26,-0.0269146191007214,-0.057110195075977,-0.00170193093412257,"rt","binomial","estimated",1,12
27,-0.0288543880808205,-0.0604194813529156,-0.00335687042139571,"rt","binomial","estimated",1,12
28,-0.0278211666507378,-0.0584977285651466,-0.00140630817291973,"rt","binomial","estimated",1,12
29,-0.02447963143805,-0.0541991115992608,0.00216519740463645,"rt","binomial","estimated",1,12
30,-0.0233299762203072,-0.0526536957514993,0.00254089414777911,"rt","binomial","estimated",1,12
31,-0.0197288855369709,-0.0486599104284072,0.00718960185486853,"rt","binomial","estimated",1,12
32,-0.0117131148319646,-0.0393982101556485,0.0161118882026646,"rt","binomial","estimated",1,12
33,-0.00803979622327391,-0.0348841867628096,0.0197167471777036,"rt","binomial","estimated",1,12
34,-0.00509346352497659,-0.0310359870903195,0.0227441554695267,"rt","binomial","estimated",1,12
35,-0.00133121021781783,-0.0279922291500831,0.0273154571868892,"rt","binomial","estimated",1,12
36,0.00210772954775725,-0.0242462034102393,0.0325240461464063,"rt","binomial","estimated",1,12
37,0.00270348061580359,-0.0228918585229574,0.0334621482107216,"rt","binomial","estimated",1,12
38,0.00296704818372429,-0.0232105630430123,0.0344429962040818,"rt","binomial","estimated",1,12
39,0.00115294486071663,-0.024840637225153,0.0320601678378144,"rt","binomial","estimated",1,12
40,-0.0059455880901146,-0.0329941170313933,0.0233333040801374,"rt","binomial","estimated",1,12
41,-0.0159882214913818,-0.0468520387830478,0.0123320389207515,"rt","binomial","estimated",1,12
42,-0.0200560909857994,-0.0486128936076327,0.00798326208640579,"rt","binomial","estimated",1,12
43,-0.0250140896620107,-0.055157198447722,0.00256440853232217,"rt","binomial","estimated",1,12
44,-0.0279000935135899,-0.0569706501125311,-0.000291423589065969,"rt","binomial","estimated",1,12
45,-0.0303011117208907,-0.0587191700304624,-0.00108781827087806,"rt","binomial","estimated",1,12
46,-0.0361224445456696,-0.0649048841996281,-0.00699335416636958,"rt","binomial","estimated",1,12
47,-0.0398091747408705,-0.0684622613423913,-0.0105990741730975,"rt","binomial","estimated",1,12
48,-0.0474125783558481,-0.0771206531745477,-0.0187678240090702,"rt","binomial","estimated",1,12
49,-0.052638099273269,-0.0824393744623075,-0.0241795403613481,"rt","binomial","estimated",1,12
50,-0.056120591415114,-0.0859898258355787,-0.0272418434004606,"rt","binomial","estimated",1,12
51,-0.0564673294381189,-0.086104948747937,-0.0268878906208654,"rt","binomial","estimated",1,12
52,-0.0566962454251485,-0.085242920385516,-0.0262082282816057,"rt","binomial","estimated",1,12
53,-0.0582713424320419,-0.0880335615519695,-0.0254299442331184,"rt","binomial","estimated",1,12
54,-0.0603280351004061,-0.0903781586632486,-0.026713713833669,"rt","binomial","estimated",1,12
55,-0.0657696145883788,-0.0950067546085837,-0.0348094408630677,"rt","binomial","estimated",1,12
56,-0.0733343993682737,-0.107608964138393,-0.0453314391944778,"rt","binomial","estimated",1,12
57,-0.077076655080428,-0.11502880358641,-0.0469737390538692,"rt","binomial","estimated",1,12
58,-0.0751232212007565,-0.114679137977311,-0.0455545464203013,"rt","binomial","estimated",1,12
59,-0.0693719538060637,-0.106052950147019,-0.0394945086148697,"rt","binomial","estimated",1,12
60,-0.0631904782171745,-0.0995086428214383,-0.0332599515765954,"rt","binomial","estimated",1,12
61,-0.052659752548068,-0.0858107085765955,-0.0224481860367627,"rt","binomial","estimated",1,12
62,-0.0426599251173857,-0.0741428535749212,-0.00921434780819487,"rt","binomial","estimated",1,12
63,-0.0342616967640528,-0.0651165293942206,-9.42959300887641e-05,"rt","binomial","estimated",1,12
64,-0.0256676884900751,-0.0560040286607683,0.00956341000513046,"rt","binomial","estimated",1,12
65,-0.019863810036227,-0.0506099538243607,0.0158516960585263,"rt","binomial","estimated",1,12
66,-0.0144417446059276,-0.0446048173011987,0.0208342800151839,"rt","binomial","estimated",1,12
67,-0.00819513191654603,-0.0392711822665855,0.027338143587453,"rt","binomial","estimated",1,12
68,-0.00344644417958606,-0.0339402204051403,0.0317852787973892,"rt","binomial","estimated",1,12
69,-0.00126244655176153,-0.0324837619722707,0.033954363442825,"rt","binomial","estimated",1,12
70,-0.000991643709687194,-0.0339247678978019,0.0315193196892509,"rt","binomial","estimated",1,12
71,-0.000590421375135298,-0.0344910302515039,0.0309502402998051,"rt","binomial","estimated",1,12
72,0.0020008744470129,-0.0326966898244057,0.0327730723568804,"rt","binomial","estimated",1,12
73,0.00490224602316477,-0.0296417714364114,0.0354305551438033,"rt","binomial","estimated",1,12
74,0.00945540682952286,-0.0247505516933138,0.0413451565232088,"rt","binomial","estimated",1,12
75,0.0137608260615981,-0.0189087856923939,0.0465445692538515,"rt","binomial","estimated",1,12
76,0.0174569143166699,-0.0143789484009045,0.0514274055246405,"rt","binomial","estimated",1,12
77,0.0197885961914326,-0.0119974293910632,0.0537429810672434,"rt","binomial","estimated",1,12
78,0.0218178916658517,-0.00882682971657454,0.0565180233247478,"rt","binomial","estimated",1,12
79,0.0226762488315305,-0.00787379537009462,0.0575226098223318,"rt","binomial","estimated",1,12
80,0.0228353514641402,-0.00762381214408429,0.0579942372480827,"rt","binomial","estimated",1,12
