"t","mean","lower","upper","variable","model","params","iter","confignum"
1,0.0427198187464531,-0.0355373227410907,0.129992750120167,"rt","binomial","estimated",1,8
2,0.042700722707267,-0.0286788770875824,0.123843526435978,"rt","binomial","estimated",1,8
3,0.042566610763949,-0.0211781349629185,0.118340445056184,"rt","binomial","estimated",1,8
4,0.0402714821609498,-0.0209057277368264,0.107769606175821,"rt","binomial","estimated",1,8
5,0.0372893341691713,-0.0166549827682614,0.0983112231587765,"rt","binomial","estimated",1,8
6,0.0336189447344752,-0.0148156703519072,0.089576430114166,"rt","binomial","estimated",1,8
7,0.0309308927782122,-0.0155983493485655,0.0800509603688309,"rt","binomial","estimated",1,8
8,0.0289009078904542,-0.0153853351653289,0.0741612158504401,"rt","binomial","estimated",1,8
9,0.0280303843069153,-0.0136323709096592,0.072732332248618,"rt","binomial","estimated",1,8
10,0.0283350370990314,-0.0127978223445204,0.0700157865475139,"rt","binomial","estimated",1,8
11,0.0273540949954104,-0.0128490493020295,0.0687270397618851,"rt","binomial","estimated",1,8
12,0.026424264258356,-0.0140648315973329,0.0675480521052752,"rt","binomial","estimated",1,8
13,0.0248255608469342,-0.0163464814740842,0.0636630334211671,"rt","binomial","estimated",1,8
14,0.0228861048944997,-0.0190928772266894,0.061090452732418,"rt","binomial","estimated",1,8
15,0.0212419551365268,-0.021067879101421,0.0581522631493402,"rt","binomial","estimated",1,8
16,0.0207324344128202,-0.0240676778260681,0.0576608031985122,"rt","binomial","estimated",1,8
17,0.0208139477922191,-0.0237044150495212,0.057961261796735,"rt","binomial","estimated",1,8
18,0.0228160859991644,-0.0239886587032821,0.06040260451354,"rt","binomial","estimated",1,8
19,0.0269816516081826,-0.0190946054643679,0.063497722679519,"rt","binomial","estimated",1,8
20,0.0324900819733497,-0.011301420148455,0.0696162256526062,"rt","binomial","estimated",1,8
21,0.039039317712578,-0.0048579601885902,0.0753552113745448,"rt","binomial","estimated",1,8
22,0.0459916878485909,0.00541757124638497,0.0838756257033323,"rt","binomial","estimated",1,8
23,0.053351574973877,0.0144252646390424,0.0917950029859868,"rt","binomial","estimated",1,8
24,0.0621559607088211,0.0250194500608366,0.101384918485691,"rt","binomial","estimated",1,8
25,0.0698027978775413,0.0328758299016048,0.111420919498439,"rt","binomial","estimated",1,8
26,0.0751643974240411,0.0381478476457033,0.117566989693976,"rt","binomial","estimated",1,8
27,0.0789012440777597,0.043866437362026,0.121602614905933,"rt","binomial","estimated",1,8
28,0.0820319051950869,0.0460833644071842,0.124992225001727,"rt","binomial","estimated",1,8
29,0.0849722413489903,0.0504549880839504,0.128755107347741,"rt","binomial","estimated",1,8
30,0.0869839211178385,0.0519823104031107,0.131912168818239,"rt","binomial","estimated",1,8
31,0.0869315617900242,0.0517542938036722,0.130893713426864,"rt","binomial","estimated",1,8
32,0.0819927260612416,0.0483673489665847,0.1229718653421,"rt","binomial","estimated",1,8
33,0.0742083970347811,0.0401435264506894,0.113432674586557,"rt","binomial","estimated",1,8
34,0.0648731881132021,0.0281123391520799,0.0997812997758142,"rt","binomial","estimated",1,8
35,0.0566055820685057,0.0163219292805141,0.0894331074545411,"rt","binomial","estimated",1,8
36,0.0497349809387067,0.00658232300275688,0.0834026358079883,"rt","binomial","estimated",1,8
37,0.0451713652206043,4.9939407670771e-05,0.0780351929267793,"rt","binomial","estimated",1,8
38,0.0451560352338059,0.00452956083110749,0.0766854491866799,"rt","binomial","estimated",1,8
39,0.0468410513922355,0.00555110274720855,0.0782761055951291,"rt","binomial","estimated",1,8
40,0.0513797954812239,0.0131677087208738,0.0828865558953432,"rt","binomial","estimated",1,8
41,0.0567083086569014,0.0221061275453682,0.0885668965264457,"rt","binomial","estimated",1,8
42,0.0629658209587023,0.0315462203693951,0.097290166952287,"rt","binomial","estimated",1,8
43,0.067220645196352,0.0358698341297516,0.105509635405582,"rt","binomial","estimated",1,8
44,0.0686884846161506,0.0379474512463075,0.107818687780279,"rt","binomial","estimated",1,8
45,0.0683072932845107,0.036354114751534,0.110568117532015,"rt","binomial","estimated",1,8
46,0.0595843915016408,0.029414259506032,0.0988861584867707,"rt","binomial","estimated",1,8
47,0.0482816298317968,0.0183382451484857,0.0834007217620541,"rt","binomial","estimated",1,8
48,0.0354426923726846,0.00309174069006937,0.066569249253365,"rt","binomial","estimated",1,8
49,0.023545332037042,-0.00909660464347665,0.0536898654125428,"rt","binomial","estimated",1,8
50,0.0146004149458068,-0.0185751653370412,0.0451690609153247,"rt","binomial","estimated",1,8
51,0.00478824835015218,-0.0287523040990727,0.035221890879642,"rt","binomial","estimated",1,8
52,-0.00315835155314496,-0.0372630208458111,0.0275736884717237,"rt","binomial","estimated",1,8
53,-0.00809298880223321,-0.0410111467408776,0.0228897361244348,"rt","binomial","estimated",1,8
54,-0.0125451588689935,-0.0449917869753919,0.0174949792753747,"rt","binomial","estimated",1,8
55,-0.0174216725834895,-0.0512201823714177,0.0136837401368654,"rt","binomial","estimated",1,8
56,-0.0232543993766431,-0.0592729315295198,0.00602591525427312,"rt","binomial","estimated",1,8
57,-0.0250564144015513,-0.0607202285273796,0.00377936116893425,"rt","binomial","estimated",1,8
58,-0.0216092509730058,-0.0542446396059777,0.00846669016266057,"rt","binomial","estimated",1,8
59,-0.018317715318742,-0.0505294694082336,0.0133954235577329,"rt","binomial","estimated",1,8
60,-0.012437216176454,-0.0440500478710026,0.0207247974304537,"rt","binomial","estimated",1,8
61,-0.0099483432147802,-0.0402066259803912,0.024651561121488,"rt","binomial","estimated",1,8
62,-0.00976631606070229,-0.0407741799120207,0.0248012358910182,"rt","binomial","estimated",1,8
63,-0.010593618639963,-0.042127773734114,0.0221945412651774,"rt","binomial","estimated",1,8
64,-0.010229073918046,-0.0419194024988139,0.0221102588532281,"rt","binomial","estimated",1,8
65,-0.0104918651628175,-0.042914184264291,0.0221358538892115,"rt","binomial","estimated",1,8
66,-0.0103821801123729,-0.0419121073589965,0.0217991059253941,"rt","binomial","estimated",1,8
67,-0.00905642295390679,-0.039683015382326,0.0239625399079004,"rt","binomial","estimated",1,8
68,-0.00862003218330568,-0.0400160388944563,0.0252439195379183,"rt","binomial","estimated",1,8
69,-0.0105673876864529,-0.0421323043381589,0.0224585617054721,"rt","binomial","estimated",1,8
70,-0.0114641758657633,-0.0418716460299384,0.0225763103407947,"rt","binomial","estimated",1,8
71,-0.0144790393366712,-0.0470831510632212,0.0178665090688235,"rt","binomial","estimated",1,8
72,-0.0190363875461581,-0.0527188014772959,0.012049850584499,"rt","binomial","estimated",1,8
73,-0.0221054829440564,-0.0568711462197912,0.0091097760068417,"rt","binomial","estimated",1,8
74,-0.0241230136174392,-0.059619008539837,0.00754825332541162,"rt","binomial","estimated",1,8
75,-0.0252869653993507,-0.0599851773608949,0.00650025500901432,"rt","binomial","estimated",1,8
76,-0.024845957028321,-0.0597633729797429,0.00686629570484236,"rt","binomial","estimated",1,8
77,-0.0243184399406475,-0.0583460340005778,0.00720839590424739,"rt","binomial","estimated",1,8
78,-0.0214650787499354,-0.0546987274605297,0.0118897519040667,"rt","binomial","estimated",1,8
79,-0.0191212890393247,-0.0514324992903095,0.0158526742139273,"rt","binomial","estimated",1,8
80,-0.0179286839061703,-0.0499004309782461,0.0177464731161168,"rt","binomial","estimated",1,8
81,-0.0175152324018228,-0.049185072373908,0.0191591043501535,"rt","binomial","estimated",1,8
82,-0.0200463889699771,-0.0521928088327556,0.0163048701822516,"rt","binomial","estimated",1,8
83,-0.0231123313625628,-0.0553601206836268,0.0119111110866216,"rt","binomial","estimated",1,8
84,-0.0276987454838867,-0.0620941911838375,0.00630194195697417,"rt","binomial","estimated",1,8
85,-0.0314776086672404,-0.0669235577910123,0.00163784551607586,"rt","binomial","estimated",1,8
86,-0.0330511135348176,-0.0683235882968624,-0.000278242196637712,"rt","binomial","estimated",1,8
87,-0.0344951655145688,-0.0708653997367829,-0.00160228435534416,"rt","binomial","estimated",1,8
88,-0.0360537111037061,-0.0727718198818236,-0.00334656675577501,"rt","binomial","estimated",1,8
89,-0.0356430793304144,-0.0723760750258956,-0.00303672452521699,"rt","binomial","estimated",1,8
90,-0.0347477163859055,-0.0722107384957258,-0.00150660779108747,"rt","binomial","estimated",1,8
91,-0.0331481637638716,-0.070171300880794,-0.000368133418347195,"rt","binomial","estimated",1,8
92,-0.0302943155591879,-0.0674919897996343,0.00332143002573865,"rt","binomial","estimated",1,8
93,-0.0266324739391098,-0.0632162862233117,0.00750949455389675,"rt","binomial","estimated",1,8
94,-0.0220674793453995,-0.0576670660438034,0.0134828484103552,"rt","binomial","estimated",1,8
95,-0.016174207212384,-0.0516589702162938,0.0221485668931376,"rt","binomial","estimated",1,8
96,-0.010073826701272,-0.0469839325353117,0.0319324261374455,"rt","binomial","estimated",1,8
