"t","mean","lower","upper","variable","date"
1,0.00773676320451293,0.00596249921619752,0.00994950684557747,"Pt","2021-09-09"
2,0.00759439892667407,0.006142217247216,0.00929514640966058,"Pt","2021-09-10"
3,0.00747266960223149,0.00628865377617946,0.00878831732106491,"Pt","2021-09-11"
4,0.00737483076583515,0.0064047839539779,0.00841731680746251,"Pt","2021-09-12"
5,0.00730416983235748,0.00647883015441798,0.00817181079649628,"Pt","2021-09-13"
6,0.00726406056210035,0.00652632423593881,0.00803330696838868,"Pt","2021-09-14"
7,0.00725664492666035,0.00657108222927642,0.00796808654630195,"Pt","2021-09-15"
8,0.00727910549494268,0.00662732587992085,0.00796085900267046,"Pt","2021-09-16"
9,0.00732801158321308,0.006683073382199,0.00800077118155207,"Pt","2021-09-17"
10,0.00740007969683647,0.0067431583515824,0.00809029837042963,"Pt","2021-09-18"
11,0.00749195782908435,0.00681993541290212,0.00819894517605673,"Pt","2021-09-19"
12,0.0076009846954948,0.0069182089502244,0.00831680223521501,"Pt","2021-09-20"
13,0.00772668168736784,0.00702222567989251,0.00846374828132257,"Pt","2021-09-21"
14,0.00786897331610119,0.00712178398166842,0.00865080220268554,"Pt","2021-09-22"
15,0.00802760860091995,0.00721029099187438,0.00888447163925701,"Pt","2021-09-23"
16,0.00820220792284211,0.00729286592788048,0.00915539211535544,"Pt","2021-09-24"
17,0.0083934992570863,0.00736206197660151,0.00947537523886307,"Pt","2021-09-25"
18,0.00860496800355836,0.00740399628940216,0.00986948481178562,"Pt","2021-09-26"
19,0.00884058442103,0.00742024659349154,0.0103441638660713,"Pt","2021-09-27"
20,0.00910418697714415,0.00742384237468214,0.010886990365541,"Pt","2021-09-28"
21,0.00939956299948434,0.00743269054467194,0.0114969718513709,"Pt","2021-09-29"
22,0.00972944411459676,0.00745820222339974,0.0121674124289217,"Pt","2021-09-30"
23,0.0100935911312837,0.00750045116796133,0.0128846742385919,"Pt","2021-10-01"
24,0.0104906732873197,0.00756487327668674,0.0136820500875788,"Pt","2021-10-02"
25,0.010918222287778,0.0076485851213254,0.0145036771237209,"Pt","2021-10-03"
26,0.0113725722008966,0.00778213398711672,0.0153461985401572,"Pt","2021-10-04"
