"variable","mean","median","sd","lower","upper","rhat","ess_bulk","timetofit"
"lp__",-122699.862105263,-122650,96.8721179405623,-122921,-122613,2.42671779244908,3.64594834501204,792.446999999986
"a_raw[1]",-2.97611066631579,-3.01554,0.609541022578819,-3.96887075,-1.656462,2.35269100025959,3.69568627699321,792.446999999986
"a_raw[2]",-3.5477257277193,-3.52098,0.539948259458508,-4.43781,-2.43433725,2.27660260540193,3.74750300627448,792.446999999986
"a_raw[3]",0.810044058461789,0.671209,1.17623868108682,-1.10566225,2.340562,1.50483091772878,5.63199333443756,792.446999999986
"a_raw[4]",-0.540228527127845,-0.1383325,1.20283707830178,-2.27764025,1.02990275,1.97057261555513,4.15693744439888,792.446999999986
"a_raw[5]",0.382112131437479,0.540857,1.35681372110577,-1.622781,1.92187125,2.16112314645463,3.93398399151475,792.446999999986
"a_raw[6]",1.18272006459268,1.12007,1.21405181565858,-0.939925075,2.63579025,1.44377237625375,6.36122051514122,792.446999999986
"a_raw[7]",0.141975369712858,0.1516965,0.808658719645232,-1.8860625,1.77565525,1.67794335482886,28.1698267035118,792.446999999986
"a_raw[8]",0.489929889523576,0.287462,0.76484558163224,-0.780995775,2.22008425,1.45929721294944,7.73623496358638,792.446999999986
"a_raw[9]",0.680168674022138,0.5334795,0.969504090931549,-1.07850525,2.12465075,2.01038620972965,4.07678949888365,792.446999999986
"a_raw[10]",0.827998266922141,0.4548475,0.790576889600268,-0.34467835,2.606561,1.35249632209187,12.3915621329648,792.446999999986
"a_raw[11]",0.636826762438685,0.428918,0.97672177121043,-0.4218441,2.75002625,1.58942318131085,5.26199427026014,792.446999999986
"a_raw[12]",0.561603409595995,0.336141,1.00004381876214,-1.04006475,2.5285305,1.52901704686725,5.51523749360472,792.446999999986
"a_raw[13]",0.419962649482309,0.434685,0.582608881612774,-0.74592105,1.7894925,1.41752289150631,12.061093454754,792.446999999986
"a_raw[14]",-0.235918327248037,-0.412416,0.774050915147391,-1.644032,1.331901,1.23557585706633,11.1156379108243,792.446999999986
"a_raw[15]",-0.681230571499099,-0.797533,0.731415649067027,-1.9897735,0.994371675,1.30685814587861,24.1694599287114,792.446999999986
"a_raw[16]",-0.539930594393537,-0.626425,0.949381474947574,-2.01589225,1.6101005,1.72458051495174,4.73123981573731,792.446999999986
"a_raw[17]",-0.548148518254493,-0.4100695,0.864129313530452,-2.00008175,0.720469575,1.46201132988851,5.92173528446023,792.446999999986
"a_raw[18]",-0.0691615561811379,-0.2783285,0.700628747321013,-1.48833,1.50060675,1.42253479258029,14.8720971360715,792.446999999986
"a_raw[19]",0.537264067646608,0.5041965,1.10864004651645,-1.684361,2.01925725,2.02649000479098,4.03751693175632,792.446999999986
"a_raw[20]",0.10504245504318,0.03098835,0.998519918980971,-1.09748025,1.7269015,1.79070396071617,4.5285028083011,792.446999999986
"a_raw[21]",0.861931989669786,0.8774155,1.12168886749565,-1.36476175,2.23125,2.14024175075042,3.96437725023328,792.446999999986
"a_raw[22]",0.775267227874161,1.013085,0.825154307088888,-1.0811235,1.95356375,1.22741733884041,10.649005740492,792.446999999986
"a_raw[23]",0.935122107886136,0.8194025,0.889925450630006,-0.70851715,2.01949,1.92433572541788,4.40040336453332,792.446999999986
"a_raw[24]",1.14162209521833,1.372845,0.630361680690584,-0.2133856,2.46056225,1.66146947997572,17.9792270603502,792.446999999986
"a_raw[25]",-0.0410366960364198,0.0754022,0.81260501797642,-1.58444375,1.05060025,1.50612726318612,5.45841165844522,792.446999999986
"a_raw[26]",0.0992936501203509,0.3034815,0.807759861700515,-1.612922,1.54899425,1.93108134193219,4.16896643659837,792.446999999986
"a_raw[27]",-0.010003447593118,-0.107844,0.880111770897209,-1.5929735,1.88674375,1.79762867505093,4.45116026071712,792.446999999986
"a_raw[28]",0.588625458592579,0.7420355,0.722502226376963,-0.9912651,1.8910215,1.50967174964502,6.37088086051472,792.446999999986
"a_raw[29]",1.1403344671587,1.38675,0.930648822800682,-0.749309525,2.22970125,1.50932063697036,5.48689883201095,792.446999999986
"a_raw[30]",0.360301596982451,0.7669795,1.35725382549519,-1.5193405,2.0221505,3.01781101622958,3.42368325520237,792.446999999986
"a_raw[31]",0.404754950157636,0.3717205,0.59849219062989,-0.593968475,1.779171,1.49222664748731,5.74028957837009,792.446999999986
"a_raw[32]",-1.34166456619504,-1.517835,0.619328432788462,-2.5908915,-0.0518671674999999,1.49234843093757,6.24301307359695,792.446999999986
"a_raw[33]",-0.90724616722616,-1.103035,0.964338633029058,-2.407711,0.41034875,1.67773850130373,4.7865022755052,792.446999999986
"a_raw[34]",-0.483163403484257,-0.336196,0.632896625028236,-1.88162175,0.53545575,1.99091316310312,4.21064133493497,792.446999999986
"a_raw[35]",0.214892806347797,0.328892,0.594763368361532,-1.00939025,1.088129,1.31694128785527,7.53845967928869,792.446999999986
"a_raw[36]",-0.407584851054327,-0.4913925,0.738378803271462,-1.42516075,1.12658375,2.1910781573233,3.86068551804293,792.446999999986
"a_raw[37]",0.167228850850073,0.24762,0.551245568511121,-1.10275525,1.2961015,1.37829429779022,20.6704601078576,792.446999999986
"a_raw[38]",0.196709959537715,0.2288125,0.608025469823147,-1.10086075,1.33744675,1.09496809609013,39.7708837584163,792.446999999986
"a_raw[39]",0.124529559250088,0.105869,0.884943148250855,-1.59338375,1.81559425,1.39163204630959,6.71472107461735,792.446999999986
"a_raw[40]",0.18726251212695,0.1512765,0.875609266622253,-1.6354545,1.8168815,1.38753575533436,6.78506682255427,792.446999999986
"a_raw[41]",-1.95464372123214,-2.02754,0.522096695145472,-2.99355475,-0.776604175,1.49380455232036,6.47695248704951,792.446999999986
"a_raw[42]",-0.602666855615443,-0.5820945,0.793292336639351,-2.18191525,0.862423925,1.24138403374732,9.53463078159309,792.446999999986
"a_raw[43]",-0.834927690499425,-0.558978,1.17398560992969,-2.709851,1.1722905,2.04305980209279,4.03298407504666,792.446999999986
"a_raw[44]",0.0509152489543346,0.1120805,0.614837139389719,-1.502282,1.33729,1.54649534326971,6.25378155961559,792.446999999986
"a_raw[45]",-0.0997406765736276,0.0914911,0.932161559154118,-1.8711035,1.03316175,1.52398308875764,5.73767336453234,792.446999999986
"a_raw[46]",-0.176498931872038,-0.2393295,0.567646188312537,-0.97442115,1.29515175,1.36255483054255,7.35204519698184,792.446999999986
"a_raw[47]",2.10919934347376,1.71153,1.29221032554811,0.16928365,5.086356,1.8186941257224,4.54272827531145,792.446999999986
"a_raw[48]",0.523506235103271,0.3872295,0.56270000702403,-0.54302275,1.86601125,1.49895367444713,10.0427491946682,792.446999999986
"a_raw[49]",-0.621926533057106,-0.918432,0.766804181619161,-1.59128025,1.2994935,1.57607476126244,5.20749479352825,792.446999999986
"a_raw[50]",1.56148587124231,1.463245,1.70158509248916,-1.35095475,5.036424,2.28448144683542,3.75747824526259,792.446999999986
"a_raw[51]",-0.772981269972982,-0.5322315,0.960703239483152,-2.29520025,1.201746,1.87660950925713,4.37139958959491,792.446999999986
"a_raw[52]",0.0167567145031658,-0.260639,0.698175543276798,-0.8094713,1.83626025,1.51500682054855,5.88244326465798,792.446999999986
"a_raw[53]",-1.22547270007561,-1.595025,0.927327568101624,-2.0947505,1.42654375,2.44588333117947,3.66003076647863,792.446999999986
"a_raw[54]",-0.117124769931515,0.153736,0.704296248336314,-1.68490625,0.807626875000001,1.74973866056849,4.65795389632504,792.446999999986
"a_raw[55]",-0.204570847294075,-0.1585565,0.884738026857841,-1.4339805,1.292032,1.99138630544533,4.0907664154349,792.446999999986
"a_raw[56]",-0.0288994793644538,0.2575775,1.24001697081583,-3.47444825,1.724831,1.8825208111158,4.25996131280964,792.446999999986
"a_raw[57]",-0.880338473365306,-0.927435,0.5798949538114,-1.83342025,0.4494936,1.420447954308,6.56905831361268,792.446999999986
"a_raw[58]",-0.918430048044929,-0.8994695,0.947296356148751,-2.4361715,0.5358968,1.76454229272202,4.65430412227416,792.446999999986
"a_raw[59]",-0.24501112511114,-0.1376675,0.776625413306472,-2.066388,0.6892804,2.242183166017,3.82023516598856,792.446999999986
"a_raw[60]",-0.0890764245026577,0.10242,0.67070786908682,-1.55585575,0.928135625000001,1.28600434100447,9.16806375851588,792.446999999986
"a_raw[61]",-0.187079926141888,0.329844,0.978199033423809,-1.677512,1.1278365,1.78537503831033,4.48435914244459,792.446999999986
"a_raw[62]",0.76871346994936,0.9035765,0.597189626339397,-0.4805152,1.808222,1.33878545742432,7.9184714200618,792.446999999986
"a_raw[63]",0.584498591352745,0.466462,0.708553643111995,-0.2101201,1.992173,2.0149772034104,4.06929532814663,792.446999999986
"a_raw[64]",0.0210071092548348,0.00961667,0.861042598590091,-1.3134895,2.02645275,1.59957282791731,5.29592071584531,792.446999999986
"a_raw[65]",0.0960233316342499,0.342606,1.16280977422974,-1.57476025,1.4482315,2.14990976342474,3.89632693900665,792.446999999986
"a_raw[66]",-0.911917918010316,-0.721623,1.01324890810614,-2.2695,0.3231912,2.59371898710795,3.55901177486781,792.446999999986
"a_raw[67]",-0.080226032502788,-0.0288916,1.03857898076032,-1.888202,1.63116025,1.97490894000796,4.13361230775699,792.446999999986
"a_raw[68]",0.177146993957392,0.248592,1.43823059612442,-1.60056025,3.01234125,1.79644181810173,4.46971300621407,792.446999999986
"a_raw[69]",-0.313007329738064,-0.391772,0.405314808839205,-1.0697255,0.539580275,1.50142638368091,5.71955323691091,792.446999999986
"a_raw[70]",0.342529669380789,0.6353385,0.675204452685738,-1.45058,1.1480045,1.36898932070796,7.40402579980907,792.446999999986
"a_raw[71]",1.0733713753351,1.185185,1.10384944495304,-1.37387175,2.6664745,2.713687805543,3.5129524044026,792.446999999986
"a_raw[72]",-0.860942268082217,-1.246995,0.87671209478848,-1.98216975,1.289485,1.71266651849207,4.77295772394257,792.446999999986
"a_raw[73]",-0.10706903071314,-0.156202,1.2634570428405,-2.40937175,2.1431515,2.00654789452733,4.0682412280266,792.446999999986
"a_raw[74]",0.968077633600637,1.305105,0.970863916614206,-0.968933075,1.98478025,2.01750177727946,4.01739215376799,792.446999999986
"a_raw[75]",-0.0063590456345362,0.1023615,0.841578732523848,-1.9227955,1.205812,1.26491381087809,9.74297864744757,792.446999999986
"a_raw[76]",0.93157838248592,0.8413825,0.634223608251559,-0.17432965,1.71124025,1.80292488204936,4.58422934998186,792.446999999986
"a_raw[77]",-0.0643222760205393,-0.01933315,0.964787911108886,-1.28999,2.10560775,2.07894028520163,3.98257415085437,792.446999999986
"a_raw[78]",-0.686132669257274,-0.4319065,0.936736535528787,-1.95416025,1.29878,1.90095091112534,4.24812578730266,792.446999999986
"a_raw[79]",0.78157186053443,0.3057455,1.38371559427989,-1.121376,2.80780025,1.75794101401265,4.65545838313341,792.446999999986
