"variable","mean","median","sd","lower","upper","rhat","ess_bulk","timetofit"
"lp__",-18159.2422964912,-18158.9,4.43050539029819,-18168.7,-18151.4,1.00073437411347,1921.22859076805,110.838999999978
"a_raw[1]",-4.49295569686975,-4.547635,1.20350204098535,-6.7777165,-1.8646595,1.0018534629834,666.569876801439,110.838999999978
"a_raw[2]",-4.58943194733158,-4.62869,0.858935602455146,-6.19670625,-2.728115,1.00225470664075,647.890206173496,110.838999999978
"a_raw[3]",0.0190859416135035,0.009995235,1.01040063464523,-1.93726375,2.0259595,1.00494424093212,1858.20799684543,110.838999999978
"a_raw[4]",-0.0114719718554072,-0.01389735,0.99078780203506,-1.95973225,1.912188,1.00359331904127,2083.8372506941,110.838999999978
"a_raw[5]",0.0308073075635931,0.02594375,1.00917130536277,-1.92677375,2.04162525,1.00261786908076,1530.08363514476,110.838999999978
"a_raw[6]",0.0874372279064141,0.07717935,0.969082830585909,-1.7973525,2.0185475,1.00189749177472,1107.86653471724,110.838999999978
"a_raw[7]",0.619077902072533,0.617605,0.891262364171479,-1.15323025,2.36470375,1.00221663403866,908.035621827774,110.838999999978
"a_raw[8]",0.349463454169097,0.3500505,0.779545838492319,-1.13808,1.93727575,1.00084932488343,1725.52059772937,110.838999999978
"a_raw[9]",0.258126223859295,0.2428105,0.820540824115422,-1.3229455,1.9237615,1.00116289176739,1357.76116966233,110.838999999978
"a_raw[10]",0.382974696512234,0.3786965,0.816963364326292,-1.2069105,2.0093995,1.00126895971663,1191.93898369451,110.838999999978
"a_raw[11]",0.0913948834531245,0.09564155,0.879144481046983,-1.62875825,1.8075365,1.00323296614414,1256.96325714025,110.838999999978
"a_raw[12]",-0.212606209731946,-0.209924,0.906979768075681,-2.00184325,1.57530375,1.00148030246671,1342.34199024633,110.838999999978
"a_raw[13]",-0.565690174905454,-0.5745775,0.906336423970387,-2.3355875,1.219006,1.00285469854819,1279.32819691188,110.838999999978
"a_raw[14]",-1.03634504854776,-1.025175,0.842170106588723,-2.7098325,0.601786675,1.0016747191237,1242.87025035569,110.838999999978
"a_raw[15]",-1.0368786970191,-1.043935,0.769636567078005,-2.52894625,0.485373625,1.00379152192016,1048.32724552947,110.838999999978
"a_raw[16]",0.597011061411396,0.5994465,0.7250486030321,-0.83029015,2.00350025,1.00454795167458,1240.31283049777,110.838999999978
"a_raw[17]",0.850220487272008,0.8436305,0.781482100448928,-0.68832325,2.38346275,1.00089832464807,1048.65957196045,110.838999999978
"a_raw[18]",0.282528238505421,0.2878015,0.853607410716664,-1.38095825,1.958474,1.00183492297838,1398.97290042674,110.838999999978
"a_raw[19]",0.0238003136456299,0.01679635,0.941749219275706,-1.83353075,1.90666175,1.0023139588487,929.256012435332,110.838999999978
"a_raw[20]",-0.188974369025675,-0.1884645,0.877363016333607,-1.87766425,1.56907425,1.00292185267068,1070.78725478668,110.838999999978
"a_raw[21]",-0.369836532251904,-0.3694675,0.796716844589166,-1.9407605,1.192312,1.00319182102486,968.797258044335,110.838999999978
"a_raw[22]",0.28072346941394,0.289164,0.771651438231633,-1.24024425,1.793028,1.00324540763703,1124.48859174493,110.838999999978
"a_raw[23]",0.696278683807194,0.6830145,0.720870378076159,-0.683567175,2.14863575,1.00348038207981,1169.31300128238,110.838999999978
"a_raw[24]",0.743075505048512,0.735741,0.768866057177718,-0.7370039,2.27827025,1.00419855893583,1121.41985489573,110.838999999978
"a_raw[25]",0.400326716368428,0.4044865,0.932493188419486,-1.45632525,2.21118325,1.00060044108089,1618.72767508878,110.838999999978
"a_raw[26]",-0.0296418270076967,-0.02487345,0.983869328067497,-1.9803855,1.87608175,1.00233636793992,1490.47124992254,110.838999999978
"a_raw[27]",0.00520040720124504,0.01427055,0.993582130352598,-1.96070675,1.91258575,1.00068277037353,1923.14637313885,110.838999999978
"a_raw[28]",0.012163962872829,0.003509015,1.00124421728855,-1.92811025,1.95124575,1.0014633577875,1791.57398628492,110.838999999978
"a_raw[29]",0.0218444249133216,0.025147,0.977433737531351,-1.87627375,1.945804,1.00052382089393,1860.0055210086,110.838999999978
"sigma",0.176671002138596,0.1633435,0.0688963722463354,0.0843232275,0.35048165,1.00189195813433,946.456913714494,110.838999999978
"a[1]",-4.49295569686975,-4.547635,1.20350204098535,-6.7777165,-1.8646595,1.0018534629834,666.569876801439,110.838999999978
"a[2]",-4.58943194733158,-4.62869,0.858935602455146,-6.19670625,-2.728115,1.00225470664075,647.890206173496,110.838999999978
"a[3]",-4.68146218105263,-4.70786,0.557037973862262,-5.72389,-3.489443,1.00148276751086,693.770860520575,110.838999999978
"a[4]",-4.77614049666667,-4.78929,0.306215448601827,-5.34888125,-4.125639,1.00161709773965,872.0422859611,110.838999999978
"a[5]",-4.86535288403509,-4.86731,0.129874611303841,-5.1164425,-4.60506,1.00049138410838,2036.23944028885,110.838999999978
"a[6]",-4.93745073403509,-4.9355,0.066828821658824,-5.0740105,-4.8102,1.0008711408278,2678.06441103969,110.838999999978
"a[7]",-4.89747815403509,-4.89705,0.0620712560103151,-5.02100025,-4.77617975,1.00057000561284,3282.63191603683,110.838999999978
"a[8]",-4.80564587789474,-4.80508,0.0692594543969491,-4.94311025,-4.67046875,1.00060498330013,4608.8011447109,110.838999999978
"a[9]",-4.68057101438596,-4.676645,0.119466864002266,-4.92774425,-4.45458,1.00092302757614,2116.20428553857,110.838999999978
"a[10]",-4.49241940298246,-4.48306,0.187100877775451,-4.89290025,-4.14632725,1.00257513278732,1650.96078914917,110.838999999978
"a[11]",-4.28527586210526,-4.277065,0.207436871003217,-4.7346995,-3.901189,1.00182138101345,1636.00623150654,110.838999999978
"a[12]",-4.10633128210526,-4.10278,0.166230458578195,-4.45414,-3.7833295,1.00262122533375,1821.94463598931,110.838999999978
"a[13]",-4.01282942701754,-4.01324,0.0871125282914844,-4.18236225,-3.83899975,1.00086219721508,3140.48347557452,110.838999999978
"a[14]",-4.08603053561403,-4.08837,0.05591987119905,-4.18916,-3.9694195,1.00189340339605,1804.15620019873,110.838999999978
"a[15]",-4.33710823,-4.33443,0.0537629348802545,-4.45162,-4.23973975,1.00199659925099,1829.11439095377,110.838999999978
"a[16]",-4.47936350263158,-4.47773,0.0657137502253804,-4.61176175,-4.35370975,1.00093917414021,3947.35918034797,110.838999999978
"a[17]",-4.47930323421053,-4.483415,0.130648476034321,-4.72670125,-4.20615975,1.0011023886886,1865.31968125309,110.838999999978
"a[18]",-4.43906961596491,-4.448855,0.179587431029211,-4.7687305,-4.0451265,1.00105102978349,1220.92123100789,110.838999999978
"a[19]",-4.4026786468421,-4.413725,0.160892431013727,-4.69169275,-4.0518095,1.00039303801164,1424.66856923177,110.838999999978
"a[20]",-4.40101255684211,-4.404645,0.0936339254668363,-4.57421025,-4.208509,1.00094517621192,2115.06999578351,110.838999999978
"a[21]",-4.46427386473684,-4.46398,0.0555217982909739,-4.57516075,-4.35486925,1.00186175670524,2534.43116723222,110.838999999978
"a[22]",-4.4765802622807,-4.474895,0.0573299653928231,-4.593801,-4.36823,1.00230847140018,2601.51961043577,110.838999999978
"a[23]",-4.37664375403509,-4.37503,0.0662436376584332,-4.51239075,-4.25186925,1.00208492012653,2691.60620704137,110.838999999978
"a[24]",-4.15426778245614,-4.15421,0.078679116612596,-4.30841075,-4.00013975,1.00034466951313,4835.26168784903,110.838999999978
"a[25]",-3.86137190894737,-3.865125,0.170437153531637,-4.18628075,-3.519568,1.00071693360539,3262.79578489709,110.838999999978
"a[26]",-3.57573733578947,-3.58701,0.362733702977139,-4.2647205,-2.82191475,1.00048715405019,2179.83554052533,110.838999999978
"a[27]",-3.29049624906526,-3.312035,0.616991912422752,-4.45439575,-2.00247625,1.00047508303082,2062.57312747993,110.838999999978
"a[28]",-3.00291424861877,-3.034755,0.921206996784124,-4.77684075,-1.069816,1.00035509185216,1982.93854286734,110.838999999978
"a[29]",-2.71012503383549,-2.754555,1.26733892470601,-5.148452,-0.042211847499999,1.00046035730384,1944.69750803333,110.838999999978
"Y_hat[1]",-4.8625004722807,-4.8642,0.131166749375374,-5.11628025,-4.60022975,1.00056808019477,1621.72918659488,110.838999999978
"Y_hat[2]",-4.87831469491228,-4.878955,0.10655921869585,-5.08641,-4.66892,1.00041824338834,2195.57870482062,110.838999999978
"Y_hat[3]",-4.89264759315789,-4.89224,0.0860718136033619,-5.0627005,-4.7254995,1.00028168043554,3639.80366953568,110.838999999978
"Y_hat[4]",-4.90471616333333,-4.90381,0.0703663353254736,-5.04429,-4.76900925,1.00018693686059,7532.11195723912,110.838999999978
"Y_hat[5]",-4.91373754298246,-4.913095,0.0597786957412997,-5.03272,-4.79885975,1.00022914446107,13857.0452325689,110.838999999978
"Y_hat[6]",-4.91892889859649,-4.91828,0.0533911576259076,-5.02536025,-4.8160895,1.00028790786979,12948.6056165514,110.838999999978
"Y_hat[7]",-4.91975398754386,-4.919175,0.0493603710021879,-5.0184805,-4.82431,1.00024516234077,8487.27150383072,110.838999999978
"Y_hat[8]",-4.91652654719298,-4.9159,0.0469419080347756,-5.0099,-4.82522975,1.00013991686428,7097.36360319541,110.838999999978
"Y_hat[9]",-4.90974295666667,-4.90933,0.0461075804018765,-5.00147075,-4.82018,1.00009435015518,6484.71861245982,110.838999999978
