"t","mean","lower","upper","variable","date"
1,0.0151936451480937,0.0105728417271546,0.0203323330472782,"Pt","2020-12-30"
2,0.0150738925147976,0.0109153237328236,0.0193812832948042,"Pt","2020-12-31"
3,0.0149606775190223,0.0113196490301989,0.0186589334774413,"Pt","2021-01-01"
4,0.0148526487962649,0.0116415145738367,0.0181000178677031,"Pt","2021-01-02"
5,0.0147484915056305,0.0119030725337951,0.0175623797941613,"Pt","2021-01-03"
6,0.0146469082149196,0.0122052494326229,0.0169362632186494,"Pt","2021-01-04"
7,0.0145467361434313,0.0125546213769149,0.0165452501315274,"Pt","2021-01-05"
8,0.0144471453153058,0.0127928389342354,0.0161138316594276,"Pt","2021-01-06"
9,0.0143474500830871,0.0129704746214393,0.0158051109497317,"Pt","2021-01-07"
10,0.0142469716045717,0.013087180820615,0.0154662515933801,"Pt","2021-01-08"
11,0.0141450328945348,0.0131379371348573,0.0152202295949914,"Pt","2021-01-09"
12,0.0140396103655593,0.0130267493970626,0.0150128184561658,"Pt","2021-01-10"
13,0.0139240508883467,0.0129129175520221,0.014909441081824,"Pt","2021-01-11"
14,0.0137909497201742,0.0127155601994204,0.014847972801484,"Pt","2021-01-12"
15,0.0136331585627614,0.0125454705139833,0.0148031672529834,"Pt","2021-01-13"
16,0.0134438986630067,0.0123334404037711,0.0147271175519691,"Pt","2021-01-14"
17,0.0132185204000897,0.0120094126472972,0.0145602265416984,"Pt","2021-01-15"
18,0.0129577506826243,0.0116904848387865,0.0144000142060983,"Pt","2021-01-16"
19,0.0126635652449167,0.0113429521534676,0.0142074698980196,"Pt","2021-01-17"
20,0.0123381363544239,0.0109814432100655,0.0138548900110081,"Pt","2021-01-18"
21,0.0119838257186278,0.0105722234614888,0.0135709065739762,"Pt","2021-01-19"
22,0.0116041585941426,0.0101586719637612,0.0132165841578832,"Pt","2021-01-20"
23,0.0112053085088039,0.00979051237626929,0.01286954659944,"Pt","2021-01-21"
24,0.0107934482733476,0.0093433007956384,0.0124587623557146,"Pt","2021-01-22"
25,0.010374105574943,0.00892150710185143,0.0120423356909513,"Pt","2021-01-23"
26,0.00995215006018105,0.00852217666836168,0.0116049646700839,"Pt","2021-01-24"
27,0.0095317734281418,0.00810065915986062,0.011291254327109,"Pt","2021-01-25"
28,0.00911640608410489,0.00770486274654742,0.0108571053354787,"Pt","2021-01-26"
29,0.00870893298851386,0.00731096749016464,0.0104413178374402,"Pt","2021-01-27"
30,0.00831172533272384,0.0069585656786737,0.00995899661820458,"Pt","2021-01-28"
31,0.00792670960879563,0.00662633155675017,0.00947366644536803,"Pt","2021-01-29"
32,0.00755553119151265,0.00632284925957207,0.00896784326171886,"Pt","2021-01-30"
33,0.00719965791448865,0.00603328970222384,0.00853259370790491,"Pt","2021-01-31"
34,0.00686021396492801,0.00574810640485327,0.00805410382120997,"Pt","2021-02-01"
35,0.00653793992256498,0.00548322919959503,0.0075818143018357,"Pt","2021-02-02"
36,0.00623324453878814,0.00522480540589633,0.0072047934978983,"Pt","2021-02-03"
37,0.00594639728414935,0.00500612831660773,0.00683382893389163,"Pt","2021-02-04"
38,0.00567770392896802,0.00480312651268094,0.00648802075310573,"Pt","2021-02-05"
39,0.00542729770891795,0.00462841353515832,0.00617227226192501,"Pt","2021-02-06"
40,0.00519512058857987,0.00446862772431965,0.00589488112249893,"Pt","2021-02-07"
41,0.00498097295647714,0.00433641897310306,0.00563836573479868,"Pt","2021-02-08"
42,0.00478413173920239,0.00419697329115364,0.005390832890503,"Pt","2021-02-09"
43,0.00460297436200324,0.00406105534804506,0.00517204812508187,"Pt","2021-02-10"
44,0.00443590691630463,0.0039236512115429,0.00498449041519244,"Pt","2021-02-11"
45,0.00428145521815634,0.00377465871041116,0.00481377404581033,"Pt","2021-02-12"
46,0.00413826113478567,0.00364535896260806,0.00465495142863434,"Pt","2021-02-13"
47,0.00400504077256564,0.00350938517371469,0.0045004032059529,"Pt","2021-02-14"
48,0.00388053096519685,0.00339935727245259,0.00436148367018476,"Pt","2021-02-15"
49,0.00376356841018611,0.00327118663134806,0.00426244663152511,"Pt","2021-02-16"
50,0.00365306709602417,0.00314361633457262,0.00417781033925165,"Pt","2021-02-17"
51,0.00354801492332873,0.00303312089378743,0.00410440601264747,"Pt","2021-02-18"
52,0.00344758473130664,0.00292494413982598,0.00402832703202217,"Pt","2021-02-19"
53,0.00335119675120002,0.00282833238038038,0.00394243353337349,"Pt","2021-02-20"
54,0.0032583193068446,0.00271232691932784,0.00386785260768115,"Pt","2021-02-21"
55,0.00316843109758349,0.00260511335731968,0.00380573990255758,"Pt","2021-02-22"
56,0.00308103100150185,0.00250498085025284,0.00375249409920839,"Pt","2021-02-23"
57,0.00299581730564203,0.002423785735461,0.00371905815908718,"Pt","2021-02-24"
58,0.00291276832295386,0.00233173940180312,0.00369108018442708,"Pt","2021-02-25"
59,0.0028318458464798,0.00224455301203343,0.00361312719791102,"Pt","2021-02-26"
60,0.00275296244406766,0.00216163319821394,0.00350528961964954,"Pt","2021-02-27"
61,0.00267600380697101,0.00208777970988392,0.00339187609958543,"Pt","2021-02-28"
62,0.00260092567565585,0.0020133287788969,0.00330138192082703,"Pt","2021-03-01"
63,0.0025277929121199,0.00195524636702794,0.00320578286068326,"Pt","2021-03-02"
64,0.00245665895660858,0.00190060027061256,0.00311556219305275,"Pt","2021-03-03"
65,0.0023875433313248,0.00184528729176302,0.00304345836847728,"Pt","2021-03-04"
66,0.00232044257517186,0.00179056384273752,0.00297280908785779,"Pt","2021-03-05"
67,0.00225545437362405,0.00173778268739333,0.00285724784188721,"Pt","2021-03-06"
68,0.00219281719127528,0.00170241485749728,0.0027485728951935,"Pt","2021-03-07"
69,0.00213273549500127,0.00164619265355852,0.00264563520507154,"Pt","2021-03-08"
70,0.00207535844684611,0.00160775767503684,0.00256348635561397,"Pt","2021-03-09"
71,0.00202079167156275,0.00158361875509429,0.00250441122104324,"Pt","2021-03-10"
72,0.00196911295815347,0.00156079556923603,0.00242166225797944,"Pt","2021-03-11"
73,0.00192037633550001,0.00154080244650424,0.00234667972122575,"Pt","2021-03-12"
74,0.00187460832252592,0.00151746960530758,0.00227484172423485,"Pt","2021-03-13"
75,0.00183180362796493,0.00149306429100375,0.00221711934648328,"Pt","2021-03-14"
76,0.00179193428354432,0.00146914032561656,0.0021658307289522,"Pt","2021-03-15"
77,0.00175491998033016,0.0014436517415505,0.00210879144130763,"Pt","2021-03-16"
78,0.0017206253528627,0.00142462285114373,0.00205092936801661,"Pt","2021-03-17"
79,0.00168891238162923,0.00139361336382914,0.00200632970745426,"Pt","2021-03-18"
80,0.00165963786199747,0.0013693230774705,0.00197265295436011,"Pt","2021-03-19"
81,0.00163265658247276,0.00134675211502822,0.00195292337522532,"Pt","2021-03-20"
82,0.00160774177642952,0.00132221411562585,0.00193561118499198,"Pt","2021-03-21"
83,0.0015845707385849,0.00129555935987585,0.00190732884684974,"Pt","2021-03-22"
84,0.00156282008699626,0.00127867154030181,0.00190101579921438,"Pt","2021-03-23"
85,0.00154216198070035,0.00125081850268372,0.00189179460189785,"Pt","2021-03-24"
86,0.00152226796116589,0.00122549735172307,0.00188147102959653,"Pt","2021-03-25"
87,0.00150285910697973,0.00120000461801398,0.00188523103831956,"Pt","2021-03-26"
88,0.00148371034599228,0.00117792473755136,0.00188652759894046,"Pt","2021-03-27"
89,0.00146459530308407,0.00114312759288253,0.00187580450072021,"Pt","2021-03-28"
90,0.00144528008405464,0.00112010892264945,0.00186875529767063,"Pt","2021-03-29"
91,0.00142553795366987,0.00109855343327055,0.00186622404942423,"Pt","2021-03-30"
92,0.0014053204883454,0.00107304796927264,0.00187277740000459,"Pt","2021-03-31"
93,0.00138475239211797,0.00104885138286732,0.00186810041303748,"Pt","2021-04-01"
94,0.00136394655875836,0.00102100476985086,0.00185990584905034,"Pt","2021-04-02"
95,0.00134299027935316,0.00100003790887901,0.00183970356999754,"Pt","2021-04-03"
96,0.00132195060368319,0.000983129996295959,0.00181641835232633,"Pt","2021-04-04"
97,0.00130085731867543,0.000966593733850885,0.00181293601647604,"Pt","2021-04-05"
98,0.00127971276717006,0.000943118779801925,0.00177674680445886,"Pt","2021-04-06"
99,0.00125851668208757,0.000925813094905211,0.00175208616630622,"Pt","2021-04-07"
100,0.00123726433434149,0.000909110890619942,0.0017161148789481,"Pt","2021-04-08"
101,0.0012159542498187,0.000899000040430833,0.00167026009510972,"Pt","2021-04-09"
102,0.00119461267152905,0.000879077859759898,0.00162714537804276,"Pt","2021-04-10"
103,0.00117328054518935,0.000861427923099301,0.00158205241566526,"Pt","2021-04-11"
104,0.00115198280080033,0.000846994705896784,0.00155432793018994,"Pt","2021-04-12"
105,0.00113072358662165,0.000836529671956651,0.00151192424401476,"Pt","2021-04-13"
106,0.00110950178410945,0.000823748449603914,0.00146280806600944,"Pt","2021-04-14"
107,0.00108845360620012,0.000813031671995642,0.00140629082154336,"Pt","2021-04-15"
108,0.0010678204965004,0.00080364373407614,0.00136664961638353,"Pt","2021-04-16"
109,0.00104781947842687,0.000796543755873869,0.00133523015589232,"Pt","2021-04-17"
110,0.00102863670172914,0.00078858467972861,0.00130445116139474,"Pt","2021-04-18"
111,0.00101042915141376,0.00077261846615638,0.00126479769281096,"Pt","2021-04-19"
112,0.000993260228629157,0.000767615132532035,0.00124447226331426,"Pt","2021-04-20"
113,0.00097712535592613,0.000761170670151468,0.00121229829696247,"Pt","2021-04-21"
114,0.000962010752876228,0.000755415446974456,0.0011946099585449,"Pt","2021-04-22"
115,0.00094789294273655,0.000743655463656598,0.00117410898981694,"Pt","2021-04-23"
116,0.000934743712174912,0.00073323062158015,0.00115446418302682,"Pt","2021-04-24"
117,0.000922536392758727,0.000725028581177952,0.00114626533173108,"Pt","2021-04-25"
118,0.000911242732643575,0.000718100470329689,0.0011329215858596,"Pt","2021-04-26"
119,0.000900825965255198,0.000708705835281175,0.0011227622588621,"Pt","2021-04-27"
120,0.000891239897971687,0.000698228897268367,0.00112450809139775,"Pt","2021-04-28"
121,0.000882439714441539,0.000690018527964476,0.00111826316251665,"Pt","2021-04-29"
122,0.000874440334732121,0.000672221191740156,0.0011126264078701,"Pt","2021-04-30"
123,0.000867294115634777,0.000655153957703359,0.00110484061321832,"Pt","2021-05-01"
124,0.000861044816257842,0.000644978695402142,0.00109740406735148,"Pt","2021-05-02"
125,0.000855724353253302,0.000633935735325042,0.00109143769227298,"Pt","2021-05-03"
126,0.000851357777949628,0.000618179576890566,0.00109578972145756,"Pt","2021-05-04"
127,0.000847976858378091,0.000608250168887301,0.00109577730983452,"Pt","2021-05-05"
128,0.000845618080449867,0.000598289020740796,0.00109931991234506,"Pt","2021-05-06"
129,0.000844313167573707,0.00058229125755491,0.00109850777313494,"Pt","2021-05-07"
130,0.000844088077788881,0.000578124357968012,0.0011020662098756,"Pt","2021-05-08"
131,0.000844970653671874,0.000577351667986324,0.00110235658076285,"Pt","2021-05-09"
132,0.000847021592403042,0.000572136167667609,0.00111468673939251,"Pt","2021-05-10"
133,0.000850323387723827,0.000568151376252295,0.00112777409784081,"Pt","2021-05-11"
134,0.00085496012857782,0.000571658364382717,0.00113997212548281,"Pt","2021-05-12"
135,0.000861017394885734,0.000579891451271489,0.00115745045770445,"Pt","2021-05-13"
136,0.000868588820433903,0.000585536172397432,0.00116292490827746,"Pt","2021-05-14"
137,0.000877783241760424,0.000591572395922531,0.00117200124316024,"Pt","2021-05-15"
138,0.000888719925075631,0.00061040590814116,0.00118978977940944,"Pt","2021-05-16"
139,0.000901520445338935,0.000627100686585161,0.00120207141539898,"Pt","2021-05-17"
140,0.000916306851153043,0.000646171112049745,0.00120743368493492,"Pt","2021-05-18"
141,0.000933203840493431,0.000662606652060696,0.00122084675813851,"Pt","2021-05-19"
142,0.000952320029117407,0.000683959018210243,0.00124122700711748,"Pt","2021-05-20"
143,0.000973764561972026,0.000705386696905596,0.00126474017907367,"Pt","2021-05-21"
144,0.00099765731774148,0.000726822518623991,0.00128512776783925,"Pt","2021-05-22"
145,0.0010241272088166,0.000752066313422724,0.00129878214250357,"Pt","2021-05-23"
146,0.00105331328536255,0.000776656719915102,0.00131963401960837,"Pt","2021-05-24"
147,0.00108533993806789,0.000809823913970953,0.00135710519599577,"Pt","2021-05-25"
148,0.00112032345174025,0.000845795308551357,0.00140135571547433,"Pt","2021-05-26"
149,0.00115837564346323,0.000893107901545153,0.00143673562831058,"Pt","2021-05-27"
150,0.00119959875439636,0.000929679653278458,0.00147610907837073,"Pt","2021-05-28"
151,0.00124408940914742,0.000960747394869329,0.00153294909972234,"Pt","2021-05-29"
152,0.00129194796780383,0.00100380200042841,0.00158408113228279,"Pt","2021-05-30"
153,0.00134327202531054,0.00104819004058221,0.00164556861824184,"Pt","2021-05-31"
154,0.00139814100371635,0.0010899118701325,0.00171929868887829,"Pt","2021-06-01"
155,0.00145660722975216,0.00113418702191162,0.0018054954479321,"Pt","2021-06-02"
156,0.00151870824514241,0.00117333638693246,0.00189542531316964,"Pt","2021-06-03"
157,0.00158454177703409,0.00121385459754526,0.0019839738817874,"Pt","2021-06-04"
158,0.00165422440063285,0.00126726559934317,0.00207119607187731,"Pt","2021-06-05"
