"variable","mean","median","sd","lower","upper","rhat","ess_bulk","timetofit"
"lp__",-23316.6923333333,-23316.1,5.47644537531705,-23327.6,-23307.1,1.00925683569084,237.134460585431,55.5300000000279
"a_raw[1]",-4.09635471111111,-4.072275,0.771828247247817,-5.650727,-2.490329,1.00527456858402,256.334574740282,55.5300000000279
"a_raw[2]",-4.12014391111111,-4.105245,0.5965588569238,-5.386162,-2.89629625,1.00502724065986,256.979541721843,55.5300000000279
"a_raw[3]",0.0313181646733333,0.005367045,0.95546040654228,-1.8885795,1.9069965,1.00171531643286,1694.06036183317,55.5300000000279
"a_raw[4]",-0.00170553043577777,-0.03369945,0.948519437632709,-1.8622145,1.9998485,0.998423418330221,1353.64670822981,55.5300000000279
"a_raw[5]",-0.0034288064288889,-0.04144905,0.945509558112387,-1.777143,1.8468755,1.00158532854937,1433.06770736986,55.5300000000279
"a_raw[6]",-0.0525855698111111,-0.06359555,0.960503313284013,-1.96744525,1.87551475,1.00046862793975,1037.75983362236,55.5300000000279
"a_raw[7]",-0.0759779669433333,-0.06156405,0.963699953439873,-1.88513775,1.83342925,1.00564489256945,864.275282883285,55.5300000000279
"a_raw[8]",-0.151584216188889,-0.161561,0.921780718409532,-1.940158,1.66733675,1.0025278828946,1235.57503890524,55.5300000000279
"a_raw[9]",-1.01601020384444,-1.00536,0.85573348416293,-2.634331,0.630981425,1.00221454319453,1015.9519077564,55.5300000000279
"a_raw[10]",-1.06986592242889,-1.045295,0.867053912487243,-2.7702695,0.56108575,1.00747822550311,825.091206407542,55.5300000000279
"a_raw[11]",-0.586261895211111,-0.5973235,0.897561456362237,-2.25804025,1.310029,1.00590431777796,1335.1228676631,55.5300000000279
"a_raw[12]",-0.16920449629,-0.153126,0.99621231827103,-2.1719405,1.74246925,1.00348552170344,2147.06185872738,55.5300000000279
"a_raw[13]",0.184509474834778,0.178177,0.87375120964809,-1.4962575,2.05387175,1.00371560669481,1267.18947930962,55.5300000000279
"a_raw[14]",0.593267911106889,0.5848195,0.868505373092904,-1.08453575,2.342624,1.00210520677502,1218.58293359013,55.5300000000279
"a_raw[15]",0.448868959433333,0.4756945,0.887445191354533,-1.1623895,2.1936405,1.00571614541938,1157.80455390568,55.5300000000279
"a_raw[16]",0.184975190588889,0.1747805,0.864805522065101,-1.5574245,1.841367,1.00903218280553,1196.25848999461,55.5300000000279
"a_raw[17]",0.0283232011555556,0.0132713,0.865758404498391,-1.652716,1.68923225,1.00900423825427,1236.93148345223,55.5300000000279
"a_raw[18]",0.0364716912744444,0.03230575,0.980071546902292,-1.77200175,1.9711185,1.00096460419231,1120.64578267285,55.5300000000279
"a_raw[19]",0.0804713854777778,0.06695835,0.941225497672738,-1.779394,1.91151475,0.999594405955324,1450.92094520586,55.5300000000279
"a_raw[20]",0.242067278777778,0.25698,0.928913771354468,-1.72561275,2.06192075,1.00127220118454,1209.53094570617,55.5300000000279
"a_raw[21]",0.35072348726,0.363406,0.911831171553932,-1.476488,2.0985525,1.0011472015065,1671.91324981865,55.5300000000279
"a_raw[22]",0.313067331166667,0.327503,0.910547716763891,-1.49744375,2.09437075,0.999863774296999,1310.31685978706,55.5300000000279
"a_raw[23]",0.0628898938111111,0.0393039,0.872624508110732,-1.6164745,1.718837,1.00281854446133,820.487095276431,55.5300000000279
"a_raw[24]",-0.1354474166,-0.1387395,0.892371968984682,-1.932766,1.57402725,1.00010347760364,1310.09433478918,55.5300000000279
"a_raw[25]",-0.0314031114677778,-0.00739132,0.883418497368489,-1.7379955,1.6988995,1.00838982334195,1666.21866271444,55.5300000000279
"a_raw[26]",-0.0303359533,0.003310965,0.916412267970612,-1.84937325,1.65079825,1.00081998767131,1398.31019708596,55.5300000000279
"a_raw[27]",-0.0508472608,-0.06225825,0.95550624877554,-1.890471,1.89253175,0.999657794603719,2036.79752918163,55.5300000000279
"a_raw[28]",0.250575382274444,0.2282275,0.92572320737356,-1.4351425,2.15673375,1.00135883115822,837.581980166336,55.5300000000279
"a_raw[29]",0.260676178888889,0.2647875,0.893483429145178,-1.49780025,1.954227,1.00451403839601,1768.89538619335,55.5300000000279
"a_raw[30]",0.268849790177778,0.259998,0.960112128618374,-1.60635425,2.18169675,1.02188825173923,1846.99251218631,55.5300000000279
"a_raw[31]",0.40972018561,0.408298,0.904603393627077,-1.33484325,2.07685525,1.00199865365984,1758.36115965305,55.5300000000279
"a_raw[32]",0.484167982515556,0.4860115,0.92331740862539,-1.3041785,2.2561565,1.00086617558597,1568.49461514445,55.5300000000279
"a_raw[33]",0.640255585977778,0.614214,0.976515376651994,-1.257429,2.4277935,1.0030960616644,2253.49870530919,55.5300000000279
"a_raw[34]",0.7203449991,0.733264,0.897695927590545,-1.1545555,2.456645,1.00729701392147,1551.85492093405,55.5300000000279
"a_raw[35]",0.675274251621111,0.6948325,0.915015790762694,-1.0849005,2.5368835,1.00143725921176,1245.2745240643,55.5300000000279
"a_raw[36]",0.487681197277778,0.4934955,0.910695628823501,-1.29403575,2.34221925,1.01271102028262,1510.60892087248,55.5300000000279
"a_raw[37]",0.265348481211111,0.2755525,0.88333610537757,-1.506101,1.9355465,1.0070183310182,1234.02183939281,55.5300000000279
"a_raw[38]",0.150331368013333,0.1456675,0.932261703343538,-1.63613525,1.98087625,1.00255683427452,1236.28877364549,55.5300000000279
"a_raw[39]",0.0173754302,0.01302859,0.947764222663478,-1.85543625,1.904245,1.00021064822791,2152.27569727855,55.5300000000279
"a_raw[40]",-0.0581624043555555,-0.0817309,0.907645859334933,-1.82559925,1.74405275,1.01357318830974,1772.87602854866,55.5300000000279
"a_raw[41]",-0.182627566788889,-0.2226255,0.915658586411746,-1.96858375,1.697219,1.0006854604753,1457.45335964598,55.5300000000279
"a_raw[42]",-0.194763296216111,-0.1930935,0.86852675944005,-1.87491325,1.4549155,0.99741115726919,1589.61004900162,55.5300000000279
"a_raw[43]",-0.32792187198,-0.347819,0.963029073636447,-2.0682745,1.636946,1.00640243268665,1421.4641811795,55.5300000000279
"a_raw[44]",-0.0686551874333333,-0.0372636,0.963869369775888,-2.04098225,1.7505075,1.01208690795406,1363.06862027132,55.5300000000279
"a_raw[45]",-0.0320829537222222,-0.00220223,1.00468390678769,-1.98182475,1.820547,1.00536271778149,1535.07458216556,55.5300000000279
"a_raw[46]",-0.0303108081111111,-0.0134426,0.98661500112472,-2.0393565,1.93126525,1.00394755777309,1557.12902340602,55.5300000000279
"a_raw[47]",-0.0458526274666667,-0.082273,1.0501948938001,-1.99406475,2.04910575,1.01255395448363,1454.24746424116,55.5300000000279
"a_raw[48]",-0.00753876236666665,-0.017241,0.982514887105816,-1.96504775,2.02371775,1.01435976700156,2658.81825849539,55.5300000000279
"sigma",0.0758879422222222,0.070386,0.0295825134002676,0.034065215,0.151318625,1.00941393055543,292.173028054422,55.5300000000279
"rho",0.000127032541777778,0.0001227035,4.24669705302324e-05,5.50148775e-05,0.000225121125,1.001415450331,686.772588368016,55.5300000000279
"a[1]",-4.09635471111111,-4.072275,0.771828247247817,-5.650727,-2.490329,1.00527456858402,256.334574740282,55.5300000000279
"a[2]",-4.12014391111111,-4.105245,0.5965588569238,-5.386162,-2.89629625,1.00502724065986,256.979541721843,55.5300000000279
"a[3]",-4.14147422222222,-4.121335,0.434184533355424,-5.05335225,-3.29567425,1.00513442736024,262.674141674287,55.5300000000279
"a[4]",-4.16339476666667,-4.138225,0.292840789436112,-4.7767365,-3.61697725,1.00397776732357,294.915345751842,55.5300000000279
