"variable","mean","median","sd","lower","upper","rhat","ess_bulk","timetofit"
"lp__",-55104.2597777778,-55104,4.49876066923057,-55113.705,-55096.1475,1.018346272785,220.005467400668,42.1560000000172
"a_raw[1]",-2.13572608455556,-2.15948,0.931860420382264,-4.076429,-0.0869361225000017,1.01322394233797,206.125745235208,42.1560000000172
"a_raw[2]",-2.33996639384444,-2.379525,0.649378396982618,-3.661675,-0.917549150000001,1.01338368783755,203.532270714534,42.1560000000172
"a_raw[3]",-0.0343983482277778,-0.0142708,1.05352408482337,-1.96087475,2.111533,1.00074288538437,734.802710130363,42.1560000000172
"a_raw[4]",0.0196279161988889,0.03920995,0.999894454079774,-1.924768,2.042898,1.00242247653401,972.727772495581,42.1560000000172
"a_raw[5]",-0.0612000188333333,-0.0382207,0.987559363880419,-2.0489195,1.86628425,1.00404488743568,751.936638074036,42.1560000000172
"a_raw[6]",0.160338625766667,0.1733235,1.03842128727236,-1.74824875,2.2778125,1.00455200927493,440.703026485778,42.1560000000172
"a_raw[7]",0.821254431440889,0.8073085,0.784341213559629,-0.6969806,2.3734855,1.00411116981221,935.893258292632,42.1560000000172
"a_raw[8]",0.323637564744444,0.2778225,0.815160637107865,-1.121847,2.01884825,1.00317388181667,866.695748071699,42.1560000000172
"a_raw[9]",0.315919869495556,0.275481,0.789741592334281,-1.2009095,1.88363325,1.00256168202822,617.041241178477,42.1560000000172
"a_raw[10]",0.0161585616144445,0.00943817,0.82233631653902,-1.536199,1.67665025,1.01000609314268,714.817150907308,42.1560000000172
"a_raw[11]",-0.230497660788889,-0.232365,0.915661216551185,-2.09575475,1.51432825,1.00445310273798,963.581459362735,42.1560000000172
"a_raw[12]",-0.4928264362,-0.482637,0.818064740449723,-2.00403925,1.156285,1.00380239684038,988.21490151146,42.1560000000172
"a_raw[13]",-0.492173397155556,-0.4981065,0.786520820199519,-1.991511,1.0372725,1.00203853429108,746.227306255834,42.1560000000172
"a_raw[14]",0.27664574155,0.252863,0.746076982265382,-1.188598,1.61458875,0.999730172537736,1012.57817691946,42.1560000000172
"a_raw[15]",0.667162341133333,0.658187,0.782416120258151,-0.8058632,2.21259075,1.00189022982181,838.666132128797,42.1560000000172
"a_raw[16]",1.14483518047778,1.119685,0.80055857889938,-0.290461875,2.75736275,1.01235846630265,667.257402686983,42.1560000000172
"a_raw[17]",0.987137051663333,1.010025,0.811726189860103,-0.595115325,2.49351425,1.00581087155546,603.074943127366,42.1560000000172
"a_raw[18]",0.185143888931111,0.216174,0.800871630019925,-1.3199805,1.636247,1.00514127910005,530.118377007605,42.1560000000172
"a_raw[19]",-0.108447621122222,-0.09843525,0.727363583085682,-1.4900505,1.26392875,1.00606324910005,634.647754336675,42.1560000000172
"a_raw[20]",-1.14994789132222,-1.16191,0.720801192930444,-2.57234825,0.25059175,1.0003597755189,815.929253540145,42.1560000000172
"a_raw[21]",-0.365249139455556,-0.3160065,0.790939722746477,-2.07091475,1.03524675,1.00745189798631,626.952229252734,42.1560000000172
"a_raw[22]",-0.356568198042222,-0.3308575,0.870993730322484,-2.12524525,1.3253645,1.00153158759351,1145.06972837034,42.1560000000172
"a_raw[23]",-0.194030608533333,-0.1685995,1.04704047144391,-2.2737655,1.87861475,1.00483225246889,1008.80195805141,42.1560000000172
"a_raw[24]",0.0409804577788889,0.07728465,1.01827325083476,-1.84531575,1.921497,1.00430140413664,1354.68539110043,42.1560000000172
"a_raw[25]",0.000879403555555563,-0.003539515,0.981032631624891,-1.8528485,1.9014455,0.999048699796396,1187.4075503605,42.1560000000172
"a_raw[26]",0.00072204167444442,0.02467825,1.03137325645386,-2.0611175,1.97191525,1.00351215777859,1323.98819418858,42.1560000000172
"sigma",0.151143356333333,0.138556,0.0591513441092789,0.076782635,0.297393775,1.01717795582051,194.406654255614,42.1560000000172
"rho",0.000301604088666667,0.000289277,0.000107533674924471,0.000128952125,0.000543999075,1.00357947817177,480.007693076802,42.1560000000172
"a[1]",-2.13572608455556,-2.15948,0.931860420382264,-4.076429,-0.0869361225000017,1.01322394233797,206.125745235208,42.1560000000172
"a[2]",-2.33996639384444,-2.379525,0.649378396982618,-3.661675,-0.917549150000001,1.01338368783755,203.532270714534,42.1560000000172
"a[3]",-2.54964387777778,-2.57269,0.397747939723865,-3.30723975,-1.7008675,1.01118070731218,232.690739316339,42.1560000000172
"a[4]",-2.75661968888889,-2.76948,0.193613458765219,-3.1271615,-2.33222775,1.00507271081473,371.227669271551,42.1560000000172
"a[5]",-2.97345358888889,-2.973625,0.0658568270279812,-3.103625,-2.84853275,0.998313099765141,1025.45511247716,42.1560000000172
"a[6]",-3.1675225,-3.167145,0.0512833904800258,-3.27666025,-3.07388825,1.00676760608702,586.967910116249,42.1560000000172
"a[7]",-3.23661724444444,-3.23667,0.0522329032352704,-3.34063875,-3.1340085,0.999304865640293,970.559002968777,42.1560000000172
"a[8]",-3.26662918888889,-3.267425,0.0684630503830403,-3.40012575,-3.1297305,1.00106414130697,989.586709394119,42.1560000000172
"a[9]",-3.25112937777778,-3.2559,0.121239023289716,-3.486583,-2.9939715,1.00095087350769,782.152636808059,42.1560000000172
"a[10]",-3.23396558888889,-3.24058,0.151228848389795,-3.525772,-2.91345825,1.00218582834701,832.314921577395,42.1560000000172
"a[11]",-3.2471554,-3.252615,0.121176963844539,-3.466307,-2.9862415,0.999980977700638,588.158546113889,42.1560000000172
"a[12]",-3.33652612222222,-3.338185,0.0667796277771781,-3.46596675,-3.19848575,1.00292598164072,656.532351628533,42.1560000000172
"a[13]",-3.4944568,-3.493875,0.0539965856229502,-3.60872425,-3.39087875,0.999525384514305,992.633979297694,42.1560000000172
"a[14]",-3.60750734444444,-3.608425,0.0587724837241632,-3.719907,-3.49297725,0.999930837217283,830.265237047623,42.1560000000172
"a[15]",-3.63550928888889,-3.63199,0.0664343785902346,-3.77437125,-3.51044675,1.00225432239041,728.93869557737,42.1560000000172
"a[16]",-3.50670855555556,-3.504385,0.0776837398756672,-3.67219475,-3.36654175,1.00195656048587,894.857482146761,42.1560000000172
"a[17]",-3.2389237,-3.237845,0.0727488157885874,-3.3818235,-3.10794475,1.00615176279777,793.095666205308,42.1560000000172
"a[18]",-2.95287394444444,-2.953405,0.0497188811087557,-3.04938475,-2.85968475,1.00635698625086,666.014038373197,42.1560000000172
"a[19]",-2.67537612222222,-2.676755,0.0457056340016809,-2.76651,-2.582189,1.00263707327267,820.733622258003,42.1560000000172
"a[20]",-2.56388995555556,-2.564545,0.0451450701055689,-2.655821,-2.47389825,0.9995335584257,866.781102719434,42.1560000000172
"a[21]",-2.4915993,-2.493165,0.0515405034355763,-2.59719825,-2.38551075,1.00137251178793,1066.5294278553,42.1560000000172
"a[22]",-2.47305528888889,-2.47208,0.0751449481650824,-2.625083,-2.3314505,0.998117882985521,1100.18887553023,42.1560000000172
"a[23]",-2.48408164444444,-2.47728,0.212406450359055,-2.9202975,-2.113002,1.00067293433624,896.072297666411,42.1560000000172
"a[24]",-2.49164963555556,-2.468025,0.433269270387579,-3.41190875,-1.6919715,1.00421899036524,844.590373315825,42.1560000000172
"a[25]",-2.49563202777778,-2.469965,0.702515858136743,-4.044953,-1.198826,1.0050695619364,989.289978730255,42.1560000000172
"a[26]",-2.494017399,-2.480025,0.994045278081642,-4.58558675,-0.558869000000001,1.00262231484185,1126.1487525472,42.1560000000172
"Y_hat[1]",-2.96965933333333,-2.97159,0.0641520461752865,-3.097351,-2.84500625,0.999126995005047,872.5148358655,42.1560000000172
"Y_hat[2]",-3.01015826666667,-3.009485,0.0508978560828759,-3.1145885,-2.910255,0.99897214344592,1014.41607647661,42.1560000000172
"Y_hat[3]",-3.04892868888889,-3.04751,0.0421200800727083,-3.1329735,-2.9639835,1.0034205371117,1001.08412213966,42.1560000000172
"Y_hat[4]",-3.08515293333333,-3.084925,0.0376874104496803,-3.15794925,-3.00706975,1.00254014561595,908.61094179254,42.1560000000172
"Y_hat[5]",-3.11801398888889,-3.11897,0.0365699224410084,-3.1852735,-3.04034875,1.00453221491262,787.182616379742,42.1560000000172
"Y_hat[6]",-3.1466934,-3.147245,0.0367825084021733,-3.2170925,-3.068619,1.00444822488971,693.56086582157,42.1560000000172
"Y_hat[7]",-3.17062493333333,-3.171855,0.0367746343047645,-3.242803,-3.0959275,1.00268867691263,685.936412752662,42.1560000000172
"Y_hat[8]",-3.19024426666667,-3.191305,0.0367390196594171,-3.26221675,-3.11371275,1.00441283228413,778.493929847911,42.1560000000172
"Y_hat[9]",-3.2062393,-3.20541,0.0373411278930309,-3.27876675,-3.12893325,1.00740499774612,858.571800831537,42.1560000000172
"Y_hat[10]",-3.21929653333333,-3.21922,0.038660541820625,-3.29377575,-3.1408105,1.00656202556896,905.644367770716,42.1560000000172
"Y_hat[11]",-3.23010342222222,-3.231505,0.0401522524071803,-3.307172,-3.145845,1.00290354275754,935.861055674628,42.1560000000172
"Y_hat[12]",-3.23922385555556,-3.240975,0.0415479047219794,-3.316851,-3.1542165,1.00208729140831,948.939882609192,42.1560000000172
"Y_hat[13]",-3.24672954444444,-3.249245,0.0437972410068772,-3.3317015,-3.15789975,1.00334307799481,967.2054967097,42.1560000000172
"Y_hat[14]",-3.25256911111111,-3.253525,0.047796355752669,-3.3439095,-3.156914,1.00099358598116,982.123055768427,42.1560000000172
"Y_hat[15]",-3.256691,-3.25672,0.0535950886330453,-3.35998025,-3.1504385,1.00072349297254,1064.65225978145,42.1560000000172
"Y_hat[16]",-3.25904386666667,-3.261465,0.0606785183288909,-3.383878,-3.1381865,1.00039078439111,1032.10873721581,42.1560000000172
"Y_hat[17]",-3.25964325555556,-3.261245,0.0687469714957285,-3.4013795,-3.12766875,1.00038482469243,1034.26146051499,42.1560000000172
"Y_hat[18]",-3.25877314444444,-3.261215,0.077963324140352,-3.41454175,-3.10362475,1.00014962626508,1076.27144591797,42.1560000000172
"Y_hat[19]",-3.25402664444444,-3.25765,0.0985212729487036,-3.445034,-3.0489735,1.00073104634805,878.964404611148,42.1560000000172
"Y_hat[20]",-3.32460406666667,-3.32453,0.0667599983531065,-3.4520445,-3.18926325,1.00240889329605,576.609085836205,42.1560000000172
"Y_hat[21]",-3.34795288888889,-3.34741,0.0584917369718234,-3.465243,-3.2314325,1.00242303230053,595.321113297035,42.1560000000172
"Y_hat[22]",-3.37390298888889,-3.37405,0.0513263483678127,-3.4765845,-3.2751165,1.00356304112923,649.439193027364,42.1560000000172
"Y_hat[23]",-3.40168811111111,-3.400985,0.0456818749650377,-3.49544925,-3.31802625,1.00282305655081,735.388428309588,42.1560000000172
"Y_hat[24]",-3.43040015555556,-3.430245,0.0422859859026339,-3.51464425,-3.350921,1.00283653345674,827.336012883462,42.1560000000172
"Y_hat[25]",-3.45913225555556,-3.458195,0.0411917409419122,-3.54302075,-3.38076025,1.00394102144368,919.584128938734,42.1560000000172
"Y_hat[26]",-3.48697698888889,-3.487155,0.041375729965633,-3.57066525,-3.411434,1.00277656370876,905.513410467523,42.1560000000172
"Y_hat[27]",-3.51312378888889,-3.5122,0.0416700077530594,-3.59632225,-3.4328025,1.00081893602417,902.505602036131,42.1560000000172
"Y_hat[28]",-3.5371541,-3.536725,0.042182966573408,-3.621512,-3.456769,1.00253257075189,886.96248231214,42.1560000000172
"Y_hat[29]",-3.55874675555556,-3.55817,0.0433161087254221,-3.64567825,-3.4754955,1.0018521984985,802.767590860733,42.1560000000172
"Y_hat[30]",-3.57757987777778,-3.57716,0.0449427349723246,-3.66842225,-3.48839,1.00053169774335,741.657151121687,42.1560000000172
