"variable","mean","median","sd","lower","upper","rhat","ess_bulk","timetofit"
"lp__",-55099.5072798611,-55099.5,6.42604837567523,-55112.1,-55087.1,1.0173394621392,218.842103657219,269.710999999952
"a_raw[1]",-1.39453957145161,-1.35867,2.12937819880445,-6.95236075,2.64762275,1.00970217534034,124.067160823595,269.710999999952
"a_raw[2]",-1.75068228900068,-1.740585,1.41059116837367,-5.34980725,0.973221275,1.00960228473329,122.495125365299,269.710999999952
"a_raw[3]",-0.0555999768646154,-0.06019875,1.00182695462216,-1.99091125,1.904003,1.00197545641217,982.603425032966,269.710999999952
"a_raw[4]",-0.0195912224101314,-0.0148301,1.01590383450308,-1.999663,1.9593715,1.00337266871247,555.678443681647,269.710999999952
"a_raw[5]",-0.0248362245695227,-0.0126179,0.993228819611872,-1.99849425,1.89232,1.00374576845504,512.593221166579,269.710999999952
"a_raw[6]",0.288630584222197,0.297781,0.969821245062111,-1.6307925,2.20075275,1.00440658076532,325.651892230688,269.710999999952
"a_raw[7]",1.42286307869862,1.37148,0.570885929147318,0.435592775,2.6744115,1.02229432009009,325.313439005641,269.710999999952
"a_raw[8]",-0.544696318043666,-0.6135505,0.644351317919769,-1.6367205,0.928187174999998,1.00286011463586,242.676477744375,269.710999999952
"a_raw[9]",0.559041512554004,0.5513585,0.713418047421625,-0.795929475,1.97549275,1.00980174262307,230.485298600877,269.710999999952
"a_raw[10]",0.0207478128878239,0.02206,0.822274059006909,-1.64247075,1.637441,1.00627304081334,322.990614029287,269.710999999952
"a_raw[11]",-0.232688222570248,-0.2567415,0.915915401095183,-2.01357025,1.6359725,1.00584333636377,651.114014034759,269.710999999952
"a_raw[12]",-0.456509075357097,-0.457545,0.806335425410059,-2.023462,1.13528075,1.00359033616673,603.021329171564,269.710999999952
"a_raw[13]",-0.486064451426705,-0.48008,0.693339903975408,-1.84757025,0.875810625,1.00539863066332,431.289505195993,269.710999999952
"a_raw[14]",0.715751689347742,0.6964185,0.555237492368352,-0.34038705,1.85453025,1.00714417092932,282.659584282687,269.710999999952
"a_raw[15]",0.00168319431627077,-0.07262265,0.677450968649001,-1.1511305,1.5582135,1.01415220452875,207.785022598091,269.710999999952
"a_raw[16]",0.684679872751356,0.6624945,0.657319489675192,-0.552498225,2.07290375,1.00347007596225,460.740535981405,269.710999999952
"a_raw[17]",0.797406210163683,0.7813745,0.641418043696962,-0.40779935,2.12497625,1.0012927726075,527.230406485635,269.710999999952
"a_raw[18]",-0.626080633181024,-0.6696995,0.775307522375616,-2.0079015,0.96690205,1.01360886661115,288.398278693059,269.710999999952
"a_raw[19]",0.942297744586983,0.9869105,0.62389488295221,-0.38264985,2.03417025,1.00786075362883,304.329258176868,269.710999999952
"a_raw[20]",-1.50107818519007,-1.45709,0.491883195663957,-2.59135,-0.657754725000001,1.00479233243954,256.49072432027,269.710999999952
"a_raw[21]",0.301221904457514,0.368293,0.568350452650962,-1.03779075,1.29838375,1.01165205612868,205.761163161341,269.710999999952
"a_raw[22]",-0.291960270032452,-0.3031835,0.603589663630834,-1.47993325,0.948714,1.00476485462452,343.740524152392,269.710999999952
"a_raw[23]",-0.597163819432459,-0.603582,0.962726046183494,-2.44004275,1.31254325,1.00134062767518,743.505213872904,269.710999999952
"a_raw[24]",-0.0195316079037164,-0.002793865,0.982227456559605,-1.963303,1.91000175,1.00171173768449,1330.13251515022,269.710999999952
"a_raw[25]",-0.0118439504875689,-0.0214363,0.993383519974627,-1.960151,1.950192,1.00058167846252,1011.6076595678,269.710999999952
"a_raw[26]",-0.0248368242490485,-0.01672375,1.01094070176239,-2.0272105,1.9773845,1.00413046078179,865.176660322842,269.710999999952
"sigma",0.357112080552083,0.296949,0.20889632578493,0.1156847,0.902157225,1.02004486899485,148.637470272708,269.710999999952
"a[1]",-1.39453957145161,-1.35867,2.12937819880445,-6.95236075,2.64762275,1.00970217534034,124.067160823595,269.710999999952
"a[2]",-1.75068228900068,-1.740585,1.41059116837367,-5.34980725,0.973221275,1.00960228473329,122.495125365299,269.710999999952
"a[3]",-2.1233940217754,-2.12849,0.776016909742351,-3.9112945,-0.539183250000002,1.00944969660152,151.443971135574,269.710999999952
"a[4]",-2.51035632961111,-2.51917,0.314524125633302,-3.13682125,-1.8581775,1.00734081155681,244.910535188834,269.710999999952
"a[5]",-2.92330078472222,-2.93055,0.0718102979569466,-3.04325025,-2.75694,1.0021941366489,411.961725965297,269.710999999952
"a[6]",-3.28486660145833,-3.27899,0.0615821492418638,-3.41868025,-3.18018,1.00274181227996,275.925738855115,269.710999999952
"a[7]",-3.18411954263889,-3.19363,0.074405224622919,-3.30406025,-3.01865,1.00334619184781,241.210777357487,269.710999999952
"a[8]",-3.32231938965278,-3.312005,0.0852570088828573,-3.52287075,-3.18408975,1.00464016231076,261.570171066605,269.710999999952
"a[9]",-3.22501219965278,-3.238475,0.213534750887689,-3.6098915,-2.71465675,1.00767077571105,357.454238340237,269.710999999952
"a[10]",-3.15482917305556,-3.17518,0.28736343560262,-3.6885615,-2.5060785,1.00172829950563,566.067747383385,269.710999999952
"a[11]",-3.15734939722222,-3.16723,0.185301312414733,-3.50664075,-2.76151975,1.00612569341864,704.980861606107,269.710999999952
"a[12]",-3.28388161493056,-3.28722,0.0684790221326445,-3.41003,-3.13909,1.00586874180573,648.729282632407,269.710999999952
"a[13]",-3.55794617361111,-3.55251,0.0586076082022886,-3.6873705,-3.45681,1.00996742537943,314.689205051369,269.710999999952
"a[14]",-3.59029992965278,-3.59554,0.0704259208796784,-3.7142605,-3.43526,1.01042564757373,372.224320373497,269.710999999952
"a[15]",-3.67184778930556,-3.66785,0.0749202733048329,-3.8330005,-3.53329,1.00371875921109,618.695362904395,269.710999999952
"a[16]",-3.54582007729167,-3.54181,0.089456363996508,-3.73256125,-3.37971,1.00594030181431,878.239913076781,269.710999999952
"a[17]",-3.14938258965278,-3.18693,0.154151045337561,-3.35911,-2.75873925,1.01128101481803,258.228988602269,269.710999999952
"a[18]",-3.06139341034722,-3.04534,0.0857366814838899,-3.2662,-2.93448975,1.01339676769461,220.825448652944,269.710999999952
"a[19]",-2.58649507770833,-2.59367,0.059373118132522,-2.68353,-2.45435,1.01533285234939,207.290577844362,269.710999999952
"a[20]",-2.60419756722222,-2.59877,0.0560899920524895,-2.72608,-2.50912975,1.01183240182845,266.796360099437,269.710999999952
"a[21]",-2.47505469166667,-2.47949,0.0637225466917177,-2.59022025,-2.33816,1.00539788522746,429.103262292961,269.710999999952
"a[22]",-2.45832129756944,-2.45996,0.0770629397054376,-2.60592,-2.30069,1.002168070963,950.269429014246,269.710999999952
"a[23]",-2.69014329847222,-2.62729,0.387607067324027,-3.64976375,-2.08855575,1.00310575645074,387.987386194457,269.710999999952
"a[24]",-2.92781048205375,-2.782435,0.881795234450365,-5.10710375,-1.55438425,1.00335906119145,463.431945999919,269.710999999952
"a[25]",-3.16637244039892,-2.93862,1.48061878058527,-6.8088855,-0.771189175,1.00320096011227,600.28179340177,269.710999999952
"a[26]",-3.41730568846276,-3.09194,2.17269451080173,-8.7838045,0.141260375,1.00253375507437,777.38493287256,269.710999999952
"Y_hat[1]",-2.91473769326389,-2.91543,0.0542903172392815,-3.01941,-2.80671,1.00322991094624,537.764535715737,269.710999999952
"Y_hat[2]",-2.99061322319444,-2.99049,0.0362641442033638,-3.06174025,-2.91966975,1.00086361902417,1564.6839906503,269.710999999952
"Y_hat[3]",-3.06114615111111,-3.06118,0.0276549170940359,-3.11554025,-3.00684975,1.00065182628365,3719.71896339732,269.710999999952
"Y_hat[4]",-3.12304896409722,-3.12258,0.0256960417222965,-3.1747,-3.07401,1.00180379854839,1034.55990234874,269.710999999952
"Y_hat[5]",-3.173034225625,-3.17238,0.0271254280150165,-3.22783,-3.1218,1.00191854706615,562.379565451832,269.710999999952
"Y_hat[6]",-3.20781445895833,-3.20716,0.0275603536272034,-3.26367025,-3.15568,1.00130630358638,547.424430038334,269.710999999952
"Y_hat[7]",-3.225585065625,-3.22519,0.0246759971388945,-3.27512,-3.17836975,1.00047174426954,1036.8896278091,269.710999999952
"Y_hat[8]",-3.23047327125,-3.2304,0.0226621809157672,-3.27519,-3.18623,1.00047272046683,4049.73601974907,269.710999999952
"Y_hat[9]",-3.22808912326389,-3.22888,0.0262018805625665,-3.27772,-3.17446,1.00193424960783,785.776124901571,269.710999999952
"Y_hat[10]",-3.224042670625,-3.2259,0.0323303366093593,-3.28275025,-3.15623,1.00254964652598,433.335102622874,269.710999999952
"Y_hat[11]",-3.22394403347222,-3.22595,0.035423868067416,-3.28817,-3.15012975,1.00217294167473,419.89055581242,269.710999999952
"Y_hat[12]",-3.23183563673611,-3.23285,0.0333690618852578,-3.29456025,-3.16401975,1.00108175292305,625.735556840097,269.710999999952
"Y_hat[13]",-3.24548949118056,-3.24565,0.0310908470014783,-3.30592025,-3.18420975,1.0000668296914,1765.98882402568,269.710999999952
"Y_hat[14]",-3.26110996944444,-3.260715,0.0343382463486441,-3.32944,-3.19504,1.00077298181905,1948.72899304948,269.710999999952
"Y_hat[15]",-3.27490141076389,-3.27406,0.0428177772106316,-3.36133025,-3.19353975,1.00165565769888,910.66210211068,269.710999999952
"Y_hat[16]",-3.28306822361111,-3.28131,0.0537330139761362,-3.39347025,-3.18216,1.00136394662814,921.375702476428,269.710999999952
"Y_hat[17]",-3.28279751229167,-3.27996,0.0686408485386392,-3.42611,-3.15519975,1.00143285791106,910.224896876044,269.710999999952
"Y_hat[18]",-3.27520759027778,-3.27299,0.0908276117019622,-3.4614505,-3.0986595,1.00358781163583,645.960668680765,269.710999999952
"Y_hat[19]",-3.24647420986111,-3.25133,0.14837552123935,-3.52974125,-2.91583975,1.00546671650264,436.006588602644,269.710999999952
"Y_hat[20]",-3.27132993951389,-3.27297,0.0619503396432679,-3.3888105,-3.14553975,1.00557385315441,567.464778359972,269.710999999952
"Y_hat[21]",-3.30847035256944,-3.30884,0.0479386105868444,-3.40137,-3.21339975,1.00423362963543,743.645188047584,269.710999999952
"Y_hat[22]",-3.35096167125,-3.35103,0.0384850032871995,-3.42596,-3.27517,1.00225316953302,1800.14843817375,269.710999999952
"Y_hat[23]",-3.39624036986111,-3.39623,0.0321207549213163,-3.45936,-3.33346975,1.00073410799742,5426.67875082444,269.710999999952
