"t","mean","lower","upper","variable","date"
1,0.013769177328631,0.0100850879778357,0.0179943035899756,"Pt","2020-12-30"
2,0.0137435260727681,0.0105322982817311,0.0172774081943305,"Pt","2020-12-31"
3,0.0137249254376512,0.0109883364045581,0.0166381642936023,"Pt","2021-01-01"
4,0.0137126828142394,0.0114308266565529,0.016080355828177,"Pt","2021-01-02"
5,0.0137059195843609,0.0118358547671676,0.0156207695163165,"Pt","2021-01-03"
6,0.0137035700390609,0.0121982273790034,0.0152335860246534,"Pt","2021-01-04"
7,0.0137046982806197,0.0125061022408358,0.0149164937395992,"Pt","2021-01-05"
8,0.0137091856675683,0.0127600292314926,0.0146733817416996,"Pt","2021-01-06"
9,0.0137172852662115,0.0129478042639427,0.01449666647535,"Pt","2021-01-07"
10,0.0137293214937727,0.0130559248739375,0.0144105259054334,"Pt","2021-01-08"
11,0.0137456474533739,0.0131033756999681,0.0143934595947143,"Pt","2021-01-09"
12,0.0137640823286401,0.0131163598310828,0.0144246261210989,"Pt","2021-01-10"
13,0.01377364423621,0.013088703027226,0.0144834897581012,"Pt","2021-01-11"
14,0.0137615081643804,0.0130119903452243,0.0145493631410097,"Pt","2021-01-12"
15,0.0137148857254913,0.0128866022596057,0.0145888130026256,"Pt","2021-01-13"
16,0.0136212700271275,0.0127200945222185,0.0145730773059968,"Pt","2021-01-14"
17,0.0134715341619147,0.0125074726974306,0.0144883682295353,"Pt","2021-01-15"
18,0.0132657182933795,0.0122440499529989,0.0143429566521764,"Pt","2021-01-16"
19,0.0130061472658859,0.0119269068459838,0.0141544156632434,"Pt","2021-01-17"
20,0.0126956693049182,0.0115633967064341,0.0139233948101012,"Pt","2021-01-18"
21,0.0123376383076236,0.0111501058252617,0.0136474563222497,"Pt","2021-01-19"
22,0.0119374975839416,0.0107028582544104,0.0133151821363143,"Pt","2021-01-20"
23,0.0115052048244289,0.010227607951753,0.0129442855097416,"Pt","2021-01-21"
24,0.0110508026888593,0.00972544827470038,0.0125456961852183,"Pt","2021-01-22"
25,0.0105833129574684,0.0092175242034394,0.0121226884642971,"Pt","2021-01-23"
26,0.0101106741396595,0.00872068927732123,0.0116680293437572,"Pt","2021-01-24"
27,0.00963955093661682,0.00824400603936182,0.0111837866962571,"Pt","2021-01-25"
28,0.00917502156898752,0.00778028899468728,0.0106865300426005,"Pt","2021-01-26"
29,0.00872125357353149,0.00735218603712098,0.0101810249880004,"Pt","2021-01-27"
30,0.00828160835216388,0.00695073780194062,0.00968623764738535,"Pt","2021-01-28"
31,0.00785872725184231,0.00658070856134371,0.00919097527280525,"Pt","2021-01-29"
32,0.0074547411841123,0.00624494851118637,0.00870493851112297,"Pt","2021-01-30"
33,0.00707142869940057,0.00594448408568007,0.00822104849026038,"Pt","2021-01-31"
34,0.00671007041852836,0.00566151135294691,0.00776506567909616,"Pt","2021-02-01"
35,0.00637144447627352,0.00541401851148355,0.00732686118819435,"Pt","2021-02-02"
36,0.00605592116261078,0.00518902122459003,0.00691608394644182,"Pt","2021-02-03"
37,0.0057636224013114,0.0049844296815207,0.00653270913910237,"Pt","2021-02-04"
38,0.00549452854397806,0.00480285286326169,0.00617566961219425,"Pt","2021-02-05"
39,0.00524842207362606,0.00463849772648935,0.00585263048031221,"Pt","2021-02-06"
40,0.0050248955563041,0.00448748763871394,0.00556341776974401,"Pt","2021-02-07"
41,0.004823416514706,0.00434791080012528,0.00530455771890434,"Pt","2021-02-08"
42,0.00464258514350131,0.00422110478859395,0.00507505081596916,"Pt","2021-02-09"
43,0.00447942315377582,0.00409958726019,0.00486995320141587,"Pt","2021-02-10"
44,0.00433109068397677,0.0039775331289459,0.00469103315270319,"Pt","2021-02-11"
45,0.00419503806580422,0.00385412217488889,0.00454162187746184,"Pt","2021-02-12"
46,0.00406896853282522,0.0037355985437062,0.00441161861219559,"Pt","2021-02-13"
47,0.00395108065490738,0.00361797406895112,0.00429830952063839,"Pt","2021-02-14"
48,0.00384024310064797,0.00349933083013832,0.00420102937276211,"Pt","2021-02-15"
49,0.00373546753186076,0.00337872099468553,0.00411765238225558,"Pt","2021-02-16"
50,0.00363581354185941,0.003259200820043,0.00404856791001193,"Pt","2021-02-17"
51,0.00354039578660585,0.00314199271479019,0.00398786169557337,"Pt","2021-02-18"
52,0.00344839588537146,0.00302631521537513,0.00393044785311902,"Pt","2021-02-19"
53,0.00335903456863804,0.00291389232687412,0.00388279430212197,"Pt","2021-02-20"
54,0.00327155475782953,0.00280288113989406,0.0038357557063363,"Pt","2021-02-21"
55,0.00318520238161671,0.00269529178712619,0.00378638343680871,"Pt","2021-02-22"
56,0.00309925000441883,0.00258959153253909,0.00373472713100167,"Pt","2021-02-23"
57,0.0030134081894982,0.0024907030418617,0.003674451398725,"Pt","2021-02-24"
58,0.00292804527597587,0.00239456052527348,0.00360634719080341,"Pt","2021-02-25"
59,0.00284352746181544,0.00230095720830949,0.00354155573129754,"Pt","2021-02-26"
60,0.00276013828642991,0.00221279977798537,0.00346470236900714,"Pt","2021-02-27"
61,0.00267809940747183,0.00213078565511928,0.00338195787212014,"Pt","2021-02-28"
62,0.00259764433343044,0.00205681140675608,0.00329279269383486,"Pt","2021-03-01"
63,0.0025190412689569,0.00198745341140152,0.00320098687676448,"Pt","2021-03-02"
64,0.0024425085401128,0.0019209950919017,0.00310818402630432,"Pt","2021-03-03"
65,0.00236819675988293,0.0018608309104916,0.00300748696845634,"Pt","2021-03-04"
66,0.0022962074785631,0.00180484565949995,0.00290770689047763,"Pt","2021-03-05"
67,0.00222667359011664,0.0017561221345593,0.00280469758011905,"Pt","2021-03-06"
68,0.00215978242192984,0.00171286591897635,0.00270674192560143,"Pt","2021-03-07"
69,0.00209568055041968,0.0016706097332304,0.00260643784886066,"Pt","2021-03-08"
70,0.00203445694235064,0.00163175802282987,0.00250861418630731,"Pt","2021-03-09"
71,0.00197615998448821,0.00159904462212589,0.00241320914566441,"Pt","2021-03-10"
72,0.00192093226627888,0.00156994604000246,0.00231863694153147,"Pt","2021-03-11"
