"variable","mean","median","sd","lower","upper","rhat","ess_bulk","timetofit"
"lp__",-23312.4844350877,-23312.1,5.5155664439795,-23324.3,-23302.6,1.00425001760362,1553.53042663899,174.576000000001
"a_raw[1]",-4.30764462003509,-4.2842,0.78857660826579,-5.99667125,-2.78971875,1.0020819538661,576.70990177855,174.576000000001
"a_raw[2]",-4.29650530368421,-4.279255,0.598194312430459,-5.569296,-3.13284625,1.00205574732192,577.775379495015,174.576000000001
"a_raw[3]",-0.0677943185778228,-0.06533405,1.00079435938899,-2.01028825,1.91215325,1.00221555405224,1365.90092919298,174.576000000001
"a_raw[4]",-0.0111088998469319,-0.01492445,0.971487221096276,-1.90094275,1.9032015,1.00074711865428,1797.12475165606,174.576000000001
"a_raw[5]",0.0149612020528665,0.0225636,0.990026765992669,-1.96252525,1.902508,1.00178534067997,1352.86509626101,174.576000000001
"a_raw[6]",-0.0173917633909895,-0.03255175,1.00149506798603,-1.97467725,1.9919735,1.00207228109461,886.527902171897,174.576000000001
"a_raw[7]",-0.00738335257693505,0.00255343,1.01525543326062,-1.999908,2.00075125,1.00180827936874,1099.37402150103,174.576000000001
"a_raw[8]",0.0190403564391878,0.0264452,0.899848402175267,-1.799721,1.77737075,1.00145399908072,1072.18821229221,174.576000000001
"a_raw[9]",-1.25702578778744,-1.253345,0.823727401714964,-2.87791625,0.33850965,1.00787885107953,1012.38099954581,174.576000000001
"a_raw[10]",-1.31734021244057,-1.31826,0.836694982053777,-2.9764455,0.3007273,1.00151202933405,976.765829153645,174.576000000001
"a_raw[11]",-0.610887740413016,-0.598037,0.887619861054201,-2.37167075,1.09243275,1.00250937283394,1128.57860155141,174.576000000001
"a_raw[12]",-0.110497435348083,-0.10481,0.889306886105077,-1.85008,1.6228635,1.00255844243606,1304.27719244158,174.576000000001
"a_raw[13]",0.366537777636198,0.3587185,0.850422236387759,-1.29597125,2.06249,1.00209658451795,1417.08686993217,174.576000000001
"a_raw[14]",0.79837039542637,0.789531,0.819099932157571,-0.807795225,2.41738025,1.0036077543075,1019.14958930522,174.576000000001
"a_raw[15]",0.334612588924,0.333134,0.847051289223869,-1.31709375,1.98711975,1.00093067676383,1290.43189323426,174.576000000001
"a_raw[16]",0.0884856684848755,0.0791761,0.870904537983318,-1.58057825,1.81035675,1.00246759599651,1265.02316378709,174.576000000001
"a_raw[17]",-0.169183904169891,-0.1746765,0.884404587333997,-1.8807825,1.5648845,1.00064954020103,1156.01858196306,174.576000000001
"a_raw[18]",-0.0422910575224261,-0.0381433,0.906936336114802,-1.834594,1.716645,1.0059452562271,1251.92163439698,174.576000000001
"a_raw[19]",0.072169247791892,0.07939055,0.929392451286631,-1.73425075,1.91001125,1.0021921092074,1156.00807566706,174.576000000001
"a_raw[20]",0.20802322320434,0.2131185,0.903840077977629,-1.5462945,2.00146,1.00947712968497,929.712916036747,174.576000000001
"a_raw[21]",0.449043047181691,0.450001,0.879093511344376,-1.24873025,2.184531,1.00615755364452,1138.89675185336,174.576000000001
"a_raw[22]",0.472788850072728,0.478165,0.884118252299548,-1.2637625,2.2164765,1.00228243335294,998.082890836302,174.576000000001
"a_raw[23]",0.0104659425407175,0.00877577,0.834885590761375,-1.64454,1.64855275,1.00079986430842,1357.11746309103,174.576000000001
"a_raw[24]",-0.300909789237152,-0.3022655,0.900043651251565,-2.09013275,1.4551355,1.00140897351235,1133.48126568171,174.576000000001
"a_raw[25]",-0.279420213331562,-0.274728,0.917355834929794,-2.079439,1.49816525,1.0016077535553,1286.68306215589,174.576000000001
"a_raw[26]",-0.0947458476433373,-0.1078705,0.942695661898192,-1.941911,1.8242015,1.01085264168389,821.120172093426,174.576000000001
"a_raw[27]",0.0219416474817087,0.01703855,0.910358828788197,-1.747315,1.83350425,1.00124695160507,1277.6053512739,174.576000000001
"a_raw[28]",0.326647022575273,0.3047835,0.856022818653945,-1.33128725,2.0560915,1.0029367700125,952.091686920397,174.576000000001
"a_raw[29]",0.356838060197598,0.3442315,0.886644882984664,-1.35114025,2.102371,1.00225625526851,1134.90327730821,174.576000000001
