"t","mean","lower","upper","variable","date"
1,-0.00548634133149306,-0.07640829095771,0.0682618217081501,"rt_DE","2021-09-09"
2,-0.00563151021232782,-0.0717117551494689,0.0615288379311672,"rt_DE","2021-09-10"
3,-0.00639296666766848,-0.0684086637296229,0.0521776017277756,"rt_DE","2021-09-11"
4,-0.00556180100201956,-0.0610996512036665,0.0490949570320648,"rt_DE","2021-09-12"
5,-0.00414506617208105,-0.0551814696676166,0.0454736404869172,"rt_DE","2021-09-13"
6,-0.00117817796028653,-0.0486177753614508,0.044406124563727,"rt_DE","2021-09-14"
7,0.00245203040592319,-0.040815337308872,0.0446106571191282,"rt_DE","2021-09-15"
8,0.00599941463892622,-0.0352800742366161,0.0455095099454313,"rt_DE","2021-09-16"
9,0.00898730741977239,-0.0305899058180284,0.0478513563684953,"rt_DE","2021-09-17"
10,0.0107144483135596,-0.0268302263923782,0.048539048702153,"rt_DE","2021-09-18"
11,0.0119972527357763,-0.0264985595785495,0.0504758708250166,"rt_DE","2021-09-19"
12,0.0131603722748169,-0.0261820621112251,0.0515153128272089,"rt_DE","2021-09-20"
13,0.0149878815137308,-0.023318803459012,0.0548884896272851,"rt_DE","2021-09-21"
14,0.017243747964966,-0.021836173283329,0.0565388574173105,"rt_DE","2021-09-22"
15,0.0195399537818309,-0.0215233153246985,0.0608727363484157,"rt_DE","2021-09-23"
16,0.0202541299365061,-0.0232858222221694,0.0618550611495633,"rt_DE","2021-09-24"
17,0.0209330503490191,-0.0251995740764328,0.0640696358837126,"rt_DE","2021-09-25"
18,0.0222120553296879,-0.0276863874261708,0.0680857386820566,"rt_DE","2021-09-26"
19,0.0244448290949257,-0.0284970193924132,0.0729384982172521,"rt_DE","2021-09-27"
20,0.0281478597593532,-0.0266545835518186,0.080499424990003,"rt_DE","2021-09-28"
21,0.0297720566767751,-0.0276119366953725,0.082151567023986,"rt_DE","2021-09-29"
22,0.0311550388929316,-0.0256734995915252,0.0845630982332604,"rt_DE","2021-09-30"
23,0.0324652443096811,-0.024029612314781,0.0857697263638475,"rt_DE","2021-10-01"
24,0.0334365463655981,-0.0221520326921811,0.087059271119555,"rt_DE","2021-10-02"
25,0.0341504339498542,-0.0198541360933853,0.0865046839656123,"rt_DE","2021-10-03"
26,0.0349879088266474,-0.0170180602038714,0.0859989515345617,"rt_DE","2021-10-04"
27,0.0353902365577087,-0.0156326279789078,0.0868801150817051,"rt_DE","2021-10-05"
28,0.035487092633263,-0.0151154651349581,0.0856638328173651,"rt_DE","2021-10-06"
