"t","mean","lower","upper","variable","date"
1,-0.0196534310103751,-0.100025821649621,0.0571457878767194,"rt","2021-09-09"
2,-0.0188573485129071,-0.0921012765743845,0.0475526510956976,"rt","2021-09-10"
3,-0.018305863188438,-0.0826713069188524,0.0444418148330059,"rt","2021-09-11"
4,-0.0157701831926509,-0.0769687347111848,0.0369350826532111,"rt","2021-09-12"
5,-0.0117113985162673,-0.0604788166662464,0.0394412739262638,"rt","2021-09-13"
6,-0.0067231989008467,-0.0586303270296996,0.0387151779572137,"rt","2021-09-14"
7,-0.00157097483847196,-0.0478453260512814,0.0441871549707238,"rt","2021-09-15"
8,0.0027097081373213,-0.0369750456955935,0.0401080638384599,"rt","2021-09-16"
9,0.00720212528684173,-0.0309530036231174,0.0462198258521795,"rt","2021-09-17"
10,0.0106973660257339,-0.0239823044161252,0.0488052582109066,"rt","2021-09-18"
11,0.0124589218463853,-0.0209262025311057,0.0458252369342015,"rt","2021-09-19"
12,0.0147323181063954,-0.0217536017139195,0.0510039099753155,"rt","2021-09-20"
13,0.0171958953506573,-0.0196973434742054,0.0551260463094571,"rt","2021-09-21"
14,0.019460734963144,-0.0191007498684194,0.0552078254842091,"rt","2021-09-22"
15,0.0208009138902839,-0.0177736772260402,0.0599175123073448,"rt","2021-09-23"
16,0.0225101428206892,-0.0192271283463758,0.0609744756056341,"rt","2021-09-24"
17,0.0224585774099295,-0.0213156628901033,0.0654862846318334,"rt","2021-09-25"
18,0.0228643260772016,-0.0257803465246914,0.0674583219505408,"rt","2021-09-26"
19,0.0250354092949241,-0.0236156439084962,0.0747194215353558,"rt","2021-09-27"
20,0.0278703574235266,-0.0222872523896296,0.0777052185930785,"rt","2021-09-28"
21,0.0290468111382347,-0.0213033651506624,0.0796033458959286,"rt","2021-09-29"
22,0.0297083306066533,-0.0271371373193061,0.0789790771762866,"rt","2021-09-30"
23,0.0319140748498905,-0.0242945761979636,0.0821795784333458,"rt","2021-10-01"
24,0.0336465749852129,-0.0238505836147098,0.082900110599047,"rt","2021-10-02"
25,0.0340900581167465,-0.0208619337917153,0.0895012646062054,"rt","2021-10-03"
26,0.0338367509141254,-0.0165984814252699,0.0830448554878759,"rt","2021-10-04"
27,0.0348420247949413,-0.0126156949953155,0.087813862021312,"rt","2021-10-05"
28,0.0353817518015459,-0.010986923505115,0.088549765698293,"rt","2021-10-06"
29,0.0344362310067557,-0.00753457514564749,0.0848247462643182,"rt","2021-10-07"
30,0.033522420159587,-0.00816363227688969,0.086566782724591,"rt","2021-10-08"
31,0.0332930347635149,-0.00981167643706742,0.0819788040609025,"rt","2021-10-09"
32,0.0326534538911112,-0.0141208332059368,0.0871630546460072,"rt","2021-10-10"
33,0.0317467926892776,-0.0181931045695575,0.0864193190892927,"rt","2021-10-11"
34,0.0288166198590841,-0.0188581894284568,0.0780063470649185,"rt","2021-10-12"
35,0.0275118500589393,-0.0213128468418827,0.0817597592069279,"rt","2021-10-13"
36,0.0264385551580958,-0.0332484707689467,0.0867359466353185,"rt","2021-10-14"
37,0.0236247645045726,-0.0326510568102292,0.0854656026330307,"rt","2021-10-15"
38,0.0212174857743894,-0.0299557454888151,0.0784394963397071,"rt","2021-10-16"
39,0.0188308069567922,-0.0329955354698484,0.0713487471063788,"rt","2021-10-17"
40,0.0152266369699751,-0.0293353701708046,0.0730357983161131,"rt","2021-10-18"
41,0.0129723802744353,-0.0338056291549598,0.0670974785160696,"rt","2021-10-19"
42,0.00860917433909626,-0.0309940862145073,0.0623242928908967,"rt","2021-10-20"
43,0.00123569185284585,-0.0393330929696393,0.0465528974447694,"rt","2021-10-21"
44,-0.00766568126915364,-0.0489212898527149,0.0296963290427272,"rt","2021-10-22"
45,-0.018421266143311,-0.0574213520560062,0.0168484506527972,"rt","2021-10-23"
46,-0.0294185776732852,-0.0736003798493473,0.00667360277744086,"rt","2021-10-24"
47,-0.0372299426057908,-0.0802730663169997,-0.00400779163215134,"rt","2021-10-25"
48,-0.0398789402911389,-0.0807343151430175,-0.00464795420462033,"rt","2021-10-26"
49,-0.0397504191563582,-0.0784630488771666,-0.0055126012870517,"rt","2021-10-27"
50,-0.0389593086206665,-0.0732009271505737,-0.00712797201382423,"rt","2021-10-28"
51,-0.0357343999797308,-0.0725523224663954,-0.000780800693405907,"rt","2021-10-29"
52,-0.0332800708705081,-0.0693137473182023,-0.000351777488187157,"rt","2021-10-30"
53,-0.0292981487695426,-0.0637668002831744,0.00344852786102909,"rt","2021-10-31"
54,-0.0238657162172075,-0.0622135376233184,0.01375331920422,"rt","2021-11-01"
55,-0.0170087422697829,-0.0572169501011075,0.0265053569606909,"rt","2021-11-02"
56,-0.011867205917931,-0.0532760570123502,0.0360559514932276,"rt","2021-11-03"
57,-0.00907862496430588,-0.052200957651619,0.0434279104719033,"rt","2021-11-04"
58,-0.00668154155556789,-0.0520629063693885,0.0446206106091096,"rt","2021-11-05"
59,-0.00415489485561716,-0.0512207904992475,0.0482796190713946,"rt","2021-11-06"
60,-0.00202136317917696,-0.0506622700821596,0.0525533736797493,"rt","2021-11-07"
61,-6.32424494737806e-05,-0.0476758159319908,0.0509114695438093,"rt","2021-11-08"
62,0.00181338122205858,-0.0453408278858333,0.0548033221858891,"rt","2021-11-09"
63,0.00392626401872015,-0.0446744154749021,0.0565139877027584,"rt","2021-11-10"
64,0.00401776868587482,-0.0402051985195524,0.0539997282885069,"rt","2021-11-11"
65,0.00448870436644043,-0.0394496742194435,0.0498963010395809,"rt","2021-11-12"
66,0.00392968820063068,-0.0417787982409836,0.0511956959331772,"rt","2021-11-13"
67,0.00434562785074147,-0.0423204942352003,0.0522877766295155,"rt","2021-11-14"
68,0.00432289607003678,-0.0406398352534845,0.05388195537346,"rt","2021-11-15"
69,0.00491329466991099,-0.0433630391796555,0.0525933421325833,"rt","2021-11-16"
70,0.004643720560891,-0.0420060553119805,0.0536521416516654,"rt","2021-11-17"
71,0.00360933417281955,-0.0470315151366596,0.0508763711939188,"rt","2021-11-18"
72,0.00376709642271253,-0.0446965715506287,0.0518165708213654,"rt","2021-11-19"
73,0.00229880875539274,-0.0500433463105843,0.0542102028328164,"rt","2021-11-20"
74,0.00039891639273534,-0.0528176580956522,0.050849053784029,"rt","2021-11-21"
75,-0.000770491744230492,-0.0545149889328192,0.0466395144017095,"rt","2021-11-22"
76,-0.00311713442544473,-0.0543537196645472,0.0426328624305456,"rt","2021-11-23"
77,-0.00527076406661078,-0.0565431723471019,0.0417961897240103,"rt","2021-11-24"
78,-0.0062482554004774,-0.0542289844017435,0.0356468201851528,"rt","2021-11-25"
79,-0.00782939227500098,-0.0529181915935526,0.0312044784681228,"rt","2021-11-26"
80,-0.00872122108480627,-0.0517335863611259,0.0311034759677311,"rt","2021-11-27"
81,-0.00884134956318958,-0.049643240258948,0.0254865673458039,"rt","2021-11-28"
82,-0.00595497306244857,-0.0451063540512846,0.027461600594399,"rt","2021-11-29"
83,-2.94776798218492e-05,-0.036440702329091,0.0345878675654935,"rt","2021-11-30"
84,0.00428744704036515,-0.0308436364959402,0.0387813229720509,"rt","2021-12-01"
85,0.00787719023435309,-0.027362297909664,0.0418357784854583,"rt","2021-12-02"
86,0.010919139900025,-0.0235447120566043,0.0445704300444417,"rt","2021-12-03"
87,0.0150370000605243,-0.0206992102639652,0.0500661972959051,"rt","2021-12-04"
88,0.0189105097684725,-0.015620884872662,0.0546945256402134,"rt","2021-12-05"
89,0.0215301292390659,-0.0136819363664956,0.0569057613825138,"rt","2021-12-06"
90,0.0259858975826423,-0.00894956202626585,0.061334438245252,"rt","2021-12-07"
91,0.0301753864004826,-0.00532449528867168,0.0657706584995463,"rt","2021-12-08"
92,0.0345798805794884,-0.00333967362654727,0.07338538150234,"rt","2021-12-09"
93,0.0401259338578524,0.00256639217774234,0.0812109677565546,"rt","2021-12-10"
94,0.046430833057812,0.00645057527417646,0.089994895082968,"rt","2021-12-11"
95,0.0508620964912442,0.00673787270487842,0.10097536617896,"rt","2021-12-12"
96,0.0530399023288968,0.00285213089827392,0.109913035417997,"rt","2021-12-13"
97,0.0537142120324451,-0.00204867323514953,0.117913187369559,"rt","2021-12-14"
98,0.0531843467844507,-0.00958988641408724,0.125361691629928,"rt","2021-12-15"
99,0.0530087562323022,-0.0173977969634862,0.132964911795357,"rt","2021-12-16"
100,0.0528893876684174,-0.0247587498060338,0.138938141234534,"rt","2021-12-17"
1,0.00800036117840947,0.00594751156367812,0.0106947331698973,"Pt","2021-09-09"
2,0.0078180180260102,0.00603172333544661,0.0100424404194087,"Pt","2021-09-10"
3,0.00764063388924338,0.00614813668165422,0.00934087145355305,"Pt","2021-09-11"
4,0.00750157631852525,0.00629689319275871,0.00895265883502461,"Pt","2021-09-12"
5,0.00740313017037895,0.00631947197069476,0.00853154780705924,"Pt","2021-09-13"
6,0.0073474302014426,0.00646776982983172,0.0083059346523925,"Pt","2021-09-14"
7,0.0073287328349795,0.00644350337229563,0.00822005269488636,"Pt","2021-09-15"
8,0.00734433373362855,0.00654554087586657,0.00837671188925234,"Pt","2021-09-16"
9,0.00739650392845661,0.00658046591533188,0.00839477514255705,"Pt","2021-09-17"
10,0.00747870925192907,0.00667377061139391,0.00843958289506285,"Pt","2021-09-18"
11,0.00757607211682605,0.00676402522871096,0.00846485879711325,"Pt","2021-09-19"
12,0.0076985356783811,0.00688138257757006,0.00864214761121322,"Pt","2021-09-20"
13,0.0078411938035415,0.0069590329674655,0.00880346192972441,"Pt","2021-09-21"
14,0.00800460517994979,0.00717501450024322,0.00909435850870771,"Pt","2021-09-22"
15,0.00817455051130442,0.0072691913867059,0.00929388638891783,"Pt","2021-09-23"
16,0.00836209875060215,0.00731334671209361,0.00946463383038624,"Pt","2021-09-24"
17,0.00855795335428305,0.00738969853986605,0.00984602452934429,"Pt","2021-09-25"
18,0.00876255388066772,0.00735288792744261,0.0101459610037643,"Pt","2021-09-26"
19,0.00898764427224798,0.00735812742425557,0.0107731070777705,"Pt","2021-09-27"
20,0.0092428638178903,0.00737713827908252,0.011493507056751,"Pt","2021-09-28"
21,0.00952429927090427,0.00744018785370835,0.0119993906666278,"Pt","2021-09-29"
22,0.00982597377779902,0.00741915205383935,0.0124120250925753,"Pt","2021-09-30"
23,0.0101637861617141,0.00729853846163173,0.0132170472169947,"Pt","2021-10-01"
24,0.0105359144668862,0.00723018704205123,0.0139608719199711,"Pt","2021-10-02"
25,0.0109263619242612,0.00722974810265924,0.0148045851628193,"Pt","2021-10-03"
26,0.011313969172995,0.0071663094805174,0.0160045621698321,"Pt","2021-10-04"
27,0.0117171181660454,0.00723509228772929,0.0166875559113037,"Pt","2021-10-05"
28,0.0121555713951272,0.00750205112650822,0.0177120225592997,"Pt","2021-10-06"
29,0.0125764652715264,0.00761922189692292,0.0191290264661371,"Pt","2021-10-07"
30,0.0130418688523499,0.00786945732665156,0.0196584797821583,"Pt","2021-10-08"
31,0.013478630548157,0.00808929648859921,0.0200682023449085,"Pt","2021-10-09"
32,0.0139191547260181,0.00836656923998306,0.0211356734800012,"Pt","2021-10-10"
33,0.0143278428143131,0.00903774570018206,0.0208483343200241,"Pt","2021-10-11"
34,0.0146990548371622,0.00939581030460861,0.0208355556069678,"Pt","2021-10-12"
35,0.0150704246626692,0.0101363160318798,0.0211773303128432,"Pt","2021-10-13"
36,0.01543560560335,0.0104268471863307,0.0220378795261275,"Pt","2021-10-14"
37,0.0157750706949733,0.0107995644875974,0.0224653325073456,"Pt","2021-10-15"
38,0.0160775276018056,0.0116503824489715,0.0217460333309901,"Pt","2021-10-16"
39,0.016349950002544,0.0126269874634199,0.0212909575220181,"Pt","2021-10-17"
40,0.0165538333398894,0.0132285719425437,0.0210829997789901,"Pt","2021-10-18"
41,0.0167432282824676,0.0141602647672057,0.0205394163769292,"Pt","2021-10-19"
42,0.016874084395938,0.0145589073786312,0.0200207132966793,"Pt","2021-10-20"
43,0.0168813413960459,0.0147226707345904,0.0194580324786861,"Pt","2021-10-21"
44,0.0167637654804966,0.0148833001592199,0.0187965489575907,"Pt","2021-10-22"
45,0.0164684400766903,0.0148220753104758,0.018341743937744,"Pt","2021-10-23"
46,0.0159976289138499,0.0144906401748736,0.0176033582089306,"Pt","2021-10-24"
47,0.0154164455638188,0.0139831816072988,0.0168153816351582,"Pt","2021-10-25"
48,0.0148074528907395,0.0134480466575693,0.0161311478338208,"Pt","2021-10-26"
49,0.014219871606891,0.0128549262968648,0.0155700021952782,"Pt","2021-10-27"
50,0.0136751957736088,0.0123326856411961,0.0148955137295289,"Pt","2021-10-28"
51,0.0131957322286605,0.0118312007234638,0.0145054128187542,"Pt","2021-10-29"
52,0.0127632280843629,0.0113843032335949,0.0141407539332532,"Pt","2021-10-30"
53,0.0123901970661306,0.0110659308838995,0.0138486441065583,"Pt","2021-10-31"
54,0.0120886819224927,0.0107065745033081,0.0136054809480565,"Pt","2021-11-01"
55,0.0118848165281786,0.0104500190220727,0.0134526293963812,"Pt","2021-11-02"
56,0.011755467995654,0.0101900731321631,0.0135325852623824,"Pt","2021-11-03"
57,0.0116685422358997,0.00984275543215735,0.0137393275944054,"Pt","2021-11-04"
58,0.0116138935597172,0.00956991246355444,0.0140448125175841,"Pt","2021-11-05"
59,0.011589107766306,0.00932541420221482,0.0145429318737773,"Pt","2021-11-06"
60,0.011587594451802,0.00911045647798952,0.014952363231592,"Pt","2021-11-07"
61,0.0116092706061978,0.00889116901207193,0.0153306890265502,"Pt","2021-11-08"
62,0.0116510155873428,0.0087283299688438,0.0157083789207376,"Pt","2021-11-09"
63,0.0117180119310741,0.00851349117346263,0.0164182868909468,"Pt","2021-11-10"
64,0.011783904898463,0.00837102753005068,0.0168543489302728,"Pt","2021-11-11"
65,0.011851403038334,0.00836330448729229,0.0174012960690209,"Pt","2021-11-12"
66,0.0119101898048035,0.00836499829173724,0.017273440655505,"Pt","2021-11-13"
67,0.0119712146114665,0.00843552994865719,0.0171363546182764,"Pt","2021-11-14"
68,0.012024597559463,0.00849021193180826,0.0171845570673299,"Pt","2021-11-15"
69,0.0120744628877489,0.00871754023116707,0.0172251204561006,"Pt","2021-11-16"
70,0.0121192349430168,0.00888540514513767,0.0170822238859372,"Pt","2021-11-17"
71,0.0121453118506492,0.00899161025658387,0.0167916866457827,"Pt","2021-11-18"
72,0.0121734016584432,0.00918307487354132,0.0162915917951199,"Pt","2021-11-19"
73,0.0121836833884724,0.0094245520302819,0.0157918174450102,"Pt","2021-11-20"
74,0.0121716848659116,0.00963375683259906,0.0152465156910911,"Pt","2021-11-21"
75,0.0121467263758702,0.00984204911185917,0.0148569551564013,"Pt","2021-11-22"
76,0.0120911825921428,0.00997894685930031,0.0144078260737995,"Pt","2021-11-23"
77,0.0120139947069294,0.0102543545140676,0.0139620150837889,"Pt","2021-11-24"
78,0.0119229913024633,0.0104133414380837,0.0135258692923093,"Pt","2021-11-25"
79,0.0118166381108297,0.0105095938649607,0.0133141989272419,"Pt","2021-11-26"
80,0.0117077675688323,0.0104966709875218,0.0131048620912206,"Pt","2021-11-27"
81,0.011593247615231,0.0104518093953071,0.0129203508948828,"Pt","2021-11-28"
82,0.0115198545601146,0.0103668419455773,0.0127713167985453,"Pt","2021-11-29"
83,0.0115167637269182,0.0103342494979376,0.0128098922914092,"Pt","2021-11-30"
84,0.0115641895029071,0.0103377209127599,0.0128619995369784,"Pt","2021-12-01"
85,0.01165287335859,0.0103960679168265,0.0130299962824913,"Pt","2021-12-02"
86,0.0117795655376347,0.0105032666198087,0.0132047488097033,"Pt","2021-12-03"
87,0.0119578984088625,0.0105674106994207,0.0134286108095942,"Pt","2021-12-04"
88,0.0121867942425396,0.0108038664264062,0.0137091692666672,"Pt","2021-12-05"
89,0.0124509835758176,0.0109979279210485,0.0139652966529848,"Pt","2021-12-06"
90,0.0127783561773997,0.0112095195709418,0.0143212296080231,"Pt","2021-12-07"
91,0.0131716477010951,0.0115868896892908,0.0147519285194711,"Pt","2021-12-08"
92,0.0136410311068199,0.0119656564458337,0.0153052821561224,"Pt","2021-12-09"
93,0.0142062566487781,0.0124224060751583,0.0160072942497545,"Pt","2021-12-10"
94,0.0148901512214041,0.012945383052756,0.0168584202237637,"Pt","2021-12-11"
95,0.0156834447957063,0.0134421055030021,0.0180159278151832,"Pt","2021-12-12"
96,0.0165615002271583,0.0138897822533464,0.0194876492406328,"Pt","2021-12-13"
97,0.0175130012625863,0.0142207675321144,0.0212989660281711,"Pt","2021-12-14"
98,0.0185281057710179,0.014438638376928,0.0235388190249263,"Pt","2021-12-15"
99,0.01962456752848,0.0145139710453926,0.0263345843481147,"Pt","2021-12-16"
100,0.0208157217295628,0.0144269217816358,0.029787822514925,"Pt","2021-12-17"
1,12.48019,5,22,"nPos","2021-09-09"
2,17.45112,8,29,"nPos","2021-09-10"
3,15.64018,7,26,"nPos","2021-09-11"
4,21.48371,11,33,"nPos","2021-09-12"
5,50.24041,32,72,"nPos","2021-09-13"
6,54.94223,35,78,"nPos","2021-09-14"
7,61.36564,40,86,"nPos","2021-09-15"
8,59.62018,39,83,"nPos","2021-09-16"
9,56.951,37,80,"nPos","2021-09-17"
10,42.32874,27,61,"nPos","2021-09-18"
11,41.3199,26,60,"nPos","2021-09-19"
12,71.49691,48,99,"nPos","2021-09-20"
13,55.41842,36,78,"nPos","2021-09-21"
14,47.37166,30,67,"nPos","2021-09-22"
15,40.37167,25,58,"nPos","2021-09-23"
16,35.84331,22,52,"nPos","2021-09-24"
17,28.78615,17,43,"nPos","2021-09-25"
18,24.74576,14,38,"nPos","2021-09-26"
19,34.63059,21,51,"nPos","2021-09-27"
20,3.23606,0,7,"nPos","2021-09-28"
21,1.45915,0,4,"nPos","2021-09-29"
22,0.05798,0,1,"nPos","2021-09-30"
23,0,0,0,"nPos","2021-10-01"
24,0,0,0,"nPos","2021-10-02"
25,0,0,0,"nPos","2021-10-03"
26,0,0,0,"nPos","2021-10-04"
27,0,0,0,"nPos","2021-10-05"
28,0,0,0,"nPos","2021-10-06"
29,0,0,0,"nPos","2021-10-07"
30,0,0,0,"nPos","2021-10-08"
31,0,0,0,"nPos","2021-10-09"
32,0,0,0,"nPos","2021-10-10"
33,0,0,0,"nPos","2021-10-11"
34,0,0,0,"nPos","2021-10-12"
35,0,0,0,"nPos","2021-10-13"
36,0,0,0,"nPos","2021-10-14"
37,0,0,0,"nPos","2021-10-15"
38,0,0,0,"nPos","2021-10-16"
39,0,0,0,"nPos","2021-10-17"
40,0,0,0,"nPos","2021-10-18"
41,26.30763,15,39,"nPos","2021-10-19"
42,55.43369,38,76,"nPos","2021-10-20"
43,73.50531,52,97,"nPos","2021-10-21"
44,90.0401,66,117,"nPos","2021-10-22"
45,60.99869,43,81,"nPos","2021-10-23"
46,36.88831,24,51,"nPos","2021-10-24"
47,207.27669,161,259,"nPos","2021-10-25"
48,156.97846,120,199,"nPos","2021-10-26"
49,123.61231,93,158,"nPos","2021-10-27"
50,115.4255,86,149,"nPos","2021-10-28"
51,98.8443,72,129,"nPos","2021-10-29"
52,52.67912,36,72,"nPos","2021-10-30"
53,31.59767,20,45,"nPos","2021-10-31"
54,137.64587,102,179,"nPos","2021-11-01"
55,80.17486,56,107,"nPos","2021-11-02"
56,48.33863,32,68,"nPos","2021-11-03"
57,14.92165,7,24,"nPos","2021-11-04"
58,5.61976,1,11,"nPos","2021-11-05"
59,0.9163,0,3,"nPos","2021-11-06"
60,0,0,0,"nPos","2021-11-07"
61,0.11709,0,1,"nPos","2021-11-08"
62,0,0,0,"nPos","2021-11-09"
63,0,0,0,"nPos","2021-11-10"
64,0,0,0,"nPos","2021-11-11"
65,0,0,0,"nPos","2021-11-12"
66,0,0,0,"nPos","2021-11-13"
67,0,0,0,"nPos","2021-11-14"
68,0,0,0,"nPos","2021-11-15"
69,0,0,0,"nPos","2021-11-16"
70,0,0,0,"nPos","2021-11-17"
71,0,0,0,"nPos","2021-11-18"
72,0,0,0,"nPos","2021-11-19"
73,0,0,0,"nPos","2021-11-20"
74,0,0,0,"nPos","2021-11-21"
75,0,0,0,"nPos","2021-11-22"
76,31.17938,19,46,"nPos","2021-11-23"
77,63.60692,43,87,"nPos","2021-11-24"
78,81.40713,57,109,"nPos","2021-11-25"
79,71.04198,49,95,"nPos","2021-11-26"
80,41.55367,27,58,"nPos","2021-11-27"
81,28.383,17,41,"nPos","2021-11-28"
82,144.26918,107,187,"nPos","2021-11-29"
83,124.32941,91,162,"nPos","2021-11-30"
84,74.31224,52,100,"nPos","2021-12-01"
85,68.36758,48,92,"nPos","2021-12-02"
86,58.48555,40,79,"nPos","2021-12-03"
87,29.74971,18,43,"nPos","2021-12-04"
88,16.84225,9,26,"nPos","2021-12-05"
89,65.70735,46,88,"nPos","2021-12-06"
90,49.17622,33,68,"nPos","2021-12-07"
91,42.52392,28,59,"nPos","2021-12-08"
92,32.27298,20,46,"nPos","2021-12-09"
93,39.43978,25,55,"nPos","2021-12-10"
94,19.0615,10,29,"nPos","2021-12-11"
95,12.54484,6,21,"nPos","2021-12-12"
96,49.25467,33,68,"nPos","2021-12-13"
97,27.21809,16,40,"nPos","2021-12-14"
98,8.20478,3,15,"nPos","2021-12-15"
99,3.19781,0,7,"nPos","2021-12-16"
100,1.16562,0,4,"nPos","2021-12-17"
1,0.0080052533675433,0.0032071840923669,0.0141116100064144,"Obs positivity","2021-09-09"
2,0.00781510076130766,0.00358262427227944,0.012987012987013,"Obs positivity","2021-09-10"
3,0.00763307955100049,0.00341630063445583,0.0126891166422645,"Obs positivity","2021-09-11"
4,0.00750129539106145,0.00384078212290503,0.0115223463687151,"Obs positivity","2021-09-12"
5,0.00740899719805338,0.00471906798407315,0.0106179029641646,"Obs positivity","2021-09-13"
6,0.00734423606469723,0.00467851891458361,0.010426413581072,"Obs positivity","2021-09-14"
7,0.00733424644436477,0.00478068602844508,0.0102784749611569,"Obs positivity","2021-09-15"
8,0.00733877154111275,0.00480059084194978,0.0102166420482521,"Obs positivity","2021-09-16"
9,0.00739815536502988,0.00480644323200831,0.0103923096908288,"Obs positivity","2021-09-17"
10,0.00748783654696621,0.00477622501326729,0.0107907305855298,"Obs positivity","2021-09-18"
11,0.00757746194755181,0.00476801760498808,0.0110031175499725,"Obs positivity","2021-09-19"
12,0.00769777239448751,0.00516795865633075,0.0106589147286822,"Obs positivity","2021-09-20"
13,0.00784074985851726,0.00509337860780985,0.0110356536502547,"Obs positivity","2021-09-21"
14,0.00800873372781065,0.00507185122569738,0.0113271344040575,"Obs positivity","2021-09-22"
15,0.00817736884747823,0.00506380392951185,0.0117480251164675,"Obs positivity","2021-09-23"
16,0.00836678571428572,0.00513538748832866,0.0121381886087768,"Obs positivity","2021-09-24"
17,0.00855966399048469,0.00505501040737437,0.0127862027951234,"Obs positivity","2021-09-25"
18,0.00875026874115983,0.00495049504950495,0.0134370579915134,"Obs positivity","2021-09-26"
19,0.00899262269540379,0.00545312905738769,0.0132433134250844,"Obs positivity","2021-09-27"
20,0.0092723782234957,0,0.0200573065902579,"Obs positivity","2021-09-28"
21,0.009475,0,0.025974025974026,"Obs positivity","2021-09-29"
22,0.00966333333333333,0,0.166666666666667,"Obs positivity","2021-09-30"
23,NA,NA,NA,"Obs positivity","2021-10-01"
24,NA,NA,NA,"Obs positivity","2021-10-02"
25,NA,NA,NA,"Obs positivity","2021-10-03"
26,NA,NA,NA,"Obs positivity","2021-10-04"
27,NA,NA,NA,"Obs positivity","2021-10-05"
28,NA,NA,NA,"Obs positivity","2021-10-06"
29,NA,NA,NA,"Obs positivity","2021-10-07"
30,NA,NA,NA,"Obs positivity","2021-10-08"
31,NA,NA,NA,"Obs positivity","2021-10-09"
32,NA,NA,NA,"Obs positivity","2021-10-10"
33,NA,NA,NA,"Obs positivity","2021-10-11"
34,NA,NA,NA,"Obs positivity","2021-10-12"
35,NA,NA,NA,"Obs positivity","2021-10-13"
36,NA,NA,NA,"Obs positivity","2021-10-14"
37,NA,NA,NA,"Obs positivity","2021-10-15"
38,NA,NA,NA,"Obs positivity","2021-10-16"
39,NA,NA,NA,"Obs positivity","2021-10-17"
40,NA,NA,NA,"Obs positivity","2021-10-18"
41,0.0167457861234882,0.00954805856142584,0.0248249522597072,"Obs positivity","2021-10-19"
42,0.0168902163315052,0.0115783059110299,0.0231566118220597,"Obs positivity","2021-10-20"
43,0.0168744972451791,0.0119375573921028,0.0222681359044995,"Obs positivity","2021-10-21"
44,0.0167641221374046,0.0122882144851983,0.0217836529510333,"Obs positivity","2021-10-22"
45,0.0164727761274642,0.0116122063192006,0.021874156089657,"Obs positivity","2021-10-23"
46,0.0159966652211622,0.01040763226366,0.0221162185602775,"Obs positivity","2021-10-24"
47,0.015420078113376,0.0119773843178099,0.0192679660764767,"Obs positivity","2021-10-25"
48,0.0148064950009432,0.0113186191284663,0.01877004338804,"Obs positivity","2021-10-26"
49,0.0142181170922475,0.0106970324361629,0.0181734529560617,"Obs positivity","2021-10-27"
