"X","variable","mean","median","sd","lower","upper","rhat","ess_bulk"
85,"Y_hat[24]",-4.07152761111111,-4.069785,0.072383225042758,-4.21068725,-3.9351085,1.00460163712079,663.774425522621
86,"Y_hat[25]",-4.07945035555556,-4.076945,0.0636019939023104,-4.2096415,-3.96287675,1.00379131964891,594.288191961717
87,"Y_hat[26]",-4.09309186666667,-4.090195,0.0567131206347264,-4.212593,-3.98698825,1.0024348949649,548.508153635956
88,"Y_hat[27]",-4.11264633333333,-4.111965,0.0514280533450033,-4.220278,-4.01783,1.00342728172712,546.348471784081
89,"Y_hat[28]",-4.13827652222222,-4.138195,0.04677335410096,-4.23718825,-4.0508965,1.00107937861958,602.722143545083
90,"Y_hat[29]",-4.16923175555556,-4.16812,0.0425958056214036,-4.26007425,-4.088309,0.998433304818146,781.448158830347
91,"Y_hat[30]",-4.20371998888889,-4.203245,0.0402455963792287,-4.2867045,-4.123463,0.999241490917094,946.488127244417
92,"Y_hat[31]",-4.23989257777778,-4.24177,0.0407394016110418,-4.317811,-4.160576,1.00005215406471,988.656219343489
93,"Y_hat[32]",-4.27590128888889,-4.27727,0.0434902561946513,-4.3596885,-4.19331125,1.00058553731916,909.821968926968
94,"Y_hat[33]",-4.30993165555556,-4.31044,0.0468708256633957,-4.40464625,-4.222493,1.00174990831528,742.264299872454
95,"Y_hat[34]",-4.34096573333333,-4.34174,0.0502161487218388,-4.4414805,-4.24440425,1.00224205170784,687.181353374819
96,"Y_hat[35]",-4.36878058888889,-4.36809,0.0539795521598407,-4.474876,-4.259865,1.00410908992274,623.636513934823
97,"Y_hat[36]",-4.39318841111111,-4.39213,0.0584935808864986,-4.50824975,-4.27874025,1.00389573686161,616.492741570438
98,"Y_hat[37]",-4.41400124444444,-4.41418,0.0638034599715806,-4.5361475,-4.29051,1.00158809135197,639.831622982551
99,"Y_hat[38]",-4.43104533333333,-4.431705,0.0700338705423085,-4.5648225,-4.29729225,0.999890615319744,742.684308600962
100,"Y_hat[39]",-4.44441783333333,-4.443705,0.0778332292894138,-4.59628525,-4.3016835,0.999929450883147,916.151374372153
101,"Y_hat[40]",-4.45445231111111,-4.45425,0.0875502197241144,-4.62956075,-4.28562675,0.999434436365508,1082.63927868185
102,"Y_hat[41]",-4.46149045555556,-4.46127,0.098603985283597,-4.65654075,-4.2666265,0.998841020114407,1189.76446192857
103,"Y_hat[42]",-4.46794441111111,-4.470685,0.11989218199278,-4.69685225,-4.22596975,1.00058531722367,1408.14254403671
104,"Y_hat[43]",-4.43037497777778,-4.43576,0.0803637465753417,-4.5715225,-4.2619415,0.999336722604113,944.822439375118
105,"Y_hat[44]",-4.43401554444444,-4.43554,0.0697967610254777,-4.5597245,-4.29160875,0.999650641172475,957.012216771039
106,"Y_hat[45]",-4.43828848888889,-4.440225,0.0605392925543942,-4.55193425,-4.31822725,1.00127351605151,1015.2629236792
107,"Y_hat[46]",-4.44259098888889,-4.445485,0.053606859393115,-4.5427325,-4.33409875,1.00207614272675,1021.88080980206
108,"Y_hat[47]",-4.44631966666667,-4.448115,0.0491635859541487,-4.54146525,-4.34646225,1.00545679601618,932.117621893276
109,"Y_hat[48]",-4.44887561111111,-4.449225,0.0464807988603488,-4.54354225,-4.35418025,1.00646354065117,898.056684983119
110,"Y_hat[49]",-4.44969927777778,-4.44818,0.0453710352620027,-4.54215975,-4.3623295,1.00266688167072,873.243340974051
111,"Y_hat[50]",-4.44824682222222,-4.446315,0.046042320290616,-4.5401745,-4.362316,1.0023913353566,865.939946315247
112,"Y_hat[51]",-4.44397536666667,-4.439895,0.0480541817808656,-4.5450205,-4.3543435,1.00042351527672,781.607950163443
113,"Y_hat[52]",-4.43634148888889,-4.432775,0.0502648654109151,-4.537527,-4.339373,1.00009732640651,780.357273674057
114,"Y_hat[53]",-4.42485516666667,-4.423515,0.0516091238115423,-4.53201,-4.3251205,0.999813037037229,797.581921726653
115,"Y_hat[54]",-4.40936156666667,-4.408235,0.0522551806937236,-4.51876,-4.30607475,1.00042703786209,788.25958435254
116,"Y_hat[55]",-4.38983685555556,-4.38908,0.0527638078591863,-4.5000475,-4.284696,1.00178313348856,786.230367481107
117,"Y_hat[56]",-4.36625664444444,-4.36544,0.0532905225914649,-4.47982475,-4.26198325,1.00312615401304,796.444770739122
118,"Y_hat[57]",-4.33859724444444,-4.33922,0.0535807189285176,-4.44650475,-4.236509,1.00239994819227,806.295808828463
119,"Y_hat[58]",-4.30688081111111,-4.30704,0.0535931965107941,-4.4193615,-4.20701025,1.00297640178171,798.899682978232
120,"Y_hat[59]",-4.27137726666667,-4.27061,0.0544703192753015,-4.38188425,-4.17175525,1.00192723064361,783.957230333567
121,"Y_hat[60]",-4.23244,-4.230965,0.0576344942926483,-4.3526155,-4.12634375,1.0014375989674,793.71306489206
122,"Y_hat[61]",-4.19042303333333,-4.18986,0.0639393632452847,-4.3175045,-4.07264375,1.00242203094596,821.205376807214
123,"Y_hat[62]",-4.14567995555556,-4.145905,0.0737288700930904,-4.289716,-4.0102605,1.00342252482298,869.184274209276
124,"Y_hat[63]",-4.09858734444444,-4.09726,0.0875180580530454,-4.2645895,-3.933801,1.00527745738117,924.466572761666
125,"Y_hat[64]",-4.04962946666667,-4.04944,0.106078128283115,-4.24970775,-3.84671475,1.00472734847976,973.471190533143
126,"Y_hat[65]",-3.9993214,-3.997215,0.129445140505486,-4.24782575,-3.74437975,1.00361617268952,1017.19669078295
127,"Y_hat[66]",-3.94817785555556,-3.94755,0.157055434663896,-4.2400935,-3.64128925,1.0010723151755,1019.0841271747
128,"Y_hat[67]",-3.89671433333333,-3.899335,0.188239323273227,-4.2475925,-3.5092665,0.999977390102222,1035.15691068803
129,"effective_n",33937.1417222222,11793.9,189785.059511441,3779.7495,134439.725,1.00245611186647,426.842190809931
130,"P[1]",0.00764452505555556,0.007590825,0.00105212885568116,0.00583703725,0.0100762025,1.00129015055829,823.918387860467
131,"P[2]",0.00755271347777778,0.007538165,0.000865107218028622,0.00597808575,0.00943954875,1.00081918657857,906.858281893322
132,"P[3]",0.00747488743333333,0.007472585,0.000713183728731242,0.00612635225,0.00893019575,1.00016078282617,1016.95148640322
133,"P[4]",0.00741395441111111,0.00740978,0.000598075251663237,0.00626939375,0.00863495425,1.00012069852948,1054.40984096245
134,"P[5]",0.00737277201111111,0.007344995,0.000519440416403239,0.0063539,0.00848548675,1.00021283870979,1003.51778807599
135,"P[6]",0.00735419326666667,0.007325515,0.000471158078230979,0.0064527265,0.00834202625,1.00089301952653,950.052616941968
136,"P[7]",0.00736023094444444,0.00732561,0.000443568273264975,0.00654205075,0.00830304975,1.00165383450407,926.845583196884
137,"P[8]",0.0073896051,0.00736771,0.000432168535865199,0.00658727075,0.0082782405,1.00214822604025,941.30490114992
138,"P[9]",0.00744060097777778,0.00743194,0.000434704755214829,0.006596267,0.0083030305,1.00450053616207,987.223611399781
139,"P[10]",0.007511572,0.007499405,0.000446517482686655,0.0066593275,0.00839527775,1.00379228086592,1049.96092900524
140,"P[11]",0.00760083374444444,0.007591895,0.000460371497187149,0.00672117425,0.00853750875,1.00142688977195,1104.74329388403
141,"P[12]",0.00770722292222222,0.00770247,0.000471835557384876,0.00680590875,0.00869035025,1.00083732515222,1090.58355346851
142,"P[13]",0.00783109477777778,0.007835525,0.000485353645670203,0.00690686325,0.00883710375,1.00070938774677,1056.41229300233
143,"P[14]",0.00797316455555556,0.0079666,0.000506751814757571,0.00700571175,0.0089810245,1.00110298083701,1021.40865136724
144,"P[15]",0.00813408966666667,0.00811587,0.00053887725990778,0.0071308155,0.00922012875,1.00174212510689,988.288264088922
145,"P[16]",0.00831447831111111,0.00830538,0.000581854138462819,0.007218686,0.0094985745,1.0022309677244,975.485936547564
146,"P[17]",0.00851539477777778,0.008506375,0.000637823777472504,0.00734672175,0.00979648575,1.00347029782008,981.450368613066
147,"P[18]",0.00873892076666667,0.00872586,0.000712936889164269,0.007403315,0.0102306075,1.00497994271919,999.865256895691
148,"P[19]",0.00898726634444444,0.008966705,0.000809690503913275,0.0074823245,0.0106793525,1.00610441867909,973.93268712983
149,"P[20]",0.00926243966666667,0.00922744,0.00092530767390894,0.007510672,0.0111551225,1.00672222523759,952.558397130861
150,"P[21]",0.00956630227777778,0.009505925,0.00105449106803941,0.00758604825,0.011649985,1.0062909680179,931.157690069531
151,"P[22]",0.00990004697777778,0.00984481,0.00119439525328876,0.00769285925,0.01237072,1.00608109544138,820.598522982303
152,"P[23]",0.0168594796666667,0.0168182,0.00137019138239976,0.014471255,0.0196911375,1.00103986945591,746.112046823634
153,"P[24]",0.016807082,0.0167942,0.0011931729620012,0.014619225,0.0191688775,1.00448284623326,663.665439867028
154,"P[25]",0.0166672008888889,0.01667635,0.00103707953806594,0.01463438,0.0186537,1.00342764681471,594.285329363309
155,"P[26]",0.0164386458888889,0.0164604,0.000911375079432905,0.014591825,0.0182174,1.00235414730849,548.526240361832
156,"P[27]",0.016121116,0.01611175,0.000811474281278476,0.0144817525,0.0176739625,1.00345485227704,546.398580725891
157,"P[28]",0.0157162134444444,0.01570115,0.00072068434814648,0.01424237,0.0171089425,1.00107295250976,602.749725950797
158,"P[29]",0.0152417866666667,0.01524535,0.00063732553858739,0.013924635,0.0164910275,0.998469009247101,781.470950641029
159,"P[30]",0.0147313525555556,0.01472685,0.000582862169769025,0.0135636875,0.01593051,0.999241390807657,946.465878219456
160,"P[31]",0.0142157286666667,0.0141782,0.000570027193192843,0.0131537,0.0153590075,1.00005306651327,988.647818604777
161,"P[32]",0.0137213776666667,0.0136904,0.000587594376601669,0.0126209725,0.014871655,1.00058638560471,909.699134348685
162,"P[33]",0.0132703386666667,0.01324975,0.000612990574350811,0.0120729575,0.01445024,1.00158234918731,742.205204835233
163,"P[34]",0.012872079,0.0128467,0.000638138252769333,0.0116413975,0.01414145,1.00212558742485,687.158173280186
164,"P[35]",0.012525778,0.01251675,0.000668245682462279,0.0112633375,0.0139275325,1.00416194953196,623.679576555488
165,"P[36]",0.0122304274777778,0.0122231,0.000706530806496632,0.01089764,0.01367064,1.00402330444514,616.505674854915
166,"P[37]",0.0119852381,0.0119597,0.000753341350371671,0.01060099,0.0135128525,1.00176458550782,639.728021745662
167,"P[38]",0.0117897397666667,0.01175435,0.000810726636942097,0.0103044175,0.013422735,1.00009803265286,742.736776274366
168,"P[39]",0.0116413273888889,0.0116158,0.00088736043267274,0.009988468,0.0133647375,1.00006636278362,916.142262799665
169,"P[40]",0.0115352923111111,0.01149535,0.000989004452722758,0.009664727,0.0135781625,0.999433806607455,1082.69354600322
170,"P[41]",0.0114666848444444,0.0114159,0.00111074893496345,0.0094098645,0.013834985,0.998839803392671,1189.61396832281
171,"P[42]",0.0114196518888889,0.01131015,0.00136047146881924,0.0090414945,0.0144007525,1.00078717682571,1408.17860841856
172,"P[43]",0.0118068284111111,0.0117074,0.000950907776006051,0.01023637,0.01389905,0.999285070330476,944.852508269228
173,"P[44]",0.0117552900666667,0.0117099,0.000818336173162148,0.0103566025,0.01349825,0.999623778824026,957.177433311719
174,"P[45]",0.0116988640666667,0.0116558,0.000703606302796806,0.0104367475,0.0131483,1.00121555855978,1015.4279679305
175,"P[46]",0.0116447446777778,0.01159535,0.000618736538428283,0.010532175,0.0129439125,1.00203336520979,1021.95856256771
176,"P[47]",0.0115993497333333,0.01156535,0.000564687990201289,0.01054539,0.0127868875,1.00580036512456,932.20583137787
177,"P[48]",0.0115686376,0.0115526,0.000532011667013938,0.0105237625,0.012689885,1.006182429778,898.119747777993
178,"P[49]",0.0115586454,0.01156455,0.000518147209189678,0.01053815,0.01258823,1.00241106636029,873.225249739511
179,"P[50]",0.0115755773111111,0.0115859,0.000525494433802903,0.0105587975,0.01258835,1.00239492767385,865.897832327494
180,"P[51]",0.0116255896,0.0116596,0.000549601749984925,0.010508295,0.01268778,1.00042531193587,781.474178123906
181,"P[52]",0.0117148444777778,0.01174195,0.000578492029424167,0.0105865725,0.0128767325,1.00009858234183,780.326112448532
182,"P[53]",0.0118493552777778,0.0118499,0.000600849027058793,0.0106445,0.01305918,0.999814193596367,797.520263012032
183,"P[54]",0.0120325375555556,0.0120302,0.000618395782142071,0.010785,0.0133069,1.00057137620348,788.51411977312
184,"P[55]",0.0122671895555556,0.01225995,0.00063714229630573,0.0109864325,0.0135905025,1.00183263588321,786.333460095674
185,"P[56]",0.0125565463333333,0.0125495,0.000658821271975191,0.0112083775,0.0138984475,1.00328317333613,796.450758811639
186,"P[57]",0.0129043346666667,0.0128787,0.000680525815678341,0.0115837375,0.014251875,1.00243691095212,806.337536007087
187,"P[58]",0.0133146281111111,0.01329425,0.000701909782142863,0.0118986575,0.014672315,1.00303948798884,798.911047097511
188,"P[59]",0.0137898073333333,0.0137806,0.000738349532903051,0.01234739,0.015190845,1.00189685693684,783.990476570002
189,"P[60]",0.01433189,0.01433,0.00081158478341978,0.012709505,0.015885315,1.00132249251467,793.71419145908
190,"P[61]",0.0149431438888889,0.01492235,0.000938580144523324,0.0131576925,0.016747045,1.00241711335017,821.213366151339
191,"P[62]",0.0156262088888889,0.0155824,0.00113121544445229,0.0135234725,0.01780589,1.00349461804923,869.087465846224
192,"P[63]",0.0163845368888889,0.0163466,0.00140696706368051,0.0138628475,0.0191935625,1.00498446475265,924.425695533701
193,"P[64]",0.0172216821111111,0.0171334,0.00179376028204918,0.0140676725,0.0209035575,1.00426192804731,973.43862947577
194,"P[65]",0.0181413333333333,0.0180355,0.00231472930099994,0.014093795,0.0231039,1.0031123160715,1017.22567632585
195,"P[66]",0.0191470142222222,0.01893645,0.00298723546611392,0.01420165,0.0255486325,1.00052160126773,1019.06358158082
196,"P[67]",0.0202419143333333,0.0198532,0.00382922096096916,0.0140970775,0.0290499625,0.999977561147456,1035.14635178831
197,"alpha[1]",259.635826111111,90.9951,1434.37200985261,27.796135,1103.8815,1.00606594238008,406.570311379352
198,"alpha[2]",255.384798888889,90.1639,1401.97462416515,28.00177,1069.08625,1.0059431828036,410.593885571465
199,"alpha[3]",251.645951666667,89.2267,1372.69221280854,27.9674875,1040.85425,1.00636953230041,417.0345943237
200,"alpha[4]",248.607137111111,88.01775,1347.8461510261,28.35025,1013.352525,1.00594786323218,421.698606664938
201,"alpha[5]",246.437794666667,87.28525,1328.60065908785,28.6006475,983.248774999999,1.00539549591807,426.667625161051
202,"alpha[6]",245.298596777778,87.22775,1316.04428639377,28.675165,979.144425,1.0047848806167,430.330867265432
203,"alpha[7]",245.280847333333,86.73895,1310.68662895618,28.7687675,983.746124999999,1.00390966319468,433.632444984411
204,"alpha[8]",246.236351555556,87.03615,1311.05118018223,28.63357,990.966799999998,1.00299878327229,433.970362967311
205,"alpha[9]",247.984148333333,87.61095,1315.38764070651,28.6230275,995.285749999997,1.00321055659879,434.940634582603
206,"alpha[10]",250.351127111111,88.3171,1322.01968725954,28.63831,991.365399999997,1.00307625122409,435.258202738567
207,"alpha[11]",253.161237777778,89.7394,1329.2684579467,28.955165,992.476699999997,1.00306953559965,433.220606862796
208,"alpha[12]",256.302435333333,90.91945,1336.35417218835,29.440745,1000.584125,1.00321766136194,431.337257835006
209,"alpha[13]",259.864857222222,92.28515,1345.20157306625,29.814185,1017.33145,1.00354970148524,431.37041971688
210,"alpha[14]",263.978461888889,93.6163,1358.23079680605,30.238285,1037.04875,1.00326763108525,432.678038820979
211,"alpha[15]",268.776000888889,95.9796,1377.92880681767,30.859325,1060.7735,1.00332272257789,432.021207295762
212,"alpha[16]",274.398627222222,99.11965,1407.0086504085,31.5607275,1086.54775,1.00324814529349,433.416443940417
213,"alpha[17]",280.952772777778,101.3785,1447.29556719515,32.377095,1098.2145,1.00298210467997,433.462803983784
214,"alpha[18]",288.420601444444,104.1085,1497.54697369777,33.39853,1098.16475,1.00200089472548,436.171469962566
215,"alpha[19]",296.756224111111,107.118,1555.85520357256,34.51012,1103.53675,1.00134987265713,437.64549983847
216,"alpha[20]",305.897252444445,111.191,1619.9441970137,35.0638,1124.92725,1.00115033049322,441.509778615262
217,"alpha[21]",315.758605111111,115.527,1686.97341361385,36.2378575,1163.01025,1.00099281787569,441.835705780835
218,"alpha[22]",326.270157444444,119.7545,1754.31611481101,37.186305,1202.25575,1.00009508091083,443.257068744549
219,"alpha[23]",574.173672,201.626,3182.50064383354,60.467205,2299.4805,1.00158835121753,407.938482021441
220,"alpha[24]",576.818497444444,200.584,3242.30356913292,59.5800625,2278.79075,1.0020856247911,407.628230422543
221,"alpha[25]",576.075004777778,197.8665,3283.41601933594,58.8412125,2284.0425,1.00217482262292,406.891870019805
222,"alpha[26]",571.376091666667,194.4715,3298.59531585464,58.65688,2269.9915,1.00220126224107,406.605597417014
223,"alpha[27]",562.185544222222,190.438,3280.53889637426,58.0174225,2223.58175,1.00212868405654,408.663567107541
224,"alpha[28]",548.129454666667,185.7125,3223.40507676551,57.23017,2147.61725,1.00217970380941,411.22804481297
225,"alpha[29]",529.984772555556,180.0275,3131.03506483808,56.2539725,2063.54875,1.00236430211388,414.077069174318
226,"alpha[30]",509.616680888889,174.336,3016.32848125486,54.76293,1976.4605,1.00233630694863,419.076188898289
227,"alpha[31]",488.720224888889,168.82,2891.00383581266,54.1733175,1890.83975,1.0022589462776,423.694879900244
228,"alpha[32]",468.690203888889,162.7965,2764.5191097399,53.5671875,1810.47775,1.0020307676704,426.898184971056
