"X","t","mean","lower","upper","variable","date"
81,81,0.00164048513401153,0.00135583708590395,0.00194974401372463,"Pt","2021-03-20"
82,82,0.00161528361442717,0.00133224059488431,0.00191817230763683,"Pt","2021-03-21"
83,83,0.0015917027451536,0.00130675020267152,0.00190191938255333,"Pt","2021-03-22"
84,84,0.00156946623454128,0.00128470992193621,0.00188451018313238,"Pt","2021-03-23"
85,85,0.0015482903233576,0.00125910755308083,0.00186879661842354,"Pt","2021-03-24"
86,86,0.00152788959644902,0.00123837638271524,0.00185783021351142,"Pt","2021-03-25"
87,87,0.0015080338862362,0.00121281984868236,0.00185522494992024,"Pt","2021-03-26"
88,88,0.00148855324227561,0.00118920583921702,0.00184742613360044,"Pt","2021-03-27"
89,89,0.00146927500433113,0.00115646902985914,0.00184515471318706,"Pt","2021-03-28"
90,90,0.00145001531190782,0.00112616773902888,0.00185342850424512,"Pt","2021-03-29"
91,91,0.00143058930029531,0.00110006117203433,0.00185694059518376,"Pt","2021-03-30"
92,92,0.00141091039562582,0.00108166815266527,0.00185583131023664,"Pt","2021-03-31"
93,93,0.00139099116301218,0.0010606756165104,0.00184318432110887,"Pt","2021-04-01"
94,94,0.00137084086816798,0.00103213075100984,0.00183072754807763,"Pt","2021-04-02"
95,95,0.00135045714621784,0.00101452476413875,0.00180496841368249,"Pt","2021-04-03"
96,96,0.00132983371745284,0.00099575169558037,0.00177742890988263,"Pt","2021-04-04"
97,97,0.00130899610834975,0.000971533039505755,0.00175383096823012,"Pt","2021-04-05"
98,98,0.0012879955072601,0.000953802003573124,0.00173905327236681,"Pt","2021-04-06"
99,99,0.00126687174175586,0.000935546124503205,0.00171575747180076,"Pt","2021-04-07"
100,100,0.00124564956459291,0.000920310119165213,0.00170919111646224,"Pt","2021-04-08"
101,101,0.0012243471840965,0.000899876778565863,0.00167260750807964,"Pt","2021-04-09"
102,102,0.00120299985843438,0.000890314319237148,0.00162995102134528,"Pt","2021-04-10"
103,103,0.00118165482725763,0.000871934338470174,0.00159328048443817,"Pt","2021-04-11"
104,104,0.00116034821438661,0.000857137029776018,0.00156094201634881,"Pt","2021-04-12"
105,105,0.00113910089952444,0.000849008303510906,0.00151678807512243,"Pt","2021-04-13"
106,106,0.00111793134600665,0.00083534018279942,0.00146823834367096,"Pt","2021-04-14"
107,107,0.00109697490994921,0.000825424255181098,0.00143595247739037,"Pt","2021-04-15"
108,108,0.0010764482978839,0.000816347162273431,0.00140825260703923,"Pt","2021-04-16"
109,109,0.00105653626144305,0.000804097194343,0.00138270485752824,"Pt","2021-04-17"
110,110,0.00103738871722752,0.000793998212049614,0.00134550719100857,"Pt","2021-04-18"
111,111,0.00101912848729631,0.000781210113441039,0.00131484052184672,"Pt","2021-04-19"
112,112,0.00100182898430277,0.000772644242710487,0.0012903899080306,"Pt","2021-04-20"
113,113,0.000985531734329144,0.000763595818220063,0.0012730838669587,"Pt","2021-04-21"
114,114,0.000970271061902796,0.00075148479394155,0.00124741165800349,"Pt","2021-04-22"
115,115,0.000956070821891492,0.000743813101805437,0.00122691979143044,"Pt","2021-04-23"
116,116,0.000942943812506232,0.000732055759090826,0.00120618177934736,"Pt","2021-04-24"
117,117,0.000930842352253225,0.000719169913021019,0.00118968798222424,"Pt","2021-04-25"
118,118,0.000919675728228661,0.000709228497239885,0.00116840386657152,"Pt","2021-04-26"
119,119,0.000909347972415989,0.000694437354221521,0.00116248970091992,"Pt","2021-04-27"
120,120,0.000899756856855228,0.000687423378766942,0.00114624479135727,"Pt","2021-04-28"
121,121,0.00089080772798234,0.000676386222012546,0.00114570886141151,"Pt","2021-04-29"
122,122,0.000882520231375424,0.000660962896097573,0.00114034361841993,"Pt","2021-04-30"
123,123,0.00087498625208248,0.000647200597028015,0.00113336764874835,"Pt","2021-05-01"
124,124,0.000868287136723655,0.000635180673440103,0.00112277408102247,"Pt","2021-05-02"
125,125,0.000862490624391386,0.000628364772866743,0.00112381928844191,"Pt","2021-05-03"
126,126,0.000857655220273402,0.000622701291365296,0.0011275000155563,"Pt","2021-05-04"
127,127,0.000853829834670033,0.000613120625769363,0.0011288034579506,"Pt","2021-05-05"
128,128,0.000851059164660931,0.000603004913769107,0.00112978897902232,"Pt","2021-05-06"
129,129,0.000849385174886279,0.000597370377708185,0.00113661817797346,"Pt","2021-05-07"
130,130,0.000848846537192899,0.000594912347895323,0.00113236750157174,"Pt","2021-05-08"
131,131,0.000849484981161701,0.000595474223889546,0.00113313293279032,"Pt","2021-05-09"
132,132,0.000851361592683431,0.000593600671017658,0.00113986570226798,"Pt","2021-05-10"
133,133,0.000854548660901059,0.000590566196904223,0.00114588765611782,"Pt","2021-05-11"
134,134,0.000859116634345404,0.000587042279070378,0.00115374152270026,"Pt","2021-05-12"
135,135,0.000865133366013916,0.000587173251976277,0.00116346294008306,"Pt","2021-05-13"
136,136,0.000872671183970511,0.000586406380940783,0.00116929355448406,"Pt","2021-05-14"
137,137,0.000881823208634517,0.000593625466223583,0.00117678176164107,"Pt","2021-05-15"
138,138,0.000892697537868026,0.000606578540326619,0.00119125368896254,"Pt","2021-05-16"
139,139,0.000905406035622187,0.000622424390708367,0.00120695851228096,"Pt","2021-05-17"
140,140,0.000920063895691915,0.00062961922404253,0.00122290770247604,"Pt","2021-05-18"
141,141,0.000936795072825971,0.00064311316535445,0.00124104087209283,"Pt","2021-05-19"
142,142,0.000955728582989809,0.000663642963109406,0.00126864400826787,"Pt","2021-05-20"
143,143,0.000977004394332984,0.000685943014177221,0.00129223400569311,"Pt","2021-05-21"
144,144,0.00100077380417449,0.000712571277929202,0.00131659788616204,"Pt","2021-05-22"
145,145,0.00102719741287999,0.000738358142269983,0.00133375275105442,"Pt","2021-05-23"
146,146,0.00105644091717238,0.000772678974608566,0.00134991386474992,"Pt","2021-05-24"
147,147,0.00108861188166362,0.000807023515058073,0.00137037714678505,"Pt","2021-05-25"
148,148,0.00112378380783649,0.000850717569317951,0.00140214818228034,"Pt","2021-05-26"
149,149,0.0011620169992308,0.000897361526328267,0.00143529039149361,"Pt","2021-05-27"
150,150,0.00120335130765775,0.000943192902215297,0.00146932574755967,"Pt","2021-05-28"
151,151,0.00124781751920054,0.000999640529127541,0.00152741945437667,"Pt","2021-05-29"
152,152,0.00129551321068401,0.0010561389595989,0.00158398069383974,"Pt","2021-05-30"
153,153,0.00134657439414117,0.00110260194776353,0.00165200665189907,"Pt","2021-05-31"
154,154,0.00140113490810641,0.00114166394362655,0.00171150828044315,"Pt","2021-06-01"
155,155,0.00145931914608042,0.00118114129695165,0.00178612094082137,"Pt","2021-06-02"
156,156,0.00152124161596495,0.00122372517180296,0.00188043022588382,"Pt","2021-06-03"
157,157,0.00158699786377722,0.00127056054751044,0.00197911037464459,"Pt","2021-06-04"
158,158,0.00165665698822678,0.00132378632605156,0.00209069949250282,"Pt","2021-06-05"
159,159,0.00173024999812439,0.00137500587437388,0.00219470225789456,"Pt","2021-06-06"
160,160,0.00180776284227418,0.00141875530712895,0.00229693272063074,"Pt","2021-06-07"
161,161,0.00188916046071306,0.00146393935518761,0.00241306431732275,"Pt","2021-06-08"
162,162,0.0019744959562997,0.00152462379900595,0.00254354284271163,"Pt","2021-06-09"
163,163,0.0020638539582024,0.0015915046719735,0.0026661414716055,"Pt","2021-06-10"
164,164,0.00215729464280017,0.00166024157382174,0.00279522948895276,"Pt","2021-06-11"
165,165,0.00225484496932278,0.00173872588631669,0.00291915805131706,"Pt","2021-06-12"
166,166,0.0023565171786768,0.00181583867368882,0.00305859266134941,"Pt","2021-06-13"
167,167,0.00246237360500301,0.00189374954246651,0.00318885933518936,"Pt","2021-06-14"
168,168,0.00257247535319406,0.00197875661184863,0.00335097240704864,"Pt","2021-06-15"
169,169,0.00268683507967691,0.00208274334794912,0.00347972575704124,"Pt","2021-06-16"
170,170,0.00280540736743376,0.00217905343158711,0.00360682488002519,"Pt","2021-06-17"
171,171,0.00292811701795581,0.00228601250675678,0.00373625892798027,"Pt","2021-06-18"
172,172,0.00305494632036681,0.0023937268762819,0.00387898965366168,"Pt","2021-06-19"
173,173,0.00318589040458357,0.00249588717783841,0.0040066524991837,"Pt","2021-06-20"
174,174,0.00332090538349702,0.0026285235163479,0.00416048203976251,"Pt","2021-06-21"
175,175,0.00345989206528653,0.00276574541950466,0.00428455618122718,"Pt","2021-06-22"
176,176,0.00360272305913348,0.00289679939687764,0.00441563239664341,"Pt","2021-06-23"
177,177,0.00374934070480204,0.00303933107106552,0.00454852256644351,"Pt","2021-06-24"
178,178,0.0038996916317274,0.00319233560483249,0.00465929152104906,"Pt","2021-06-25"
179,179,0.00405367198841865,0.00334541290116522,0.00480759605306845,"Pt","2021-06-26"
180,180,0.00421111999340521,0.00353329186780153,0.004928308167241,"Pt","2021-06-27"
181,181,0.00437185230844444,0.00370968902680924,0.00506111823195455,"Pt","2021-06-28"
182,182,0.00453573517738574,0.00387916642975786,0.00520009833577906,"Pt","2021-06-29"
183,183,0.00470261213130499,0.00407576757121828,0.00535111676521554,"Pt","2021-06-30"
184,184,0.00487224829997781,0.00424952490559263,0.00551158398788718,"Pt","2021-07-01"
185,185,0.00504432242348398,0.0044038628229883,0.00567258403015657,"Pt","2021-07-02"
186,186,0.00521860753387733,0.00460627536262145,0.00585848729090492,"Pt","2021-07-03"
187,187,0.00539552191452418,0.00476720055905596,0.00602596579663588,"Pt","2021-07-04"
188,188,0.00557574010964808,0.00493560120525803,0.00621546532187422,"Pt","2021-07-05"
189,189,0.00576001633760105,0.00508385366136872,0.00645962854572881,"Pt","2021-07-06"
190,190,0.00594918895550706,0.0052193091708193,0.006728853164275,"Pt","2021-07-07"
191,191,0.00614413693773219,0.00536459029629096,0.00702788399377155,"Pt","2021-07-08"
192,192,0.00634554286603084,0.00547779806347662,0.0073900112266866,"Pt","2021-07-09"
193,193,0.00655409016839998,0.00557149900193506,0.00776473400564343,"Pt","2021-07-10"
194,194,0.00677050457516918,0.00564903056276861,0.00815627850471106,"Pt","2021-07-11"
195,195,0.00699555920405276,0.00566357691398843,0.00860174796900344,"Pt","2021-07-12"
196,1,NA,NA,NA,"rt","2020-12-30"
197,2,-0.00704522257979875,-0.0463099837581695,0.0389692226622438,"rt","2020-12-31"
198,3,-0.00703425709965692,-0.0447629886338491,0.0373934408570538,"rt","2021-01-01"
199,4,-0.00703201044878462,-0.0438047270318482,0.03506807566294,"rt","2021-01-02"
200,5,-0.00703838162384109,-0.041947469944909,0.0315277853439464,"rt","2021-01-03"
201,6,-0.0070532877492693,-0.0373292404665157,0.0278435832285411,"rt","2021-01-04"
202,7,-0.00708368038758153,-0.0348660710426222,0.0250446380538778,"rt","2021-01-05"
203,8,-0.00715496614408887,-0.0327232389202732,0.0235484885847314,"rt","2021-01-06"
204,9,-0.00727300169636124,-0.0314896696712884,0.0220702992102672,"rt","2021-01-07"
205,10,-0.00743779185896494,-0.0306187334331126,0.0191043423480421,"rt","2021-01-08"
206,11,-0.00764937081059158,-0.0288326999505393,0.0155873689011881,"rt","2021-01-09"
207,12,-0.00800281877268178,-0.0276802732388028,0.0131857673142173,"rt","2021-01-10"
208,13,-0.00881924962355413,-0.0278435328998321,0.0116368195726818,"rt","2021-01-11"
209,14,-0.0101666524054881,-0.028680407241614,0.00901281152345427,"rt","2021-01-12"
210,15,-0.0120453305925321,-0.0294690121025637,0.00617243890191098,"rt","2021-01-13"
211,16,-0.0144556845248166,-0.0304922617190793,0.00293280535594233,"rt","2021-01-14"
212,17,-0.017294446993403,-0.0331946563891565,0.00017391892289428,"rt","2021-01-15"
213,18,-0.0202375839564385,-0.0363567435467081,-0.00287731588115063,"rt","2021-01-16"
214,19,-0.0232221462918879,-0.0396879009832005,-0.00580813342764173,"rt","2021-01-17"
215,20,-0.0262482912094845,-0.0422063108650023,-0.00918254934709073,"rt","2021-01-18"
216,21,-0.0293161391566672,-0.0450609181067053,-0.0129149493358818,"rt","2021-01-19"
217,22,-0.0323508265855683,-0.0482727931873739,-0.0157298151801891,"rt","2021-01-20"
218,23,-0.0351353279886938,-0.051713460515116,-0.0184529699974564,"rt","2021-01-21"
219,24,-0.0376302127913071,-0.054976120508768,-0.021923724222034,"rt","2021-01-22"
220,25,-0.039834876459781,-0.0588073161877145,-0.0242084057867448,"rt","2021-01-23"
221,26,-0.041748758905874,-0.060940017940361,-0.025666788011057,"rt","2021-01-24"
222,27,-0.0433814473925378,-0.064631702610741,-0.027982573156658,"rt","2021-01-25"
223,28,-0.0447593435774686,-0.0669470375950431,-0.0293066319250958,"rt","2021-01-26"
224,29,-0.045886277517362,-0.0682252618655906,-0.0312449680641738,"rt","2021-01-27"
225,30,-0.0467616311295207,-0.0671746522972671,-0.0321671075942209,"rt","2021-01-28"
226,31,-0.0473849083844032,-0.0663864489546055,-0.0331810498201274,"rt","2021-01-29"
227,32,-0.0477665805371078,-0.0647047776238726,-0.0332910641680255,"rt","2021-01-30"
228,33,-0.0479332241038996,-0.0642318050540285,-0.0333787491411891,"rt","2021-01-31"
229,34,-0.0478886179828734,-0.0650690746968552,-0.0330497635194312,"rt","2021-02-01"
230,35,-0.0476324645912061,-0.063753475160555,-0.0326966902329083,"rt","2021-02-02"
231,36,-0.0471645099050046,-0.064374144604563,-0.0330011178357114,"rt","2021-02-03"
232,37,-0.0464807105518393,-0.0643318543071141,-0.0309565056573825,"rt","2021-02-04"
233,38,-0.0455719787865291,-0.0641106640365211,-0.027676241112156,"rt","2021-02-05"
234,39,-0.0444368637889688,-0.0627789952655007,-0.0259239648688708,"rt","2021-02-06"
235,40,-0.0430751847065165,-0.0610475215612813,-0.024288689833563,"rt","2021-02-07"
236,41,-0.041487396751307,-0.05915311159187,-0.0230994103805722,"rt","2021-02-08"
237,42,-0.0397733838228763,-0.0564982207520198,-0.020365798490441,"rt","2021-02-09"
238,43,-0.0381461860496078,-0.0551685201814569,-0.0182463504198754,"rt","2021-02-10"
239,44,-0.0366332859637206,-0.054172801179348,-0.0170826039201278,"rt","2021-02-11"
240,45,-0.0352348137630741,-0.0524753794936142,-0.0157563961533865,"rt","2021-02-12"
241,46,-0.0339509802698486,-0.0508568797998027,-0.0146102646735991,"rt","2021-02-13"
242,47,-0.0327926307998677,-0.0498073440545675,-0.0124026804019725,"rt","2021-02-14"
243,48,-0.0317810722647985,-0.049603873431793,-0.0102310118197335,"rt","2021-02-15"
244,49,-0.030918880791231,-0.0493896618540477,-0.00891356477900292,"rt","2021-02-16"
245,50,-0.0302061228363826,-0.048413023843402,-0.00778115823773698,"rt","2021-02-17"
246,51,-0.0296428415996324,-0.0482380197960651,-0.00639715383490878,"rt","2021-02-18"
247,52,-0.0292261167618679,-0.0485954084484557,-0.00418262555282557,"rt","2021-02-19"
248,53,-0.0289504621147317,-0.0491652667023572,-0.00374178385036505,"rt","2021-02-20"
249,54,-0.0288152926888302,-0.0498539754597436,-0.00496094752389844,"rt","2021-02-21"
250,55,-0.0288206145676059,-0.0495952257791654,-0.00592784229212683,"rt","2021-02-22"
251,56,-0.0289655568933304,-0.0498862144449933,-0.00658801528773942,"rt","2021-02-23"
252,57,-0.029178463781793,-0.0494621957082802,-0.00689526337594976,"rt","2021-02-24"
253,58,-0.029336595601145,-0.050681738867167,-0.00741843351602122,"rt","2021-02-25"
254,59,-0.0294278619369888,-0.051628477159657,-0.00829167765600326,"rt","2021-02-26"
255,60,-0.0294522101828712,-0.0513167817201576,-0.00986863600857226,"rt","2021-02-27"
256,61,-0.0294095399504795,-0.0512562195493365,-0.0119891138897792,"rt","2021-02-28"
257,62,-0.0292949875816436,-0.0511018187831161,-0.0117743538478471,"rt","2021-03-01"
258,63,-0.029100770959406,-0.0508766632725695,-0.0117767768107008,"rt","2021-03-02"
259,64,-0.0288261424513172,-0.0511593395072945,-0.0115380911694041,"rt","2021-03-03"
260,65,-0.0284710447779986,-0.0499864125041514,-0.012010387408106,"rt","2021-03-04"
261,66,-0.0280358457510888,-0.0494558406231921,-0.0124288469453132,"rt","2021-03-05"
262,67,-0.0275420380378629,-0.0494158098487608,-0.011556331171155,"rt","2021-03-06"
263,68,-0.0270215092858735,-0.0494067347589707,-0.0100438752404335,"rt","2021-03-07"
264,69,-0.0264768212323292,-0.0487293331601844,-0.00861070326670138,"rt","2021-03-08"
265,70,-0.0259079440887354,-0.0476448709472243,-0.00710019438988672,"rt","2021-03-09"
266,71,-0.0253142744009023,-0.0461650499592773,-0.00566694496143353,"rt","2021-03-10"
267,72,-0.0246696430884526,-0.0466963426609965,-0.00402279622500179,"rt","2021-03-11"
268,73,-0.0239378637730274,-0.0462199691523563,-0.0019757729304059,"rt","2021-03-12"
269,74,-0.0231162542887753,-0.0446250522450579,-0.000211225597408864,"rt","2021-03-13"
270,75,-0.0222047829159273,-0.0441080067212516,0.00107614266758652,"rt","2021-03-14"
271,76,-0.0212047754745828,-0.0423134922322879,0.00189348133953565,"rt","2021-03-15"
272,77,-0.0201675333350978,-0.0410553794829825,0.00245914088835169,"rt","2021-03-16"
273,78,-0.0191591668726698,-0.0410167840499992,0.00401402516792183,"rt","2021-03-17"
274,79,-0.0181840413267067,-0.0405945838481917,0.00625163592182109,"rt","2021-03-18"
275,80,-0.0172421553080332,-0.0385554582359156,0.00761953816740826,"rt","2021-03-19"
276,81,-0.0163350465060657,-0.0386229078262488,0.00868231182370921,"rt","2021-03-20"
277,82,-0.0155129470756128,-0.0393856220749615,0.0102748402945537,"rt","2021-03-21"
278,83,-0.0148361955209025,-0.0388202805588577,0.0124622280310763,"rt","2021-03-22"
279,84,-0.0143083624947126,-0.0377260627125357,0.0131782410507856,"rt","2021-03-23"
280,85,-0.0139294398441689,-0.0370977228810616,0.013707357770804,"rt","2021-03-24"
281,86,-0.0136986642202195,-0.0355662216752037,0.013951922426583,"rt","2021-03-25"
282,87,-0.0135943038606796,-0.0348395370258324,0.0118581885311187,"rt","2021-03-26"
283,88,-0.0135919983442212,-0.0349065506889777,0.0125486172698197,"rt","2021-03-27"
284,89,-0.0136904491372151,-0.0352355090821688,0.011909536392667,"rt","2021-03-28"
285,90,-0.0138896451247122,-0.0337061425219878,0.0105264517244152,"rt","2021-03-29"
286,91,-0.0141875260466083,-0.034005535070133,0.00964807472548318,"rt","2021-03-30"
287,92,-0.0145327514625601,-0.0338977668862342,0.00881463367868313,"rt","2021-03-31"
288,93,-0.0148716522416574,-0.0343236432075192,0.00845059598082618,"rt","2021-04-01"
289,94,-0.0152016945326352,-0.0344837653946154,0.00772412135046618,"rt","2021-04-02"
290,95,-0.015522867116833,-0.0349177780100971,0.00498654497645314,"rt","2021-04-03"
291,96,-0.0158349869211822,-0.0351616607844531,0.00437237745110283,"rt","2021-04-04"
292,97,-0.0161340762410875,-0.0362114104173202,0.00366980877707577,"rt","2021-04-05"
293,98,-0.0164162451877203,-0.0377115381771388,0.00373226390846134,"rt","2021-04-06"
294,99,-0.0166813174269724,-0.0379941157016943,0.00365880652150436,"rt","2021-04-07"
295,100,-0.016929278693068,-0.0381779432958418,0.00357173556302068,"rt","2021-04-08"
296,101,-0.0171606394353458,-0.038768899506177,0.00198916918369536,"rt","2021-04-09"
297,102,-0.0173854269466057,-0.0397965823776696,0.00211970729805941,"rt","2021-04-10"
298,103,-0.0176127493965203,-0.0405410998310784,0.00226231449644179,"rt","2021-04-11"
299,104,-0.0178429241764692,-0.0434675599509193,0.00227168632616547,"rt","2021-04-12"
300,105,-0.0180759363799012,-0.0441440573051142,0.00214329952968402,"rt","2021-04-13"
301,106,-0.0183069447156283,-0.0453803786806533,0.00135833552478413,"rt","2021-04-14"
302,107,-0.0184518619431124,-0.0458535023176654,0.00176485746140248,"rt","2021-04-15"
303,108,-0.0184393490865609,-0.0455541566839924,0.00245986830719293,"rt","2021-04-16"
304,109,-0.0182671104802805,-0.0460519460441737,0.00260315499982408,"rt","2021-04-17"
305,110,-0.0179351130442922,-0.045843462310674,0.00379206985139155,"rt","2021-04-18"
306,111,-0.0174465366940093,-0.0445098730353804,0.00470523484230137,"rt","2021-04-19"
307,112,-0.0168512588239747,-0.0439982269911872,0.00419416111624434,"rt","2021-04-20"
308,113,-0.0161887256081598,-0.0424974811591912,0.00529180208146931,"rt","2021-04-21"
309,114,-0.0154600053694772,-0.0408610097829566,0.00557384946290468,"rt","2021-04-22"
310,115,-0.0146650876088329,-0.0405615687184079,0.00716598265174848,"rt","2021-04-23"
311,116,-0.0138094199238348,-0.0400742826801075,0.00874700270691301,"rt","2021-04-24"
312,117,-0.0129695085164606,-0.0397143003211327,0.0109467737463539,"rt","2021-04-25"
313,118,-0.0122017528841325,-0.0390400741570035,0.0121316241722897,"rt","2021-04-26"
314,119,-0.0115074608653408,-0.0381759142464684,0.0132381521714803,"rt","2021-04-27"
