"t","mean","lower","upper","variable","date"
1,-0.0128484057474396,-0.0782878067572759,0.0530345356938145,"rt","2020-12-30"
2,-0.0117307352137714,-0.0729440598606457,0.0493177538574312,"rt","2020-12-31"
3,-0.0122916840151279,-0.0691548857566096,0.0384756544939476,"rt","2021-01-01"
4,-0.0117989002747202,-0.0642692604232457,0.036089053714412,"rt","2021-01-02"
5,-0.0130154169803055,-0.0612736116590882,0.0336454584266602,"rt","2021-01-03"
6,-0.012945047180356,-0.0622089387157612,0.038003648248835,"rt","2021-01-04"
7,-0.0132821476766977,-0.054321816027538,0.0301819736556828,"rt","2021-01-05"
8,-0.0130418853987247,-0.0524135691557656,0.0337016948323557,"rt","2021-01-06"
9,-0.0121439894156009,-0.0462999554689279,0.0253190439185166,"rt","2021-01-07"
10,-0.0104421555178236,-0.0402652009836487,0.0224313168661357,"rt","2021-01-08"
11,-0.00885547971578029,-0.0345991439600311,0.0203067852452045,"rt","2021-01-09"
12,-0.00813275074930618,-0.0310835274054725,0.0202293626974536,"rt","2021-01-10"
13,-0.00778001094842221,-0.0325986428628473,0.0222242887496566,"rt","2021-01-11"
14,-0.00774838112895634,-0.0307018643612583,0.0221008770758832,"rt","2021-01-12"
15,-0.00897723939709646,-0.0315232895383917,0.0204180885344556,"rt","2021-01-13"
16,-0.0111329812880756,-0.0325790015870402,0.0148654482250773,"rt","2021-01-14"
17,-0.0142478253075648,-0.0342729834895111,0.012741573974573,"rt","2021-01-15"
18,-0.018601941072978,-0.0396579206085519,0.00507320257590781,"rt","2021-01-16"
19,-0.0230770989486796,-0.0469374153923745,0.000251174224276849,"rt","2021-01-17"
20,-0.0275324268431913,-0.050582993504248,-0.00421301616794167,"rt","2021-01-18"
21,-0.030898676113139,-0.0567875659698727,-0.00635025446205997,"rt","2021-01-19"
22,-0.0341074036218885,-0.0626030750249645,-0.0102962304935161,"rt","2021-01-20"
23,-0.0366796720089077,-0.0674311768566896,-0.0122360440854167,"rt","2021-01-21"
24,-0.0394445258629024,-0.0729567945305007,-0.0127297790634371,"rt","2021-01-22"
25,-0.0410064401807271,-0.0706367455488117,-0.0152278599257158,"rt","2021-01-23"
26,-0.0424237646575615,-0.0720918294787855,-0.0178002528212554,"rt","2021-01-24"
27,-0.0437844893040486,-0.0729162431919261,-0.0198760057157955,"rt","2021-01-25"
28,-0.0450652883832487,-0.0740691919170058,-0.0199250094163899,"rt","2021-01-26"
29,-0.0457004468643986,-0.0740058028596079,-0.0207396022931803,"rt","2021-01-27"
