"t","mean","lower","upper","variable","date"
20,0.0382055301449976,0.0298833434501828,0.0483461618873874,"Pt","2022-01-24"
21,0.0386387715396651,0.029938393122386,0.0500017269421569,"Pt","2022-01-25"
22,0.0389108683961767,0.0294809413596833,0.0518514640952968,"Pt","2022-01-26"
23,0.0391690426945942,0.0295100311251293,0.0530159736231313,"Pt","2022-01-27"
24,0.039376458570996,0.0292500287537764,0.0550135998124811,"Pt","2022-01-28"
25,0.0394869569536712,0.0290908105111307,0.0563437163848178,"Pt","2022-01-29"
26,0.0395431496993251,0.0293466447828474,0.0560691918834119,"Pt","2022-01-30"
27,0.0394823131690366,0.0287555866759038,0.0549097524197872,"Pt","2022-01-31"
28,0.0393640997332726,0.0290211992168065,0.054359606053472,"Pt","2022-02-01"
29,0.0391295048157087,0.0294917423164523,0.0532739570932919,"Pt","2022-02-02"
30,0.0388221925255853,0.0297799053523696,0.051586103486112,"Pt","2022-02-03"
31,0.0384419381549012,0.0298961770822371,0.0500245018780529,"Pt","2022-02-04"
32,0.037871128335132,0.0302582280655458,0.0480185762764052,"Pt","2022-02-05"
33,0.0372175387100006,0.0301841528999472,0.0455275459226507,"Pt","2022-02-06"
34,0.036491255842244,0.0306136144013669,0.042852130237087,"Pt","2022-02-07"
35,0.0356616182373785,0.0306531568220482,0.0412498821899655,"Pt","2022-02-08"
36,0.0346917985757633,0.0303653113080702,0.0393472291992419,"Pt","2022-02-09"
37,0.033606218942689,0.0300809797665313,0.037211230337657,"Pt","2022-02-10"
38,0.0325556592573021,0.029265594704472,0.0356547258611036,"Pt","2022-02-11"
39,0.0314912764440699,0.0284599844590385,0.0344342423304818,"Pt","2022-02-12"
40,0.0304330805044657,0.027666290132208,0.0332345877958071,"Pt","2022-02-13"
41,0.0294946504702214,0.026932486537502,0.0323235828209387,"Pt","2022-02-14"
42,0.028765569632836,0.0262555908504492,0.0317250576721902,"Pt","2022-02-15"
43,0.0281446224141959,0.0256434332618685,0.0308527384643543,"Pt","2022-02-16"
44,0.0276330715817459,0.0250489321644935,0.0302553880943259,"Pt","2022-02-17"
45,0.027156272344067,0.0246347362466445,0.0298122134467699,"Pt","2022-02-18"
