"t","mean","lower","upper","variable","date"
1,0.70313238991269,0.458973184730455,0.966514723450697,"Rt","2022-01-05"
2,0.706600462626958,0.484161985166611,0.936462329530348,"Rt","2022-01-06"
3,0.727276092032917,0.536419312698643,0.922742448630154,"Rt","2022-01-07"
4,0.765028105064367,0.577270484209266,0.940541640993545,"Rt","2022-01-08"
5,0.815862749849794,0.62676077210498,1.02788062931874,"Rt","2022-01-09"
6,0.869633034601731,0.671749333871928,1.12681498083677,"Rt","2022-01-10"
7,0.897962371283414,0.705874670514095,1.14030075102854,"Rt","2022-01-11"
8,0.924227151346106,0.705142012454913,1.20947565347977,"Rt","2022-01-12"
9,0.946012098744284,0.73593854942151,1.22035356167384,"Rt","2022-01-13"
10,0.964805055099276,0.731441467673869,1.25132570712218,"Rt","2022-01-14"
11,0.985963132861536,0.751605622245103,1.31056860112327,"Rt","2022-01-15"
12,1.00458955343688,0.743102254268756,1.35489209980983,"Rt","2022-01-16"
13,1.02866996925015,0.757699305522048,1.39516181469735,"Rt","2022-01-17"
14,1.05614833921767,0.773577287632533,1.49666323025918,"Rt","2022-01-18"
15,1.07351687194887,0.778382903214491,1.52790987390552,"Rt","2022-01-19"
16,1.07375202086008,0.770285274957441,1.46482081475114,"Rt","2022-01-20"
17,1.07184601602824,0.771400899094675,1.48046243518002,"Rt","2022-01-21"
18,1.06459704916038,0.760300134247509,1.44772613145809,"Rt","2022-01-22"
19,1.05601451769529,0.772601938376388,1.44942955717653,"Rt","2022-01-23"
20,1.04675680641301,0.75763302606724,1.4082847607496,"Rt","2022-01-24"
21,1.03422653847421,0.76816569702779,1.35412984797118,"Rt","2022-01-25"
22,1.0168138142734,0.740688561524956,1.31471415271201,"Rt","2022-01-26"
23,1.00106662817838,0.73645984237663,1.31144489736378,"Rt","2022-01-27"
24,0.984448814734686,0.71629029006042,1.32243660449823,"Rt","2022-01-28"
25,0.965883042628674,0.64313412540589,1.30616153825004,"Rt","2022-01-29"
26,0.94651429446614,0.651366874766987,1.24755006902989,"Rt","2022-01-30"
27,0.933321679101704,0.639159700451242,1.26884160264897,"Rt","2022-01-31"
28,0.914796018759813,0.635586198042592,1.21862417835165,"Rt","2022-02-01"
29,0.891916800529316,0.621425148873913,1.24269739020543,"Rt","2022-02-02"
30,0.871419101026595,0.587890513716048,1.1461449816361,"Rt","2022-02-03"
31,0.854434082704128,0.57667902582216,1.14586700238735,"Rt","2022-02-04"
32,0.84197831080838,0.570171539890378,1.14337574386899,"Rt","2022-02-05"
33,0.829081858713581,0.564629957403344,1.08719025733141,"Rt","2022-02-06"
34,0.814482476071418,0.550263279505965,1.04736256151982,"Rt","2022-02-07"
35,0.810931529355139,0.551999933762657,1.0454127588915,"Rt","2022-02-08"
36,0.80836513153632,0.582090467997359,1.00908361707349,"Rt","2022-02-09"
37,0.802196117210194,0.592569971900679,1.00307761203646,"Rt","2022-02-10"
38,0.820236633534007,0.623890202970375,1.03584405186946,"Rt","2022-02-11"
39,0.843791506576211,0.649910148944423,1.06220917595069,"Rt","2022-02-12"
40,0.867704825196172,0.659246249444901,1.10104447123322,"Rt","2022-02-13"
41,0.882640094763095,0.675769980012717,1.11881895740809,"Rt","2022-02-14"
42,0.905260080468109,0.725717368328099,1.13277495267361,"Rt","2022-02-15"
43,0.93092019166894,0.721160379723198,1.19910206190392,"Rt","2022-02-16"
44,0.95039859363867,0.74043466350013,1.23963110662179,"Rt","2022-02-17"
45,0.981270809393219,0.75062662570351,1.2393486989011,"Rt","2022-02-18"
46,1.02028183733386,0.759908203753793,1.35738556657966,"Rt","2022-02-19"
47,1.05586440812042,0.8169280114914,1.37399557079474,"Rt","2022-02-20"
48,1.09670624441107,0.810792190599479,1.44154286932762,"Rt","2022-02-21"
49,1.14367256214844,0.863968001572447,1.47805143046009,"Rt","2022-02-22"
50,1.19803716593835,0.92640271060275,1.53138107765856,"Rt","2022-02-23"
51,1.25275085086129,0.963265807990027,1.61541184525426,"Rt","2022-02-24"
52,1.28846896210823,1.00171796556312,1.66252457067225,"Rt","2022-02-25"
53,1.33440716489915,0.994199302010681,1.69892262913251,"Rt","2022-02-26"
54,1.37436673896696,1.04370305164354,1.76019567911287,"Rt","2022-02-27"
55,1.42024126692932,1.09215871254683,1.81625488837521,"Rt","2022-02-28"
56,1.43699168008194,1.11865368112478,1.83075662854995,"Rt","2022-03-01"
57,1.45545980249047,1.11420601687686,1.85045715283388,"Rt","2022-03-02"
58,1.46601257442829,1.11484492014558,1.91141679793924,"Rt","2022-03-03"
59,1.45245012209582,1.10484665835317,1.86524676681628,"Rt","2022-03-04"
60,1.43263194255331,1.05577192958519,1.83831133829636,"Rt","2022-03-05"
61,1.4040652998317,1.02242766856055,1.82630911418307,"Rt","2022-03-06"
62,1.37235403807958,0.998167987993118,1.75987852448047,"Rt","2022-03-07"
63,1.35565166314734,1.02489605430649,1.68149472695305,"Rt","2022-03-08"
64,1.35603364146189,1.05118195472,1.69304506571272,"Rt","2022-03-09"
65,1.35702298975741,1.10017087262873,1.68515713278129,"Rt","2022-03-10"
66,1.35475706860585,1.06642952622955,1.68249782535099,"Rt","2022-03-11"
67,1.33884509400133,1.06391034788488,1.71609500692531,"Rt","2022-03-12"
68,1.29145426055935,1.02371827463653,1.61616551355002,"Rt","2022-03-13"
69,1.20719631853471,0.944948777205166,1.53115120253918,"Rt","2022-03-14"
70,1.1330586661196,0.886553388545301,1.38178725617993,"Rt","2022-03-15"
71,1.08219695762884,0.847248918989887,1.31734552482619,"Rt","2022-03-16"
72,1.05058774785743,0.801282155270358,1.29130351684288,"Rt","2022-03-17"
73,1.04243043363678,0.805043674569803,1.2896156285047,"Rt","2022-03-18"
74,1.04991496827138,0.821637584040648,1.30961638080126,"Rt","2022-03-19"
75,1.05340860551917,0.834797408167061,1.31763261533387,"Rt","2022-03-20"
76,1.05746387910453,0.832832005852338,1.33425029651729,"Rt","2022-03-21"
77,1.05276599441918,0.83092037545275,1.3310059019881,"Rt","2022-03-22"
78,1.04212569377287,0.809507910777255,1.32697989724243,"Rt","2022-03-23"
79,1.02371706597931,0.787245438957753,1.30493293522318,"Rt","2022-03-24"
80,1.00258185476578,0.738034911270358,1.30011105112646,"Rt","2022-03-25"
81,0.976182469808637,0.683961506909372,1.29159588175831,"Rt","2022-03-26"
