"X","variable","mean","median","sd","lower","upper","rhat","ess_bulk"
83,"Y_hat[28]",-3.53853524444444,-3.537655,0.0413961511224034,-3.62658725,-3.46049075,1.00335403064797,1007.60252999573
84,"Y_hat[29]",-3.56042481111111,-3.56033,0.0423587959232391,-3.6513385,-3.47758075,1.00254470288088,997.094282608469
85,"Y_hat[30]",-3.5794044,-3.579085,0.0438298806906044,-3.669923,-3.49505725,1.00372554407781,950.554240199251
86,"Y_hat[31]",-3.5950881,-3.59427,0.045100368358647,-3.6863025,-3.5071355,1.00086102353043,898.826375440997
87,"Y_hat[32]",-3.60707384444444,-3.604775,0.0457078658474855,-3.69909725,-3.5189325,1.00204072828199,856.21758927897
88,"Y_hat[33]",-3.61490242222222,-3.61242,0.0463258808917861,-3.70703875,-3.52912775,1.00193225561868,835.857857514843
89,"Y_hat[34]",-3.61810076666667,-3.616035,0.0476189381892595,-3.714021,-3.53059075,1.00200525647877,835.611835526214
90,"Y_hat[35]",-3.6161953,-3.613735,0.0495461264734132,-3.71938925,-3.52269375,1.00020965742185,845.568510659217
91,"Y_hat[36]",-3.60871167777778,-3.60574,0.0514904801893481,-3.71509075,-3.51228425,1.00048666655621,828.189478088161
92,"Y_hat[37]",-3.59527113333333,-3.591165,0.0530427313272637,-3.707805,-3.495122,1.00114398520159,836.802508571097
93,"Y_hat[38]",-3.57586728888889,-3.572125,0.0547693464194475,-3.6908465,-3.4712845,1.00286626715007,811.986552346359
94,"Y_hat[39]",-3.55058876666667,-3.54666,0.0570790261826235,-3.67145975,-3.44240725,1.00396670393541,813.616171865327
95,"Y_hat[40]",-3.51952307777778,-3.51535,0.0596330088748582,-3.64348275,-3.4022315,1.00444203762307,817.373756965309
96,"Y_hat[41]",-3.48275903333333,-3.479435,0.0615131272392935,-3.608559,-3.36322175,1.00436878121699,827.870656385607
97,"Y_hat[42]",-3.44053405555556,-3.437925,0.0619667759387369,-3.56722425,-3.31593325,1.00366708908466,851.676032840743
98,"Y_hat[43]",-3.39368724444444,-3.39205,0.0613992674133379,-3.51864625,-3.272556,1.00274150040827,870.868267736855
99,"Y_hat[44]",-3.1236316,-3.1247,0.0485104176270343,-3.22056675,-3.02828825,1.00117313595938,907.230871393836
100,"Y_hat[45]",-3.06722738888889,-3.068345,0.0440598368533247,-3.156684,-2.97718625,1.00187442283779,916.851759731911
101,"Y_hat[46]",-3.01067267777778,-3.01113,0.0402170819805822,-3.0915385,-2.931065,1.00183254639069,914.829317752305
102,"Y_hat[47]",-2.9541405,-2.955595,0.0368667387778546,-3.03053925,-2.8834735,1.00057267210019,909.78471774867
103,"Y_hat[48]",-2.89799233333333,-2.89898,0.0336354782549855,-2.96528225,-2.83110525,1.00104610552549,887.551535494445
104,"Y_hat[49]",-2.84334913333333,-2.844065,0.0310897992120145,-2.90655975,-2.7821995,1.00473317429033,847.658118596549
105,"Y_hat[50]",-2.79152092222222,-2.79162,0.0299852709733351,-2.85131125,-2.73479525,1.00349844987701,810.676520993957
106,"Y_hat[51]",-2.74381814444444,-2.74298,0.0301778536209436,-2.80601525,-2.685859,1.00140381621681,793.930484665618
107,"Y_hat[52]",-2.70155064444444,-2.701185,0.0305327954105054,-2.766583,-2.64117375,1.0012725854856,807.05675344035
108,"Y_hat[53]",-2.66563837777778,-2.664715,0.0300822101877382,-2.72821625,-2.606041,0.998568656436607,844.011011673953
109,"Y_hat[54]",-2.63543953333333,-2.63422,0.0294273623437347,-2.69698475,-2.57559575,0.999569686662579,861.93015013311
110,"Y_hat[55]",-2.60992161111111,-2.60889,0.0294541898219734,-2.668957,-2.555443,1.00122121839106,906.266036218219
111,"Y_hat[56]",-2.58805227777778,-2.587455,0.0302546546861569,-2.64672625,-2.53113225,1.00312939022503,968.686675214585
112,"Y_hat[57]",-2.56879965555556,-2.56777,0.0310911795215525,-2.63149675,-2.50847125,1.00433283697607,1033.39989187622
113,"Y_hat[58]",-2.55133095555556,-2.5501,0.0314132626634991,-2.614687,-2.49512,1.00410285755045,1123.5916702033
114,"Y_hat[59]",-2.53561404444444,-2.534455,0.031919143740523,-2.60017825,-2.47548575,1.00274998740473,1115.91189459867
115,"Y_hat[60]",-2.52181624444444,-2.521575,0.0331847748957109,-2.58734975,-2.459641,1.00125419100457,1074.21304168977
116,"Y_hat[61]",-2.51010524444444,-2.509435,0.0348969508095227,-2.578132,-2.44252425,0.999812616724576,1015.4766221032
117,"Y_hat[62]",-2.50064874444444,-2.50058,0.0362624574503034,-2.570935,-2.42656325,0.99900951789037,975.70238428956
118,"Y_hat[63]",-2.49354901111111,-2.49353,0.0372519495502537,-2.56805375,-2.416551,0.998983011973886,950.426815913933
119,"Y_hat[64]",-2.48865233333333,-2.48798,0.0397250424221218,-2.56654875,-2.40907975,0.9989183847098,980.10347267481
120,"Y_hat[65]",-2.48573931111111,-2.48565,0.045651163108781,-2.58004825,-2.39539025,0.998907990375954,1075.18322400088
121,"Y_hat[66]",-2.48459066666667,-2.483755,0.0557538386493516,-2.59214,-2.3786355,1.00014128564699,1199.16617529454
122,"Y_hat[67]",-2.48498735555556,-2.48485,0.0698594400211859,-2.618265,-2.353099,0.999554445287731,1312.22771890586
123,"effective_n",3919.3095,3538.3,1596.62280113654,1907.5015,8080.21975,1.01187442409384,868.170839465589
124,"P[1]",0.0491387866666667,0.0488979,0.00319938707526186,0.0435656225,0.056031135,1.00385088227249,612.706890132579
125,"P[2]",0.0471037468888889,0.04686905,0.0024208736227051,0.0428722,0.05218348,1.00175747099313,723.964227851747
126,"P[3]",0.0452665023333333,0.04516465,0.0019039844130052,0.0418919325,0.049161735,0.99951652989869,905.130979860929
127,"P[4]",0.0436395531111111,0.0436128,0.00162598779637872,0.0406263625,0.04697143,0.998856391426173,901.648762195965
128,"P[5]",0.0422340272222222,0.0422436,0.00151936871695712,0.03931547,0.0452625675,0.998115434199843,851.864907494954
129,"P[6]",0.0410604004444444,0.04105315,0.00147994042864801,0.0382216825,0.044132305,1.00045362893098,808.376606688041
130,"P[7]",0.0401204392222222,0.0400548,0.0014351604820967,0.0373866525,0.042988815,0.999778411913037,831.560082563757
131,"P[8]",0.0393807586666667,0.039334,0.00139300687462416,0.036642475,0.042229605,0.998287778500162,921.325542701824
132,"P[9]",0.0388033571111111,0.0387586,0.00138166453818113,0.036135185,0.0416511775,1.00043702041823,953.832854859199
133,"P[10]",0.0383532291111111,0.03830725,0.00140524835699844,0.035602755,0.041195165,1.00106156760235,927.849661974513
134,"P[11]",0.0379971132222222,0.0379027,0.00144035904650948,0.035233075,0.0408736575,1.00013456002173,885.788035699177
135,"P[12]",0.0377085235555556,0.0377117,0.00147109277419917,0.0347657725,0.0406084475,0.998798499133894,873.231862668853
136,"P[13]",0.0374827666666667,0.037449,0.00153006527057298,0.034391405,0.0404868825,0.998727400420921,889.99879549717
137,"P[14]",0.0373205781111111,0.03722945,0.00165063762314976,0.034078255,0.04058449,0.998629907628081,916.178373047269
138,"P[15]",0.0372221824444444,0.03712085,0.00183599874877351,0.03369684,0.0408496725,1.00110186004193,974.04744119625
139,"P[16]",0.0371873675555556,0.0371429,0.00206920078883319,0.03330822,0.0413901475,1.00302879584986,1029.7816457663
140,"P[17]",0.0372144361111111,0.03720145,0.00234229025477535,0.03283821,0.0418192475,1.0027970234946,1070.17778258411
141,"P[18]",0.0372946534444444,0.03724515,0.00266434133682405,0.0322800975,0.0425227875,1.00169229927603,1084.69009308703
142,"P[19]",0.0375670285555556,0.037429,0.0034106794558117,0.03135548,0.0441201675,1.00096390471305,1051.79659610032
143,"P[20]",0.034856296,0.03476565,0.0022948455210006,0.030582485,0.0396620275,1.0009913675413,898.472493171529
144,"P[21]",0.0340510216666667,0.03398415,0.00195851096308736,0.03028961,0.0383264325,1.00027322304322,927.997436478051
145,"P[22]",0.0331851144444444,0.0331148,0.00167334344458291,0.030014145,0.03675589,0.999555965926689,975.948564425912
146,"P[23]",0.0322871214444444,0.0322961,0.00144869816534647,0.029328265,0.0351741025,1.00045677722469,983.566670954761
147,"P[24]",0.0313878462222222,0.03139995,0.00129992135456351,0.028781335,0.0338455675,0.999625108271075,975.301729885265
148,"P[25]",0.0305144756666667,0.03054465,0.00122203681797672,0.028106035,0.03282015,1.00004005732705,962.395214840065
149,"P[26]",0.0296906677777778,0.02969995,0.00118325282988369,0.027297015,0.0319316275,1.00145133910824,972.65868858521
150,"P[27]",0.0289353338888889,0.02893345,0.00115237003132457,0.026703435,0.03116281,1.00287375905749,1003.94336457508
151,"P[28]",0.0282575622222222,0.0282595,0.00113332924299683,0.0259172375,0.0304574725,1.00334904442645,1007.57361389089
152,"P[29]",0.0276637184444444,0.0276436,0.00113577286582826,0.02529964,0.0299569725,1.00236610279694,997.116701376213
153,"P[30]",0.0271593367777778,0.0271438,0.00115402162205665,0.024845325,0.029453065,1.0034539432631,950.539241899401
154,"P[31]",0.0267494125555556,0.02674575,0.00116981210482173,0.0244516125,0.029109905,1.00066617864113,898.837151634963
155,"P[32]",0.0264398283333333,0.02647365,0.00117239234319018,0.0241481625,0.0287783575,1.00183383637559,856.165944170378
156,"P[33]",0.0262397582222222,0.02627745,0.00117998138855685,0.0239617275,0.0284948525,1.00172087684227,835.8356592485
157,"P[34]",0.0261596357777778,0.026185,0.00120974558741094,0.0237990675,0.0284542475,1.0019527572085,835.649023775278
158,"P[35]",0.0262104842222222,0.0262437,0.0012612686978348,0.0236746475,0.028673435,1.00021085286797,845.538138835876
159,"P[36]",0.0264045346666667,0.0264489,0.0013202336183694,0.023774175,0.028964785,1.00066545536229,828.2276591737
160,"P[37]",0.026754237,0.0268268,0.00137754236308321,0.02394388,0.029451415,1.00114378166161,836.799295384902
161,"P[38]",0.0272664291111111,0.0273282,0.00144863357752486,0.0243433975,0.0301405125,1.00286744199856,811.854507174551
162,"P[39]",0.02794821,0.02801335,0.00154619261928056,0.024808145,0.0309961875,1.00396682469836,813.404347241143
163,"P[40]",0.0288084958888889,0.02887855,0.00166389043762677,0.0254940675,0.0322257425,1.00444252918649,817.470019770732
164,"P[41]",0.029858111,0.02990305,0.00177765773127658,0.0263763225,0.0334647775,1.00436724191737,827.875484530061
165,"P[42]",0.0311064602222222,0.031131,0.00186385230030389,0.027458855,0.035028595,1.00367329271092,851.622484486724
166,"P[43]",0.0325486227777778,0.0325449,0.00192979480968272,0.028786385,0.0365247925,1.00274197439257,870.807652498522
167,"P[44]",0.0421863751111111,0.0420998,0.00195996334819153,0.0383991075,0.046164195,1.00126245257994,907.169930058559
168,"P[45]",0.0445170607777778,0.044432,0.00187413682195086,0.040828875,0.04846724,1.00196578210196,916.802324877433
169,"P[46]",0.0469787802222222,0.0469256,0.00180009370853837,0.043457725,0.0506390975,1.00172779986344,914.858266778
170,"P[47]",0.0495699791111111,0.04947275,0.0017358663473587,0.0460650225,0.05297643,1.00057240840479,909.741643186767
171,"P[48]",0.0522779504444444,0.052204,0.00166552000537641,0.0490190825,0.055666335,1.00087903385231,887.481711417311
172,"P[49]",0.0550484636666667,0.054989,0.00161640134458159,0.0518300575,0.058293765,1.00468503499413,846.900569326873
173,"P[50]",0.057805703,0.0577787,0.00163201808560705,0.0546134325,0.060950935,1.00349066581525,810.719993059374
174,"P[51]",0.0604594236666667,0.0604844,0.00171283206022866,0.056999985,0.0638128075,1.00125174946803,793.854883816825
175,"P[52]",0.062905887,0.06290345,0.0017984174847371,0.0591569225,0.0665350375,1.00112558605863,807.077129062258
176,"P[53]",0.0650555514444444,0.06508765,0.00182808167435345,0.06132887,0.0687508275,0.998568657247005,844.030645763155
177,"P[54]",0.0669154968888889,0.0669683,0.00183557221138093,0.06315152,0.0707258625,0.999571758522696,861.842400745384
178,"P[55]",0.0685264516666667,0.0685685,0.00187810180990034,0.0648304225,0.0720616075,1.00122095662318,906.248108225298
179,"P[56]",0.0699368716666667,0.06995015,0.00196564186863653,0.0661908375,0.07370439,1.00312444048102,968.749598479544
180,"P[57]",0.0712009751111111,0.0712416,0.00205363976656984,0.06713849,0.07526616,1.00433279311778,1033.40612832112
181,"P[58]",0.0723653948888889,0.07241975,0.00210652295008088,0.06819936,0.076201195,1.00411191141973,1123.25180888604
182,"P[59]",0.0734284288888889,0.07347785,0.00216980876082239,0.0691268475,0.0775949075,1.00274919432723,1115.68352754151
183,"P[60]",0.0743750754444444,0.0743596,0.00228317147318844,0.069956835,0.0787364125,1.00125391528965,1074.24115626976
184,"P[61]",0.0751887126666667,0.07519945,0.00242626306233435,0.0705591325,0.0799869925,0.99981149284714,1015.48459573479
185,"P[62]",0.0758517762222222,0.07581745,0.00254310753240828,0.07103289,0.0811693925,0.999006290366368,975.74020798018
186,"P[63]",0.0763530602222222,0.0763128,0.00262937968127767,0.0712227075,0.081919315,0.998982814086095,950.330593879913
187,"P[64]",0.0767047706666667,0.0767053,0.00281552680427881,0.07132267,0.0824830425,0.998917593519169,980.128494992724
188,"P[65]",0.0769264637777778,0.07687035,0.00324133586101009,0.07043349,0.0835249475,0.998905233593465,1075.18133389219
189,"P[66]",0.0770387355555556,0.0770051,0.00395867858706495,0.069646195,0.0848165475,1.00029334438867,1197.36928766164
190,"P[67]",0.0770635577777778,0.076927,0.00495547381726838,0.0679719925,0.08681965,0.999779757878105,1312.30567761379
191,"alpha[1]",192.801563555556,174.903,80.4736368649924,94.533435,390.1357,1.00985639176857,797.88354745471
192,"alpha[2]",184.671138333333,167.3425,76.2026393897467,90.86416,376.391525,1.01019926535816,827.339110717561
193,"alpha[3]",177.329668888889,159.723,72.4714415140638,87.0873325,362.262675,1.00965856717584,839.480162065618
194,"alpha[4]",170.835047777778,154.4205,69.2674559546306,84.64241,349.61255,1.00862469980186,853.33164011899
195,"alpha[5]",165.238838444444,149.5075,66.5901475859785,81.6248075,338.013325,1.00934848319924,860.724839850836
196,"alpha[6]",160.589366222222,146.2945,64.4464715826928,79.86921,324.73845,1.01005016482232,865.307183887499
197,"alpha[7]",156.896760555556,143.1595,62.8321449075577,78.01285,314.138525,1.01028624388729,865.000239311088
198,"alpha[8]",154.019273666667,140.4285,61.6621044601013,76.650255,305.917475,1.00989656345047,863.889400554998
199,"alpha[9]",151.794983111111,137.9835,60.8426401113494,75.16451,304.83215,1.0090834351117,856.68691148263
200,"alpha[10]",150.074789555556,136.382,60.2801445565955,73.733455,304.05055,1.00839184857028,851.081196199227
201,"alpha[11]",148.717134666667,134.865,59.8764903551613,72.114595,302.430025,1.0076890640404,848.583032121493
202,"alpha[12]",147.610101777778,133.4235,59.5567024329073,71.3337925,299.40405,1.00921961256548,849.578134036306
203,"alpha[13]",146.738368888889,132.3525,59.3324492101301,71.116465,299.0536,1.01027403731947,851.860738714918
204,"alpha[14]",146.110423777778,131.752,59.2345924433353,71.673925,297.3677,1.01029910460676,856.12386729503
205,"alpha[15]",145.732729555556,131.4025,59.2834165600445,72.2091725,298.37525,1.00915062360349,865.66925189367
206,"alpha[16]",145.609966666667,131.4995,59.4896369805038,71.62411,296.6618,1.0089071624716,866.797036589317
207,"alpha[17]",145.739916222222,131.858,59.8624000303029,71.2730325,297.296875,1.00814741913383,863.338820395478
208,"alpha[18]",146.088987777778,132.281,60.4020530774793,71.0558925,298.583225,1.00735210454005,860.347647057786
209,"alpha[19]",147.257014666667,132.832,61.8941357941887,70.556695,296.7864,1.00588734657223,848.25871649824
210,"alpha[20]",136.946208555556,124.987,57.4954778926885,64.644155,280.132275,1.00537232325237,815.267106650565
211,"alpha[21]",133.71263,122.0125,55.7589834558612,63.5142725,272.299825,1.00522610101766,814.215775886305
212,"alpha[22]",130.243464,118.476,53.9968354251146,61.9450625,263.941075,1.00576261083912,820.216849954016
213,"alpha[23]",126.654453222222,114.828,52.2596284723364,60.3556,254.3224,1.00673386730905,828.817451326038
214,"alpha[24]",123.069338777778,111.959,50.5988997780121,58.6844925,244.961625,1.00943260959298,838.31083452645
215,"alpha[25]",119.597130333333,108.2325,49.0513108839153,57.1829125,236.9279,1.01048726913125,846.253049886065
216,"alpha[26]",116.332691555556,104.843,47.6413466485905,55.92703,231.960675,1.01032705766259,855.237046769366
217,"alpha[27]",113.350998,102.68,46.3874415166243,55.000245,227.18885,1.01006216655007,858.094484072518
218,"alpha[28]",110.683870666667,100.133,45.2941280341248,54.13512,223.5786,1.0108081642904,865.935630936503
219,"alpha[29]",108.351463555556,97.79725,44.360174764414,52.96967,221.371825,1.01155443834593,870.464728969949
220,"alpha[30]",106.370982666667,96.0413,43.5745487080669,51.6875425,217.549525,1.01185540959928,873.292126007661
221,"alpha[31]",104.757465888889,94.3102,42.9169473411278,50.21547,214.62555,1.01180981487986,876.049620898791
222,"alpha[32]",103.530509666667,93.04405,42.3748710600191,49.418665,212.402525,1.01154105603732,877.045978571711
223,"alpha[33]",102.726409888889,92.3741,41.9736189812963,49.4086275,211.627025,1.01170811103179,871.139483191919
224,"alpha[34]",102.38725,92.1747,41.7461465255188,49.67509,210.924175,1.01107465746379,868.691514233562
225,"alpha[35]",102.557174222222,92.6292,41.7179857284071,50.18576,210.505675,1.01220431891429,865.926461638253
226,"alpha[36]",103.284839111111,93.3375,41.9078577008189,50.9008475,211.81605,1.01134334217873,860.502719273011
227,"alpha[37]",104.619725444444,94.8224,42.335544499787,51.7387975,215.7881,1.01097553554009,859.510136142257
228,"alpha[38]",106.590773,96.56855,43.0295735117419,52.6486675,219.640875,1.00978739748831,858.152349012033
229,"alpha[39]",109.228643555556,99.11615,44.0209564317292,53.6955225,223.504175,1.00981964086825,858.375647734219
230,"alpha[40]",112.571896444444,102.2185,45.3362023798894,55.159625,230.049775,1.00992785482927,860.201827037757
