"X","variable","mean","median","sd","lower","upper","rhat","ess_bulk"
21,"a_raw[20]",0.203097562137778,0.21082,0.838698922050998,-1.291659,1.83308675,1.00055930154255,1648.54719316872
22,"a_raw[21]",0.371050615755556,0.3957095,0.872094606963327,-1.372498,2.050877,1.0005746276892,1231.72365291295
23,"a_raw[22]",0.270029843246667,0.2469755,0.904515153160185,-1.49062675,2.05246675,1.00577634704873,1396.59654478255
24,"a_raw[23]",0.0501326561677778,0.04933755,0.883916608387775,-1.623119,1.816359,1.00223065296865,1620.24511065197
25,"a_raw[24]",-0.09872256271,-0.10793,0.872513599513624,-1.84446225,1.59529275,1.00062372456085,1647.27428845766
26,"a_raw[25]",-0.0537634068444445,-0.07049215,0.932079816893087,-1.75700025,1.784432,1.00926298312864,1592.21847997707
27,"a_raw[26]",-0.0244245974777778,-0.0433933,0.955073903003271,-1.83340025,1.80070825,1.0011814939958,1628.79752952291
28,"a_raw[27]",-0.0429684499444444,-0.033459,0.944926538439863,-1.81075875,1.83985425,0.999286124282343,2182.65399566519
29,"a_raw[28]",0.186393514015556,0.18127,0.912146634880907,-1.71496875,1.898558,1.01014303116829,1748.59574769486
30,"a_raw[29]",0.318317083253333,0.3227515,0.902200414803896,-1.4644915,2.047515,1.010941639539,1333.0415243679
31,"a_raw[30]",0.236650089433333,0.255104,0.908018043513282,-1.46054525,2.0314225,0.998910983500113,1765.77608363279
32,"a_raw[31]",0.421672527788889,0.3981035,0.908135589744546,-1.39649575,2.2465205,1.0169831154513,1268.23628692198
33,"a_raw[32]",0.538996651577778,0.497776,0.960022059657884,-1.30842425,2.52841075,1.00029381958974,1723.19699317065
34,"a_raw[33]",0.647778525109444,0.6084125,0.987980008385339,-1.2215135,2.600959,1.00411763571885,1815.26641293977
35,"a_raw[34]",0.716811422868889,0.7267765,0.975378200570209,-1.28312275,2.6511895,1.00131799641915,1124.39269001471
36,"a_raw[35]",0.724054011633444,0.7334845,0.94351091697592,-1.181389,2.6412015,1.00591955289106,1582.77140149604
37,"a_raw[36]",0.478832629146667,0.4331315,0.932521117212641,-1.31911725,2.304949,1.00737609226086,1163.94653955728
38,"a_raw[37]",0.301789227511111,0.303465,0.824593863553862,-1.22795375,1.9184715,0.999726663498868,1368.53008125246
39,"a_raw[38]",0.116099452412222,0.0753548,0.946680066697208,-1.74171425,2.1914515,0.999534476954257,2227.9544222209
40,"a_raw[39]",0.00340506134333333,0.007412555,0.912990796154464,-1.692682,1.75524825,1.00802568278212,1750.32037356516
41,"a_raw[40]",-0.0618912172588889,-0.0525743,0.94307214006717,-1.90880175,1.79729175,1.00479895740391,1464.4441368178
42,"a_raw[41]",-0.184568289906667,-0.2207055,0.863547745335987,-1.741393,1.46101025,1.00134170411821,1888.557179516
43,"a_raw[42]",-0.233309447316667,-0.2533075,0.843588369275934,-1.929701,1.3668345,1.00105489551818,1194.82082535211
44,"a_raw[43]",-0.277342387722222,-0.324783,0.925503312775562,-2.15294325,1.50620625,1.00833919235411,1521.28599597621
45,"a_raw[44]",-0.0687418029788889,-0.080363,0.967272121819594,-2.02604175,1.854272,1.00978480974597,1776.70645032043
46,"a_raw[45]",-0.0224857493555555,-0.0114074,0.988783029617873,-2.0197775,1.914433,1.0070294168459,1448.21499697025
47,"a_raw[46]",-0.0259270524411111,-0.03136595,0.958224327178585,-1.95572675,1.788767,0.99855715150891,1618.46871535084
48,"a_raw[47]",0.0473572284177778,0.05133905,1.02237083310353,-1.9863985,1.93050475,0.999367811740237,1891.69234550394
49,"a_raw[48]",0.00407536575555557,0.0242641,0.972963624495291,-1.81101675,1.99564525,1.0024533690266,1874.70013465704
50,"sigma",0.0742235597777778,0.0689558,0.0298527927211516,0.0332781175,0.146975775,1.00772483662989,305.448480874015
51,"rho",0.000126732728888889,0.0001206595,4.51250890590672e-05,5.8952605e-05,0.0002290549,1.003512146035,914.78513088888
52,"a[1]",-4.04057532777778,-4.009715,0.743017602411778,-5.713089,-2.61999025,1.0067908189384,645.327738567877
53,"a[2]",-4.07046648888889,-4.04664,0.568214465756451,-5.29529325,-2.95287175,1.00774610634422,633.36233546176
54,"a[3]",-4.102586,-4.09744,0.412692910329267,-4.966566,-3.31422175,1.00290990376451,643.940869138804
55,"a[4]",-4.13697014444444,-4.122855,0.277301589630201,-4.71318,-3.632158,1.00566033536918,717.49143502586
56,"a[5]",-4.17318941111111,-4.16384,0.166586125571465,-4.531822,-3.876091,1.00570946075456,758.733935509064
57,"a[6]",-4.20867795555556,-4.20644,0.0831023690100436,-4.37186075,-4.0519905,1.00609272827162,857.86650569198
58,"a[7]",-4.24462582222222,-4.245575,0.0444966788613518,-4.33758975,-4.15865725,0.99901653267802,1037.9321561016
59,"a[8]",-4.28693757777778,-4.286875,0.0529365532142621,-4.38947775,-4.18639125,1.00578495127719,762.86704751763
60,"a[9]",-4.40181655555556,-4.40178,0.0707724912899355,-4.53939675,-4.2681235,1.00098753810864,762.843193335486
61,"a[10]",-4.59413642222222,-4.59798,0.0843227586328139,-4.7517755,-4.41712725,0.999933463530251,1051.41991052019
62,"a[11]",-4.8275393,-4.824625,0.0922821361870351,-5.00759225,-4.648035,0.997479602217347,1154.89400621731
63,"a[12]",-5.07078306666667,-5.063365,0.0868611933287338,-5.25365175,-4.91019425,0.998157223877811,1181.69220055223
64,"a[13]",-5.29777478888889,-5.294275,0.073601548365217,-5.44761675,-5.1661995,0.998477563474354,809.672928148491
65,"a[14]",-5.48066527777778,-5.480595,0.0658743548081577,-5.6116045,-5.35841425,1.00021255576381,881.1480218775
66,"a[15]",-5.63370668888889,-5.632615,0.075669358971339,-5.7754685,-5.48571225,1.00028240823009,1150.495751432
67,"a[16]",-5.77539801111111,-5.7796,0.106029900798487,-5.97252925,-5.55402425,1.00839682713572,1487.21826840378
68,"a[17]",-5.92310025555556,-5.929755,0.132090809017754,-6.1705935,-5.63271575,1.00371786151425,1490.56314899817
69,"a[18]",-6.06857404444444,-6.06753,0.141283420792978,-6.3448545,-5.78926225,1.00330525406946,1346.66014646945
70,"a[19]",-6.2019151,-6.20043,0.126908651781893,-6.47032875,-5.9561825,1.002755907554,1156.19009309723
71,"a[20]",-6.32015137777778,-6.322085,0.10804030120889,-6.53244275,-6.11523175,1.00142213848844,971.882264973297
72,"a[21]",-6.41222515555556,-6.41489,0.097257121360132,-6.607892,-6.2253035,1.00386875476807,847.091758967927
73,"a[22]",-6.48224431111111,-6.48323,0.106783757336986,-6.68789975,-6.28035275,1.00310742109335,823.939747845586
74,"a[23]",-6.54856141111111,-6.55542,0.133856356402664,-6.8074,-6.27159975,1.00274940892987,942.230690224067
75,"a[24]",-6.62359201111111,-6.632155,0.156443511695335,-6.91645425,-6.299233,1.00378908821038,990.79544514235
76,"a[25]",-6.70624547777778,-6.71375,0.163062289082067,-7.010754,-6.3649415,1.00263659823013,1020.31908791856
77,"a[26]",-6.79441415555556,-6.79561,0.152953907213143,-7.08525225,-6.48620975,1.00105481648329,1104.01289106822
78,"a[27]",-6.88844478888889,-6.88694,0.136751598235958,-7.15980725,-6.61377325,1.00137461123491,1167.49969774723
79,"a[28]",-6.96866764444444,-6.969735,0.129328852070922,-7.2228405,-6.70712875,1.0024547373461,1043.6650117745
80,"a[29]",-7.02693692222222,-7.0257,0.136162698417146,-7.29155825,-6.761764,1.00014053348842,1080.07055829614
81,"a[30]",-7.07230132222222,-7.061795,0.153344888935183,-7.394001,-6.78875175,1.00050381591985,1355.552994372
82,"a[31]",-7.09020755555556,-7.07514,0.171076806882092,-7.4400015,-6.7700265,0.998504305025235,1257.32151142155
83,"a[32]",-7.07112841111111,-7.064705,0.175714980237593,-7.468057,-6.75127975,0.999207267628452,989.626674854591
84,"a[33]",-7.00719978888889,-6.993505,0.167672312295841,-7.3805335,-6.69621525,0.999884858452196,866.740996388166
85,"a[34]",-6.8917055,-6.88602,0.144608449604717,-7.21749275,-6.6174555,0.998308382888398,839.559193429697
86,"a[35]",-6.72609053333333,-6.72399,0.119618517753238,-6.960868,-6.51152525,0.998504780568946,739.170156966687
87,"a[36]",-6.53052546666667,-6.53255,0.112693684938564,-6.73889825,-6.31643575,1.0000602604786,758.870123982903
88,"a[37]",-6.31605617777778,-6.317215,0.128183457943605,-6.564425,-6.05593,1.0029209512532,986.362222284068
89,"a[38]",-6.09575541111111,-6.09924,0.137896890536079,-6.35725625,-5.811362,1.00458318278284,1122.8293361877
90,"a[39]",-5.87685122222222,-5.886315,0.136584900631789,-6.131492,-5.61028375,1.00582305039228,1168.39444364049
91,"a[40]",-5.66460766666667,-5.664445,0.117682811322927,-5.89218875,-5.43936175,1.00347232186037,1255.69167919565
92,"a[41]",-5.46540355555556,-5.46676,0.0920415802058384,-5.64629125,-5.2986545,1.00876317152185,1222.34496907403
93,"a[42]",-5.28280198888889,-5.284175,0.0701512181818065,-5.420789,-5.15518875,1.00130828556846,983.000211188074
94,"a[43]",-5.12045365555556,-5.11846,0.0691403441741324,-5.254614,-4.98907575,0.999991417882523,938.700086861857
95,"a[44]",-4.96269712222222,-4.96383,0.110168262918345,-5.170176,-4.7472935,0.999244633689645,1009.44919955484
96,"a[45]",-4.80628993333333,-4.80701,0.195231589151046,-5.2120755,-4.43945625,1.00359419288301,1361.94241806384
97,"a[46]",-4.65080032222222,-4.647475,0.29955932811171,-5.27412,-4.0898815,1.00666217384236,1548.12796755861
98,"a[47]",-4.49215682222222,-4.48064,0.426772812273446,-5.3525535,-3.71093625,1.008093187795,1719.50698220249
99,"a[48]",-4.33483296666667,-4.30009,0.575028194162552,-5.5251705,-3.26795925,1.00867585733891,1748.36705240236
100,"Y_hat[1]",-4.17306754444444,-4.16088,0.167029533633956,-4.52280525,-3.879918,1.00569907106923,744.347495745114
101,"Y_hat[2]",-4.18026208888889,-4.17127,0.147734788484114,-4.4926665,-3.91391125,1.0063102892334,751.68548225822
102,"Y_hat[3]",-4.18743684444444,-4.17951,0.129528847694778,-4.45633775,-3.94825875,1.00750213294927,765.4575210712
103,"Y_hat[4]",-4.19460147777778,-4.192585,0.112586895739478,-4.42526075,-3.98550825,1.00868387520272,782.475960482157
104,"Y_hat[5]",-4.2017653,-4.19936,0.0970582301774683,-4.40127975,-4.020368,1.00754629599555,798.521833966162
105,"Y_hat[6]",-4.20893843333333,-4.206745,0.0830143745991627,-4.374042,-4.0524885,1.00671617688336,815.996572970496
106,"Y_hat[7]",-4.21613727777778,-4.214095,0.0704781147503671,-4.3540425,-4.08196875,1.00607183233072,850.956642071752
107,"Y_hat[8]",-4.2234039,-4.22222,0.0596183260827287,-4.3388475,-4.108249,1.00695222939094,901.222610394287
108,"Y_hat[9]",-4.23078647777778,-4.2318,0.0507443984857468,-4.33229275,-4.13602475,1.00356888435462,954.063852391858
109,"Y_hat[10]",-4.23833261111111,-4.238185,0.0441553713982696,-4.325925,-4.15376125,1.00097021851075,989.801183189831
110,"Y_hat[11]",-4.24609033333333,-4.24602,0.0399413023786949,-4.32840875,-4.16866,0.999111716982978,1006.08979927852
111,"Y_hat[12]",-4.25420247777778,-4.255085,0.0379656086246018,-4.336039,-4.17996975,0.999949574455657,997.983920953015
112,"Y_hat[13]",-4.26313713333333,-4.26412,0.0381163117958837,-4.3417845,-4.189453,1.00069564254447,976.858894710463
113,"Y_hat[14]",-4.27343263333333,-4.274365,0.0400572931796985,-4.35706525,-4.19799725,1.00264213582318,873.94996954734
114,"Y_hat[15]",-4.28562632222222,-4.28564,0.0431600366528836,-4.372931,-4.2034725,1.00488896699611,793.10419433452
115,"Y_hat[16]",-4.30025612222222,-4.300225,0.046736058274213,-4.39370925,-4.2102185,1.00540069114956,744.923635684269
116,"Y_hat[17]",-4.31775643333333,-4.31743,0.0503648913268555,-4.4175105,-4.2213305,1.00438649760919,715.153943724064
117,"Y_hat[18]",-4.33823201111111,-4.33692,0.0540622196614915,-4.445814,-4.23725525,1.00290680142501,706.854350342651
118,"Y_hat[19]",-4.36172247777778,-4.360395,0.0578399231739089,-4.476554,-4.25163725,1.00219484870011,714.232474691207
119,"Y_hat[20]",-4.38826754444444,-4.388535,0.0615618740094945,-4.50988475,-4.27114875,1.0015574032092,735.414945498485
120,"Y_hat[21]",-4.41790665555556,-4.41916,0.0650027250719366,-4.5465265,-4.29306275,1.00084783470098,767.529213871226
121,"Y_hat[22]",-4.45060472222222,-4.450125,0.0680506647203998,-4.58404275,-4.3198015,1.00020273118125,797.381392230214
122,"Y_hat[23]",-4.48610684444444,-4.48595,0.0708535197235618,-4.62305275,-4.3466595,0.99969705698153,837.778494333002
123,"Y_hat[24]",-4.52411747777778,-4.52451,0.0735136220574312,-4.6686945,-4.3752195,0.999006819808583,891.326083551079
124,"Y_hat[25]",-5.1233053,-5.117835,0.0778930386912118,-5.2849295,-4.98371125,0.998094624830623,1075.60598845844
125,"Y_hat[26]",-5.16913961111111,-5.164615,0.075236512719779,-5.32953225,-5.036476,0.998062005095197,1003.08652588669
126,"Y_hat[27]",-5.21382401111111,-5.20996,0.0726443935569792,-5.37163925,-5.08604475,0.998166736512598,928.766699754528
127,"Y_hat[28]",-5.25713231111111,-5.25287,0.0702197102600267,-5.40613425,-5.13444875,0.998328385152911,869.144146958665
128,"Y_hat[29]",-5.29883853333333,-5.29581,0.0679047014338708,-5.43648025,-5.17803025,0.998468326697169,832.380846267544
129,"Y_hat[30]",-5.33881506666667,-5.33651,0.0656703822773203,-5.47459425,-5.22060825,0.998568524311609,805.225313966734
130,"Y_hat[31]",-5.37714835555556,-5.37386,0.0637333812643963,-5.50722675,-5.261455,0.998746940924952,794.621279655784
131,"Y_hat[32]",-5.41395523333333,-5.41122,0.0623228134717406,-5.53783525,-5.302285,0.998873071232978,799.967389743025
132,"Y_hat[33]",-5.4493506,-5.448035,0.0615438670909034,-5.567565,-5.33790475,0.998683966923796,838.954265650693
133,"Y_hat[34]",-5.48345087777778,-5.48259,0.0613772203724839,-5.602956,-5.3704195,0.998599305264704,865.528604847871
134,"Y_hat[35]",-5.51638208888889,-5.516765,0.0618653370564918,-5.63614825,-5.4004165,0.998992913826847,914.888162671895
135,"Y_hat[36]",-5.54829176666667,-5.548295,0.0632351196131768,-5.669482,-5.42872375,0.99910718894744,975.013951070245
136,"Y_hat[37]",-5.5793306,-5.580835,0.0656264443673967,-5.7034325,-5.4568715,0.999070478586437,1046.87479676546
137,"Y_hat[38]",-5.60964882222222,-5.608145,0.0689952921428495,-5.7389335,-5.475113,0.999916229877105,1105.8580487306
138,"Y_hat[39]",-5.63939645555556,-5.637435,0.0731748469506008,-5.778087,-5.494904,1.00113723837575,1153.24633202156
139,"Y_hat[40]",-5.66872105555556,-5.66604,0.0780646321859547,-5.8147035,-5.51412175,1.00326505131937,1215.73127747373
140,"Y_hat[41]",-5.69776397777778,-5.697885,0.083641361592407,-5.850226,-5.5329015,1.0025785789389,1280.9056686022
141,"Y_hat[42]",-5.72666647777778,-5.7266,0.0897398870307268,-5.89362775,-5.5484995,1.00322965693336,1353.04886974953
142,"Y_hat[43]",-5.75556964444444,-5.756275,0.0960458182992715,-5.93482025,-5.5593035,1.00438461664456,1407.2422957529
143,"Y_hat[44]",-6.23316124444444,-6.23217,0.116757770500289,-6.47052725,-6.011094,1.00089832647737,1079.63100484903
144,"Y_hat[45]",-6.25715506666667,-6.25833,0.112963704363636,-6.48621975,-6.039639,1.00070790207979,1042.39845669424
145,"Y_hat[46]",-6.28032614444444,-6.281575,0.109325409755257,-6.4993825,-6.07616575,1.00005808760138,1005.1806384596
146,"Y_hat[47]",-6.30258538888889,-6.306725,0.105916846746181,-6.50760175,-6.10615125,1.00025029597197,966.9620351838
147,"Y_hat[48]",-6.32384336666667,-6.326695,0.102721366664435,-6.5309885,-6.13832675,1.00115679197394,926.486824005714
148,"Y_hat[49]",-6.34406206666667,-6.34575,0.0997815780541288,-6.53801925,-6.1632655,1.00196790483552,890.196765774479
149,"Y_hat[50]",-6.36326946666667,-6.365975,0.0972768981027783,-6.55217625,-6.18602075,1.0028531277614,866.400828517785
150,"Y_hat[51]",-6.38149914444444,-6.38523,0.0953682197833794,-6.5711355,-6.20661075,1.00326275284477,843.797237038717
151,"Y_hat[52]",-6.39878466666667,-6.40234,0.0941345947172486,-6.5887185,-6.224525,1.00356604945031,839.89292729471
152,"Y_hat[53]",-6.41516034444444,-6.418355,0.0936011436913362,-6.60149475,-6.23793975,1.00368556813549,828.863761258221
153,"Y_hat[54]",-6.43070978888889,-6.43376,0.0938932870278735,-6.619468,-6.25422975,1.00392049837066,834.339155734635
154,"Y_hat[55]",-6.44557845555556,-6.44655,0.0952220782576821,-6.6382475,-6.26279075,1.00374417791266,823.810099215314
155,"Y_hat[56]",-6.4599151,-6.4608,0.0976611005720858,-6.65559025,-6.2722605,1.00350364495736,818.713400338416
156,"Y_hat[57]",-6.47386845555556,-6.47464,0.101088218027496,-6.67573525,-6.28030825,1.00323777391053,819.773169507722
157,"Y_hat[58]",-6.48758794444444,-6.488635,0.10524990994898,-6.692223,-6.28652975,1.00289849698819,843.658554279456
158,"Y_hat[59]",-6.5012002,-6.505765,0.109952587197065,-6.7130995,-6.2881605,1.00273870765964,864.674120778949
159,"Y_hat[60]",-6.51480774444444,-6.519915,0.115099126990391,-6.73293525,-6.2919775,1.0028661902837,888.514302188061
160,"Y_hat[61]",-6.5285113,-6.53625,0.120534936874411,-6.7606405,-6.293467,1.00272414144625,929.544106578422
161,"Y_hat[62]",-6.54241192222222,-6.54929,0.12602712132396,-6.787267,-6.28868975,1.00278146888967,922.12431320958
162,"Y_hat[63]",-6.82374981111111,-6.822895,0.142274159725328,-7.09844025,-6.54426125,1.00135555080418,1092.69780345902
163,"Y_hat[64]",-6.84220801111111,-6.841535,0.139153092826982,-7.10939525,-6.5636195,1.00151107013284,1104.12523244633
164,"Y_hat[65]",-6.8604973,-6.8603,0.136266441183489,-7.12447175,-6.581557,1.00142679638328,1119.75066097097
165,"Y_hat[66]",-6.87845806666667,-6.879385,0.13366846930839,-7.1371025,-6.60902375,1.00154137554229,1134.66939172403
166,"Y_hat[67]",-6.89593318888889,-6.89674,0.131318099923284,-7.15326425,-6.63181,1.00212487308143,1141.10476135599
167,"Y_hat[68]",-6.91281427777778,-6.91462,0.129243751419606,-7.16442075,-6.6506805,1.00125862497609,1146.84026046832
168,"Y_hat[69]",-6.92903396666667,-6.9304,0.127576328167571,-7.1763605,-6.664433,1.00185429561589,1053.18306828225
169,"Y_hat[70]",-6.944526,-6.946625,0.126420288338821,-7.1923235,-6.68509075,1.00285935697748,1039.316188373
170,"Y_hat[71]",-6.95922378888889,-6.95975,0.125800541725022,-7.2022675,-6.70173775,1.00303674079833,1029.51912739999
171,"Y_hat[72]",-6.97306661111111,-6.972315,0.125684613488736,-7.218888,-6.71846825,1.00352191126456,1025.49979274514
172,"Y_hat[73]",-6.98606701111111,-6.98306,0.126120073940629,-7.23598075,-6.732467,1.00427618258894,1019.50507132608
173,"Y_hat[74]",-6.99829711111111,-6.996095,0.127198924009067,-7.25004975,-6.7503795,1.00393936310071,1028.5566924188
174,"Y_hat[75]",-7.00983063333333,-7.00882,0.128919577803287,-7.27104325,-6.75618725,1.00138409097547,1044.53069618538
175,"Y_hat[76]",-7.02074035555556,-7.018165,0.131169237095723,-7.2815055,-6.76980475,1.0012664012688,1063.97443695575
176,"Y_hat[77]",-7.03109315555556,-7.02764,0.133787726436668,-7.2970475,-6.7701835,1.0004075308113,1086.69267285489
177,"Y_hat[78]",-7.04084977777778,-7.03911,0.136741036321987,-7.3205295,-6.77533325,0.99964677757159,1119.80935003305
178,"Y_hat[79]",-7.04989385555556,-7.04791,0.140063412182377,-7.341778,-6.7812235,0.99914150797896,1146.02723270681
179,"Y_hat[80]",-7.05810707777778,-7.051545,0.143709988973725,-7.36048575,-6.790694,0.999365883724697,1279.53211209562
180,"Y_hat[81]",-7.06537151111111,-7.057535,0.147535604592275,-7.37156425,-6.78978425,0.99996620430725,1318.27090227882
181,"Y_hat[82]",-6.96455741111111,-6.956865,0.154970216655826,-7.318268,-6.66924425,0.999255705257879,839.444774694674
182,"Y_hat[83]",-6.94193002222222,-6.93548,0.150541805377797,-7.28517425,-6.6509255,0.999222928845303,825.168308105634
183,"Y_hat[84]",-6.91725032222222,-6.910365,0.145772258705202,-7.246968,-6.6318265,0.998500208076406,816.342958163816
184,"Y_hat[85]",-6.89053063333333,-6.88387,0.140729538998612,-7.2117715,-6.618831,0.99824950848087,802.850128665203
185,"Y_hat[86]",-6.86179264444444,-6.855585,0.13546173969562,-7.1667805,-6.60675475,0.998033419227322,785.191949569173
186,"Y_hat[87]",-6.83115143333333,-6.830865,0.130196197335029,-7.12274875,-6.592038,0.997934943778548,774.551296385208
187,"Y_hat[88]",-6.79877035555556,-6.79608,0.125244169753608,-7.07019,-6.5690935,0.998939145268847,756.559167442644
188,"Y_hat[89]",-6.76481335555556,-6.76325,0.120832358674548,-7.0168595,-6.5457085,0.999551451620851,743.710566287567
189,"Y_hat[90]",-6.72944416666667,-6.729925,0.11705986350543,-6.96700425,-6.522504,0.998724717453221,737.076112307229
190,"Y_hat[91]",-6.6928212,-6.69138,0.113932199993873,-6.908088,-6.4836285,0.999427695700847,734.769398043131
191,"Y_hat[92]",-6.65505676666667,-6.65777,0.111538380880506,-6.85446925,-6.447552,0.999145868174883,732.184636071121
192,"Y_hat[93]",-6.61624085555556,-6.618645,0.110029693179323,-6.8103225,-6.40535175,0.999125026649294,727.532097260824
193,"Y_hat[94]",-6.5764627,-6.5781,0.109494823171592,-6.77526375,-6.37026475,0.99931619942541,731.856020904872
194,"Y_hat[95]",-6.53581267777778,-6.53772,0.109918215712066,-6.741318,-6.3271165,0.999971680355453,760.630927051884
195,"Y_hat[96]",-6.49438181111111,-6.49631,0.111211912100483,-6.7059385,-6.2760265,1.00074831207849,785.253881587294
196,"Y_hat[97]",-6.45227097777778,-6.452245,0.113279474264264,-6.667859,-6.22514375,1.00137129030549,818.305676172636
197,"Y_hat[98]",-6.40958713333333,-6.411025,0.115962754741393,-6.6275985,-6.170223,1.00192175475323,862.507633958517
198,"Y_hat[99]",-6.36643628888889,-6.3668,0.118996046231347,-6.58935275,-6.12110575,1.00251813779548,900.24985033969
199,"Y_hat[100]",-6.32292411111111,-6.323415,0.122033227064037,-6.557508,-6.07533775,1.00300210307556,947.91629442825
200,"Y_hat[101]",-5.5892904,-5.590065,0.103363003459438,-5.79487675,-5.389558,1.00465059613907,1210.31714369428
201,"Y_hat[102]",-5.54928122222222,-5.550975,0.098171928780618,-5.745074,-5.36557175,1.00407390163706,1205.57707572701
202,"Y_hat[103]",-5.50988312222222,-5.50993,0.0929304320585454,-5.6985955,-5.33378625,1.00496799534378,1195.61012388756
203,"Y_hat[104]",-5.47112475555556,-5.47194,0.0876405207495271,-5.64426625,-5.3090395,1.0058848896287,1169.85241665084
204,"Y_hat[105]",-5.43303492222222,-5.432115,0.0823089723246074,-5.59504775,-5.28229525,1.00703046570136,1136.52860477794
205,"Y_hat[106]",-5.39564375555556,-5.39478,0.0771713184537286,-5.55038725,-5.25478575,1.00623349312616,1090.89420648193
206,"Y_hat[107]",-5.35898054444444,-5.35753,0.0725251757433991,-5.50044075,-5.22639925,1.0066617255964,1045.97421156182
207,"Y_hat[108]",-5.323075,-5.32362,0.0685624900846472,-5.45821675,-5.19669675,1.00597100991358,999.806567678808
208,"Y_hat[109]",-5.28795652222222,-5.287125,0.0653179221191288,-5.42225025,-5.16757325,1.00371478600452,954.337842912266
209,"Y_hat[110]",-5.25363302222222,-5.253725,0.0627909080406473,-5.37763525,-5.13544875,1.00108494726701,913.82827376656
210,"Y_hat[111]",-5.2200072,-5.218165,0.061264024933026,-5.342672,-5.10678175,1.00055325505639,890.796835036018
211,"Y_hat[112]",-5.18695193333333,-5.185715,0.0611292258915861,-5.3072735,-5.0760285,0.998673942642597,875.978655697354
212,"Y_hat[113]",-5.15433994444444,-5.15269,0.062656923478016,-5.27752675,-5.03750475,0.999825631973534,869.874223259567
213,"Y_hat[114]",-5.12204412222222,-5.121055,0.0659344339576815,-5.2518595,-4.99650825,0.999336039757156,868.735751262405
214,"Y_hat[115]",-5.08995233333333,-5.08815,0.071002954431786,-5.22342625,-4.95322525,0.998960380362915,872.953184385369
215,"Y_hat[116]",-5.05802096666667,-5.059,0.0780355226750981,-5.20236275,-4.90223175,0.999152431442167,902.004098345869
216,"Y_hat[117]",-5.0262229,-5.027175,0.0870993397367088,-5.1853015,-4.8526005,0.999315210987117,943.705627143961
217,"Y_hat[118]",-4.99453216666667,-4.99402,0.0980834992720457,-5.17054025,-4.80258975,0.999234248900832,989.723781286945
218,"Y_hat[119]",-4.96292212222222,-4.962825,0.110796916149798,-5.168099,-4.74996,0.999128407763023,1023.24505567443
219,"effective_n",8961.83503333333,8286.785,3392.59763920691,4364.8185,16961.8625,1.00286404127102,914.797718055135
220,"P[1]",0.0153722533888889,0.0153544,0.00250701246379594,0.0107419275,0.0202345925,1.00619151698038,744.339753701302
221,"P[2]",0.0152202523777778,0.0151981,0.00219486546275344,0.0110669275,0.0195716225,1.00678468551556,751.685908264999
222,"P[3]",0.0150772664,0.01507525,0.00190751799171076,0.0114716975,0.0189232075,1.00765680954718,765.464398015449
