"X","variable","mean","median","sd","lower","upper","rhat","ess_bulk"
350,"P[93]",0.0037299658,0.003708075,0.000366105934289283,0.00307586525,0.004499807,0.997477469658887,1015.68607221452
351,"P[94]",0.00389274991111111,0.00387528,0.000360993640177037,0.00326297875,0.00463134625,0.997508569521228,998.715026694447
352,"P[95]",0.00405383833333333,0.004035945,0.000354567003100633,0.0034106735,0.00478119,0.997564522330524,957.098509777619
353,"P[96]",0.00421385562222222,0.004196165,0.000348395222862173,0.00357764075,0.00494833175,0.997544442094914,925.501515301851
354,"P[97]",0.00437357936666667,0.004356255,0.000343874609015594,0.00375460725,0.00509285125,0.99800854847767,883.895414498197
355,"P[98]",0.0045338908,0.00451433,0.000341609359163508,0.0039254565,0.005261389,0.999047310852383,858.852345958876
356,"P[99]",0.00469576738888889,0.00468009,0.000341610194922743,0.00409820475,0.00537661475,1.00112570719061,850.554384867923
357,"P[100]",0.0048600474,0.004848495,0.000345028202471458,0.00422561825,0.005561088,1.00326327998082,846.479561436569
358,"P[101]",0.00502751602222222,0.00502265,0.000353673528125801,0.0043653095,0.00573597,1.00550523526118,859.270764791054
359,"P[102]",0.00519899945555556,0.00520207,0.00036834191220314,0.00453233125,0.00595872475,1.00476954506441,876.67052257812
360,"P[103]",0.00537534108888889,0.00537238,0.000388295235345943,0.00466398025,0.00614904825,1.00469716048166,894.129092234636
361,"P[104]",0.00555739775555556,0.005554255,0.000412070220623987,0.0048127305,0.00638493325,1.00378504693164,894.944053033351
362,"P[105]",0.00574581522222222,0.00573795,0.000439559651474644,0.00494886375,0.0066628035,1.00380286746686,883.404933501818
