"X","t","mean","lower","upper","variable","date"
58,58,0.000762418202714867,0.000528785000103835,0.00104955230206443,"Pt","2020-06-27"
59,59,0.000741343205483985,0.000517887792557134,0.00101630373378924,"Pt","2020-06-28"
60,60,0.000720212909498705,0.000503673630278406,0.000987571484548195,"Pt","2020-06-29"
61,61,0.000699151561011512,0.000479853945444788,0.000959831874394071,"Pt","2020-06-30"
62,62,0.000678291162585555,0.000464045085309449,0.000946965953919641,"Pt","2020-07-01"
63,63,0.000657750815655912,0.000443092549465942,0.000925266927358562,"Pt","2020-07-02"
64,64,0.000637625615136764,0.000427510973944995,0.000909812652415487,"Pt","2020-07-03"
65,65,0.00061798834300852,0.00041050802889684,0.000882799556011574,"Pt","2020-07-04"
66,66,0.000598907249595202,0.000397180141638355,0.000853704258610476,"Pt","2020-07-05"
67,67,0.000580459228250661,0.000379846653200809,0.000832078308331729,"Pt","2020-07-06"
68,68,0.000562704474059297,0.000365867537065348,0.000818463442715778,"Pt","2020-07-07"
69,69,0.000545681852469466,0.000353055412897055,0.000798703620556376,"Pt","2020-07-08"
70,70,0.000529414835240354,0.000339385642392257,0.000774457712673232,"Pt","2020-07-09"
71,71,0.000513920589299163,0.000329341687739204,0.000756965221084135,"Pt","2020-07-10"
72,72,0.000499212096190669,0.000313598830532612,0.000740565798710881,"Pt","2020-07-11"
73,73,0.000485293757749938,0.000300498686486356,0.000728382357165012,"Pt","2020-07-12"
74,74,0.000472158959362515,0.000286756284954081,0.000715707903953967,"Pt","2020-07-13"
75,75,0.000459794291586727,0.000276536090389821,0.000701231992732874,"Pt","2020-07-14"
76,76,0.000448190922609965,0.000267558328802268,0.000684877553334138,"Pt","2020-07-15"
77,77,0.000437347095639542,0.000258296159325293,0.000664104478813386,"Pt","2020-07-16"
78,78,0.000427257427645283,0.00025786796064718,0.00064836544016008,"Pt","2020-07-17"
79,79,0.00041790971766877,0.000253398286255663,0.000631550492395982,"Pt","2020-07-18"
80,80,0.000409288385524832,0.000251165108177949,0.000629714194082261,"Pt","2020-07-19"
81,81,0.000401397986957988,0.000245488248222082,0.000611068923511462,"Pt","2020-07-20"
82,82,0.000394262282586207,0.000240907967195269,0.000597684758495114,"Pt","2020-07-21"
83,83,0.000387899253477369,0.000238009023351958,0.000584482082020501,"Pt","2020-07-22"
84,84,0.000382319454219157,0.000236151519793958,0.000575857203327797,"Pt","2020-07-23"
85,85,0.000377531075510947,0.000235604657645157,0.000562967004865196,"Pt","2020-07-24"
86,86,0.00037355337050272,0.000234941505232742,0.000555646788711001,"Pt","2020-07-25"
87,87,0.000370414370498968,0.000233720740199109,0.000548347605529899,"Pt","2020-07-26"
88,88,0.000368139046945721,0.000230310271342835,0.000542308600991601,"Pt","2020-07-27"
89,89,0.000366747270588624,0.000232649403048515,0.000533959604321707,"Pt","2020-07-28"
90,90,0.000366255642069888,0.000230583287773154,0.000530694731184006,"Pt","2020-07-29"
91,91,0.00036666663374489,0.000230499380557851,0.000529164506294627,"Pt","2020-07-30"
92,92,0.000367976624207538,0.000234891855415969,0.000532594256316098,"Pt","2020-07-31"
93,93,0.000370183979476104,0.000237327652781725,0.00053292955838295,"Pt","2020-08-01"
94,94,0.000373287806039861,0.00023886051462108,0.000534290172321771,"Pt","2020-08-02"
95,95,0.000377290279828133,0.000242510645165676,0.000538194915474686,"Pt","2020-08-03"
96,96,0.00038219560023788,0.00024508319288696,0.000549120614279116,"Pt","2020-08-04"
97,97,0.000388009065009231,0.000250138932380273,0.000554981484317909,"Pt","2020-08-05"
98,98,0.000394734181186396,0.000255041134328093,0.000559360164885608,"Pt","2020-08-06"
99,99,0.000402371257603197,0.000258752975881246,0.000574303485132186,"Pt","2020-08-07"
100,100,0.000410929273290369,0.000267129901123746,0.000590823824678118,"Pt","2020-08-08"
101,101,0.000420476606075006,0.000273838180534854,0.00061079818025439,"Pt","2020-08-09"
102,102,0.000431109244083084,0.000281747024510758,0.000620149832540348,"Pt","2020-08-10"
103,103,0.000442925098174472,0.00028785737363104,0.000635289480329053,"Pt","2020-08-11"
104,104,0.000456023379249634,0.000293594311822229,0.00065008435937257,"Pt","2020-08-12"
105,105,0.00047050644497863,0.000301657799826634,0.000671030275019672,"Pt","2020-08-13"
106,106,0.000486471126797549,0.000314720809777447,0.000701774804109991,"Pt","2020-08-14"
107,107,0.00050401704368906,0.000323688410598039,0.000732216286078227,"Pt","2020-08-15"
108,108,0.000523246139685796,0.000339965058858913,0.000755901982153682,"Pt","2020-08-16"
109,109,0.000544261960824199,0.000358188967963901,0.000776397315523443,"Pt","2020-08-17"
110,110,0.000567188396246264,0.00037547430862581,0.000806993877688549,"Pt","2020-08-18"
111,111,0.000592216079589261,0.000392510809544331,0.000830190705468524,"Pt","2020-08-19"
112,112,0.000619572201929224,0.000415777332282474,0.00085601631152587,"Pt","2020-08-20"
113,113,0.00064950757319728,0.000442440127863777,0.000887538134056983,"Pt","2020-08-21"
114,114,0.000682299648716512,0.000473628366221982,0.000920266513623318,"Pt","2020-08-22"
115,115,0.000718234573589915,0.000508058212969262,0.000961214822049556,"Pt","2020-08-23"
116,116,0.000757551092240653,0.000542000580404503,0.00100711936629272,"Pt","2020-08-24"
117,117,0.000800480842163118,0.000579947985634698,0.00105386080060787,"Pt","2020-08-25"
118,118,0.000847247407439758,0.000621496545704066,0.00111105473337401,"Pt","2020-08-26"
119,119,0.000898061490827475,0.000666659623029269,0.00116744542821141,"Pt","2020-08-27"
120,120,0.000953156189351343,0.000714619583855898,0.00122906971467901,"Pt","2020-08-28"
121,121,0.00101283380302548,0.000766878724952259,0.00130236120921559,"Pt","2020-08-29"
122,122,0.00107740678765826,0.000825207513212606,0.00137472781136949,"Pt","2020-08-30"
123,123,0.00114717536495694,0.000886106430220499,0.00145637004202674,"Pt","2020-08-31"
124,124,0.00122242659236322,0.000949828081316229,0.00153301140457175,"Pt","2020-09-01"
125,125,0.00130344300320121,0.00101583935697093,0.00162608708748468,"Pt","2020-09-02"
126,126,0.00139049529344656,0.0010838917604244,0.00173521806211361,"Pt","2020-09-03"
127,127,0.00148381541393263,0.00114417936034296,0.00185873044722209,"Pt","2020-09-04"
128,128,0.00158356125871873,0.00121395927675017,0.00198267389597515,"Pt","2020-09-05"
129,129,0.00168980140801987,0.00128768432656307,0.00212359061024391,"Pt","2020-09-06"
130,130,0.0018025677990514,0.00137617319357537,0.00227480433007192,"Pt","2020-09-07"
131,131,0.00192188266702263,0.00146786984357642,0.00244062374510013,"Pt","2020-09-08"
132,132,0.00204767315910303,0.00155411181388544,0.00260367626243202,"Pt","2020-09-09"
133,133,0.00217972719086235,0.00166730238247117,0.00277282123345984,"Pt","2020-09-10"
134,134,0.00231768716855266,0.00178043855247131,0.00295750044146424,"Pt","2020-09-11"
135,135,0.00246115797420511,0.00189323323302413,0.00314402053516844,"Pt","2020-09-12"
136,136,0.00260974131052223,0.00203270836143655,0.0033233288948713,"Pt","2020-09-13"
137,137,0.00276292167372741,0.00216097798753564,0.00351960391691128,"Pt","2020-09-14"
138,138,0.00292002091279902,0.00230591727352564,0.0036998345176173,"Pt","2020-09-15"
139,139,0.00308020407340262,0.00245428782570538,0.00387263931942138,"Pt","2020-09-16"
140,140,0.00324268082092433,0.00261537165886513,0.00402884297323179,"Pt","2020-09-17"
141,141,0.00340670312761359,0.00276829391613655,0.00419090040827637,"Pt","2020-09-18"
142,142,0.00357138556418442,0.0029377422839099,0.00434062724165713,"Pt","2020-09-19"
143,143,0.00373566766233128,0.00308209588495697,0.00450387248895122,"Pt","2020-09-20"
144,144,0.00389842303115713,0.00326940554702263,0.00463665452187596,"Pt","2020-09-21"
145,145,0.00405949777310367,0.0034154159975055,0.00478695182877011,"Pt","2020-09-22"
146,146,0.00421952639952633,0.00358374855459754,0.00495677918924048,"Pt","2020-09-23"
147,147,0.00437929078771966,0.00376166580793833,0.00510074127913038,"Pt","2020-09-24"
148,148,0.00453967679756574,0.00393159620894199,0.0052672958263797,"Pt","2020-09-25"
149,149,0.00470166303526059,0.00410494528281917,0.00538447643054202,"Pt","2020-09-26"
150,150,0.0048660810970488,0.00423043615029342,0.00556715745754342,"Pt","2020-09-27"
151,151,0.00503371896064036,0.0043721348679391,0.00574357056968515,"Pt","2020-09-28"
152,152,0.00520540388288184,0.00453842144037393,0.00596643792851178,"Pt","2020-09-29"
153,153,0.0053819810740979,0.00466731649186944,0.00615713088529576,"Pt","2020-09-30"
154,154,0.00556430495114279,0.00481793902307598,0.00639571090773183,"Pt","2020-10-01"
155,155,0.00575301302392285,0.00495297087702423,0.00667270080223353,"Pt","2020-10-02"
156,156,0.00594864313625865,0.00507985674830568,0.00691106536901774,"Pt","2020-10-03"
157,157,0.00615168101745782,0.00516497564430749,0.00719077555839718,"Pt","2020-10-04"
158,158,0.00636255520819712,0.00529872164091547,0.00746338227314768,"Pt","2020-10-05"
159,159,0.00658167082110528,0.00543741442967841,0.0077060220543171,"Pt","2020-10-06"
160,160,0.0068093185901577,0.00563626549596654,0.00798690334582873,"Pt","2020-10-07"
161,161,0.00704569666801956,0.00582132127657895,0.00827526565846489,"Pt","2020-10-08"
162,162,0.00729085870380443,0.00600888832392462,0.00856078474696374,"Pt","2020-10-09"
163,163,0.00754470176311068,0.00623105902655614,0.00885716267260745,"Pt","2020-10-10"
164,164,0.00780698777517382,0.00650211617105424,0.00912129494014439,"Pt","2020-10-11"
165,165,0.00807722012515234,0.00681082782393402,0.00941201298025372,"Pt","2020-10-12"
166,166,0.00835471818108318,0.00706981256703709,0.00969821407172626,"Pt","2020-10-13"
167,167,0.00863853105237565,0.00735929946955758,0.00994955926353138,"Pt","2020-10-14"
168,168,0.0089273940523935,0.00766289146834794,0.0101673764904065,"Pt","2020-10-15"
169,169,0.00921939645456488,0.00800734090170252,0.0104455926828809,"Pt","2020-10-16"
170,170,0.00951128157654688,0.00836514694348744,0.0107082170795637,"Pt","2020-10-17"
171,171,0.00979917330851312,0.00867955121013215,0.0109972441624315,"Pt","2020-10-18"
172,172,0.0100786339250017,0.00896292309966815,0.011223067277924,"Pt","2020-10-19"
173,173,0.010344673012287,0.00924387918642318,0.0114728481398202,"Pt","2020-10-20"
174,174,0.0105918011673082,0.00953048479237346,0.011702507196586,"Pt","2020-10-21"
175,175,0.0108140238242476,0.00972004933843873,0.0120092603547589,"Pt","2020-10-22"
176,176,0.0110049758838625,0.00985859204491016,0.0122290350838166,"Pt","2020-10-23"
177,177,0.0111580023704481,0.00999470067408487,0.0123827731960479,"Pt","2020-10-24"
178,178,0.011266475513303,0.0101106474256345,0.0124734748626287,"Pt","2020-10-25"
179,179,0.011328479882514,0.0101946533304899,0.0125153905263798,"Pt","2020-10-26"
180,180,0.011349836749348,0.0101538984994719,0.0125693106651796,"Pt","2020-10-27"
181,181,0.0113374756374764,0.0101028683633071,0.012680389763154,"Pt","2020-10-28"
182,182,0.0112984287012018,0.0100148991626442,0.012690475609988,"Pt","2020-10-29"
183,183,0.01123961114701,0.00987038474008081,0.0126839887599963,"Pt","2020-10-30"
184,184,0.0111650876313571,0.00976677300156705,0.0127239808459557,"Pt","2020-10-31"
185,185,0.0110753274712612,0.00964920476632321,0.0127244326689658,"Pt","2020-11-01"
186,186,0.010970482168002,0.00949032717367322,0.0126821836596163,"Pt","2020-11-02"
187,187,0.0108505473082822,0.00934457793039365,0.0126208651497963,"Pt","2020-11-03"
188,188,0.0107154791184185,0.0091912630353454,0.0126014140831679,"Pt","2020-11-04"
189,189,0.0105661886199905,0.00901918634916152,0.0124738185347948,"Pt","2020-11-05"
190,190,0.0104044800516526,0.00881569974370461,0.0123045648527243,"Pt","2020-11-06"
191,191,0.0102320325759842,0.00862944918281193,0.0121379060700824,"Pt","2020-11-07"
192,192,0.0100503183859103,0.00843808382304799,0.011926963499793,"Pt","2020-11-08"
193,193,0.0098607565074856,0.00823767735869736,0.0117261762900481,"Pt","2020-11-09"
194,194,0.00966559606463796,0.00806068896195025,0.01145310621474,"Pt","2020-11-10"
195,195,0.00946761189634585,0.00786181262336717,0.0111636453168286,"Pt","2020-11-11"
196,196,0.00926928448440571,0.00781002669081788,0.0108310330590147,"Pt","2020-11-12"
197,197,0.00907272918988814,0.00769118583135593,0.0105674570393754,"Pt","2020-11-13"
198,198,0.00887988107306339,0.00754639802798012,0.0102815697881878,"Pt","2020-11-14"
199,199,0.00869354566137451,0.00743204120286946,0.00998121328642397,"Pt","2020-11-15"
200,200,0.00851689805630135,0.00730876170747585,0.0096760930686235,"Pt","2020-11-16"
201,201,0.00835273262864284,0.00723449210447046,0.00943251571966326,"Pt","2020-11-17"
202,202,0.00820346533355514,0.00716245548671024,0.00920354743768119,"Pt","2020-11-18"
203,203,0.0080710396538812,0.00711152049893466,0.00901865179455778,"Pt","2020-11-19"
204,204,0.00795556524745501,0.00703388743998885,0.00888816523329366,"Pt","2020-11-20"
205,205,0.00785635900389452,0.00696790190744854,0.0087814438068885,"Pt","2020-11-21"
206,206,0.00777273748580765,0.00691170548981375,0.00871846625242093,"Pt","2020-11-22"
207,207,0.00770401669178531,0.0068303628172256,0.00865723695765112,"Pt","2020-11-23"
208,208,0.00764935580339435,0.00674756401823872,0.00860074991107814,"Pt","2020-11-24"
209,209,0.00760663886898193,0.00666045092638252,0.00856893734149636,"Pt","2020-11-25"
210,210,0.00757335432802059,0.0065812525908897,0.00857460867932941,"Pt","2020-11-26"
211,211,0.0075470251815178,0.00646757808107367,0.00867234995820268,"Pt","2020-11-27"
212,212,0.00752518701366752,0.00636085687355036,0.00876739375822772,"Pt","2020-11-28"
213,213,0.00750586670214708,0.00619414794871518,0.00881279710181204,"Pt","2020-11-29"
214,214,0.00748905209388004,0.00601330298857525,0.00893676528814739,"Pt","2020-11-30"
215,215,0.00747529311151809,0.0058350175556759,0.00914288707782415,"Pt","2020-12-01"
216,216,0.00746510715503433,0.00566972586535983,0.00938771143028436,"Pt","2020-12-02"
217,217,0.00745900255860045,0.00552517875381969,0.00969771548215621,"Pt","2020-12-03"
218,1,NA,NA,NA,"rt","2020-05-01"
219,2,-0.0390838187867529,-0.112075779080042,0.0268196412974345,"rt","2020-05-02"
220,3,-0.0392844542869697,-0.108537843620277,0.0237820429991011,"rt","2020-05-03"
221,4,-0.039473516202446,-0.105205421739759,0.0223149637981141,"rt","2020-05-04"
222,5,-0.0396510957275968,-0.103397745768518,0.0219924158995464,"rt","2020-05-05"
223,6,-0.0398173188592385,-0.0995433727967322,0.0186891470929316,"rt","2020-05-06"
224,7,-0.0399878963147212,-0.0986833630026489,0.0176191053236038,"rt","2020-05-07"
225,8,-0.0402098358240655,-0.0952048619751023,0.0170851643793089,"rt","2020-05-08"
226,9,-0.0404920174898194,-0.0926502309472435,0.0137420109088336,"rt","2020-05-09"
227,10,-0.0408344973679288,-0.0913375086843531,0.0102153182059246,"rt","2020-05-10"
228,11,-0.041237179955203,-0.0890780721608056,0.0074737220389608,"rt","2020-05-11"
229,12,-0.0416601240094374,-0.0895564844807835,0.00603995995132697,"rt","2020-05-12"
230,13,-0.0420108073464755,-0.0873359631470347,0.003337606539996,"rt","2020-05-13"
231,14,-0.0422761710141016,-0.0851380695212411,0.00293811594668779,"rt","2020-05-14"
232,15,-0.0424561861135027,-0.0842716480751887,0.00200684524488581,"rt","2020-05-15"
233,16,-0.0425498150331764,-0.0829514969792265,-0.00113581410350343,"rt","2020-05-16"
234,17,-0.0424629196384692,-0.0821560836301451,-0.00271735748703759,"rt","2020-05-17"
235,18,-0.0420266620808393,-0.0822320303624643,-0.00413896327615218,"rt","2020-05-18"
236,19,-0.0412233804629192,-0.0794009574803334,-0.00515420243005875,"rt","2020-05-19"
237,20,-0.0400529893298079,-0.0770332798427658,-0.00581658328054793,"rt","2020-05-20"
238,21,-0.038517352605735,-0.07387279548017,-0.00440167468313273,"rt","2020-05-21"
239,22,-0.036705374087494,-0.0729323269108814,-0.00233007939101499,"rt","2020-05-22"
240,23,-0.0347416553368096,-0.0711310348780262,0.000203909236182843,"rt","2020-05-23"
241,24,-0.0326354984319201,-0.0682399431943537,0.00219781873502692,"rt","2020-05-24"
242,25,-0.0303868958705793,-0.0659074565162636,0.00371590642274156,"rt","2020-05-25"
243,26,-0.0280003162536393,-0.0626395785091815,0.00471218960005506,"rt","2020-05-26"
244,27,-0.0255985078657911,-0.0575780396043511,0.00653608008863485,"rt","2020-05-27"
245,28,-0.0233165710212893,-0.053929569722368,0.00792989604282937,"rt","2020-05-28"
246,29,-0.0211614704834695,-0.0521234598618213,0.0104510019147654,"rt","2020-05-29"
247,30,-0.0191332297603588,-0.0492299008560255,0.013083290469156,"rt","2020-05-30"
248,31,-0.017232954549838,-0.047549743627056,0.0151022945971574,"rt","2020-05-31"
249,32,-0.0154799469926877,-0.0448271957872263,0.0186431273453736,"rt","2020-06-01"
250,33,-0.0138908899725405,-0.0444964982917311,0.0213655159024935,"rt","2020-06-02"
251,34,-0.0124663203854245,-0.0433034912110101,0.0210715090170151,"rt","2020-06-03"
252,35,-0.011206219341408,-0.0404775223805603,0.0225886680080821,"rt","2020-06-04"
253,36,-0.0101107288045088,-0.0387465609012609,0.0253592603149842,"rt","2020-06-05"
254,37,-0.00918172298480482,-0.0366755634578904,0.0262469671381337,"rt","2020-06-06"
255,38,-0.0084204715452356,-0.0345949342500886,0.0271597960801523,"rt","2020-06-07"
256,39,-0.00782698822609118,-0.033188563491682,0.0263110826542322,"rt","2020-06-08"
257,40,-0.00740126134557579,-0.0330557366204566,0.0247756352101534,"rt","2020-06-09"
258,41,-0.00714846043779392,-0.0318886225029416,0.0249716374775575,"rt","2020-06-10"
259,42,-0.00711522599298986,-0.0330251760182092,0.0278991847561955,"rt","2020-06-11"
260,43,-0.00732627883287596,-0.0348298994247336,0.0272958902669538,"rt","2020-06-12"
261,44,-0.00778183107653528,-0.0339433962827771,0.0262863808472247,"rt","2020-06-13"
262,45,-0.00848187471416659,-0.0349778465930953,0.0239099171003578,"rt","2020-06-14"
263,46,-0.00941503676721412,-0.0365802182944768,0.0225536687536817,"rt","2020-06-15"
264,47,-0.0105051479591893,-0.0388106710166642,0.0227884091117396,"rt","2020-06-16"
265,48,-0.0117209430782354,-0.0410786541655259,0.0222552330202187,"rt","2020-06-17"
266,49,-0.0130623111557993,-0.0429053286551225,0.0206509647151701,"rt","2020-06-18"
267,50,-0.014529238364551,-0.0451185700062561,0.018442863954886,"rt","2020-06-19"
268,51,-0.0161060067331325,-0.0501274566019209,0.0172157669590574,"rt","2020-06-20"
269,52,-0.0177134001454496,-0.054475295897232,0.0158368277196785,"rt","2020-06-21"
270,53,-0.0193265050421807,-0.056556674279546,0.0147974256171718,"rt","2020-06-22"
271,54,-0.0209452887112355,-0.0589959619630526,0.0125160261838244,"rt","2020-06-23"
272,55,-0.0225697325164347,-0.0585528127577431,0.0101589799142321,"rt","2020-06-24"
273,56,-0.0241720378225959,-0.0620918570884553,0.00829906746766697,"rt","2020-06-25"
274,57,-0.0256459952322693,-0.0633467274989669,0.00647738242545446,"rt","2020-06-26"
275,58,-0.0269662162660207,-0.0646774049980329,0.00519332544114986,"rt","2020-06-27"
276,59,-0.0281326686435071,-0.0642670190276818,0.00350944666391577,"rt","2020-06-28"
277,60,-0.0291453302066841,-0.0649260350525702,0.00211114026735305,"rt","2020-06-29"
278,61,-0.0300070768986225,-0.0643298770022443,0.00153739013670469,"rt","2020-06-30"
279,62,-0.0307262948677307,-0.064739793997049,0.000442442205548925,"rt","2020-07-01"
280,63,-0.0313044820462485,-0.0654523139385363,0.00028083054068223,"rt","2020-07-02"
281,64,-0.0317416134729722,-0.06701905803535,-9.16621500651612e-05,"rt","2020-07-03"
282,65,-0.0320376519621655,-0.0666390796418419,0.000133132410319729,"rt","2020-07-04"
283,66,-0.0321890103683478,-0.0676589791060408,-0.000602188757900681,"rt","2020-07-05"
284,67,-0.0321876795798702,-0.0678544529474213,-0.00077660651270925,"rt","2020-07-06"
285,68,-0.0320325538117739,-0.0666372524168078,-0.00101559655580848,"rt","2020-07-07"
286,69,-0.0317236124763451,-0.0654945121726845,-0.00116159301432631,"rt","2020-07-08"
287,70,-0.0312609804711057,-0.0634877884519295,-0.00163237835526424,"rt","2020-07-09"
288,71,-0.0306560899718902,-0.0633416548739539,-0.00178303834808364,"rt","2020-07-10"
289,72,-0.0299287813665233,-0.0625537606206885,-0.00111566403148014,"rt","2020-07-11"
290,73,-0.02908102576767,-0.0613995649218369,-0.000877491937354347,"rt","2020-07-12"
291,74,-0.0281128124213985,-0.0592858290230406,-0.000571174746143429,"rt","2020-07-13"
292,75,-0.0270248226242904,-0.0576677062748096,-8.08940658652387e-05,"rt","2020-07-14"
293,76,-0.025846569817729,-0.0544160602053301,0.00243844252301517,"rt","2020-07-15"
294,77,-0.0246181167273549,-0.0533795121327352,0.00587012102522982,"rt","2020-07-16"
295,78,-0.0233423160831819,-0.0522517670279647,0.0081500453971586,"rt","2020-07-17"
296,79,-0.0220191610379302,-0.0513251227550493,0.0119651933576095,"rt","2020-07-18"
297,80,-0.0206472991544284,-0.0502435390955022,0.0109835305708075,"rt","2020-07-19"
298,81,-0.0191917616843282,-0.0512782856311242,0.0128015219336705,"rt","2020-07-20"
299,82,-0.0176152438840585,-0.0509315463167467,0.0139445803483533,"rt","2020-07-21"
300,83,-0.0159159213433574,-0.0488091356570231,0.0149546892175688,"rt","2020-07-22"
301,84,-0.0140937872512757,-0.0467083473309266,0.0159557905117581,"rt","2020-07-23"
302,85,-0.0121496710499574,-0.0446343137044066,0.0207022933303257,"rt","2020-07-24"
303,86,-0.0100977644347192,-0.0438217418503679,0.022491660713985,"rt","2020-07-25"
304,87,-0.00794996819185734,-0.0413752402154364,0.0244273052626302,"rt","2020-07-26"
305,88,-0.00570664613830727,-0.0390531362921478,0.0272100118994224,"rt","2020-07-27"
306,89,-0.00336779341498669,-0.0371254256279257,0.0286775922661816,"rt","2020-07-28"
307,90,-0.000939848376567566,-0.0337497963755909,0.0301615058312911,"rt","2020-07-29"
308,91,0.00150029342788904,-0.0307441848424833,0.0323771730377859,"rt","2020-07-30"
309,92,0.00390203288084181,-0.0291633145504308,0.0338795443399648,"rt","2020-07-31"
310,93,0.00626448010665445,-0.026941448388419,0.037026042435132,"rt","2020-08-01"
311,94,0.00858763411775776,-0.0231311281195714,0.0376063011245915,"rt","2020-08-02"
312,95,0.0108681231666161,-0.0205002123365991,0.0405108708815975,"rt","2020-08-03"
313,96,0.0130767625929142,-0.0198495198151311,0.0423769502249982,"rt","2020-08-04"
314,97,0.0151985801799162,-0.0181286001246624,0.0441474804876114,"rt","2020-08-05"
315,98,0.0172334566722858,-0.014510261938891,0.046957232540865,"rt","2020-08-06"
316,99,0.0191813948936102,-0.0108195502537019,0.0486437636954804,"rt","2020-08-07"
