"start_round","end_round","iter","success","maxrhat","miness","time_taken","num_obs","num_days","iter_sampling","iter_warmup"
1,7,1,TRUE,1.02218478699791,147.29073573297,54.564000000013,147,217,300,200
1,7,2,FALSE,1.80115005659148,4.54622127935428,63.3310000000056,147,217,300,200
1,7,3,TRUE,1.02737488872604,135.139691585322,44.054999999993,147,217,300,200
1,7,4,TRUE,1.02777044184123,239.995447735672,60.4310000000114,147,217,300,200
1,7,5,TRUE,1.027144869634,236.670417492788,42.6790000000037,147,217,300,200
1,7,6,TRUE,1.03140229332527,209.561734804763,65.3710000000137,147,217,300,200
1,7,7,TRUE,1.02335243418369,214.768870975802,79.0860000000102,147,217,300,200
1,7,8,TRUE,1.02578846607223,159.52514476646,67.002999999997,147,217,300,200
1,7,9,FALSE,1.01813833206449,98.4401518304609,50.3450000000012,147,217,300,200
1,7,10,TRUE,1.02834453944992,101.195694144652,42.6749999999884,147,217,300,200
1,7,11,TRUE,1.02562971218033,160.617135211044,48.7740000000049,147,217,300,200
1,7,12,FALSE,1.78872986290694,4.93071451639923,64.3080000000191,147,217,300,200
1,7,13,TRUE,1.02010485518557,221.226280783139,61.9929999999877,147,217,300,200
