start_round,end_round,iter,success,maxrhat,miness,time_taken,num_obs,num_days
1.0,7.0,1,true,1.0301259808961636,108.1869146393362,171.66020107269287,147,217
1.0,7.0,2,true,1.0153534166652076,111.94688559252484,144.98761796951294,147,217
1.0,7.0,3,true,1.0319867434264205,127.4798250486534,135.5753879547119,147,217
1.0,7.0,4,true,1.0146180910359106,117.27550156424007,107.51138687133789,147,217
1.0,7.0,5,true,1.0359898369986045,107.07365702651413,166.50241708755493,147,217
1.0,7.0,6,true,1.0196694510619926,120.9807638768383,180.87179899215698,147,217
1.0,7.0,7,true,1.0186004929881114,100.09313906064698,108.32148218154907,147,217
1.0,7.0,8,true,1.025866533455267,104.7077883487364,115.74818015098572,147,217
1.0,7.0,9,true,1.0324501833314568,106.96016263637227,121.56697702407837,147,217
1.0,7.0,10,true,1.0428777479184796,101.40539601859675,149.77660393714905,147,217
