start_round,end_round,iter,success,maxrhat,miness,time_taken,num_obs,num_days
1.0,13.0,1,true,1.0363776008481256,109.52081970973595,516.6600470542908,266,438
1.0,13.0,2,true,1.013529639329248,120.60432808890347,623.8625590801239,266,438
1.0,13.0,3,true,1.0244590076974214,112.44749891694894,569.6925740242004,266,438
1.0,13.0,4,true,1.0165536159624944,110.54314414226882,730.544242143631,266,438
1.0,13.0,5,true,1.0193745152710765,125.40287813038391,618.5309290885925,266,438
