"start_round","end_round","iter","success","maxrhat","miness","time_taken","num_obs","num_days","iter_sampling","iter_warmup"
1,8,1,FALSE,1.0454082450217,48.1132021241876,54.6670000000158,171,267,300,200
1,8,2,TRUE,1.02655367797631,217.370477879324,74.49099999998,171,267,300,200
1,8,3,FALSE,1.05303266739154,38.7878909514052,82.68299999999,171,267,300,200
1,8,4,FALSE,1.04691235051408,62.9716750633007,73.2569999999832,171,267,300,200
1,8,5,TRUE,1.02391425790873,245.675485848249,86.8479999999981,171,267,300,200
1,8,6,TRUE,1.02594099945435,146.579027469714,73.8190000000177,171,267,300,200
1,8,7,FALSE,2.94772333612351,3.51003838001992,78.5510000000068,171,267,300,200
1,8,8,TRUE,1.02319225864167,132.037950459531,237.850999999995,171,267,300,200
1,8,9,TRUE,1.02526254372487,199.582914962403,124.448000000004,171,267,300,200
1,8,10,FALSE,1.68024938666057,4.85223695411352,109.320999999996,171,267,300,200
1,8,11,FALSE,1.05578947109186,37.8956605279314,55.1039999999921,171,267,300,200
1,8,12,TRUE,1.02802628748561,148.341090513604,58.8729999999923,171,267,300,200
1,8,13,FALSE,1.09933913727813,20.5699685915793,50.5259999999835,171,267,300,200
1,8,14,FALSE,1.04682572237641,93.1239640798139,81.3329999999842,171,267,300,200
1,8,15,FALSE,1.03875212737478,87.7794794678894,83.0469999999914,171,267,300,200
1,8,16,TRUE,1.03596018329343,186.817832764755,67.0169999999925,171,267,300,200
1,8,17,TRUE,1.01765698448441,138.474828969384,55.3910000000033,171,267,300,200
1,8,18,TRUE,1.01821529153353,208.108562750569,78.3580000000075,171,267,300,200
1,8,19,TRUE,1.02164652107449,183.215094486464,53.5940000000119,171,267,300,200
