"start_round","end_round","iter","success","maxrhat","miness","time_taken","num_obs","num_days","iter_sampling","iter_warmup"
1,11,1,TRUE,1.02009924684965,175.52645703942,103.943,228,368,300,200
1,11,2,FALSE,1.80527581051364,4.53183595494768,108.547,228,368,300,200
1,11,3,FALSE,1.74434571154461,4.68182722227512,109.059999999999,228,368,300,200
1,11,4,TRUE,1.03092825839562,143.585760947668,99.125,228,368,300,200
1,11,5,TRUE,1.03207329523853,201.361300067444,71.4029999999993,228,368,300,200
1,11,6,TRUE,1.02600368571871,213.026950143014,149.024,228,368,300,200
1,11,7,FALSE,1.04415958581305,75.3147813365438,103.603999999999,228,368,300,200
1,11,8,FALSE,1.74032652809961,4.68772966261278,74.741,228,368,300,200
1,11,9,FALSE,1.18778959148571,11.7648437747398,68.3639999999996,228,368,300,200
1,11,10,TRUE,1.02060773018437,146.410380668209,95.3600000000006,228,368,300,200
1,11,11,TRUE,1.03808727389005,108.026772689838,102.608,228,368,300,200
1,11,12,FALSE,1.04015640325907,93.496518750649,103.563,228,368,300,200
1,11,13,TRUE,1.04503285946405,107.520717758532,107.587,228,368,300,200
1,11,14,TRUE,1.01897627342996,151.926848601649,92.8549999999996,228,368,300,200
1,11,15,TRUE,1.02469886375323,103.192291234561,104.826,228,368,300,200
1,11,16,TRUE,1.0257047771229,106.891498038451,75.0660000000007,228,368,300,200
