"start_round","end_round","iter","success","maxrhat","miness","time_taken","num_obs","num_days","iter_sampling","iter_warmup"
1,9,1,TRUE,1.0257307505919,127.978446768738,90.5979999999981,190,298,300,200
1,9,2,TRUE,1.02081889420126,133.458889335693,86.8410000000149,190,298,300,200
1,9,3,TRUE,1.0283688387317,108.263984624144,90.3280000000086,190,298,300,200
1,9,4,TRUE,1.02055821924645,159.314883501353,64.4880000000121,190,298,300,200
1,9,5,FALSE,1.76896918939679,4.65653599655144,89.44200000001,190,298,300,200
1,9,6,FALSE,1.80448854253362,4.54241054186301,93.8910000000033,190,298,300,200
1,9,7,TRUE,1.02746945244844,186.293628024432,85.9890000000014,190,298,300,200
1,9,8,TRUE,1.02910129181394,188.255070791371,65.7429999999877,190,298,300,200
1,9,9,TRUE,1.02583170265983,111.388330215423,64.8509999999951,190,298,300,200
1,9,10,FALSE,1.0418839137889,87.1991716284895,65.1939999999886,190,298,300,200
1,9,11,FALSE,1.16014461791822,12.8476243044599,86.0430000000051,190,298,300,200
1,9,12,TRUE,1.02600341471614,234.75686069525,142.916999999987,190,298,300,200
1,9,13,TRUE,1.02813120061637,209.800135159778,93.1570000000065,190,298,300,200
1,9,14,FALSE,1.04540657224529,85.666345445587,86.3559999999998,190,298,300,200
1,9,15,FALSE,2.84887106862084,3.5319243052492,87.1229999999923,190,298,300,200
1,9,16,TRUE,1.02873434469946,127.466752888536,78.3539999999921,190,298,300,200
